"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
25,25,25,25,0.012799559049199,0.11,0.02,0
25,25,25,26,0.00708861474031857,0.1,0.03,0
25,25,25,27,0.00872671422448571,0.11,0.03,0
25,25,25,28,0.00675554292587962,0.11,0.02,0
25,25,25,29,0.0077418169943298,0.11,0.02,0
25,25,25,30,0.0131070347777179,0.15,0,0
25,25,25,31,0.0090967316109753,0.15,0,0
25,25,25,32,0.0156024340943176,0.09,0.03,0
25,25,25,33,0.00645752812897589,0.12,0.02,0
25,25,25,34,0.00563034542389043,0.13,0.02,0
25,25,25,35,0.0102106467970211,0.12,0.02,0
25,25,26,25,0.00611203244046508,0.12,0,0
25,25,26,26,0.00951825242970002,0.13,0,0
25,25,26,27,0.00726472615734566,0.12,0,0
25,25,26,28,0.0141564366241913,0.11,0,0
25,25,26,29,0.0222408221288669,0.13,0,0
25,25,26,30,0.0207051567946519,0.11,0,0
25,25,26,31,0.006552695572885,0.11,0,0
25,25,26,32,0.00828009280930873,0.11,0,0
25,25,26,33,0.0155978589589506,0.12,0,0
25,25,26,34,0.0079290144030891,0.16,0,0
25,25,26,35,0.0041073433190006,0.11,0,0
25,25,27,25,0.00497197799483991,0.09,0,0
25,25,27,26,0.0165849198937955,0.13,0,0
25,25,27,27,0.0121615357619702,0.12,0,0
25,25,27,28,0.0113968841552909,0.12,0,0
25,25,27,29,0.0116508519081629,0.11,0,0
25,25,27,30,0.0168208591154945,0.14,0,0
25,25,27,31,0.0135988551667515,0.12,0,0
25,25,27,32,0.00607729500484484,0.12,0,0
25,25,27,33,0.00879674736914737,0.14,0,0
25,25,27,34,0.018673392691593,0.14,0,0
25,25,27,35,0.00987743425201778,0.11,0,0
25,25,28,25,0.00761196941266539,0.11,0,0
25,25,28,26,0.00825798931219314,0.11,0,0
25,25,28,27,0.0164699446257316,0.11,0,0
25,25,28,28,0.00659305794630341,0.1,0,0
25,25,28,29,0.00931602455859418,0.11,0,0
25,25,28,30,0.00759494166605243,0.11,0,0
25,25,28,31,0.0114360139183703,0.13,0,0
25,25,28,32,0.00732481615790358,0.13,0,0
25,25,28,33,0.013280514588759,0.11,0,0
25,25,28,34,0.00663866720102371,0.11,0,0
25,25,28,35,0.018390133884666,0.12,0,0
25,25,29,25,0.0111922577414992,0.0900000000000001,0,0
25,25,29,26,0.00744060659238552,0.13,0,0
25,25,29,27,0.00884795624942407,0.12,0,0
25,25,29,28,0.00697762946466568,0.11,0,0
25,25,29,29,0.00736293113973778,0.12,0,0
25,25,29,30,0.00605014560833774,0.15,0,0
