"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"5857",10,10,16,NA,0.0227642918721456,0.02,0,0
"5858",10,6,14,NA,0.0298964941630068,0.00999999999999979,0,0
"1465",7,14,16,NA,0.0299485136810635,0.03,0,0
"11713",14,16,NA,NA,0.0355935059207932,0.01,0,0
"5859",10,14,12,15,0.0364512045691878,0.0200000000000031,0,0
"1",6,14,NA,NA,0.0371405008176788,0.02,0,0
"11714",14,13,8,NA,0.0424904680350564,0.0200000000000005,0,0
"1466",7,10,11,NA,0.0447224549292082,0,0,0
"5860",10,NA,NA,NA,0.0481198339796609,0.00999999999999998,0,0
"1467",7,14,14,14,0.0491452860808312,0.0300000000000011,0,0
"5861",10,11,15,NA,0.0499635389486817,0.02,0,0
"13177",15,11,10,16,0.0519058841537965,0.0299999999999869,0,0
"14641",16,11,9,13,0.0543329410429079,0.0300000000000011,0,0
"5862",10,14,6,NA,0.0557434568608377,0.02,0,0
"10249",13,12,15,NA,0.0559723671722656,0.0300000000000002,0,0
"13178",15,11,9,15,0.05622165041249,0.0100000000000051,0,0
"10250",13,11,14,NA,0.0610159659075482,0.0199999999999996,0,0
"5863",10,13,NA,NA,0.0611223715556222,0.01,0,0
"5864",10,13,16,NA,0.0624368570962372,0.0299999999999998,0,0
"11715",14,16,7,NA,0.0632611049726185,0.0299999999999994,0,0
"10251",13,8,13,16,0.0643239141211331,0.0200000000000031,0,0
"4393",9,10,NA,NA,0.0652618704945184,0,0,0
"4394",9,9,15,NA,0.0664808028024689,0.02,0,0
"8785",12,10,16,NA,0.0667607801341771,0,0,0
"4395",9,6,10,11,0.0668314439771501,0.0199999999999996,0,0
"11716",14,12,NA,NA,0.066937315430936,0.01,0,0
"13179",15,14,6,NA,0.0682107779755373,0.00999999999999979,0,0
"10252",13,14,11,NA,0.0688155355709035,0.0199999999999996,0,0
"5865",10,13,10,16,0.0694833649319859,0.0300000000000011,0,0
"7321",11,11,14,NA,0.0697434705210034,0.02,0,0
"10253",13,11,NA,NA,0.0698170461028528,0.02,0,0
"1468",7,NA,NA,NA,0.0700294135902678,0.00999999999999998,0,0
"13180",15,7,15,NA,0.0709916865640552,0.0199999999999996,0,0
"2929",8,13,NA,NA,0.0721871486066705,0,0,0
"5866",10,15,NA,NA,0.0729553025411556,0.03,0,0
"1469",7,10,NA,NA,0.0735100371114906,0,0,0
"4396",9,13,13,NA,0.0736341727998063,0.0299999999999998,0,0
"7322",11,13,NA,NA,0.0738430771132647,0.02,0,0
"2",6,12,16,NA,0.0738934781420914,0.03,0,0
"2930",8,13,10,NA,0.0743944317829078,0.03,0,0
"13181",15,12,NA,NA,0.0760932425194535,0.0199999999999999,0,0
"1470",7,11,15,12,0.0774218807562193,0.0100000000000016,0,0
"8786",12,14,NA,NA,0.0786275395376865,0.02,0,0
"14642",16,16,9,NA,0.0786281487590526,0.0299999999999994,0,0
"10254",13,10,8,NA,0.0789027453009647,0.0199999999999996,0,0
"5867",10,10,11,15,0.0797422702456251,0.0200000000000031,0,0
"5868",10,6,15,NA,0.0832108733358033,0,0,0
"13182",15,13,7,16,0.0840390112041315,0.0100000000000051,0,0
"10255",13,13,NA,NA,0.0847023730117331,0,0,0
"3",6,16,11,15,0.0855583232972654,0.0199999999999996,0,0
"13183",15,16,13,NA,0.0863535036780454,0.0199999999999996,0,0
"7323",11,11,9,NA,0.0866081072518407,0.00999999999999979,0,0
"7324",11,12,8,9,0.0868798221698569,0.0300000000000011,0,0
"7325",11,13,12,15,0.087596947877948,0.0300000000000011,0,0
"7326",11,10,11,6,0.0877271540088515,0.00999999999999801,0,0
"7327",11,12,6,12,0.0878945092406844,0.00999999999999801,0,0
"7328",11,10,16,NA,0.0880287223559975,0.02,0,0
"14643",16,7,15,11,0.0881943752493729,0.0400000000000063,0,0
"2931",8,8,14,NA,0.0884523650565107,0,0,0
"8787",12,14,16,NA,0.0890913717160164,0,0,0
"4397",9,6,NA,NA,0.0892117379960658,0.02,0,0
"10256",13,8,13,NA,0.0893537865163216,0.0299999999999994,0,0
"5869",10,12,13,NA,0.0896304178501004,0.02,0,0
"14644",16,7,13,NA,0.0898595647262252,0.0199999999999996,0,0
"2932",8,16,8,16,0.0899207515857872,0.0300000000000011,0,0
"11717",14,12,16,NA,0.0902487876492396,0.00999999999999979,0,0
"4",6,16,10,14,0.0905130533845274,0.0299999999999994,0,0
"4398",9,10,11,NA,0.0912806497161312,0.00999999999999979,0,0
"2933",8,11,NA,NA,0.0913128951745314,0.02,0,0
"5870",10,13,12,NA,0.0914707131071632,0.02,0,0
"1471",7,16,12,8,0.0921551690125243,0.0200000000000014,0,0
"4399",9,16,15,14,0.0928996649513131,0.0299999999999976,0,0
"5",6,16,9,16,0.0929172242719947,0.0199999999999996,0,0
"14645",16,7,NA,NA,0.0929535481477384,0.0199999999999999,0,0
"13184",15,14,12,NA,0.0934257856428383,0.0299999999999994,0,0
"10257",13,10,15,NA,0.0939878740568971,0.0199999999999996,0,0
"5871",10,11,16,10,0.0940465090695995,0.00999999999999801,0,0
"2934",8,13,10,16,0.0950577148781064,0.0300000000000011,0,0
"7329",11,10,10,15,0.0950590300227301,0.0200000000000031,0,0
"11718",14,15,8,NA,0.0954414099317349,0.0200000000000005,0,0
"5872",10,11,15,15,0.0955475321270984,0.029999999999994,0,0
"8788",12,15,14,NA,0.0961860714476527,0.00999999999999979,0,0
"14646",16,10,14,7,0.0963861012497173,0.0200000000000102,0,0
"5873",10,10,7,NA,0.0965949856641603,0.0100000000000002,0,0
"8789",12,10,14,NA,0.0966991917897778,0.0199999999999996,0,0
"2935",8,16,12,NA,0.0970854983746486,0.02,0,0
"13185",15,7,10,NA,0.097127164366989,0.0100000000000007,0,0
"5874",10,12,15,12,0.0978911702635307,0.0200000000000031,0,0
"5875",10,7,15,NA,0.098351547685364,0.00999999999999979,0,0
"5876",10,14,11,10,0.0985372636221478,0.00999999999999801,0,0
"2936",8,12,13,NA,0.0990869755884322,0.02,0,0
"10258",13,10,11,15,0.0996314585264552,0.019999999999996,0,0
"1472",7,15,16,15,0.100786998424331,0.0400000000000009,0,0
"7330",11,10,6,NA,0.101211141704932,0.02,0,0
"7331",11,13,9,15,0.101506983371573,0.0300000000000011,0,0
"8790",12,8,14,NA,0.101527089876614,0.0300000000000002,0,0
"7332",11,16,11,11,0.10177554598324,0.0300000000000011,0,0
"2937",8,9,13,11,0.1019682882146,0.0200000000000031,0,0
"1473",7,15,14,15,0.102448332483661,0.0199999999999996,0,0
"1474",7,12,11,12,0.1025518226803,0.0299999999999994,0,0
"5877",10,10,15,11,0.102744177326835,0.0300000000000011,0,0
"8791",12,6,11,14,0.103339406329357,0.00999999999999801,0,0
"1475",7,15,14,12,0.10362398138326,0.0199999999999996,0,0
"7333",11,11,7,11,0.104295266842771,0.00999999999999801,0,0
"8792",12,12,11,NA,0.104508552001646,0,0,0
"5878",10,11,15,6,0.104921455084581,0.0300000000000011,0,0
"6",6,6,NA,NA,0.105069914513727,0.00999999999999998,0,0
"1476",7,14,12,NA,0.105153472424386,0.01,0,0
"4400",9,16,9,14,0.10522998680494,0.0300000000000011,0,0
"4401",9,10,12,16,0.105556655333407,0.0199999999999996,0,0
"7334",11,16,9,14,0.106336098896423,0.0399999999999991,0,0
"4402",9,6,10,13,0.106452998070797,0.0100000000000016,0,0
"13186",15,16,14,10,0.106909939792288,0.0300000000000011,0,0
"5879",10,10,NA,NA,0.10703409238489,0.01,0,0
"7",6,16,16,6,0.107213628967879,0.0199999999999996,0,0
"5880",10,10,16,8,0.107257066766757,0.019999999999996,0,0
"13187",15,15,7,NA,0.107282810696226,0,0,0
"7335",11,9,7,16,0.107639769672113,0.0300000000000011,0,0
"2938",8,14,10,NA,0.107793340734689,0.0299999999999998,0,0
"7336",11,10,15,15,0.107984453420775,0.0300000000000011,0,0
"8",6,8,8,NA,0.108100546769704,0,0,0
"8793",12,10,NA,NA,0.10840005454409,0.01,0,0
"14647",16,8,14,NA,0.108826371630563,0.0300000000000002,0,0
"9",6,16,14,7,0.108830427153236,0.0300000000000002,0,0
"7337",11,12,11,NA,0.109135650950813,0.02,0,0
"5881",10,12,15,14,0.10918736291739,0.00999999999999801,0,0
"5882",10,9,15,NA,0.109829690993713,0.0299999999999998,0,0
"5883",10,10,12,6,0.110262197353356,0.00999999999999801,0,0
"14648",16,8,13,NA,0.111172859656065,0.0200000000000005,0,0
"5884",10,9,10,11,0.11121089189752,0.019999999999996,0,0
