"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
9,9,9,9,0.195191990634348,0.04,0,0
9,9,9,10,0.190843779385107,0.04,0,0
9,9,9,11,0.221916351375672,0.03,0,0
9,9,9,12,0.179833916077795,0.03,0,0
9,9,9,13,0.246944358449254,0.03,0,0
9,9,9,14,0.216871152749557,0.03,0,0
9,9,9,15,0.22352900725078,0.00999999999999998,0.02,0
9,9,9,16,0.228906359286274,0.03,0,0
9,9,9,17,0.217997128938041,0.03,0.01,0
9,9,9,18,0.208502657100211,0.05,0,0
9,9,9,19,0.196790724023384,0.03,0,0
9,9,10,9,0.210160132733122,0.03,0,0
9,9,10,10,0.244125763655388,0.02,0,0
9,9,10,11,0.242457867676142,0.02,0,0
9,9,10,12,0.217450310281296,0.03,0,0
9,9,10,13,0.262761854891576,0.00999999999999995,0,0
9,9,10,14,0.202451226687038,0.03,0,0
9,9,10,15,0.239271397010953,0.03,0,0
9,9,10,16,0.217644773651294,0.00999999999999995,0,0
9,9,10,17,0.260748966965948,0.03,0,0
9,9,10,18,0.206643382193169,0.04,0,0
9,9,10,19,0.245350575455298,0.03,0,0
9,9,11,9,0.206069815980503,0.03,0,0
9,9,11,10,0.187709836356496,0.04,0,0
9,9,11,11,0.280998718021396,0.02,0,0
9,9,11,12,0.204913171892022,0.02,0,0
9,9,11,13,0.219031782149645,0.03,0,0
9,9,11,14,0.216147588653314,0.04,0,0
9,9,11,15,0.25822239881622,0.03,0,0
9,9,11,16,0.213429879130735,0.03,0,0
9,9,11,17,0.240565668313432,0.03,0,0
9,9,11,18,0.30036848870675,0.04,0,0
9,9,11,19,0.276704256038821,0.03,0,0
9,9,12,9,0.206156966040853,0.01,0,0
9,9,12,10,0.228899524588139,0.03,0,0
9,9,12,11,0.181165111360604,0.03,0,0
9,9,12,12,0.211027002313668,0.05,0,0
9,9,12,13,0.306260717674879,0.03,0,0
9,9,12,14,0.183332549307392,0.03,0,0
9,9,12,15,0.191511973398952,0.01,0,0
9,9,12,16,0.236327870855548,0,0,0
9,9,12,17,0.223386754960644,0.03,0,0
9,9,12,18,0.190382125078921,0.03,0,0
9,9,12,19,0.240998139771734,0.02,0,0
9,9,13,9,0.205644553978531,0.03,0,0
9,9,13,10,0.260420304608624,0.02,0,0
9,9,13,11,0.222211886460075,0.01,0,0
9,9,13,12,0.234230274850217,0.03,0,0
9,9,13,13,0.218748198537142,0.03,0,0
9,9,13,14,0.202168399588689,0.03,0,0
9,9,13,15,0.224933348698177,0.04,0,0
9,9,13,16,0.232091377117336,0.04,0,0
9,9,13,17,0.17276392679953,0.01,0,0
9,9,13,18,0.18287657895094,0.03,0,0
9,9,13,19,0.22126950604999,0.03,0,0
9,9,14,9,0.210102353932377,0.0299999999999999,0,0
9,9,14,10,0.173102250296998,0.03,0,0
9,9,14,11,0.19565853078276,0.04,0,0
9,9,14,12,0.183784161075941,0.0299999999999999,0,0
9,9,14,13,0.236952851081773,0.03,0,0
9,9,14,14,0.208885004698589,0.03,0,0
