"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
65,65,65,65,0.0625232712861389,2.77,0.03,0
65,65,65,66,0.0649948506680249,2.64,0,0
65,65,65,67,0.0550773137389896,2.72,0.05,0
65,65,65,68,0.060208369347933,2.47,0.05,0
65,65,65,69,0.0799303539345104,2.7,0.03,0
65,65,65,70,0.103771183792262,2.91,0.01,0
65,65,65,71,0.0892775414553813,2.95,0.03,0
65,65,65,72,0.0615792375848103,2.98,0.04,0
65,65,65,73,0.0659327045708872,2.7,0.04,0
65,65,65,74,0.100060152804387,3.06,0,0
65,65,65,75,0.0659811307444634,2.98,0.01,0
65,65,66,65,0.0847271101777392,2.87,0,0
65,65,66,66,0.0807689691388336,2.8,0,0
65,65,66,67,0.0915273740892555,2.82,0,0
65,65,66,68,0.0841097869259836,2.86,0,0
65,65,66,69,0.068229589058654,2.96,0.01,0
65,65,66,70,0.0645265916605592,2.94,0,0
65,65,66,71,0.0949612328999431,2.76,0.02,0
65,65,66,72,0.0907157065304354,2.8,0.02,0
65,65,66,73,0.0692835722425128,2.82,0,0
65,65,66,74,0.0821565947324128,2.8,0,0
65,65,66,75,0.0699866114549985,2.81,0,0
65,65,67,65,0.0875192750289412,2.81,0,0
65,65,67,66,0.0664445363501903,2.95,0.00999999999999998,0
65,65,67,67,0.0635044060457034,2.89,0.02,0
65,65,67,68,0.0698614168883895,2.79,0,0
65,65,67,69,0.0785246055700729,2.94,0,0
65,65,67,70,0.0824474309391986,2.89,0,0
65,65,67,71,0.0885019025581037,2.88,0,0
65,65,67,72,0.104089346974612,2.79,0,0
65,65,67,73,0.065899185862444,2.95,0,0
65,65,67,74,0.102034085439511,2.95,0,0
65,65,67,75,0.140490387743471,3.03,0,0
65,65,68,65,0.0625868351067057,2.85,0,0
65,65,68,66,0.0849486427560718,2.86,0.02,0
65,65,68,67,0.0842874523869105,3,0.03,0
65,65,68,68,0.067554600554761,3.02,0.01,0
65,65,68,69,0.0821778028626093,3.04,0,0
65,65,68,70,0.0716751486308655,3.07,0,0
65,65,68,71,0.0567276121852002,2.97,0,0
65,65,68,72,0.0654177869648825,3.11,0.03,0
65,65,68,73,0.101434208937854,2.97,0,0
65,65,68,74,0.0737996090313413,2.94,0,0
65,65,68,75,0.0720891066833976,2.84,0,0
65,65,69,65,0.0665341160028425,2.91,0,0
65,65,69,66,0.057612298387856,3.09,0,0
65,65,69,67,0.056183080697503,3.13,0,0
65,65,69,68,0.073489775792218,3.08,0.02,0
65,65,69,69,0.0906443734904491,2.95,0.03,0
65,65,69,70,0.0995028030495727,3.09,0,0
65,65,69,71,0.054954830719905,2.94,0,0
65,65,69,72,0.0889375024040134,3,0,0
65,65,69,73,0.0723712069184121,3.05,0,0
65,65,69,74,0.0705928261461993,3,0,0
65,65,69,75,0.0671815848681064,2.94,0,0
65,65,70,65,0.0768064511159127,3.08,0,0
65,65,70,66,0.0614409607019599,3.01,0,0
65,65,70,67,0.0622503555775128,2.91,0,0
65,65,70,68,0.076761865701591,3.25,0,0
65,65,70,69,0.115766486626048,3.41,0,0
65,65,70,70,0.0801244044507926,3.05,0,0
65,65,70,71,0.0677865519998492,2.98,0,0
65,65,70,72,0.0638195694872998,3.04,0,0
65,65,70,73,0.0784374580234812,3.03,0,0
65,65,70,74,0.0749872186112954,2.96,0,0
65,65,70,75,0.100670583596911,2.99,0,0
65,65,71,65,0.111672237508302,3.16,0,0
65,65,71,66,0.0988413671152108,3.17,0,0
65,65,71,67,0.0706192902829382,3.16,0,0
65,65,71,68,0.0780345498048455,3,0,0
65,65,71,69,0.0698734423303824,3,0,0
65,65,71,70,0.0860979748412033,3.13,0.02,0
65,65,71,71,0.0692070732193039,3.23,0,0
65,65,71,72,0.0854260729477543,3.11,0,0
65,65,71,73,0.064822771219633,3.01,0,0
65,65,71,74,0.086935647749707,3.05,0,0
65,65,71,75,0.074903060194097,2.97,0,0
65,65,72,65,0.0977284580398296,3.03,0,0
65,65,72,66,0.0869745115698991,3.19,0,0
65,65,72,67,0.0795367384693955,3.25,0,0
65,65,72,68,0.0746476936289493,3.18,0,0
65,65,72,69,0.0617256994331997,3.39,0.02,0
65,65,72,70,0.0715377065383971,3.19,0.01,0
65,65,72,71,0.0792880409938817,3.1,0,0
65,65,72,72,0.115368415514731,3.17,0,0
65,65,72,73,0.0589360214041858,2.93,0,0
65,65,72,74,0.0718607136025989,3.22,0,0
65,65,72,75,0.0864096413405912,3.19,0,0
65,65,73,65,0.0675753889822944,3.17,0,0
65,65,73,66,0.0817185217184398,3.21,0,0
65,65,73,67,0.0898131564250825,3.42,0,0
65,65,73,68,0.107136263530915,3.37,0,0
65,65,73,69,0.068823234947995,3.25,0,0
65,65,73,70,0.0917986635566371,3.14,0.02,0
65,65,73,71,0.10879697882613,3.37,0,0
65,65,73,72,0.0853148638765545,3.42,0,0
65,65,73,73,0.0942089525841473,2.97,0.03,0
65,65,73,74,0.0570618812442015,3.22,0,0
65,65,73,75,0.0653749248647783,3.04,0,0
65,65,74,65,0.081172672166716,3.16,0,0
65,65,74,66,0.0562359140786664,3.42,0.00999999999999998,0
65,65,74,67,0.0912944624947986,3.19,0,0
65,65,74,68,0.0912915862525869,3.24,0,0
