"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",13,13,13,22,0.0136822757750111,0.03,0,0
"2",13,19,23,22,0.0139152365364641,0.04,0,0
"3",13,22,17,23,0.014096405995432,0.0399999999999991,0,0
"4",13,19,19,18,0.0153531707306202,0.0300000000000002,0,0
"5",13,21,14,21,0.0155099339627342,0.04,0,0
"6",13,22,20,13,0.0156738084418944,0.0299999999999994,0,0
"7",13,23,21,19,0.0165786572300751,0.0499999999999989,0,0
"8",13,22,13,14,0.0168816746422185,0.0300000000000011,0,0
"9",13,21,22,23,0.0172492048952367,0.0299999999999994,0,0
"10",13,22,19,23,0.0172920332725899,0.0399999999999991,0,0
"11",13,18,14,14,0.0173620715778097,0.0300000000000002,0,0
"12",13,14,15,13,0.0175068957673789,0.03,0,0
"13",13,22,15,18,0.0175554774523911,0.0299999999999994,0,0
"14",13,17,17,13,0.017709629992883,0.0299999999999998,0,0
"15",13,13,23,20,0.0178422227483302,0.0499999999999999,0,0
"16",13,18,19,20,0.0178759538543987,0.04,0,0
"17",13,19,19,17,0.017915892030389,0.0500000000000007,0,0
"18",13,21,21,18,0.0180246826953379,0.0499999999999998,0,0
"19",13,19,20,21,0.0180476881959617,0.0700000000000003,0,0
"20",13,22,19,18,0.0180608439333152,0.0400000000000009,0,0
"21",13,18,18,14,0.0181156364440732,0.0300000000000002,0,0
"22",13,18,17,20,0.0182644726875858,0.0500000000000007,0,0
"23",13,18,18,13,0.0183174587422824,0.04,0,0
"24",13,20,20,21,0.0183297944327381,0.0500000000000007,0,0
"25",13,17,19,20,0.0183560136368679,0.0300000000000002,0,0
"26",13,22,20,19,0.0183829609942458,0.0400000000000009,0,0
"27",13,22,23,16,0.0184778222696365,0.0299999999999994,0,0
"28",13,14,21,20,0.0188254521115984,0.03,0,0
"29",13,23,17,15,0.0188261150032572,0.0400000000000009,0,0
"30",13,13,19,23,0.0188445658861758,0.0299999999999999,0,0
"31",13,21,16,19,0.0189668665503808,0.0300000000000002,0,0
"32",13,18,21,NA,0.0189903545957722,0.0299999999999999,0,0
"33",13,17,17,21,0.0189962644417728,0.04,0,0
"34",13,21,22,22,0.0190364065056059,0.0399999999999991,0,0
"35",13,19,18,13,0.0190612029831334,0.0300000000000002,0,0
"36",13,15,23,16,0.0193509341294696,0.0299999999999998,0,0
"37",13,14,21,19,0.0193554441875219,0.05,0,0
"38",13,13,18,15,0.0194406953536907,0.0299999999999999,0,0
"39",13,15,19,19,0.0194706144572282,0.0300000000000002,0,0
"40",13,19,22,16,0.0195911560128038,0.0499999999999998,0,0
"41",13,16,13,13,0.0196783838645028,0.0299999999999998,0,0
"42",13,16,19,14,0.0198795559526728,0.0299999999999998,0,0
"43",13,23,22,18,0.019976775148176,0.0399999999999991,0,0
"44",13,15,17,20,0.0200091309368878,0.04,0,0
"45",13,20,21,13,0.0200966417146487,0.04,0,0
"46",13,20,21,21,0.020281331969021,0.0500000000000007,0,0
"47",13,13,17,23,0.0204613867073654,0.03,0,0
"48",13,16,17,19,0.0206246797225141,0.04,0,0
"49",13,22,23,23,0.0208230956474981,0.0499999999999989,0,0
"50",13,23,22,15,0.0208309752415786,0.0499999999999989,0,0
"51",13,17,14,NA,0.0210228620607609,0.01,0,0
"52",13,13,17,15,0.02105684971713,0.01,0,0
"53",13,21,19,21,0.0211424292315079,0.0499999999999998,0,0
"54",13,21,15,19,0.0211634102171219,0.0499999999999998,0,0
"55",13,21,23,15,0.0211894161759379,0.0500000000000007,0,0
"56",13,16,20,18,0.0212135790905838,0.0500000000000003,0,0
"57",13,21,13,14,0.021278148385408,0.0300000000000002,0,0
"58",13,17,19,15,0.0213243385622831,0.04,0,0
"59",13,21,18,22,0.0214511925882439,0.0300000000000002,0,0
"60",13,18,15,16,0.0214974277724358,0.04,0,0
"61",13,20,13,17,0.0215066690944407,0.0300000000000002,0,0
"62",13,13,22,14,0.0215722213712877,0.03,0,0
"63",13,15,15,17,0.0216097510310838,0.0300000000000002,0,0
"64",13,23,23,22,0.0216215732183088,0.0599999999999987,0,0
"65",13,14,20,17,0.0217538239889326,0.03,0,0
"66",13,15,21,14,0.0217795448126093,0.0299999999999998,0,0
"67",13,13,13,18,0.0217819062418144,0.03,0,0
"68",13,23,23,21,0.0217846698259257,0.0400000000000009,0,0
"69",13,13,22,13,0.0218531296071012,0.03,0,0
"70",13,15,23,18,0.0218787032093557,0.0500000000000003,0,0
"71",13,22,21,15,0.0219101190913056,0.0500000000000007,0,0
"72",13,20,14,16,0.0219230221467541,0.0300000000000002,0,0
"73",13,21,20,21,0.022064455285171,0.04,0,0
"74",13,18,21,19,0.0221501839214659,0.0499999999999998,0,0
"75",13,23,14,22,0.0221527295598866,0.0500000000000007,0,0
"76",13,15,13,15,0.0223078875605095,0.03,0,0
"77",13,15,16,14,0.0223367890714848,0.00999999999999979,0,0
"78",13,22,20,22,0.0223563509619744,0.0600000000000005,0,0
"79",13,16,22,13,0.0224253802366322,0.0300000000000002,0,0
"80",13,20,18,20,0.0224686149003975,0.0499999999999998,0,0
"81",13,19,22,15,0.0225144009826716,0.0499999999999998,0,0
"82",13,19,14,13,0.0226872835838058,0.04,0,0
"83",13,21,23,13,0.0227860404262952,0.0399999999999991,0,0
"84",13,21,20,17,0.0228198688590477,0.0499999999999998,0,0
"85",13,13,15,18,0.0228962585894534,0.03,0,0
