"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"13202",18,19,14,18,0.163677267556112,0.0300000000000011,0,0
"11730",17,13,15,NA,0.163715130375655,0.04,0,0
"14647",19,10,12,12,0.163792499157987,0.0300000000000011,0,0
"11731",17,16,10,15,0.163815545531181,0.0300000000000011,0,0
"13203",18,9,18,18,0.163817046128814,0.0300000000000011,0,0
"27",9,12,16,18,0.16390094458432,0.0500000000000003,0,0
"13204",18,12,12,NA,0.163907075197946,0.0499999999999998,0,0
"1488",10,10,15,12,0.16394282179427,0.0400000000000009,0,0
"13205",18,19,10,19,0.163995250455804,0.0500000000000114,0,0
"14648",19,17,11,13,0.164161799902369,0.0500000000000114,0,0
"14649",19,18,19,19,0.164237905837982,0.0499999999999972,0,0
"13206",18,18,11,15,0.164264237703707,0.019999999999996,0,0
"13207",18,12,15,16,0.164308144316793,0.0500000000000114,0,0
"11732",17,16,13,16,0.164425785619084,0.0300000000000011,0,0
"1489",10,15,13,18,0.164448142344172,0.0300000000000011,0,0
"28",9,15,16,13,0.16473147231249,0.0499999999999998,0,0
"5874",13,11,16,17,0.164757103205378,0.029999999999994,0,0
"29",9,12,10,13,0.164768165758997,0.02,0,0
"13208",18,18,11,16,0.164772412046444,0.0300000000000011,0,0
"4409",12,14,15,18,0.164786154565055,0.0499999999999972,0,0
"5875",13,11,15,NA,0.164922030246716,0.0299999999999998,0,0
"1490",10,18,19,18,0.165046672725785,0.0500000000000007,0,0
"13209",18,10,14,13,0.165084309056158,0.0499999999999972,0,0
"13210",18,15,16,14,0.165151940894994,0.0299999999999869,0,0
"14650",19,10,19,16,0.16526084419472,0.0699999999999932,0,0
"1491",10,10,10,17,0.165312836005153,0.0399999999999991,0,0
"11733",17,17,10,19,0.165352676246725,0.0299999999999869,0,0
"30",9,10,15,19,0.165354289773719,0.05,0,0
"4410",12,15,19,13,0.165362329173695,0.0300000000000011,0,0
"11734",17,13,19,NA,0.165388074609891,0.04,0,0
"5876",13,14,11,NA,0.165391768345564,0.02,0,0
"13211",18,15,13,18,0.165675275954516,0.039999999999992,0,0
"1492",10,16,14,NA,0.165753649982972,0.02,0,0
"31",9,9,18,18,0.165821286500872,0.03,0,0
"1493",10,11,14,12,0.165874992960374,0.0299999999999994,0,0
"13212",18,19,18,9,0.165912240370461,0.0300000000000011,0,0
"11735",17,19,10,13,0.165976245617419,0.0300000000000011,0,0
"4411",12,17,11,17,0.165989307525593,0.0399999999999991,0,0
"11736",17,10,16,15,0.166038651009278,0.0300000000000011,0,0
"1494",10,9,12,16,0.166112309582426,0.0300000000000011,0,0
"13213",18,15,12,NA,0.166145960678749,0.0300000000000002,0,0
"13214",18,11,12,15,0.166314324628619,0.0499999999999972,0,0
"14651",19,18,18,13,0.166344554463552,0.0700000000000074,0,0
"13215",18,12,19,15,0.166352659051247,0.0600000000000023,0,0
"5877",13,18,13,13,0.166403873101069,0.0300000000000011,0,0
"14652",19,12,11,14,0.166456441247348,0.0400000000000063,0,0
"4412",12,12,19,18,0.166477930869549,0.0199999999999996,0,0
"1495",10,10,18,14,0.166508707871188,0.0100000000000016,0,0
"2931",11,12,18,NA,0.166520676470011,0.04,0,0
"5878",13,18,17,NA,0.16657539394051,0.04,0,0
"1496",10,14,18,18,0.1666011003362,0.0299999999999994,0,0
"4413",12,18,15,16,0.166601234291047,0.0300000000000011,0,0
"13216",18,11,18,12,0.166645221240087,0.0300000000000011,0,0
"1497",10,19,12,12,0.166662945706785,0.0300000000000011,0,0
"11737",17,19,12,NA,0.16668554386507,0.0300000000000002,0,0
"13217",18,14,10,NA,0.166694442210258,0.0499999999999998,0,0
"4414",12,14,13,15,0.166733995952862,0.0399999999999991,0,0
"13218",18,15,13,NA,0.166748064517567,0.0300000000000002,0,0
"11738",17,13,15,17,0.166761084506729,0.0499999999999972,0,0
"5879",13,15,11,17,0.166809905747863,0.0399999999999991,0,0
"13219",18,17,10,17,0.166933733047901,0.039999999999992,0,0
"7325",14,13,12,NA,0.166967259780062,0.04,0,0
"1498",10,14,18,13,0.166994144282549,0.0299999999999994,0,0
"13220",18,9,11,15,0.167070346202134,0.00999999999999091,0,0
"5880",13,14,18,14,0.167072221396549,0.0499999999999972,0,0
"13221",18,14,12,13,0.167131788707615,0.0300000000000011,0,0
"13222",18,19,19,19,0.16715035256016,0.0600000000000023,0,0
"1499",10,10,17,9,0.167194605422631,0,0,0
"32",9,12,19,13,0.167443674413229,0.0499999999999998,0,0
"4415",12,17,11,NA,0.167445723692294,0.0500000000000003,0,0
"4416",12,15,10,16,0.167463305341799,0.0300000000000011,0,0
"33",9,9,19,13,0.167496801922616,0.04,0,0
"13223",18,17,16,13,0.167559635892951,0.0300000000000011,0,0
"4417",12,18,12,12,0.167635421221192,0.00999999999999801,0,0
"11739",17,17,14,18,0.167663833409693,0.0400000000000063,0,0
"13224",18,18,12,12,0.167734015688054,0.0300000000000011,0,0
"13225",18,16,19,15,0.167902062005914,0.0300000000000011,0,0
"5881",13,15,13,9,0.167985690111072,0.0300000000000011,0,0
"11740",17,17,14,11,0.168142792826942,0.0299999999999869,0,0
"4418",12,18,13,NA,0.168143317219196,0.0299999999999998,0,0
"14653",19,13,13,9,0.168190884637648,0.0499999999999972,0,0
"34",9,18,15,18,0.168276201651026,0.0299999999999994,0,0
"5882",13,15,15,13,0.16828006808108,0.0499999999999972,0,0
"14654",19,16,18,14,0.168288052378426,0.039999999999992,0,0
"11741",17,11,17,NA,0.168337224896037,0.04,0,0
"5883",13,13,17,9,0.168366869125377,0.0300000000000011,0,0
"11742",17,11,14,14,0.168450065925274,0.0299999999999869,0,0
"35",9,16,9,13,0.168450103253715,0.00999999999999979,0,0
"5884",13,11,10,12,0.168496507522824,0.0300000000000011,0,0
"4419",12,15,16,11,0.168530435996968,0.0399999999999991,0,0
"11743",17,18,14,12,0.168533110964693,0.0600000000000023,0,0
"14655",19,10,19,13,0.168603077498492,0.0300000000000011,0,0
"4420",12,16,14,15,0.168733989010372,0.0300000000000011,0,0
"13226",18,16,11,NA,0.168749443432987,0.0300000000000002,0,0
"1500",10,13,15,19,0.168752210617459,0.0300000000000011,0,0
"1501",10,10,12,16,0.168756342358207,0.0400000000000009,0,0
"14656",19,13,19,18,0.168893953911306,0.0400000000000063,0,0
"4421",12,18,17,15,0.168898565895472,0.0499999999999972,0,0
"2932",11,10,17,15,0.168923935962582,0.0199999999999996,0,0
"4422",12,11,11,17,0.168928746205858,0.0300000000000011,0,0
"1502",10,15,12,15,0.169037343011244,0.0400000000000009,0,0
"36",9,11,13,10,0.169124196084056,0.0100000000000002,0,0
"14657",19,16,15,18,0.169148175896231,0.0500000000000114,0,0
"11744",17,10,11,13,0.169240833883608,0.0200000000000102,0,0
"13227",18,12,9,12,0.169307143994522,0.0300000000000011,0,0
"1503",10,18,11,13,0.169371009543199,0.0300000000000011,0,0
"14658",19,19,12,NA,0.169372269144488,0.0399999999999991,0,0
"13228",18,19,12,18,0.169450854477315,0.0499999999999972,0,0
"13229",18,10,19,19,0.169473833830316,0.0499999999999972,0,0
"13230",18,16,14,19,0.169520503056655,0.0400000000000063,0,0
"13231",18,17,15,18,0.169527616373453,0.0499999999999972,0,0
"4423",12,19,13,10,0.169536575419664,0.0399999999999991,0,0
"5885",13,10,13,15,0.169546267316345,0.0499999999999972,0,0
"37",9,10,17,19,0.169647681813866,0.03,0,0
"13232",18,16,16,11,0.169649566627435,0.0500000000000114,0,0
"11745",17,9,14,19,0.169654996369732,0.0299999999999869,0,0
"13233",18,19,14,9,0.169685838050222,0.0500000000000114,0,0
"38",9,17,10,11,0.169687406630512,0.0299999999999994,0,0
"5886",13,12,18,13,0.169687806825629,0.0499999999999972,0,0
"5887",13,15,17,12,0.169806493797235,0.00999999999999801,0,0
"13234",18,12,9,16,0.169923912833107,0.0400000000000063,0,0
"11746",17,19,15,9,0.169952100668047,0.0500000000000114,0,0
"4424",12,15,15,9,0.169955437274452,0.0399999999999991,0,0
"39",9,9,14,18,0.170012957491619,0,0,0
"2933",11,19,13,12,0.170028315882113,0.0300000000000011,0,0
"4425",12,13,10,15,0.170064310527287,0.0299999999999976,0,0
"4426",12,12,18,19,0.17006756578391,0.0300000000000011,0,0
"2934",11,11,12,NA,0.170129929035443,0.01,0,0
"14659",19,17,15,12,0.17013465559115,0.0400000000000063,0,0
"4427",12,19,13,16,0.170135895627195,0.0300000000000011,0,0
"5888",13,15,12,9,0.170140762080602,0.019999999999996,0,0
"5889",13,18,9,9,0.170153544724627,0.029999999999994,0,0
"13235",18,10,13,18,0.170204883119998,0.0300000000000011,0,0
"4428",12,11,9,12,0.170236661354598,0.0300000000000011,0,0
"40",9,15,18,16,0.170335222041362,0.0300000000000002,0,0
"41",9,19,13,11,0.170374469879533,0.0299999999999994,0,0
"1504",10,10,13,18,0.170475172292907,0.0299999999999994,0,0
"11747",17,16,14,12,0.17051578396577,0.0499999999999972,0,0
"42",9,14,9,9,0.170521228144089,0.04,0,0
"14660",19,15,13,15,0.170566395528969,0.0499999999999972,0,0
"13236",18,18,14,NA,0.170610264146388,0.00999999999999979,0,0
"1505",10,17,12,18,0.170622057731389,0.0299999999999976,0,0
"11748",17,19,16,11,0.170660667205078,0.0499999999999972,0,0
"2935",11,16,15,19,0.170676085122422,0.0399999999999991,0,0
"43",9,15,15,12,0.170688930804726,0.0300000000000002,0,0
"11749",17,15,14,9,0.170717092344459,0.0499999999999972,0,0
"44",9,13,18,17,0.170794118640957,0.0500000000000003,0,0
"45",9,9,17,13,0.170841949226549,0.02,0,0
"14661",19,12,14,15,0.170844663421634,0.0400000000000063,0,0
"13237",18,11,14,13,0.170848804365109,0.0300000000000011,0,0
"1506",10,14,14,18,0.170862766254316,0.0200000000000014,0,0
"1507",10,17,15,11,0.170956645533159,0.0299999999999994,0,0
"46",9,13,17,13,0.170969589336025,0.0300000000000002,0,0
"11750",17,10,11,14,0.171035487471392,0.0300000000000011,0,0
"5890",13,15,17,9,0.171070192657038,0.0200000000000031,0,0
"14662",19,17,15,9,0.171073020330067,0.039999999999992,0,0
"1508",10,13,10,9,0.171074653716427,0.0300000000000011,0,0
"2936",11,9,17,18,0.171078442047179,0.0400000000000027,0,0
"5891",13,13,15,12,0.171082651304589,0.00999999999999801,0.00999999999999998,0
"13238",18,10,19,14,0.171129533711423,0.039999999999992,0,0
"2937",11,16,12,12,0.171190456767729,0.0300000000000011,0,0
"13239",18,9,15,11,0.171204392471651,0.0100000000000051,0,0
"13240",18,19,19,14,0.171225269099991,0.0699999999999932,0,0
"47",9,11,14,13,0.171240430010683,0.04,0,0
"10251",16,16,11,18,0.171285575549946,0.0499999999999972,0,0
"5892",13,16,10,15,0.171295985651941,0.029999999999994,0,0
"10252",16,11,17,12,0.171308148902384,0.0499999999999972,0,0
"11751",17,14,12,10,0.171310119150222,0.019999999999996,0,0
"1509",10,14,19,9,0.171367246888712,0.0299999999999994,0,0
"4429",12,12,18,NA,0.171373415112154,0.0300000000000002,0,0
"1510",10,18,19,10,0.171399477316171,0.0500000000000007,0,0
"14663",19,14,16,NA,0.17141746275567,0.0299999999999994,0,0
"13241",18,11,18,19,0.171447398463427,0.0300000000000011,0,0
"7326",14,9,14,13,0.171472216908673,0.0300000000000011,0,0
"1511",10,17,15,15,0.171473401846444,0.0400000000000009,0,0
"14664",19,17,19,15,0.171558355971971,0.039999999999992,0,0
"1512",10,11,9,10,0.171589196719103,0.0199999999999996,0,0
"5893",13,16,11,10,0.17162543047361,0.0300000000000011,0,0
"4430",12,17,19,12,0.171627693791142,0.0600000000000023,0,0
"13242",18,15,9,NA,0.171661412113811,0.00999999999999979,0,0
"4431",12,17,16,16,0.171685885034035,0.0600000000000023,0,0
"11752",17,15,19,16,0.171693611302045,0.0300000000000011,0,0
"13243",18,10,19,17,0.171711184836759,0.0299999999999869,0,0
"1513",10,15,16,16,0.171787806948849,0.0399999999999991,0,0
"1514",10,13,14,18,0.171844123268156,0.0400000000000009,0,0
"48",9,11,12,15,0.171871367149548,0.0299999999999998,0,0
"49",9,11,11,18,0.17193046054835,0.05,0,0
"4432",12,18,16,NA,0.171931109498882,0.0300000000000002,0,0
"5894",13,13,14,18,0.171943868192523,0.0399999999999991,0,0
"11753",17,18,10,NA,0.171971306455038,0.04,0,0
"10253",16,17,19,16,0.171974800379289,0.039999999999992,0,0
"50",9,10,9,9,0.172010497873868,0.03,0,0
"8787",15,19,16,14,0.172033143541215,0.0499999999999972,0,0
"51",9,10,14,11,0.17208364914815,0.02,0,0
"13244",18,17,16,10,0.172098821731553,0.0300000000000011,0,0
"52",9,13,17,19,0.172102267413972,0.0299999999999998,0,0
"5895",13,12,9,16,0.172104205340773,0.0200000000000031,0,0
"1515",10,14,15,18,0.172106505892569,0.00999999999999979,0,0
"1516",10,17,15,13,0.172108861222658,0.0500000000000007,0,0
"5896",13,11,17,15,0.172109918764563,0.0200000000000031,0,0
"5897",13,9,12,12,0.172110147492362,0.0300000000000011,0,0
"8788",15,13,17,9,0.172153049759474,0.0300000000000011,0,0
"1517",10,12,16,17,0.172211220760141,0.0499999999999989,0,0
"4433",12,17,13,16,0.17225694847349,0.0399999999999991,0,0
"13245",18,18,13,11,0.172257061481968,0.0400000000000063,0,0
"1518",10,15,16,13,0.172279264671214,0.0400000000000009,0,0
"53",9,10,18,17,0.172289372896819,0.04,0,0
"14665",19,12,17,12,0.172430846882376,0.0300000000000011,0,0
"11754",17,9,9,16,0.172439720750936,0.0100000000000051,0,0
"13246",18,19,13,9,0.172446935485518,0.0400000000000063,0,0
"7327",14,13,18,12,0.172463982038581,0.0200000000000031,0,0
"13247",18,19,10,NA,0.172478839125361,0.0199999999999996,0,0
"1519",10,10,17,18,0.172502690078782,0.0500000000000007,0,0
"7328",14,12,13,16,0.172518217331214,0.0300000000000011,0,0
"11755",17,16,11,17,0.172520144200712,0.0300000000000011,0,0
"13248",18,12,17,12,0.172523224339259,0.0300000000000011,0,0
"7329",14,13,14,14,0.172525350007721,0.0300000000000011,0,0
"54",9,9,17,16,0.172534466663177,0.03,0,0
"55",9,14,16,14,0.172637676588845,0.0499999999999998,0,0
"56",9,10,10,17,0.172654818569987,0.03,0,0
"13249",18,14,19,11,0.172689952355917,0.0400000000000063,0,0
"57",9,9,13,17,0.17276392679953,0.01,0,0
"4434",12,15,14,13,0.172766678327331,0.0300000000000011,0,0
"58",9,9,17,12,0.172776386369582,0.03,0,0
"1520",10,18,16,10,0.172796983909206,0.0300000000000011,0,0
"1521",10,18,19,19,0.172866270701741,0.0399999999999991,0,0
"5898",13,10,16,12,0.172879119320971,0.0300000000000011,0,0
"4435",12,11,18,13,0.172912608687581,0.0300000000000011,0,0
"4436",12,9,15,10,0.172915150997217,0.0500000000000007,0,0
"11756",17,18,16,14,0.172935355355499,0.0300000000000011,0,0
"59",9,12,18,17,0.172937236502234,0.0300000000000002,0,0
"4437",12,9,14,10,0.17297097027018,0.0199999999999996,0,0
"14666",19,14,17,9,0.172977716762359,0.0300000000000011,0,0
"14667",19,17,9,14,0.172983230451516,0.0300000000000011,0,0
"11757",17,17,11,19,0.173024416825319,0.019999999999996,0.01,0
"60",9,12,10,16,0.173026833814356,0.0300000000000002,0,0
"13250",18,15,14,12,0.173078925790376,0.0499999999999972,0,0
"8789",15,18,9,11,0.173091989352359,0.0300000000000011,0,0
"1522",10,11,19,14,0.173101891853734,0.0300000000000011,0,0
"61",9,9,14,10,0.173102250296998,0.03,0,0
"13251",18,13,9,9,0.173157706106419,0.0300000000000011,0,0
"11758",17,14,16,10,0.17316112447792,0.0599999999999881,0,0
"13252",18,13,14,14,0.173175731910904,0.0600000000000023,0,0
"13253",18,19,16,15,0.173181199944416,0.0499999999999972,0,0
"5899",13,10,11,12,0.173225728328583,0.0300000000000011,0,0
"1523",10,17,NA,NA,0.173240393571775,0.03,0,0
"13254",18,19,10,15,0.173360090407106,0.0100000000000051,0,0
"4438",12,19,16,15,0.173423125331536,0.0300000000000011,0,0
"2938",11,17,14,19,0.17344149864378,0.0400000000000027,0,0
"13255",18,14,11,16,0.173461789206805,0.0299999999999869,0,0
"11759",17,10,16,17,0.17346521340517,0.0300000000000011,0,0
"2939",11,9,10,19,0.173472109931355,0.00999999999999801,0,0
"11760",17,17,19,9,0.173540597166383,0.0300000000000011,0,0
"5900",13,17,19,16,0.173618952918575,0.0599999999999952,0,0
"2940",11,10,10,11,0.173644163308197,0.0300000000000011,0,0
"8790",15,11,9,NA,0.173659639770599,0.0300000000000002,0,0
"7330",14,14,15,18,0.173673944422915,0.0399999999999991,0,0
"13256",18,9,12,11,0.173688829060144,0.0100000000000051,0,0
"4439",12,9,14,13,0.173707106117378,0.0300000000000011,0,0
"13257",18,15,18,18,0.173712175373593,0.0499999999999972,0,0
"5901",13,9,14,10,0.173747650834999,0.0300000000000011,0,0
"14668",19,9,14,11,0.17381088925088,0.0400000000000063,0,0
"13258",18,10,15,9,0.173827706165641,0.0300000000000011,0,0
"13259",18,10,12,16,0.173902809654028,0.039999999999992,0,0
"62",9,15,18,12,0.173907913153052,0.04,0,0
"13260",18,10,19,11,0.173921539053702,0.0400000000000063,0,0
"1524",10,16,19,13,0.173947718862893,0.0299999999999994,0,0
"2941",11,19,9,12,0.173992795145995,0.0300000000000011,0,0
"1525",10,12,12,12,0.174011820118869,0.0199999999999996,0,0
"7331",14,10,16,12,0.174028417888089,0.0300000000000011,0,0
"2942",11,9,11,18,0.174051625599336,0.0300000000000011,0,0
"13261",18,13,11,11,0.174174042270345,0.0300000000000011,0,0
"5902",13,13,12,18,0.174182829366279,0.0399999999999991,0,0
"2943",11,9,10,16,0.174192980174528,0.0199999999999996,0,0
"63",9,9,17,19,0.174198585598771,0.03,0,0
"13262",18,19,17,17,0.174308469221198,0.0400000000000063,0,0
"64",9,16,10,11,0.174316251382651,0.0200000000000005,0,0
"4440",12,15,12,NA,0.174337219691417,0.0100000000000002,0,0
"13263",18,10,11,9,0.174340411501626,0.0400000000000063,0,0
"5903",13,10,16,NA,0.174390546259738,0.0299999999999998,0,0
"65",9,10,10,15,0.174399891271185,0.03,0,0
"13264",18,16,19,10,0.174434334824485,0.0499999999999972,0,0
"10254",16,10,9,12,0.174447566466799,0.0200000000000031,0,0
"2944",11,14,16,NA,0.174480407746222,0.02,0,0
"1526",10,17,17,9,0.174485599279825,0.0300000000000011,0,0
"13265",18,14,16,12,0.174524127486087,0.0500000000000114,0,0
"1527",10,10,19,15,0.1745725678874,0.0100000000000016,0,0
"66",9,10,11,15,0.174581371345606,0.03,0,0
"11761",17,10,9,13,0.174600781929308,0.0400000000000063,0,0
"2945",11,13,19,15,0.174666621534829,0.0300000000000011,0,0
"67",9,13,16,13,0.174715692165115,0.0300000000000002,0,0
