"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
17,17,17,0.8009841015884,0.05,0,0
17,17,18,0.817687550350878,0.03,0,0
17,17,19,0.793128747985708,0.05,0,0
17,17,20,0.821492160821566,0.03,0.01,0
17,17,21,0.812762881295387,0.04,0,0
17,17,22,0.809727360006822,0.02,0.03,0
17,17,23,0.844726215223855,0.04,0,0
17,17,24,0.745138095173845,0.05,0.01,0
17,17,25,0.817863758841683,0.04,0,0
17,17,26,0.756960171676764,0.06,0,0
17,17,27,0.814595604881134,0.05,0,0
17,18,17,0.822335380930295,0.04,0,0
17,18,18,0.826695352365082,0.05,0,0
17,18,19,0.819862766244925,0.03,0,0
17,18,20,0.788410951367172,0.02,0,0
17,18,21,0.788263131902873,0.05,0,0
17,18,22,0.843442652364601,0.04,0,0
17,18,23,0.796859574010947,0.04,0,0
17,18,24,0.875220221267692,0.05,0,0
17,18,25,0.800440764231139,0.05,0,0
17,18,26,0.770082766369423,0.04,0,0
17,18,27,0.8428838589548,0.03,0,0
17,19,17,0.838071682159431,0.04,0,0
17,19,18,0.808421538613666,0.05,0,0
17,19,19,0.818280031121542,0.02,0,0
17,19,20,0.795296994668138,0.04,0,0
17,19,21,0.857737266058015,0.05,0,0
17,19,22,0.797164197512767,0.03,0,0
17,19,23,0.779169103727214,0.04,0,0
17,19,24,0.799295506099982,0.0399999999999999,0,0
17,19,25,0.846032662761851,0.05,0,0
17,19,26,0.850409023707889,0.04,0,0
17,19,27,0.849915961121605,0.03,0,0
17,20,17,0.811782773655254,0.0399999999999999,0,0
17,20,18,0.794604481024936,0.05,0,0
17,20,19,0.804780959701147,0.05,0,0
17,20,20,0.76792189678014,0.05,0,0
17,20,21,0.828365343524255,0.03,0,0
17,20,22,0.816316871982992,0.05,0,0
17,20,23,0.811777246743656,0.0399999999999999,0,0
17,20,24,0.803361623111244,0.05,0,0
17,20,25,0.800079833199178,0.0599999999999999,0,0
17,20,26,0.81811779427634,0.05,0,0
17,20,27,0.731838036614435,0.03,0,0
17,21,17,0.822631355900018,0.05,0,0
17,21,18,0.797519782852869,0.05,0,0
17,21,19,0.798222680444859,0.02,0,0
17,21,20,0.820356517589108,0.04,0,0
17,21,21,0.929420754286767,0.04,0,0
17,21,22,0.769996339910299,0.05,0,0
17,21,23,0.839615809333252,0.04,0,0
17,21,24,0.849735638989337,0.04,0,0
17,21,25,0.858803957023118,0.05,0,0
17,21,26,0.774385812960553,0.0399999999999999,0,0
17,21,27,0.790342588422155,0.04,0,0
17,22,17,0.822406888971119,0.03,0,0
17,22,18,0.845373533081745,0.04,0,0
17,22,19,0.764361845354159,0.04,0,0
17,22,20,0.868241752858374,0.05,0,0
17,22,21,0.815882893240059,0.04,0,0
17,22,22,0.815334129738683,0.04,0,0
17,22,23,0.875863519041885,0.04,0,0
17,22,24,0.847706533606003,0.0299999999999999,0,0
17,22,25,0.846432227207912,0.0600000000000001,0,0
17,22,26,0.813404189591556,0.0399999999999999,0,0
17,22,27,0.826624836470844,0.03,0,0
17,23,17,0.818282036547391,0.05,0,0
17,23,18,0.813001517349554,0.01,0.02,0
17,23,19,0.841368481436147,0.05,0,0
17,23,20,0.860050303062109,0.03,0,0
17,23,21,0.820789797672093,0.03,0,0
17,23,22,0.74473083989939,0.01,0,0
17,23,23,0.783172112525045,0.03,0,0
17,23,24,0.809426214844841,0.05,0,0
17,23,25,0.794124405833663,0.0599999999999998,0,0
17,23,26,0.775498723013837,0.05,0,0
17,23,27,0.843894748691885,0.05,0,0
17,24,17,0.821492679195255,0.03,0,0
17,24,18,0.81837457347081,0.0499999999999998,0,0
17,24,19,0.883904101474124,0.0499999999999998,0,0
17,24,20,0.818745307734664,0.0299999999999998,0,0
17,24,21,0.813148684111569,0.05,0,0
17,24,22,0.815149889008807,0.05,0,0
17,24,23,0.797266532948709,0.0700000000000001,0,0
17,24,24,0.849148432425754,0.03,0,0
17,24,25,0.78887839793569,0.05,0,0
17,24,26,0.823561131741641,0.04,0,0
17,24,27,0.796067127393637,0.04,0,0
17,25,17,0.822773883895787,0.05,0,0
17,25,18,0.813751810779909,0.0499999999999998,0,0
17,25,19,0.805470561444185,0.03,0,0
17,25,20,0.773421229955237,0.04,0,0
17,25,21,0.833468857165243,0.04,0,0
17,25,22,0.76084882179486,0.03,0,0
17,25,23,0.799860521558368,0.0599999999999998,0,0
17,25,24,0.78126097428245,0.04,0,0
17,25,25,0.887590896324389,0.0799999999999998,0,0
17,25,26,0.878070876899893,0.0800000000000001,0,0
17,25,27,0.762524127915408,0.05,0,0
17,26,17,0.812982916771189,0.01,0,0
17,26,18,0.773520152524398,0.03,0,0
17,26,19,0.773569912931373,0.05,0,0
17,26,20,0.81421155272449,0.03,0.02,0
17,26,21,0.797288826642757,0.05,0,0
17,26,22,0.772846196271896,0.05,0,0
17,26,23,0.798488858536973,0.05,0,0
17,26,24,0.853373937078112,0.0600000000000001,0,0
17,26,25,0.834580983384271,0.0600000000000001,0,0
17,26,26,0.868644163467171,0.05,0,0
17,26,27,0.792793928227099,0.03,0.01,0
17,27,17,0.801025866218004,0.0499999999999998,0,0
17,27,18,0.791799449574445,0.0499999999999998,0,0
17,27,19,0.876691690747109,0.05,0,0
17,27,20,0.820067115828686,0.0299999999999998,0.02,0
17,27,21,0.797845793944823,0.0499999999999998,0,0
17,27,22,0.816742577251906,0.03,0,0
17,27,23,0.772310127896531,0.03,0.00999999999999998,0
17,27,24,0.767315398701729,0.05,0,0
17,27,25,0.827924694488886,0.04,0,0
17,27,26,0.797137877743621,0.04,0,0
17,27,27,0.815854353577086,0.0800000000000001,0,0
18,17,17,0.812213753637044,0.03,0,0
18,17,18,0.80034855083251,0.03,0,0
18,17,19,0.812030676986915,0.03,0,0
18,17,20,0.762240263791289,0.03,0,0
18,17,21,0.806990736198786,0.01,0,0
18,17,22,0.799105809022094,0.03,0,0
18,17,23,0.832987272132471,0.03,0,0
18,17,24,0.828079779484193,0.05,0,0
18,17,25,0.816860777971135,0.05,0,0
18,17,26,0.798768752749242,0.03,0,0
18,17,27,0.838715827145793,0.03,0,0
18,18,17,0.816555047464401,0.03,0,0
18,18,18,0.781436578533537,0.03,0,0
18,18,19,0.836712076139501,0.03,0,0
18,18,20,0.746267804204813,0.05,0,0
18,18,21,0.813003043016654,0.04,0,0
18,18,22,0.824731311202639,0.01,0,0
18,18,23,0.767383421296685,0.0500000000000003,0,0
18,18,24,0.881813614248056,0.0299999999999998,0,0
18,18,25,0.867671644443084,0.03,0,0
18,18,26,0.807909478178035,0.0299999999999998,0,0
18,18,27,0.797161924795902,0.04,0,0
18,19,17,0.77814148581933,0.0300000000000002,0,0
18,19,18,0.784708357125524,0.0300000000000002,0,0
18,19,19,0.837922880222786,0.0499999999999998,0,0
18,19,20,0.817301390706476,0.0299999999999998,0,0
18,19,21,0.790403162916932,0.0500000000000003,0,0
18,19,22,0.788983565713749,0.04,0,0
18,19,23,0.780425588543752,0.0499999999999998,0,0
18,19,24,0.801511698820003,0.0299999999999998,0,0
18,19,25,0.802998674310554,0.0499999999999998,0,0
18,19,26,0.853840990387644,0.0499999999999998,0,0
18,19,27,0.799243840885271,0.0499999999999998,0,0
18,20,17,0.81362212661235,0.0300000000000002,0,0
18,20,18,0.785971496780655,0.0800000000000001,0,0
18,20,19,0.783241019332082,0.04,0,0
18,20,20,0.806233121067225,0.0499999999999998,0,0
18,20,21,0.818116669976293,0.0299999999999998,0,0
18,20,22,0.821566862770072,0.0500000000000003,0,0
18,20,23,0.784599904394798,0.0500000000000003,0,0
18,20,24,0.804165042135598,0.0300000000000002,0,0
18,20,25,0.805866830354723,0.0500000000000003,0,0
18,20,26,0.795748061294921,0.0299999999999998,0,0
18,20,27,0.772473536737689,0.04,0,0
18,21,17,0.801585124083366,0.0500000000000003,0,0
18,21,18,0.810249590177387,0.0600000000000001,0,0
18,21,19,0.817882423693788,0.04,0,0
18,21,20,0.812376381730165,0.0500000000000003,0,0
18,21,21,0.766257455409946,0.0299999999999998,0,0
18,21,22,0.809944244300838,0.04,0,0
18,21,23,0.814400357785044,0.0299999999999998,0,0
18,21,24,0.818122046345691,0.04,0,0
18,21,25,0.77565937365692,0.0500000000000003,0,0
18,21,26,0.786382243947037,0.04,0,0
18,21,27,0.819726127471192,0.04,0,0
18,22,17,0.802804056393684,0.0300000000000002,0,0
18,22,18,0.847085442672065,0.04,0,0
18,22,19,0.799190952206345,0.0300000000000002,0,0
18,22,20,0.790140349652771,0.04,0,0
18,22,21,0.804148210278979,0.04,0,0
18,22,22,0.79885799504927,0.0600000000000001,0,0
18,22,23,0.789305270421981,0.0299999999999998,0,0
18,22,24,0.788284966589379,0.0299999999999998,0,0
18,22,25,0.815877939589388,0.0300000000000002,0,0
18,22,26,0.808265157026034,0.0800000000000001,0,0
18,22,27,0.80086857460002,0.04,0,0
18,23,17,0.798877643912373,0.0499999999999998,0,0
18,23,18,0.807630075007514,0.0300000000000002,0,0
18,23,19,0.8052754127795,0.04,0,0
18,23,20,0.808909702043301,0.0299999999999998,0,0
18,23,21,0.782926467139332,0.0600000000000001,0,0
18,23,22,0.816685659088483,0.04,0,0
18,23,23,0.824748673610735,0.0299999999999998,0,0
18,23,24,0.816837885791532,0.0600000000000001,0,0
18,23,25,0.826306542199297,0.0600000000000001,0,0
18,23,26,0.789016673442723,0.0600000000000001,0,0
18,23,27,0.792206767094952,0.0499999999999998,0,0
18,24,17,0.836066546497711,0.0600000000000001,0,0
18,24,18,0.805633610888732,0.0100000000000002,0,0
18,24,19,0.822265290853844,0.0500000000000003,0,0
18,24,20,0.75535906565434,0.0500000000000003,0,0
18,24,21,0.798771244274667,0.0499999999999998,0,0
18,24,22,0.831938921679967,0.0599999999999996,0,0
18,24,23,0.836145844166015,0.0600000000000001,0,0
18,24,24,0.775070744961496,0.0499999999999998,0,0
18,24,25,0.766171090817004,0.0499999999999998,0,0
18,24,26,0.957977986627799,0.04,0,0
18,24,27,0.821094751858159,0.04,0,0
18,25,17,0.885724135399398,0.0300000000000002,0,0
18,25,18,0.754957909838307,0.0299999999999998,0,0
18,25,19,0.828195898619472,0.04,0,0
18,25,20,0.817554328367625,0.0499999999999998,0,0
18,25,21,0.822552074602848,0.0299999999999998,0,0
18,25,22,0.785690163048662,0.0499999999999998,0,0
18,25,23,0.795664246587601,0.0500000000000003,0,0
18,25,24,0.828118228623806,0.04,0,0
18,25,25,0.774298246760249,0.0700000000000003,0,0
18,25,26,0.75872808290202,0.0800000000000001,0,0
18,25,27,0.856113407012679,0.0700000000000003,0,0
18,26,17,0.796937800860268,0.0499999999999998,0,0
18,26,18,0.820551465297105,0.0600000000000001,0,0
18,26,19,0.792959118230476,0.04,0,0
18,26,20,0.940423772496735,0.04,0,0
18,26,21,0.786745311245301,0.0499999999999998,0,0
18,26,22,0.821754334184672,0.04,0,0
18,26,23,0.825339801326144,0.04,0,0
18,26,24,0.732593969002418,0.04,0,0
18,26,25,0.83843730427778,0.0600000000000001,0,0
18,26,26,0.886387752636229,0.0699999999999998,0,0
18,26,27,0.830247597132209,0.0600000000000001,0,0
18,27,17,0.784366910694223,0.0500000000000003,0,0
18,27,18,0.763776075737586,0.0600000000000001,0,0
18,27,19,0.823962824854107,0.0500000000000003,0,0
18,27,20,0.792227358702837,0.04,0,0
18,27,21,0.941548263135815,0.04,0,0
18,27,22,0.79961935479444,0.0500000000000003,0,0
18,27,23,0.799428647279359,0.0500000000000003,0,0
18,27,24,0.799566195270078,0.04,0,0
18,27,25,0.79753562524051,0.04,0,0
18,27,26,0.83288578153228,0.0499999999999998,0,0
18,27,27,0.787627733851898,0.0300000000000002,0,0
19,17,17,0.778920551872017,0.0299999999999998,0,0
19,17,18,0.795196153210481,0.04,0,0
19,17,19,0.780738404939414,0.0499999999999998,0,0
19,17,20,0.766830570388507,0.0299999999999998,0,0
19,17,21,0.928555019884989,0.00999999999999979,0,0
19,17,22,0.7641847866005,0.0299999999999998,0,0
19,17,23,0.775621450226335,0.0499999999999998,0,0
19,17,24,0.800007241982453,0.0299999999999998,0,0
19,17,25,0.904271680938731,0.0500000000000003,0,0
19,17,26,0.825225149201798,0.04,0,0
19,17,27,0.812625755493716,0.0299999999999998,0,0
19,18,17,0.824214776666404,0.0499999999999998,0,0
19,18,18,0.828213332023136,0.0299999999999998,0,0
19,18,19,0.788086765724694,0.0499999999999998,0,0
19,18,20,0.782533678841519,0.0499999999999998,0,0
19,18,21,0.78154892887984,0.0499999999999998,0,0
19,18,22,0.80530211416032,0.0299999999999998,0,0
19,18,23,0.885744376537281,0.0100000000000002,0,0
19,18,24,0.797534041494608,0.0600000000000001,0,0
19,18,25,0.792519034799748,0.0499999999999998,0,0
19,18,26,0.823867418911396,0.04,0,0
19,18,27,0.816582815876591,0.0500000000000003,0,0
19,19,17,0.828980344740113,0.0500000000000003,0,0
19,19,18,0.804732351346369,0.0300000000000002,0,0
19,19,19,0.795914974635356,0.0299999999999998,0,0
19,19,20,0.893086550864866,0.04,0,0
19,19,21,0.806665648852332,0.0299999999999998,0,0
19,19,22,0.826246162292269,0.0299999999999998,0,0
19,19,23,0.819658749986795,0.0299999999999998,0,0
19,19,24,0.80801497695723,0.0600000000000001,0,0
19,19,25,0.835352132658468,0.0600000000000001,0,0
19,19,26,0.792489010578782,0.04,0,0
19,19,27,0.792741727066369,0.0500000000000003,0,0
19,20,17,0.746689113303308,0.0299999999999998,0,0
19,20,18,0.848197177012101,0.0499999999999998,0,0
19,20,19,0.819661880980246,0.0499999999999998,0,0
19,20,20,0.843476747045669,0.0299999999999998,0,0
19,20,21,0.832098947615043,0.0600000000000001,0,0
19,20,22,0.818009088344892,0.0300000000000002,0,0
19,20,23,0.74975437809758,0.0300000000000002,0.02,0
19,20,24,0.765402528991394,0.0699999999999998,0,0
19,20,25,0.79006178556511,0.0600000000000005,0,0
19,20,26,0.791688050581829,0.0300000000000002,0,0
