"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
13,13,13,13,0.039463105020616,0.03,0.01,0
13,13,13,14,0.02422867281337,0.03,0,0
13,13,13,15,0.0460535915482691,0.03,0,0
13,13,13,16,0.05294318665397,0.05,0,0
13,13,13,17,0.0325229137999821,0.00999999999999998,0.01,0
13,13,13,18,0.0217819062418144,0.03,0,0
13,13,13,19,0.035474572906147,0.05,0,0
13,13,13,20,0.0604587902989174,0.00999999999999998,0.01,0
13,13,13,21,0.0270589474741371,0.04,0,0
13,13,13,22,0.0136822757750111,0.03,0,0
13,13,13,23,0.0511402543974407,0.03,0,0
13,13,14,13,0.0441771921149578,0.03,0,0
13,13,14,14,0.0260816755127553,0.03,0,0
13,13,14,15,0.0400488032130407,0.03,0,0
13,13,14,16,0.0403677594381295,0.03,0,0
13,13,14,17,0.0266548251868834,0.03,0,0
13,13,14,18,0.0390476422862659,0.03,0,0
13,13,14,19,0.0400797824311471,0.03,0,0
13,13,14,20,0.0512554195227408,0.03,0,0
13,13,14,21,0.0852600686007881,0.03,0,0
13,13,14,22,0.0315259004171516,0.03,0,0
13,13,14,23,0.054467205921032,0.03,0,0
13,13,15,13,0.0476256705176581,0.03,0,0
13,13,15,14,0.0390109768580813,0.03,0,0
13,13,15,15,0.0402867271495972,0.04,0,0
13,13,15,16,0.0309392801071003,0.03,0,0
13,13,15,17,0.0320202719714613,0.03,0,0
13,13,15,18,0.0228962585894534,0.03,0,0
13,13,15,19,0.0366840545008831,0.03,0,0
13,13,15,20,0.0429224572401134,0.03,0,0
13,13,15,21,0.0384514124629626,0.03,0,0
13,13,15,22,0.0404554068741088,0.03,0,0
13,13,15,23,0.0557219601691794,0.03,0,0
13,13,16,13,0.0447726268877811,0.03,0,0
13,13,16,14,0.0362661233793384,0.01,0,0
13,13,16,15,0.0346305229085279,0.03,0,0
13,13,16,16,0.0438739894467546,0.03,0,0
13,13,16,17,0.0342846209281253,0.03,0,0
13,13,16,18,0.0266330954515784,0.03,0,0
13,13,16,19,0.0627861477893618,0.05,0,0
13,13,16,20,0.0514973858481942,0.03,0,0
13,13,16,21,0.0442836627156389,0.03,0,0
13,13,16,22,0.0366847142222033,0.03,0,0
13,13,16,23,0.0359541148647187,0.05,0,0
13,13,17,13,0.0608723307732646,0.01,0,0
13,13,17,14,0.0431850175925556,0.04,0,0
13,13,17,15,0.02105684971713,0.01,0,0
13,13,17,16,0.0501735848711975,0.03,0,0
13,13,17,17,0.0567140860370276,0.03,0,0
