"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
9,9,0.276488183859368,0.02,0,0
9,10,0.522737773476401,0.02,0,0
9,11,0.700117645701702,0.00999999999999998,0,0
9,12,0.17767621633729,0.02,0,0
9,13,0.432052733710598,0.03,0,0
9,14,0.889296603993695,0.02,0.02,0
9,15,0.505372120432105,0.02,0,0
9,16,0.847557900069346,0.03,0,0
9,17,0.681239412753095,0.00999999999999998,0,0
9,18,0.27506662665039,0.02,0,0
9,19,0.457348715955372,0.03,0,0
10,9,0.293299616687418,0.00999999999999995,0,0
10,10,0.272468749585943,0.04,0,0
10,11,0.102694102098141,0.01,0,0
10,12,0.511226562864158,0.02,0,0
10,13,0.175679582619541,0,0,0
10,14,0.882584651886479,0.00999999999999995,0,0
10,15,0.435130384652189,0.01,0,0
10,16,0.0790791264343022,0.02,0,0
10,17,0.385900666139306,0.02,0,0
10,18,0.450255147383238,0.01,0,0
10,19,0.977891512061503,0.00999999999999995,0,0
11,9,1.28988508044236,0.00999999999999995,0,0
11,10,0.238688062776208,0.02,0,0
11,11,0.717796692750634,0.01,0,0
11,12,0.307183385160421,0.02,0,0
11,13,0.290291089129232,0,0,0
11,14,0.744321096383535,0.00999999999999995,0,0
11,15,0.184904954483578,0.01,0,0
11,16,0.224518312543443,0.02,0,0
11,17,0.167869587874825,0.00999999999999995,0,0
11,18,0.436994082338231,0.03,0,0
11,19,0.418584548827806,0.00999999999999995,0,0
12,9,0.315560773091794,0.01,0,0
12,10,0.307375220063259,0.02,0,0
12,11,0.216817197922059,0.02,0,0
12,12,0.434446610855523,0.02,0,0
12,13,0.294704667245416,0.02,0,0
12,14,0.555314770880142,0,0,0
12,15,0.613615888595662,0.00999999999999995,0,0
12,16,0.887136738630966,0.02,0,0
12,17,0.748658979964467,0.00999999999999995,0,0
12,18,0.287299267439882,0.04,0,0
12,19,0.713862342979225,0.01,0,0
13,9,0.400254884254704,0.01,0,0
13,10,0.463304113388631,0.02,0,0
13,11,0.226731716353326,0.02,0,0
13,12,0.301468623339835,0.01,0,0
13,13,0.511819324077028,0.03,0,0
13,14,0.578380484233798,0.03,0,0
13,15,0.430869450970321,0.02,0,0
13,16,0.27058627882598,0.03,0,0
13,17,0.225169434528312,0.01,0,0
13,18,1.43337353299553,0.01,0,0
13,19,1.28552531549397,0.02,0,0
14,9,0.258231325649454,0.03,0,0
14,10,0.608635325111705,0.02,0,0
14,11,0.672536842687795,0,0,0
14,12,0.924579061470139,0.01,0,0
14,13,0.756659947246942,0.02,0,0
14,14,0.106377462988215,0.02,0,0
14,15,0.111489730711795,0.02,0,0
14,16,0.51736584363537,0.04,0,0
14,17,0.141525356426267,0.02,0,0
14,18,0.281706785275582,0.02,0,0
14,19,1.12116049837679,0.02,0,0
15,9,0.178230600670328,0.01,0,0
15,10,0.079398155729316,0.02,0,0
15,11,0.209532482670259,0.02,0,0
15,12,0.44881301106685,0.02,0,0
15,13,0.054880194042723,0.02,0,0
15,14,0.444114069007761,0.02,0,0
15,15,0.551516409168767,0.03,0,0
15,16,0.052267710573945,0.02,0,0
15,17,0.354696571676099,0.02,0,0
15,18,1.25145190673942,0.01,0,0
15,19,0.0537094588646468,0.03,0,0
16,9,0.600040197773272,0.02,0,0
16,10,0.612801588710673,0.0099999999999999,0,0
16,11,0.211068697365696,0.02,0,0
16,12,1.0112994695701,0.01,0,0
16,13,0.200397343122749,0.01,0,0
16,14,0.239649149142901,0.04,0,0
16,15,0.413723794015748,0.01,0,0
16,16,0.772414803889527,0.02,0,0
16,17,1.48868577393544,0.04,0,0
16,18,0.207598206261777,0.01,0,0
16,19,0.780806336412294,0.01,0,0
17,9,0.315970881074543,0,0,0
17,10,0.535056204524247,0,0,0
17,11,0.422945041311439,0.03,0,0
17,12,1.16315647992,0.01,0,0
17,13,0.413665309539966,0.03,0,0
17,14,0.56139497194772,0.02,0,0
17,15,0.666631997701527,0.0199999999999999,0,0
17,16,0.394713348916466,0.01,0,0
17,17,0.555793930842836,0.01,0,0
17,18,0.110794190815566,0.0299999999999999,0,0
17,19,0.157565027880162,0.0299999999999999,0,0
18,9,0.615510272476699,0.01,0,0
18,10,0.501871579541989,0.02,0,0
18,11,0.482278554010034,0.02,0,0
18,12,0.350221724381185,0.02,0,0
18,13,0.25860264860646,0.02,0,0
18,14,0.315031532259211,0.02,0,0
18,15,0.654131525320069,0.02,0,0
18,16,0.561494973157031,0.01,0,0
18,17,0.54928739848037,0.03,0,0
18,18,0.0469317551610378,0.0499999999999999,0,0
18,19,0.558647689623048,0.01,0,0
19,9,0.410326719633969,0.01,0,0
19,10,0.647860094977873,0.03,0,0
19,11,0.353986978282846,0.02,0,0
19,12,1.35445578617607,0.03,0,0
19,13,0.213745224800662,0.01,0,0
19,14,0.273543730098749,0.03,0,0
19,15,0.263467805398166,0.02,0,0
19,16,0.595283837015808,0.02,0,0
19,17,0.368962964060136,0.02,0,0
19,18,0.472341093850846,0.02,0,0
19,19,0.497699396778896,0.02,0,0
