"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",32,32,35,NA,0.28228788790559,0.15,0.02,0
"2",32,37,40,34,0.303042973676443,0.259999999999998,0,0
"3",32,39,36,NA,0.314607290305584,0.19,0.02,0
"4",32,35,34,39,0.320410522782357,0.24,0.00999999999999998,0
"5",32,39,40,NA,0.324318694087894,0.18,0,0
"6",32,37,35,42,0.328549155295774,0.279999999999998,0,0
"7",32,41,34,39,0.332287673368959,0.310000000000002,0,0
"8",32,42,33,34,0.333851273394354,0.199999999999996,0,0
"9",32,41,36,37,0.334011979019149,0.280000000000001,0,0
"10",32,38,36,35,0.335602624783344,0.259999999999998,0,0
"11",32,39,39,42,0.338709517196855,0.299999999999997,0,0
"12",32,41,38,36,0.340974610732,0.329999999999998,0,0
"13",32,37,37,34,0.341653283334341,0.27,0,0
"14",32,39,38,32,0.35524569650591,0.239999999999998,0,0
"15",32,33,36,NA,0.356119516500286,0.14,0,0
"16",32,42,33,NA,0.356488407010949,0.17,0,0
"17",32,37,42,NA,0.356859089964074,0.17,0,0
"18",32,38,42,39,0.356911078836281,0.25,0.02,0
"19",32,32,32,40,0.357229755941107,0.2,0.03,0
"20",32,40,39,39,0.357502699797465,0.280000000000001,0,0
"21",32,42,38,34,0.358983872381514,0.270000000000003,0,0
"22",32,37,36,41,0.36242079752954,0.259999999999998,0,0
"23",32,34,39,39,0.364412006523391,0.25,0,0
"24",32,41,33,35,0.365452710744384,0.25,0,0
"25",32,32,38,40,0.372361866098925,0.24,0,0
"26",32,35,34,34,0.373763544154643,0.24,0,0
"27",32,35,42,34,0.37409168434214,0.280000000000001,0,0
"28",32,41,34,37,0.376611243487613,0.280000000000001,0,0
"29",32,38,42,NA,0.377119147773519,0.19,0,0
"30",32,39,41,40,0.377141777690674,0.330000000000002,0,0
"31",32,40,37,41,0.377858948233087,0.27,0,0
"32",32,39,41,41,0.378292463783851,0.289999999999999,0,0
"33",32,42,32,NA,0.381024304053744,0.18,0,0
"34",32,37,42,40,0.382238503795341,0.300000000000001,0,0
"35",32,41,34,36,0.382688125883361,0.219999999999999,0,0
"36",32,32,36,NA,0.382769312708781,0.1,0.05,0
"37",32,38,36,41,0.382775555612796,0.25,0,0
"38",32,42,39,NA,0.384415012635608,0.2,0,0
"39",32,32,37,41,0.385628220958695,0.2,0,0
"40",32,37,40,33,0.385989619184055,0.23,0,0
"41",32,32,34,38,0.386177219444241,0.25,0,0
"42",32,40,33,NA,0.386426787125236,0.17,0,0
"43",32,42,41,40,0.387150995308044,0.310000000000002,0,0
"44",32,41,36,42,0.387538742520046,0.309999999999995,0,0
"45",32,37,32,40,0.387567366546664,0.219999999999999,0,0
"46",32,39,34,33,0.387717251807027,0.239999999999998,0,0
"47",32,35,33,NA,0.388384508105733,0.15,0,0
"48",32,35,32,37,0.38841332762812,0.219999999999999,0,0
"49",32,41,42,39,0.39036094710897,0.300000000000004,0,0
"50",32,34,33,32,0.390500252149173,0.18,0,0
"51",32,42,40,32,0.390742693532913,0.289999999999999,0,0
"52",32,41,36,34,0.390782334513649,0.219999999999999,0,0
"53",32,37,36,NA,0.391428089765225,0.15,0,0
"54",32,37,36,35,0.391490959569268,0.259999999999998,0,0
"55",32,32,39,33,0.392405901537463,0.24,0,0
"56",32,33,33,38,0.392546804581119,0.22,0,0
"57",32,38,33,40,0.392738597760487,0.25,0,0
"58",32,35,39,38,0.393348454317162,0.25,0,0
"59",32,41,37,40,0.394008961961929,0.25,0,0
"60",32,36,39,42,0.394645081601016,0.280000000000001,0,0
"61",32,37,37,36,0.396129198322767,0.18,0,0
"62",32,35,32,34,0.396532032369596,0.17,0,0
"63",32,42,32,36,0.397434358266971,0.25,0,0
"64",32,35,32,NA,0.397773918994496,0.12,0,0
"65",32,37,39,34,0.398036894180109,0.23,0,0
"66",32,39,38,39,0.398172238265469,0.279999999999998,0,0
"67",32,41,34,33,0.398382191986432,0.240000000000002,0,0
"68",32,37,34,38,0.399251059547583,0.259999999999998,0,0
"69",32,40,39,38,0.399812085256454,0.260000000000002,0,0
