"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",21,29,NA,NA,0.678550375755298,0.04,0.01,0
"2",21,31,23,29,0.697349643774605,0.109999999999999,0,0
"3",21,22,27,NA,0.74826377591218,0.04,0,0
"4",21,29,22,30,0.757656489767387,0.0899999999999999,0,0
"5",21,21,23,23,0.763383431264332,0.05,0,0
"6",21,26,25,26,0.772387292413426,0.0800000000000001,0,0
"7",21,28,29,NA,0.772687019028209,0.0600000000000001,0,0
"8",21,23,27,29,0.778600144778547,0.11,0,0
"9",21,29,27,28,0.783848415113747,0.0899999999999999,0,0
"10",21,24,29,28,0.785521894943553,0.11,0,0
"11",21,21,22,29,0.7863851054189,0.1,0,0
"12",21,31,29,NA,0.789844853930609,0.11,0,0
"13",21,30,23,30,0.790395718361683,0.0899999999999999,0,0
"14",21,29,25,31,0.795373993144548,0.110000000000001,0,0
"15",21,28,27,29,0.799940480602806,0.0999999999999996,0,0
"16",21,31,21,31,0.810526140701489,0.0899999999999999,0,0
"17",21,29,26,NA,0.81295487583646,0.0600000000000001,0,0
"18",21,21,26,23,0.813024738725204,0.08,0,0
"19",21,28,27,NA,0.813858344305326,0.05,0.02,0
"20",21,31,27,27,0.815666256845235,0.0999999999999979,0,0
"21",21,22,29,NA,0.816267081612775,0.04,0,0
"22",21,30,29,31,0.817392563237587,0.109999999999999,0,0
"23",21,31,31,31,0.817723545343806,0.120000000000001,0,0
"24",21,26,26,NA,0.81890386606314,0.05,0,0
"25",21,25,28,NA,0.820600294708067,0.0599999999999999,0,0
"26",21,25,30,NA,0.82079157282838,0.0499999999999999,0,0
"27",21,25,29,NA,0.820926452116186,0.0600000000000001,0,0
"28",21,30,29,NA,0.82155280281015,0.0800000000000001,0,0
"29",21,21,22,28,0.821732974091646,0.08,0,0
"30",21,27,26,28,0.822577959136834,0.0999999999999996,0,0
"31",21,24,31,28,0.822959449037978,0.0800000000000001,0.02,0
"32",21,31,24,NA,0.823961262794121,0.0700000000000001,0,0
"33",21,22,31,24,0.826710780914888,0.0899999999999999,0,0
"34",21,31,31,25,0.827053891210365,0.109999999999999,0,0
