"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"105",4,10,11,10,0.0107238706723438,0.0300000000000002,0,0
"106",4,7,14,12,0.0107250358079828,0.00999999999999979,0,0
"107",4,5,9,8,0.0107508914085601,0.01,0,0
"108",4,5,8,6,0.0107544685562493,0.02,0,0
"109",4,6,5,NA,0.0107623256329975,0.02,0,0
"110",4,14,14,7,0.010783317352053,0.0200000000000014,0,0
"111",4,14,8,13,0.0107850938861414,0.0199999999999996,0,0
"112",4,8,6,8,0.0107885024117364,0.02,0,0
"113",4,8,8,11,0.0107891417377541,0,0,0
"114",4,7,10,7,0.0107915855277991,0.00999999999999979,0,0
"115",4,8,11,NA,0.0108005034478195,0.02,0,0
"116",4,9,10,7,0.0108053172752031,0,0,0
"117",4,9,9,12,0.0108108332509734,0.0200000000000005,0,0
"118",4,10,9,9,0.0108156972233029,0.0199999999999996,0,0
"119",4,7,8,7,0.0108188261904504,0.00999999999999979,0,0
"120",4,7,7,10,0.0108215092995133,0,0,0
"121",4,12,14,6,0.0108274879056574,0.0200000000000005,0,0
"122",4,9,11,6,0.0108427740829247,0.0100000000000007,0,0
"123",4,8,10,14,0.0108469363454626,0.02,0,0
"124",4,14,10,7,0.0108524095750274,0.0199999999999996,0,0
"125",4,14,5,9,0.010863056128297,0.0200000000000005,0,0
"126",4,8,8,NA,0.0108670796385872,0,0,0
"127",4,14,14,14,0.010870021598539,0.0300000000000011,0,0
"128",4,7,5,12,0.010872362487368,0.00999999999999979,0,0
"129",4,9,14,NA,0.0108858068647667,0.02,0,0
"130",4,8,10,NA,0.0108863444660994,0.01,0,0
"131",4,5,14,NA,0.0109026477380763,0.00999999999999995,0,0
"132",4,4,14,NA,0.0109052316516473,0.02,0,0
"133",4,10,9,NA,0.0109101435260526,0.02,0,0
"134",4,13,6,11,0.0109125496467439,0,0,0
"135",4,10,10,9,0.0109277297617008,0.00999999999999979,0,0
"136",4,7,11,14,0.0109320311668045,0.00999999999999979,0,0
"137",4,7,9,10,0.0109397679816722,0.0100000000000002,0,0
"138",4,8,11,6,0.0109617971085241,0.02,0,0
"139",4,8,14,14,0.0109687108956978,0.02,0,0
"140",4,9,7,NA,0.0109772898625653,0.01,0,0
"141",4,10,13,7,0.0109784210559034,0.00999999999999979,0,0
"142",4,14,14,8,0.010983156286749,0.00999999999999979,0,0
"143",4,8,4,4,0.0109898930459593,0,0,0
"144",4,7,8,8,0.0109912385346781,0.02,0,0
"145",4,4,12,NA,0.0109969260007694,0.00999999999999998,0,0
"146",4,11,10,6,0.011025550106134,0,0,0
"147",4,7,13,14,0.0110291905138739,0.02,0,0
"148",4,6,13,10,0.0110362610726292,0.02,0,0
"149",4,12,13,12,0.011037197983444,0.0199999999999996,0,0
"150",4,12,12,13,0.0110386498885857,0.0299999999999994,0,0
"151",4,12,9,7,0.0110399407914968,0.0100000000000007,0,0
"152",4,5,7,12,0.0110408650545983,0.01,0,0
"153",4,7,9,7,0.0110486598621831,0.0100000000000002,0,0
"154",4,13,12,6,0.0110551196370526,0.0200000000000005,0,0
"155",4,4,13,NA,0.0110624167195895,0.00999999999999998,0,0
"156",4,14,8,9,0.0110642916167086,0.0200000000000005,0,0
"157",4,11,12,5,0.0110683039841792,0.0199999999999996,0,0
"158",4,6,11,6,0.0110711915178485,0.02,0,0
"159",4,9,10,10,0.0110973320770483,0.00999999999999979,0,0
"160",4,13,11,4,0.0111016710436628,0.0199999999999996,0,0
"161",4,6,12,NA,0.0111020969413408,0.02,0,0
"162",4,12,13,13,0.0111042052485328,0.0300000000000002,0,0
"163",4,5,7,7,0.011126173583923,0.01,0,0
"164",4,9,11,12,0.0111285548647686,0.00999999999999979,0,0
"165",4,5,8,7,0.011128555676326,0.02,0,0
"166",4,6,8,8,0.0111355015655151,0.02,0,0
"167",4,12,10,NA,0.0111400873489681,0.01,0,0
"168",4,14,5,7,0.0111416018941525,0,0,0
"169",4,6,13,14,0.0111457333963633,0.0299999999999998,0,0
"170",4,14,4,5,0.011163765585318,0.0200000000000005,0,0
"171",4,6,13,12,0.01116768699553,0.02,0,0
"172",4,14,9,11,0.011168448734432,0.0100000000000007,0,0
"173",4,6,13,NA,0.0111704628856721,0.02,0,0
"174",4,14,8,14,0.0111802585044394,0.00999999999999979,0,0
"175",4,14,7,11,0.0111831500059451,0.0200000000000005,0,0
"176",4,7,6,13,0.0111839955326506,0.00999999999999979,0,0
"177",4,10,6,9,0.0111921637832416,0.0200000000000005,0,0
"178",4,4,12,14,0.0111935628394265,0.01,0,0
"179",4,11,10,14,0.0112018163835554,0.0199999999999996,0,0
"180",4,14,7,13,0.0112207521481255,0.0199999999999996,0,0
"181",4,10,4,12,0.0112297030850098,0,0,0
"182",4,5,12,8,0.0112349959531196,0.02,0,0
"183",4,7,7,5,0.0112366597010799,0,0,0
"184",4,10,7,8,0.0112367913239271,0.00999999999999979,0,0
"185",4,10,14,11,0.0112383635185697,0.0300000000000002,0,0
"186",4,6,4,6,0.011246811533116,0.02,0,0
"187",4,12,4,12,0.0112500816554913,0.0200000000000005,0,0
"188",4,5,13,14,0.0112549305291637,0.01,0,0
"189",4,9,7,8,0.011259617735716,0.02,0,0
"190",4,11,10,9,0.0112600275865186,0.0199999999999996,0,0
"191",4,4,7,6,0.0112764777593605,0.02,0,0
"192",4,5,4,12,0.0112768128823508,0.0199999999999999,0,0
"193",4,5,5,NA,0.0112841465405231,0.02,0,0
"194",4,7,7,9,0.0112842948915324,0.02,0,0
"195",4,11,13,NA,0.0112951350445083,0.02,0,0
"196",4,5,14,7,0.0112964109722965,0,0,0
"197",4,8,11,10,0.0112977990725756,0.0100000000000002,0,0
"198",4,12,8,11,0.0113003441168379,0.00999999999999979,0,0
"199",4,11,7,10,0.0113022210692322,0,0,0
"200",4,14,5,NA,0.0113193331789087,0,0,0
"201",4,9,11,5,0.0113268579554777,0.00999999999999979,0,0
"202",4,9,12,4,0.0113301774877124,0.00999999999999979,0,0
"203",4,12,9,13,0.0113311121978974,0.00999999999999979,0,0
"204",4,7,6,NA,0.0113438693000473,0.02,0,0
"205",4,7,10,13,0.0113527661855654,0.02,0,0
"206",4,7,7,7,0.0113546985582452,0.00999999999999979,0,0
"207",4,12,12,8,0.0113616516433149,0.0200000000000005,0,0
"208",4,12,8,9,0.0113623860605769,0,0,0
"209",4,8,14,10,0.0113722908086475,0.0100000000000002,0,0
"210",4,12,7,13,0.0113985508574981,0.00999999999999979,0,0
"211",4,8,9,11,0.0114210997359015,0.00999999999999979,0,0
"212",4,8,8,6,0.0114321084910041,0.02,0,0
"213",4,10,6,6,0.0114340156872183,0,0,0
"214",4,8,13,9,0.0114448040126573,0.0100000000000002,0,0
"215",4,9,4,9,0.0114501611849079,0,0,0
"216",4,11,11,9,0.0114619818221155,0.0199999999999996,0,0
"217",4,11,7,9,0.0114640730443968,0.00999999999999979,0,0
"218",4,4,8,NA,0.0114647542301508,0.00999999999999998,0,0
"219",4,5,7,10,0.0114730862023731,0.0199999999999998,0,0
"220",4,12,8,10,0.0114745643640887,0.0199999999999996,0,0
"221",4,5,11,4,0.0114751981992705,0.02,0,0
"222",4,5,6,10,0.0114829165430063,0.01,0,0
"223",4,9,8,14,0.0114912008735193,0.02,0,0
"224",4,10,6,NA,0.01149202048837,0.02,0,0
"225",4,7,9,5,0.0114944293952582,0,0,0
"226",4,4,11,14,0.0114959801377276,0,0,0
"227",4,9,13,11,0.0114992665083927,0.0200000000000005,0,0
"228",4,14,6,12,0.011500780079151,0.0200000000000005,0,0
"229",4,8,8,8,0.0115031688153665,0.0100000000000002,0,0
"230",4,8,10,11,0.0115040394435681,0.0100000000000002,0,0
"231",4,12,8,14,0.0115090488599712,0.0200000000000005,0,0
"232",4,12,14,13,0.0115111416321814,0.0200000000000005,0,0
"233",4,14,11,13,0.0115152402043219,0.0199999999999996,0,0
"234",4,13,5,13,0.011516991191933,0.0199999999999996,0,0
"235",4,7,5,13,0.0115239632926691,0.02,0,0
"236",4,12,9,NA,0.0115268989350525,0.03,0,0
"237",4,12,9,8,0.0115275875686972,0.0299999999999994,0,0
"238",4,12,7,9,0.0115284678818805,0.0199999999999996,0,0
"239",4,8,13,11,0.0115291087185029,0.02,0,0
"240",4,10,9,10,0.0115306205261434,0.0200000000000005,0,0
"241",4,6,9,13,0.0115317592300323,0.01,0,0
"242",4,6,8,NA,0.0115340793802977,0,0,0
"243",4,7,10,NA,0.0115433992921176,0.02,0,0
"244",4,7,14,7,0.0115459590390437,0.02,0,0
"245",4,12,10,7,0.0115488410072417,0.0200000000000005,0,0
"246",4,12,14,4,0.0115516679952662,0.0100000000000007,0,0
"247",4,5,13,9,0.0115574200421614,0.01,0,0
"248",4,10,14,13,0.0115635929698105,0.0100000000000007,0,0
"249",4,14,13,5,0.0115724363028434,0.0199999999999996,0,0
"250",4,8,8,14,0.0115727161358948,0,0,0
"251",4,4,11,5,0.0115748193171812,0.01,0,0
"252",4,12,5,4,0.0115782707048955,0,0,0
"253",4,9,12,5,0.0115864810552078,0.0199999999999996,0,0
"254",4,7,13,4,0.0115898523171404,0.0100000000000002,0,0
"255",4,13,12,11,0.0116037733702287,0.0200000000000005,0,0
"256",4,8,9,12,0.0116101515696404,0.0100000000000002,0,0
"257",4,9,11,8,0.011612864703474,0.0199999999999996,0,0
"258",4,7,14,9,0.0116131885550797,0.02,0,0
"259",4,10,12,NA,0.011619548686245,0.01,0,0
"260",4,9,12,6,0.0116205395016917,0.0200000000000005,0,0
"261",4,9,12,13,0.0116230187526119,0.0199999999999996,0,0
"262",4,5,10,4,0.0116275804157815,0,0,0
"263",4,13,12,12,0.011636665712927,0.0100000000000007,0,0
"264",4,4,14,12,0.0116420627268511,0.02,0,0
"265",4,4,14,6,0.0116434372204371,0,0,0
"266",4,8,10,12,0.0116526652680917,0.02,0,0
"267",4,12,12,4,0.0116569248665998,0.0199999999999996,0,0
"268",4,7,11,6,0.0116597878378939,0.00999999999999979,0,0
"269",4,7,8,12,0.0116608871108551,0.02,0,0
"270",4,4,4,10,0.0116611725347562,0.02,0,0
"271",4,9,8,5,0.0116622484065612,0.0200000000000005,0,0
"272",4,9,12,8,0.0116665912061361,0.00999999999999979,0,0
"273",4,8,12,14,0.0116673309766102,0,0,0
"274",4,8,5,11,0.0116693518840899,0.0300000000000002,0,0
"275",4,10,11,11,0.0116730537129237,0.0200000000000005,0,0
"276",4,6,6,11,0.0116759068820631,0.01,0,0
"277",4,4,11,9,0.0116794917779452,0,0,0
"278",4,7,12,11,0.0116810349626272,0.00999999999999979,0,0
"279",4,10,8,12,0.0116908916906234,0.00999999999999979,0,0
"280",4,12,12,5,0.0116956152142687,0.0199999999999996,0,0
"281",4,10,8,4,0.0116988943602709,0,0,0
"282",4,13,14,9,0.011706825937822,0.0199999999999996,0,0
"283",4,12,4,7,0.0117207846616636,0.0199999999999996,0,0
"284",4,11,8,NA,0.0117228581957047,0,0,0
"285",4,4,4,9,0.0117270120400996,0.00999999999999998,0,0
"286",4,9,6,6,0.0117347610276044,0.00999999999999979,0,0
"287",4,13,9,NA,0.0117361296758758,0.01,0,0
"288",4,9,13,12,0.0117430130432519,0.00999999999999979,0,0
"289",4,7,5,7,0.0117438942020833,0.02,0,0
"290",4,7,8,9,0.0117496930458562,0,0,0
"291",4,11,9,12,0.0117575724317374,0.00999999999999979,0,0
"292",4,8,14,4,0.0117575775254923,0.02,0,0
"293",4,14,7,12,0.0117610791493545,0.00999999999999979,0,0
"294",4,4,6,6,0.0117635973426264,0,0,0
"295",4,8,11,5,0.0117644197176437,0.02,0,0
"296",4,12,12,7,0.0117688853120274,0,0,0
"297",4,11,10,5,0.0117711723774682,0,0,0
"298",4,7,12,9,0.0117770020418937,0.0299999999999998,0,0
"299",4,4,14,10,0.0117777245403062,0.02,0,0
"300",4,5,5,4,0.0117777602669568,0,0,0
"301",4,5,6,13,0.0117866667325673,0.02,0,0
"302",4,14,13,8,0.0117967481302817,0.0299999999999994,0,0
"303",4,8,8,12,0.0117971420557597,0.02,0,0
"304",4,5,8,10,0.0118009920048925,0,0,0
"305",4,7,NA,NA,0.0118021164342838,0.02,0,0
"306",4,6,11,11,0.0118033604686138,0.02,0,0
"307",4,5,12,5,0.0118036447581407,0.02,0,0
"308",4,14,12,5,0.0118132211183403,0,0,0
"309",4,6,10,4,0.0118139586958334,0.0199999999999998,0,0
"310",4,13,10,11,0.0118153916290715,0.0200000000000005,0,0
"311",4,14,10,NA,0.0118156119675087,0.01,0,0
"312",4,11,13,9,0.0118170447770123,0.0199999999999996,0,0
"313",4,10,10,8,0.0118269358338774,0.00999999999999979,0,0
"314",4,14,8,4,0.0118275805500738,0.00999999999999979,0,0
"315",4,10,5,7,0.0118351389831247,0.0199999999999996,0,0
"316",4,10,4,6,0.0118379178720275,0,0,0
"317",4,12,9,6,0.0118389026486165,0,0,0
"318",4,12,4,13,0.0118396388458248,0.00999999999999979,0,0
"319",4,11,12,14,0.0118406740253385,0,0,0
"320",4,8,11,7,0.011843663930447,0,0,0
"321",4,12,11,5,0.0118467846700009,0.04,0,0
"322",4,14,14,10,0.0118473678049495,0.00999999999999979,0,0
"323",4,10,11,14,0.0118488737022293,0.0199999999999996,0,0
"324",4,6,14,10,0.0118489363644839,0.02,0,0
"325",4,5,4,NA,0.0118545354899018,0.02,0,0
"326",4,13,14,4,0.0118635514570834,0,0,0
"327",4,5,8,5,0.0118635673287695,0,0,0
"328",4,10,13,14,0.011864174411255,0.00999999999999979,0,0
"329",4,14,6,14,0.0118737004724672,0.0200000000000005,0,0
"330",4,13,12,NA,0.0118817747882668,0,0,0
"331",4,4,6,13,0.0118824035128838,0.01,0,0
"332",4,12,4,NA,0.0118892034909194,0,0.02,0
"333",4,14,9,NA,0.0118896522773599,0.0099999999999999,0,0
"334",4,8,10,8,0.0119006979876332,0.02,0,0
"335",4,13,8,8,0.0119035876100061,0,0,0
"336",4,13,5,8,0.0119056072845788,0.0200000000000005,0,0
"337",4,4,9,8,0.0119071583033305,0.01,0,0
"338",4,8,14,7,0.0119132731904215,0.0100000000000002,0,0
"339",4,9,11,13,0.0119188998541821,0.00999999999999979,0,0
"340",4,13,11,14,0.0119210482040067,0.0200000000000005,0,0
"341",4,6,10,12,0.0119238779390446,0,0,0
"342",4,5,4,5,0.01192572698347,0.02,0,0
"343",4,14,12,14,0.0119307175409183,0.0199999999999996,0,0
"344",4,7,10,11,0.01193443703102,0.02,0,0
"345",4,14,6,10,0.0119406648699037,0.00999999999999979,0,0
"346",4,11,9,NA,0.0119417263568951,0.02,0,0
"347",4,4,14,13,0.0119428189956269,0.01,0,0
"348",4,14,11,6,0.0119522352298595,0.0199999999999996,0,0
"349",4,5,6,7,0.0119542908229273,0,0,0
"350",4,11,7,11,0.0119591571440354,0.0100000000000007,0,0
"351",4,11,7,13,0.0119604662397685,0.0199999999999996,0,0
"352",4,13,9,11,0.0119614532935542,0.0199999999999996,0,0
"353",4,7,5,6,0.0119635886087144,0,0,0
"354",4,11,4,6,0.0119647625165411,0.00999999999999979,0,0
"355",4,13,9,6,0.0119654677372752,0,0,0
"356",4,10,6,8,0.0119655838755815,0.0199999999999996,0,0
"357",4,13,7,13,0.0119679139116527,0,0,0
"358",4,10,13,12,0.0119720354896606,0.0199999999999996,0,0
"359",4,13,7,11,0.011977030738078,0,0,0
"360",4,8,13,8,0.0119792369805415,0.02,0,0
"361",4,7,8,4,0.0119804380008001,0,0,0
"362",4,6,7,6,0.0119824637081003,0,0,0
"363",4,8,11,11,0.0119847029101457,0.02,0,0
"364",4,10,6,5,0.0119867947633997,0.0200000000000005,0,0
"365",4,6,7,14,0.0119882797063901,0.01,0,0
"366",4,11,9,13,0.0120010039280801,0.00999999999999979,0,0
"367",4,11,7,14,0.0120045923588997,0.0200000000000005,0,0
"368",4,14,11,7,0.0120070904199621,0.0199999999999996,0,0
"369",4,10,5,8,0.0120074615437694,0.0200000000000005,0,0
"370",4,14,12,9,0.012015039991525,0.0200000000000005,0,0
"371",4,11,9,10,0.0120163715773554,0.0199999999999996,0,0
"372",4,6,6,7,0.0120178219002775,0,0,0
"373",4,11,11,5,0.0120188974984407,0.00999999999999979,0,0
"374",4,11,NA,NA,0.0120196500184442,0.02,0,0
"375",4,5,10,12,0.0120358186709088,0.02,0,0
"376",4,10,5,4,0.0120386736372258,0.0199999999999996,0,0
"377",4,4,11,7,0.0120470453200244,0.02,0,0
"378",4,13,4,6,0.0120486430353425,0.0200000000000005,0,0
"379",4,7,13,NA,0.0120523529476666,0.01,0,0
"380",4,12,7,NA,0.0120550446798824,0.01,0,0
"381",4,10,6,10,0.0120635270625461,0.0199999999999996,0,0
"382",4,12,11,10,0.0120646438775647,0.0200000000000005,0,0
"383",4,13,13,14,0.0120758977034969,0.0299999999999994,0,0
"384",4,10,7,5,0.0120783942033078,0,0,0
"385",4,11,7,12,0.0120787966409638,0.0100000000000007,0,0
"386",4,11,4,12,0.0120800867824133,0.0199999999999996,0,0
"387",4,6,11,13,0.0120822818674199,0,0,0
"388",4,11,10,13,0.0120916461660274,0.0199999999999996,0,0
"389",4,11,7,4,0.0120921934174766,0,0,0
"390",4,10,11,12,0.0120973071496651,0.00999999999999979,0,0
"391",4,10,10,12,0.0121037737686763,0,0,0
"392",4,11,12,8,0.012104770173111,0.0199999999999996,0,0
"393",4,10,13,9,0.0121083312548793,0.0199999999999996,0,0
"394",4,4,NA,NA,0.0121092098581776,0.02,0,0
"395",4,5,10,11,0.0121155143566919,0.02,0,0
"396",4,5,6,11,0.0121175509419958,0.02,0,0
"397",4,11,6,4,0.0121187669252457,0,0,0
"398",4,9,9,13,0.0121315936172965,0.02,0,0
"399",4,6,13,5,0.0121395887643276,0.00999999999999979,0,0
"400",4,13,9,13,0.0121467731705597,0.0199999999999996,0,0
"401",4,10,12,9,0.0121486624162129,0.0100000000000007,0,0
"402",4,5,4,8,0.0121512199076377,0.02,0,0
"403",4,4,13,8,0.0121553052681633,0.01,0,0
"404",4,4,14,5,0.0121566275133661,0.02,0,0
"405",4,10,5,9,0.0121570014435786,0.00999999999999979,0,0
"406",4,4,10,13,0.0121619555099612,0.02,0,0
"407",4,11,9,14,0.0121634800891732,0.0200000000000005,0,0
"408",4,6,4,13,0.0121713747852617,0.02,0,0
"409",4,5,9,4,0.0121765898130916,0,0,0
"410",4,8,12,5,0.0121780548100018,0.02,0,0
"411",4,4,8,12,0.0121786927746788,0,0,0
"412",4,13,11,11,0.0121794426929896,0.00999999999999979,0,0
"413",4,11,7,7,0.012180223380571,0.0100000000000007,0,0
"414",4,11,6,10,0.0121839847550473,0.00999999999999979,0,0
"415",4,9,13,7,0.0121875405376541,0.0200000000000005,0,0
"416",4,12,7,6,0.012190496875133,0.0199999999999996,0,0
"417",4,8,8,13,0.0121943486208441,0.02,0,0
"418",4,7,8,5,0.0121958384390446,0.00999999999999979,0,0
"419",4,7,11,5,0.0121991638658479,0.00999999999999979,0,0
"420",4,14,8,11,0.0122069959675904,0.00999999999999979,0,0
"421",4,7,14,13,0.0122076235973956,0.00999999999999979,0,0
"422",4,9,4,8,0.0122105929701403,0.0100000000000002,0,0
"423",4,14,14,12,0.0122123728331561,0.0200000000000005,0,0
"424",4,6,6,14,0.0122164290726686,0.02,0,0
"425",4,13,11,13,0.0122180825128073,0.0100000000000007,0,0
"426",4,8,4,11,0.0122181472633069,0.02,0,0
"427",4,14,6,5,0.0122182858213015,0.0199999999999996,0,0
"428",4,8,6,9,0.0122215755154143,0.02,0,0
"429",4,8,11,9,0.0122230397485977,0.02,0,0
"430",4,8,4,13,0.0122230867567199,0,0,0
"431",4,8,5,9,0.0122236166646441,0.02,0,0
"432",4,10,14,14,0.0122289257949721,0.00999999999999979,0,0
"433",4,11,11,14,0.0122313682256446,0.0100000000000007,0,0
"434",4,14,13,6,0.0122345433381799,0.0199999999999996,0,0
"435",4,8,10,4,0.0122353562502843,0,0,0
"436",4,4,6,8,0.0122401382390405,0.00999999999999995,0,0
"437",4,6,14,11,0.0122459887940214,0.02,0,0
"438",4,13,14,14,0.012261172688164,0.00999999999999979,0,0
"439",4,4,8,8,0.0122632041956728,0.02,0,0
"440",4,6,10,8,0.0122699618323789,0.02,0,0
"441",4,6,14,13,0.0122708692927033,0.0100000000000002,0,0
"442",4,6,10,14,0.0122720182170074,0.0100000000000002,0,0
"443",4,4,10,6,0.0122799522383579,0.03,0,0
"444",4,5,4,10,0.0122814807061726,0,0,0
"445",4,13,12,4,0.0122843885365426,0.00999999999999979,0,0
"446",4,6,5,5,0.0122849268251268,0.01,0,0
"447",4,5,11,11,0.0122936901824772,0.02,0,0
"448",4,6,14,6,0.0122959144678965,0.00999999999999979,0,0
"449",4,4,12,11,0.0122986499519503,0.01,0,0
"450",4,7,12,13,0.0123012774865443,0.0100000000000002,0,0
"451",4,10,11,7,0.0123053513436179,0.0200000000000005,0,0
"452",4,14,11,11,0.0123054304957423,0.00999999999999979,0,0
"453",4,9,6,11,0.0123080562443204,0.0299999999999998,0,0
"454",4,12,6,11,0.0123081969529033,0.0199999999999996,0,0
"455",4,7,11,7,0.0123085030656922,0.0100000000000002,0,0
"456",4,10,8,6,0.0123092397772959,0.0200000000000005,0,0
"457",4,6,7,7,0.0123162112095053,0.02,0,0
"458",4,7,6,8,0.0123163380583403,0,0,0
