"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",25,30,25,25,0.0039590895413368,0.120000000000001,0,0
"2",25,30,30,26,0.00409536091288667,0.110000000000001,0,0
"3",25,26,26,25,0.00410211124188942,0.11,0,0
"4",25,25,26,35,0.0041073433190006,0.11,0,0
"5",25,25,33,25,0.00418456926663562,0.11,0,0
"6",25,32,33,25,0.00422019667511465,0.16,0,0
"7",25,30,27,27,0.00422044174062791,0.110000000000001,0,0
"8",25,29,27,34,0.00425096803303207,0.109999999999999,0,0
"9",25,25,33,33,0.00425471126131952,0.14,0,0
"10",25,27,32,25,0.00425824048621008,0.11,0,0
"11",25,27,25,32,0.00429836999348453,0.0899999999999999,0,0
"12",25,27,26,35,0.00430966555533493,0.100000000000001,0,0
"13",25,29,25,29,0.00435175829018115,0.0999999999999996,0,0
"14",25,27,35,28,0.00439104645414264,0.130000000000001,0,0
"15",25,29,35,33,0.00439582449319728,0.17,0,0
"16",25,29,25,33,0.00440106773492034,0.110000000000001,0,0
"17",25,29,31,25,0.00441449995687834,0.109999999999999,0,0
"18",25,27,35,25,0.00442001118537374,0.14,0,0
"19",25,29,28,27,0.00449893014804793,0.109999999999999,0,0
"20",25,26,31,30,0.00453811994534422,0.11,0,0
"21",25,26,29,34,0.00455549903827612,0.0899999999999999,0,0
"22",25,33,34,29,0.004586190028804,0.190000000000001,0,0
"23",25,27,26,28,0.00459474343813733,0.0899999999999999,0,0
"24",25,27,27,27,0.00461478210802808,0.11,0,0
"25",25,28,26,30,0.0046425281990875,0.13,0,0
"26",25,35,26,29,0.00467710861564336,0.16,0,0
"27",25,31,25,32,0.00468391072064682,0.129999999999999,0,0
"28",25,31,26,30,0.00468896034782082,0.109999999999999,0,0
"29",25,28,29,32,0.00469489712872927,0.11,0,0
"30",25,31,29,31,0.00471573476597182,0.140000000000001,0,0
"31",25,28,30,27,0.00472500695747153,0.0899999999999999,0,0
"32",25,33,35,28,0.0047798729214751,0.16,0,0
"33",25,26,28,29,0.00482495858912669,0.11,0,0
"34",25,30,26,27,0.00483387264420963,0.109999999999999,0,0
"35",25,33,28,34,0.0048489806519889,0.120000000000001,0,0
"36",25,31,27,33,0.00485359232936353,0.140000000000001,0,0
"37",25,28,28,28,0.00486291267668709,0.0999999999999996,0,0
"38",25,26,33,32,0.00487425017663301,0.129999999999999,0,0
"39",25,30,25,31,0.00487754082249858,0.110000000000001,0,0
"40",25,28,33,25,0.00489595413571227,0.12,0,0
"41",25,34,26,29,0.00490455171703646,0.139999999999997,0,0
"42",25,29,34,32,0.00490645518530071,0.16,0,0
"43",25,28,29,28,0.00493506192931742,0.11,0,0
"44",25,34,28,27,0.00493598071220693,0.109999999999999,0,0
"45",25,33,30,29,0.00497030406162623,0.140000000000001,0,0
"46",25,25,27,25,0.00497197799483991,0.09,0,0
"47",25,35,28,26,0.00497232944380075,0.110000000000003,0,0
"48",25,27,35,29,0.00497682891362304,0.12,0,0
"49",25,27,31,25,0.00498439975027922,0.100000000000001,0,0
"50",25,32,31,29,0.00498800711606825,0.120000000000001,0,0
"51",25,32,25,28,0.00499110129303391,0.109999999999999,0,0
"52",25,33,25,28,0.00499413462722674,0.120000000000001,0,0
"53",25,29,34,30,0.00502661244473995,0.15,0,0
"54",25,32,30,29,0.00502763620134958,0.139999999999997,0,0
"55",25,32,35,29,0.00503292647532906,0.129999999999999,0,0
"56",25,34,30,25,0.00503632250865038,0.130000000000003,0,0
"57",25,33,33,25,0.00505954267598046,0.129999999999999,0,0
"58",25,26,26,26,0.00506973326812661,0.12,0,0
