"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
9,9,0.429356254897245,0.03,0,0
9,10,0.586567487719078,0.03,0,0
9,11,0.58170542567313,0.03,0,0
9,12,0.986760553800902,0.02,0,0
9,13,0.555586156010958,0,0.02,0
9,14,0.520738859057648,0.00999999999999998,0,0
9,15,0.444857556095152,0.02,0.02,0
9,16,1.05398884317975,0.03,0,0
9,17,0.404611820742519,0.02,0.02,0
9,18,0.518041356555628,0.00999999999999998,0.02,0
9,19,0.456175613426027,0.02,0.02,0
10,9,0.803762398426929,0.03,0,0
10,10,0.704010131138914,0.02,0,0
10,11,0.795696460275083,0.00999999999999998,0,0
10,12,0.779105747999461,0.02,0,0
10,13,0.434321309202383,0.02,0,0
10,14,0.57472053052109,0.01,0,0
10,15,1.01111475965851,0.02,0,0
10,16,0.590610622723081,0.03,0,0
10,17,0.853477045696931,0.03,0,0
10,18,1.25883628758929,0.03,0,0
10,19,0.906074112528864,0.03,0,0
11,9,0.638477850780091,0.03,0,0
11,10,0.410583283261528,0.02,0,0
11,11,0.947999060392005,0.03,0,0
11,12,0.537168408198008,0.02,0,0
11,13,0.616435788402313,0.03,0,0
11,14,0.652281401417043,0.01,0,0
11,15,0.844405120847861,0.03,0,0
11,16,0.436940180986102,0.00999999999999995,0,0
11,17,1.31844952208113,0.03,0,0
11,18,0.348182740800093,0.04,0,0
11,19,0.423633458263501,0.02,0,0
12,9,0.559376105813646,0.02,0,0
12,10,0.768396655828057,0.02,0,0
12,11,0.630336513817644,0.02,0,0
12,12,0.468983999099216,0.00999999999999995,0,0
12,13,0.529293006544781,0.02,0,0
12,14,0.868678367186585,0.02,0,0
12,15,0.476803651654928,0.03,0,0
12,16,0.717231315248989,0.01,0,0
12,17,0.54282438499324,0.03,0,0
12,18,1.07737879277982,0.03,0,0
12,19,0.393835076809433,0.02,0,0
13,9,0.547563617958854,0.03,0,0
13,10,0.42829528367435,0.02,0,0
13,11,0.634589560146316,0.03,0,0
13,12,0.628293553841533,0.03,0,0
13,13,0.487080348915202,0.02,0,0
13,14,0.428222168030973,0.03,0,0
13,15,1.03366231803824,0.02,0,0
13,16,0.396694615043345,0.03,0,0
13,17,0.818281063828079,0.03,0,0
13,18,0.97312593762684,0.03,0,0
13,19,0.622125364172942,0.02,0,0
14,9,0.441309563409228,0.02,0,0
14,10,0.644828564557657,0.01,0,0
14,11,0.411914619185777,0.01,0,0
14,12,1.12742629595656,0,0,0
14,13,0.499052641870663,0.02,0,0
14,14,0.456089740276518,0.03,0,0
14,15,0.746501766719937,0.0299999999999999,0,0
14,16,0.735308779040267,0.0299999999999999,0,0
14,17,0.45284476253957,0.03,0,0
14,18,0.857075059399394,0.03,0,0
14,19,0.438185325552668,0.01,0,0
15,9,0.594276482461758,0.02,0,0
15,10,0.468416544784231,0.03,0,0
15,11,0.396263391999273,0.03,0,0
15,12,0.636117915815365,0.02,0,0
15,13,0.624454438751687,0.0099999999999999,0,0
15,14,0.775375188624121,0.02,0,0
15,15,0.7406039771872,0.04,0,0
15,16,0.876706387445646,0.0099999999999999,0,0
15,17,0.638125527321181,0.03,0,0
15,18,0.79014489500108,0.02,0,0
15,19,0.895174176293989,0.03,0,0
16,9,0.392186837835637,0.03,0,0
16,10,0.49358418630862,0.03,0,0
16,11,0.38655403135719,0.02,0,0
16,12,0.446344123503801,0.02,0,0
16,13,0.523923471877634,0.03,0,0
16,14,0.685739450982968,0.0299999999999999,0,0
16,15,0.399810690508939,0.01,0,0
16,16,0.640728568529936,0.0299999999999999,0,0
16,17,0.970484471086908,0.02,0,0
16,18,0.34554573111246,0.0299999999999999,0,0
16,19,0.42879229538376,0.03,0,0
17,9,0.461300471243484,0.02,0.02,0
17,10,0.428174472328234,0.0299999999999999,0,0
17,11,0.393294942341897,0.05,0,0
17,12,0.465402381279432,0.04,0,0
17,13,0.452256292083145,0.0299999999999999,0,0
17,14,0.450300770893074,0.0199999999999999,0,0
17,15,0.662299127956808,0.03,0,0
17,16,0.503725232805435,0.04,0,0
17,17,0.709260702842219,0.0299999999999999,0,0
17,18,0.667179935344372,0.03,0.02,0
17,19,0.469473716864897,0.03,0,0
18,9,0.394961500294386,0.02,0,0
18,10,0.462032017483999,0.0099999999999999,0,0
18,11,0.489750409911496,0.0099999999999999,0,0
18,12,0.74911364275418,0.03,0,0
18,13,0.573555993031165,0.04,0,0
18,14,0.47553583909283,0.05,0,0
18,15,0.395710147043327,0.03,0,0
18,16,0.5097624944474,0.01,0,0
18,17,0.3940761782965,0.02,0,0
18,18,1.08247272603652,0.03,0,0
18,19,0.419494346500349,0.04,0,0
19,9,0.5247509972498,0.03,0,0
19,10,0.4713507623135,0.04,0,0
19,11,0.707335063280703,0.04,0,0
19,12,0.559217655386658,0.03,0,0
19,13,0.49949993489334,0.03,0,0
19,14,0.628282812108177,0.01,0,0
19,15,0.482246977634802,0.0299999999999999,0,0
19,16,0.352674871190251,0.0299999999999999,0,0
19,17,0.49157475588309,0.02,0,0
19,18,0.46270462516363,0.0299999999999999,0,0
19,19,0.436701549556474,0.02,0,0
