"Layer 1","MSE","User Time","CPU Time","Reutilized"
4,0.0199853438005401,0.03,0,0
5,0.0160878825992839,0.02,0,0
6,0.0130480665054471,0.00999999999999998,0,0
7,0.0176373223105023,0.02,0,0
8,0.0287518016072728,0.02,0,0
9,0.0110757825983529,0.02,0,0
10,0.0257138524251847,0.02,0,0
11,0.0117533353722722,0.00999999999999998,0,0
12,0.0143454465471467,0.02,0,0
13,0.0267588027436556,0.00999999999999998,0,0
14,0.0185251448642769,0.03,0,0
