"Layer 1","MSE","User Time","CPU Time","Reutilized"
7,0.452574196852111,0.00999999999999998,0,0
8,0.465311696644656,0.00999999999999998,0,0
9,0.687299651206052,0.03,0,0
10,0.439084232471468,0.02,0,0
11,0.582731357121366,0.03,0,0
12,0.425989604210144,0.00999999999999998,0,0
13,0.732375458831766,0.02,0,0
14,0.598973159911075,0.02,0,0
15,0.875566637283225,0.03,0,0
16,0.577410202157032,0.00999999999999998,0,0
17,0.384507784595915,0.00999999999999998,0,0
