"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
7,7,7,0.412073079612056,0.03,0,0
7,7,8,0.419998328693092,0.03,0,0
7,7,9,0.497905298229598,0.03,0,0
7,7,10,0.406857069309954,0.00999999999999998,0,0
7,7,11,0.481006180917794,0.03,0,0
7,7,12,0.46934926900912,0.02,0,0
7,7,13,0.50829994733672,0.04,0,0
7,7,14,0.487724478557243,0.03,0,0
7,7,15,0.487216915696982,0.02,0,0
7,7,16,0.504858897895316,0.00999999999999998,0,0
7,7,17,0.446948604864419,0.00999999999999998,0,0
7,8,7,0.394737643757556,0.01,0,0
7,8,8,0.475116321140614,0,0,0
7,8,9,0.422396809824568,0.01,0,0
7,8,10,0.398971553122654,0.00999999999999995,0,0
7,8,11,0.452761971576859,0.00999999999999998,0,0
7,8,12,0.522426412965614,0,0,0
7,8,13,0.475302235496628,0.02,0,0
7,8,14,0.44073691747834,0.03,0,0
7,8,15,0.440467563974323,0.02,0,0
7,8,16,0.477977469016247,0.03,0,0
7,8,17,0.549747290810026,0.02,0,0
7,9,7,0.425037554939292,0.02,0,0
7,9,8,0.443780965596364,0.01,0,0
7,9,9,0.449367954032539,0.02,0,0
7,9,10,0.4435924722902,0.00999999999999995,0,0
7,9,11,0.442325498129182,0,0,0
7,9,12,0.559253024493,0.02,0,0
7,9,13,0.476955752715379,0.02,0,0
7,9,14,0.513947854558573,0.02,0,0
7,9,15,0.441296262387101,0.03,0,0
7,9,16,0.537120365741492,0.02,0,0
7,9,17,0.457338783223755,0.00999999999999995,0,0
7,10,7,0.44383855521881,0.01,0,0
7,10,8,0.429629362648839,0.03,0,0
7,10,9,0.433773394953349,0.04,0,0
7,10,10,0.499136649765858,0.01,0,0
7,10,11,0.480426172334834,0.02,0,0
7,10,12,0.53905156911784,0.02,0,0
7,10,13,0.396837719227146,0.03,0,0
7,10,14,0.46515497834351,0.02,0,0
7,10,15,0.424650694050157,0.04,0,0
7,10,16,0.452714597523275,0.01,0,0
7,10,17,0.398235371683568,0.02,0,0
7,11,7,0.432978753174354,0.01,0,0
7,11,8,0.420486861833829,0.01,0,0
7,11,9,0.401171729825748,0.02,0,0
7,11,10,0.516210327639782,0.03,0,0
7,11,11,0.448566183593434,0.02,0,0
7,11,12,0.452268953775211,0.02,0,0
7,11,13,0.402651869059232,0.02,0,0
7,11,14,0.466753767567628,0.01,0,0
7,11,15,0.425233027294943,0.03,0,0
7,11,16,0.534429037506213,0.03,0,0
