"Layer 1","MSE","User Time","CPU Time","Reutilized"
13,0.374491734261191,0.00999999999999998,0,0
14,0.568132296291053,0.03,0,0
15,0.23107579051123,0.02,0,0
16,0.628682869811309,0.03,0,0
17,0.28028012128043,0.02,0,0
18,0.227800706615272,0.01,0,0
19,0.555323325256284,0.00999999999999998,0,0
20,0.877848958461015,0,0.02,0
21,0.432355830134865,0.02,0,0
22,0.559895283794065,0.00999999999999998,0,0
23,0.293562308934849,0,0.02,0
