"Layer 1","MSE","User Time","CPU Time","Reutilized"
17,0.124927375435711,0.03,0,0
18,0.112131518158965,0.03,0,0
19,0.103367825669495,0.02,0,0
20,0.114514782843934,0.03,0,0
21,0.151719677409838,0.02,0,0
22,0.108322013263578,0.00999999999999998,0,0
23,0.188317191779613,0.03,0,0
24,0.136274471407009,0.03,0,0
25,0.283533583975705,0.04,0,0
26,0.255306731976254,0.03,0.02,0
27,0.234506102719439,0.03,0,0
