"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",9,11,15,NA,0.337925321247735,0.04,0,0
"2",9,13,12,NA,0.351433064786684,0.04,0,0
"3",9,12,15,10,0.353478061388836,0.04,0,0
"4",9,14,14,11,0.356604010499801,0.0700000000000003,0,0
"5",9,14,10,17,0.360315148622737,0.0300000000000002,0,0
"6",9,11,17,NA,0.361198661471296,0.02,0,0
"7",9,10,14,16,0.363234648732318,0.04,0,0
"8",9,11,15,19,0.366448590211333,0.0299999999999998,0,0
"9",9,14,12,NA,0.367049574983928,0.02,0,0
"10",9,12,10,NA,0.36709290935781,0.03,0,0
"11",9,11,13,9,0.367503439106598,0.0299999999999998,0,0
"12",9,11,13,NA,0.367830906908824,0.03,0,0
"13",9,14,9,15,0.369448631221651,0.0300000000000002,0,0
"14",9,17,11,18,0.370498989674411,0.0499999999999998,0,0
"15",9,19,18,17,0.370667436951025,0.0300000000000011,0.02,0
"16",9,11,18,18,0.375018972545625,0.0500000000000003,0.02,0
"17",9,18,18,13,0.375170110150924,0.0500000000000007,0,0
"18",9,9,14,13,0.375350261312376,0.04,0,0
"19",9,11,17,18,0.37989080734116,0.04,0,0
"20",9,12,13,11,0.380286703049311,0.0300000000000002,0,0
"21",9,12,11,NA,0.380610133839993,0.05,0,0
"22",9,10,12,NA,0.384969980930047,0.05,0,0
"23",9,18,18,NA,0.386376006215065,0.03,0,0
"24",9,10,14,15,0.386796850549269,0.04,0,0
"25",9,10,19,11,0.387276783301608,0.03,0,0
"26",9,14,11,NA,0.391342519998957,0.0299999999999999,0,0
"27",9,9,19,13,0.391812331198469,0.04,0,0
"28",9,10,13,13,0.393970675810212,0.05,0,0
"29",9,12,17,16,0.394099328711185,0.0500000000000003,0,0
"30",9,12,9,15,0.394513790239114,0.00999999999999979,0,0
"31",9,11,18,19,0.395509230932931,0.04,0,0
"32",9,11,9,17,0.397810598916354,0.01,0,0
"33",9,11,11,NA,0.398002922573564,0,0.01,0
"34",9,16,19,NA,0.398918442080971,0.05,0,0
"35",9,11,13,13,0.39990928677141,0.0300000000000002,0,0
"36",9,19,19,11,0.40031229420466,0.0600000000000005,0,0
"37",9,16,15,19,0.400658919990081,0.0500000000000007,0,0
"38",9,11,15,17,0.401528884866226,0.0300000000000002,0,0
"39",9,10,13,10,0.401785936244283,0.03,0,0
"40",9,13,19,NA,0.40255342039339,0.04,0,0
"41",9,17,19,18,0.402615019243773,0.0499999999999989,0,0
"42",9,17,NA,NA,0.404611820742519,0.02,0.02,0
"43",9,12,9,17,0.404774932032019,0.0499999999999998,0,0
"44",9,15,16,NA,0.404939934495835,0.03,0,0
"45",9,12,16,NA,0.4050130145962,0.03,0,0
"46",9,19,15,NA,0.406826073923505,0.03,0,0
"47",9,9,10,11,0.407391980610133,0.03,0,0
"48",9,9,14,NA,0.407797296565287,0.00999999999999998,0,0
"49",9,16,13,NA,0.408042949075825,0.03,0,0
"50",9,18,18,19,0.409091489634212,0.0600000000000005,0,0
"51",9,11,14,17,0.41012204350147,0.0300000000000002,0,0
"52",9,10,9,13,0.410387484443684,0.04,0,0
"53",9,10,12,14,0.411392628169955,0.03,0,0
"54",9,11,12,18,0.412106739985262,0.0500000000000003,0,0
"55",9,13,9,13,0.413984258948158,0.0299999999999998,0,0
"56",9,14,19,14,0.414017616129397,0.0299999999999994,0,0
"57",9,15,19,15,0.414899425299661,0.0300000000000002,0,0
"58",9,9,13,11,0.416527868376802,0.05,0,0
"59",9,10,12,12,0.417087679943541,0.04,0,0
"60",9,18,16,13,0.417113635590633,0.0499999999999989,0,0
"61",9,12,14,15,0.41758065407481,0.0300000000000002,0,0
"62",9,10,13,17,0.417861259542152,0.03,0,0
"63",9,15,12,18,0.418503177892698,0.0299999999999994,0,0
"64",9,18,11,NA,0.418591601005994,0.0299999999999999,0,0
"65",9,10,9,19,0.418824905786759,0.03,0,0
"66",9,15,15,10,0.419330301538482,0.0299999999999994,0,0
"67",9,16,17,16,0.420107568282958,0.0499999999999998,0,0
"68",9,19,16,14,0.420778333138229,0.0400000000000009,0,0
"69",9,18,9,12,0.421260089593171,0.0499999999999998,0,0
"70",9,11,12,12,0.422017073089307,0.0300000000000002,0,0
"71",9,12,19,11,0.422090029430595,0.0500000000000003,0,0
"72",9,12,12,9,0.42230629669749,0.00999999999999979,0,0
"73",9,16,19,14,0.423833706468841,0.0600000000000005,0,0
"74",9,9,9,18,0.424033285704412,0.04,0,0
"75",9,10,11,17,0.424699890653392,0.02,0,0
"76",9,15,14,12,0.424797244988108,0.0299999999999994,0,0
"77",9,18,16,NA,0.425121866872089,0.0299999999999999,0,0
"78",9,12,9,9,0.425148025904411,0.0299999999999998,0,0
"79",9,10,13,12,0.425239482861903,0.0399999999999998,0,0
"80",9,12,10,12,0.425577176706187,0.0299999999999998,0,0
"81",9,11,13,17,0.425727089202528,0.0500000000000003,0,0
"82",9,9,15,17,0.425863426133044,0.03,0,0
"83",9,17,13,18,0.425899994822728,0.0500000000000007,0,0
"84",9,12,17,9,0.426159986366757,0.0299999999999998,0,0
"85",9,19,16,NA,0.427210923275768,0.04,0,0
"86",9,10,17,12,0.428185782670357,0.0299999999999998,0,0
"87",9,18,16,16,0.428899598487063,0.0299999999999994,0,0
