"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",7,17,10,NA,0.35572534652205,0.02,0,0
"2929",9,8,15,NA,0.365636482980088,0.03,0,0
"1465",8,11,15,NA,0.365941261161976,0.03,0,0
"14641",17,16,14,NA,0.368783911380893,0.0300000000000002,0,0
"13177",16,10,16,16,0.370750146031292,0.0300000000000011,0,0
"5857",11,8,15,NA,0.371050579782743,0.00999999999999979,0,0
"2",7,17,12,16,0.372495402455795,0.0300000000000002,0,0
"4393",10,13,17,17,0.373237152023902,0.0300000000000011,0,0
"2930",9,13,13,13,0.373899981590724,0.0300000000000011,0,0
"3",7,14,11,13,0.374892311238993,0.0300000000000002,0,0
"13178",16,11,7,NA,0.374905271931433,0.04,0,0
"4",7,9,12,7,0.375467603822512,0.03,0,0
"13179",16,11,15,NA,0.375884086472332,0.0200000000000005,0,0
"5",7,13,NA,NA,0.377241109602028,0.02,0,0
"14642",17,16,12,17,0.378004683328202,0.019999999999996,0,0
"6",7,9,NA,NA,0.378028764310996,0.02,0,0
"7",7,16,17,10,0.378192053151473,0.04,0,0
"1466",8,16,11,10,0.378629363915456,0.0199999999999996,0,0
"13180",16,8,11,8,0.378719688484891,0.0400000000000063,0,0
"1467",8,9,16,10,0.378984327364057,0.0299999999999994,0,0
"8785",13,8,13,17,0.380499640822518,0.019999999999996,0,0
"5858",11,16,9,NA,0.380545287646631,0.0300000000000002,0,0
"4394",10,15,10,7,0.380603641025049,0.0200000000000031,0,0
"14643",17,16,17,13,0.380853605754421,0.0300000000000011,0,0
"2931",9,14,11,13,0.381049624794488,0.0300000000000011,0,0
"14644",17,16,16,15,0.38112312059912,0.0100000000000051,0,0
"8",7,7,8,12,0.3811347573834,0.02,0,0
"13181",16,17,16,13,0.381430149002472,0.0500000000000114,0,0
"9",7,8,11,17,0.381455422697845,0.02,0,0
"8786",13,13,13,NA,0.381581325541894,0.0299999999999994,0,0
"10",7,11,14,10,0.381634369166354,0.0299999999999998,0,0
"11",7,14,15,NA,0.38210763562983,0.03,0,0
"1468",8,16,NA,NA,0.382174335857406,0.02,0,0
"1469",8,16,11,17,0.382224873266335,0.0299999999999994,0,0
"2932",9,9,NA,NA,0.382368606696885,0.00999999999999995,0,0
"7321",12,8,13,NA,0.382548981841629,0.02,0,0
"1470",8,10,9,16,0.382721234820258,0.0199999999999996,0,0
"10249",14,13,NA,NA,0.382828703268025,0.02,0,0
"7322",12,7,NA,NA,0.38322017498201,0.02,0,0
"12",7,14,14,7,0.38385981954062,0.0300000000000002,0,0
"2933",9,16,12,13,0.384181430921986,0.0300000000000011,0,0
"13",7,12,12,NA,0.38428358135205,0.01,0,0
"14645",17,NA,NA,NA,0.384507784595915,0.00999999999999998,0,0
"11713",15,12,12,10,0.384625457532743,0.0300000000000011,0,0
"13182",16,13,14,14,0.38469179908207,0.0100000000000051,0,0
"14",7,9,12,12,0.384726136814824,0.03,0,0
"14646",17,11,10,12,0.384729179945281,0.0300000000000011,0,0
"15",7,17,14,17,0.384919879047849,0.04,0,0
"16",7,13,15,NA,0.385338808598005,0.0299999999999999,0,0
