"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
2,2,2,0.108531930672093,0.02,0,0
2,2,3,0.107823797540854,0.00999999999999998,0,0
2,2,4,0.107306728087847,0.00999999999999998,0,0
2,2,5,0.110195600064236,0.00999999999999998,0,0
2,2,6,0.111846528322188,0.00999999999999998,0,0
2,2,7,0.108007478817308,0.00999999999999998,0,0
2,2,8,0.106353244983589,0.00999999999999998,0,0
2,2,9,0.105529773115774,0.00999999999999998,0,0
2,2,10,0.107275908826054,0.02,0,0
2,2,11,0.106892363972424,0.00999999999999998,0,0
2,2,12,0.1075787647993,0.00999999999999998,0,0
2,3,2,0.112251639418594,0.02,0,0
2,3,3,0.108885380442372,0,0,0
2,3,4,0.107128916888133,0,0,0
2,3,5,0.106513731840209,0,0,0
2,3,6,0.107107255795444,0.00999999999999995,0,0
2,3,7,0.107842850658385,0,0,0
2,3,8,0.109496952786745,0.02,0,0
2,3,9,0.120539980380091,0,0,0
2,3,10,0.112559642164208,0.02,0,0
2,3,11,0.110724177470135,0,0,0
2,3,12,0.1133001062383,0.02,0,0
2,4,2,0.108388976954685,0,0,0
2,4,3,0.106848430451904,0,0,0
2,4,4,0.110761917166884,0,0,0
2,4,5,0.108766037014286,0.02,0,0
2,4,6,0.109838810953364,0.00999999999999995,0,0
2,4,7,0.115771311243213,0.02,0,0
2,4,8,0.104878584308079,0.00999999999999995,0,0
2,4,9,0.107838846012268,0.02,0,0
2,4,10,0.110687966389474,0,0,0
2,4,11,0.108280389151438,0,0,0
2,4,12,0.106239867917164,0,0,0
2,5,2,0.101974602863861,0,0.02,0
2,5,3,0.116993707261711,0,0,0
2,5,4,0.110796212513677,0.01,0,0
2,5,5,0.109949539504188,0,0,0
2,5,6,0.108753307651212,0.02,0,0
2,5,7,0.103700186383474,0.00999999999999995,0,0
2,5,8,0.109188080956269,0.02,0,0
2,5,9,0.111079438374891,0.00999999999999995,0,0
2,5,10,0.106542018690266,0.02,0,0
2,5,11,0.109769348800895,0.00999999999999995,0,0
2,5,12,0.109749071368869,0,0,0
2,6,2,0.110537817036894,0,0,0
2,6,3,0.10928206584122,0,0,0
2,6,4,0.11137362832303,0,0,0
2,6,5,0.102813916110263,0.00999999999999995,0,0
2,6,6,0.105350564605367,0,0,0
2,6,7,0.11046916911023,0.02,0,0
2,6,8,0.101110217862138,0.02,0,0
2,6,9,0.107882642184873,0,0,0
2,6,10,0.101521541277008,0,0,0
2,6,11,0.115240732051493,0,0,0
2,6,12,0.114692358741725,0.01,0,0
2,7,2,0.11249951105656,0.01,0,0
2,7,3,0.107231545751589,0.02,0,0
2,7,4,0.111022563438635,0.02,0,0
2,7,5,0.106749313587397,0,0,0
2,7,6,0.105751631989933,0.02,0,0
2,7,7,0.11350928438713,0.02,0,0
2,7,8,0.113825932777191,0.01,0,0
2,7,9,0.108734614996651,0.02,0,0
2,7,10,0.129907491963285,0,0,0
2,7,11,0.0994504653015476,0.02,0,0
2,7,12,0.110151018569211,0.02,0,0
2,8,2,0.111340116906464,0,0,0
2,8,3,0.10590993680587,0,0,0
2,8,4,0.106434843149422,0.02,0,0
2,8,5,0.112776726703347,0,0,0
2,8,6,0.10620164679907,0,0,0
2,8,7,0.105465288394241,0.02,0,0
2,8,8,0.105133068643563,0,0,0
2,8,9,0.113125516578921,0.01,0,0
2,8,10,0.121529516527942,0.02,0,0
2,8,11,0.109203238363752,0.01,0,0
2,8,12,0.103535389838047,0.01,0,0
2,9,2,0.108683191025519,0,0,0
2,9,3,0.108628855252139,0.01,0,0
2,9,4,0.109072973717355,0,0,0
2,9,5,0.114336950355068,0.01,0,0
2,9,6,0.0966435546580955,0,0,0
2,9,7,0.124681509858128,0.0099999999999999,0,0
2,9,8,0.108167933827159,0.02,0,0
2,9,9,0.101785113396786,0.02,0,0
2,9,10,0.109529086028349,0,0,0
2,9,11,0.112841593296204,0.02,0,0
2,9,12,0.118495176515295,0.02,0,0
2,10,2,0.113468251989471,0.02,0,0
2,10,3,0.106922354892125,0,0,0
2,10,4,0.126743880812217,0.01,0,0
2,10,5,0.104752227066252,0.01,0,0
2,10,6,0.103020352990051,0,0,0
2,10,7,0.102863936720889,0.02,0,0
2,10,8,0.104840005017013,0,0,0
2,10,9,0.108808924661368,0.01,0,0
2,10,10,0.107674975006649,0,0,0
2,10,11,0.1151595323689,0.0199999999999999,0,0
2,10,12,0.104250500475361,0.02,0,0
2,11,2,0.101114509930422,0.01,0,0
2,11,3,0.0997785622894057,0,0,0
2,11,4,0.106411663328343,0.01,0,0
2,11,5,0.108767069655712,0,0,0
2,11,6,0.101318278339464,0.02,0,0
2,11,7,0.10746298009537,0.02,0,0
2,11,8,0.108755753068299,0.01,0,0
2,11,9,0.0999413067655503,0.02,0,0
2,11,10,0.107561464131616,0,0,0
2,11,11,0.114105094410111,0.02,0,0
2,11,12,0.102583518797594,0.02,0,0
2,12,2,0.107663425552444,0.01,0,0
2,12,3,0.115904697059901,0.01,0,0
2,12,4,0.108633285732594,0.01,0,0
2,12,5,0.107788460824635,0,0,0
2,12,6,0.110590915877154,0,0,0
2,12,7,0.112531168644189,0.02,0,0
2,12,8,0.107436758653223,0,0,0
2,12,9,0.115099482466203,0.02,0,0
2,12,10,0.110961396055067,0.02,0,0
2,12,11,0.0974732575077173,0.02,0,0
2,12,12,0.118440185308575,0.02,0,0
3,2,2,0.116048383448665,0.01,0,0
3,2,3,0.104311079517536,0.02,0,0
3,2,4,0.0821369201751413,0.02,0,0
3,2,5,0.0887657784311836,0,0,0
3,2,6,0.189236443279513,0,0,0
3,2,7,0.159131658521289,0,0,0
3,2,8,0.09264496441832,0,0,0
3,2,9,0.0893751953226085,0,0,0
3,2,10,0.189206215412238,0,0,0
3,2,11,0.118398640083505,0.01,0,0
3,2,12,0.207176087493946,0,0,0
3,3,2,0.0952790003640016,0.01,0,0
3,3,3,0.129614473286741,0,0,0
3,3,4,0.105737367374404,0.02,0,0
3,3,5,0.0874700629342278,0,0,0
3,3,6,0.0975192354171892,0.02,0,0
3,3,7,0.204386290738819,0,0,0
3,3,8,0.233473743245605,0.02,0,0
3,3,9,0.112722907404105,0,0,0
3,3,10,0.117034951160279,0.01,0,0
3,3,11,0.0862938690253895,0.02,0,0
3,3,12,0.16437129978105,0.0099999999999999,0,0
3,4,2,0.120125329163289,0.01,0,0
3,4,3,0.106200688133521,0.01,0,0
3,4,4,0.0853202928373681,0,0,0
3,4,5,0.146718902904225,0,0,0
3,4,6,0.187613030491087,0,0,0
3,4,7,0.110011336739258,0.02,0,0
3,4,8,0.0992674805231903,0.01,0,0
3,4,9,0.0924368434984965,0.0199999999999999,0,0
3,4,10,0.10499973444614,0.02,0,0
3,4,11,0.0825928156485853,0,0,0
3,4,12,0.0929822470634308,0,0,0
3,5,2,0.108196567693994,0,0,0
3,5,3,0.106010991565407,0,0,0
3,5,4,0.102694617724461,0.02,0,0
3,5,5,0.100231833704113,0,0,0
3,5,6,0.101994494327134,0,0,0
3,5,7,0.145610388918963,0,0,0
3,5,8,0.0829248333323827,0.01,0,0
3,5,9,0.0894184072992677,0.01,0,0
3,5,10,0.129336591714511,0.02,0,0
3,5,11,0.0857761262159147,0.02,0,0
3,5,12,0.0957335588407656,0.01,0,0
3,6,2,0.0986224485625157,0,0,0
3,6,3,0.103018373096566,0,0,0
3,6,4,0.0916516412875052,0.02,0,0
3,6,5,0.115116656144755,0.0199999999999999,0,0
3,6,6,0.113289890824255,0.01,0,0
3,6,7,0.0926068778788835,0.02,0,0
3,6,8,0.0917248677817226,0,0,0
3,6,9,0.134440374841871,0,0,0
3,6,10,0.105766935905487,0,0,0
3,6,11,0.102343696853957,0,0,0
3,6,12,0.111677530327082,0.02,0,0
3,7,2,0.109214864233745,0.0199999999999998,0,0
3,7,3,0.108209176408004,0,0,0
3,7,4,0.109935834515067,0.02,0,0
3,7,5,0.0943127320998119,0,0,0
3,7,6,0.0808903692666687,0,0,0
3,7,7,0.100275114468838,0.02,0,0
3,7,8,0.0830613831414395,0.01,0,0
3,7,9,0.11323859479528,0,0,0
3,7,10,0.170245473496396,0.02,0,0
3,7,11,0.0915260293146742,0,0,0
3,7,12,0.146924116904275,0.02,0,0
3,8,2,0.0883188751663973,0.01,0,0
3,8,3,0.106454208436283,0,0,0
3,8,4,0.113522737669659,0.01,0,0
3,8,5,0.125651512652522,0.02,0,0
3,8,6,0.112664421530359,0,0,0
3,8,7,0.0894542531298019,0.0199999999999998,0,0
3,8,8,0.0844838160804578,0.01,0,0
3,8,9,0.150216438806891,0.01,0,0
3,8,10,0.165117183978013,0.02,0,0
3,8,11,0.0933269990296569,0,0,0
3,8,12,0.115209785035963,0.01,0,0
3,9,2,0.112659760804407,0.01,0,0
3,9,3,0.113741896664766,0,0,0
3,9,4,0.0851579593762696,0.02,0,0
3,9,5,0.103389077303464,0,0,0
3,9,6,0.102052634985357,0.01,0,0
3,9,7,0.0852910768277153,0,0,0
3,9,8,0.117338160624134,0.0199999999999998,0,0
3,9,9,0.108280978825579,0,0,0
3,9,10,0.151872772280277,0.01,0,0
3,9,11,0.0981990647339762,0.01,0,0
3,9,12,0.0851760520297861,0.02,0,0
3,10,2,0.0912182739024792,0,0,0
3,10,3,0.103812298641588,0.01,0,0
3,10,4,0.120011714001233,0.01,0,0
3,10,5,0.0821857672550767,0.02,0,0
3,10,6,0.0832816357627176,0.02,0,0
3,10,7,0.153586159530434,0.02,0,0
3,10,8,0.122042613975459,0.01,0,0
3,10,9,0.216813375404004,0.02,0,0
3,10,10,0.0838565000579358,0,0,0
3,10,11,0.094062149757133,0.01,0,0
3,10,12,0.0940123859101926,0.02,0,0
3,11,2,0.135123000620853,0.02,0,0
3,11,3,0.112422107235887,0.02,0,0
3,11,4,0.0838248480894841,0,0,0
3,11,5,0.11333658794588,0.02,0,0
3,11,6,0.0955474462302064,0,0,0
3,11,7,0.0880322035506657,0,0,0
3,11,8,0.10068064147844,0.01,0,0
3,11,9,0.145176167511352,0.01,0,0
3,11,10,0.0990404040597019,0.02,0,0
3,11,11,0.14822080576606,0.02,0,0
3,11,12,0.0919200252901772,0.02,0,0
3,12,2,0.10690790277898,0,0,0
3,12,3,0.107388065154008,0,0,0
3,12,4,0.103122360729224,0.02,0,0
3,12,5,0.101137708145897,0.02,0,0
3,12,6,0.0815690591394362,0.01,0,0
3,12,7,0.152312947333439,0.01,0,0
3,12,8,0.141464730879711,0,0,0
3,12,9,0.104524101935882,0.01,0,0
3,12,10,0.170600361864185,0.02,0,0
3,12,11,0.0819890397530309,0.01,0,0
3,12,12,0.108711217212726,0.02,0,0
4,2,2,0.101122245517141,0,0,0
4,2,3,0.111489693758369,0,0,0
4,2,4,0.106972110637173,0,0,0
4,2,5,0.0883389499002716,0,0,0
4,2,6,0.104104672939594,0,0,0
4,2,7,0.118143849829127,0,0,0
4,2,8,0.114484403446828,0,0,0
4,2,9,0.109513580607176,0,0,0
4,2,10,0.104554018397435,0.01,0,0
4,2,11,0.112591110998823,0,0,0
4,2,12,0.0914699690924311,0.02,0,0
4,3,2,0.10800977723217,0.02,0,0
4,3,3,0.110033374355191,0.02,0,0
4,3,4,0.0959889748051877,0.02,0,0
4,3,5,0.107934564262702,0,0,0
4,3,6,0.12176311611339,0,0,0
4,3,7,0.108489000293258,0,0,0
4,3,8,0.144786135364229,0.01,0,0
4,3,9,0.104392220594953,0,0,0
4,3,10,0.107187691700796,0.02,0,0
4,3,11,0.138083539501358,0.01,0,0
4,3,12,0.0978186632269291,0,0,0
4,4,2,0.107025528738305,0,0,0
4,4,3,0.108972250638695,0.01,0,0
4,4,4,0.111967430276578,0.02,0,0
4,4,5,0.105001027052101,0.01,0,0
4,4,6,0.10786709224908,0.02,0,0
4,4,7,0.113940584185148,0,0,0
4,4,8,0.103939410687893,0.02,0,0
4,4,9,0.112115883847419,0.01,0,0
4,4,10,0.106194600029109,0,0,0
4,4,11,0.121734156750056,0,0,0
4,4,12,0.108137392039957,0,0,0
4,5,2,0.107060909821398,0.01,0,0
4,5,3,0.0913932971342447,0,0,0
4,5,4,0.131146229429994,0.01,0,0
4,5,5,0.14581372851255,0,0,0
4,5,6,0.0840796309220189,0,0,0
4,5,7,0.152676816355721,0.0199999999999998,0,0
4,5,8,0.146480484710081,0,0,0
4,5,9,0.105176820509221,0.01,0,0
4,5,10,0.122307853045508,0,0,0
4,5,11,0.115524350561708,0.01,0,0
4,5,12,0.161177023037811,0.0199999999999998,0,0
4,6,2,0.107421167044595,0,0,0
4,6,3,0.129223125514484,0,0,0
4,6,4,0.0973306856490768,0,0,0
4,6,5,0.114802819881817,0,0,0
4,6,6,0.217610596130992,0,0,0
4,6,7,0.120051849635745,0,0,0
4,6,8,0.140571016115688,0.02,0,0
4,6,9,0.110538570276725,0.0199999999999998,0,0
4,6,10,0.100294354808258,0,0,0
4,6,11,0.107365025835109,0,0,0
4,6,12,0.131457680147292,0.02,0,0
