"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"14676",43,41,42,42,0.0890204481279991,0.439999999999998,0,0
"10261",40,39,34,41,0.0890336987274882,0.319999999999993,0,0
"10262",40,37,39,43,0.0890338941538457,0.360000000000014,0,0
"5897",37,35,40,34,0.0890416503639985,0.280000000000001,0,0
"8",33,43,37,34,0.089056333697445,0.280000000000001,0,0
"10263",40,42,42,35,0.089086394323368,0.389999999999986,0,0
"14677",43,34,35,35,0.0890929627889785,0.300000000000011,0,0
"7368",38,34,37,39,0.0890942013346494,0.280000000000001,0,0
"2947",35,33,37,43,0.0890985057181283,0.280000000000001,0,0
"11746",41,39,36,35,0.0891104196200121,0.329999999999984,0,0
"10264",40,41,36,36,0.0891279877989119,0.300000000000011,0,0
"14678",43,40,35,34,0.0891372751340084,0.339999999999975,0,0
"7369",38,42,33,33,0.0891484619343818,0.27000000000001,0,0
"13193",42,40,40,34,0.0891630677827665,0.360000000000014,0,0
"4405",36,43,33,43,0.0891657635525521,0.299999999999983,0,0
"8802",39,36,43,43,0.0891935993818459,0.340000000000032,0,0
"14679",43,33,40,39,0.089240782478476,0.339999999999975,0,0
"8803",39,35,42,41,0.0892481792340869,0.350000000000023,0,0
"11747",41,41,38,NA,0.0892658301712721,0.239999999999998,0,0
"4406",36,35,42,41,0.0892703365725458,0.330000000000013,0,0
"7370",38,36,39,38,0.0892790025064896,0.349999999999994,0,0
"7371",38,42,43,38,0.0892852374278686,0.370000000000005,0,0
"8804",39,38,41,NA,0.0892876357939971,0.219999999999999,0,0
"11748",41,35,43,40,0.0893002874874251,0.339999999999975,0,0
"11749",41,40,38,34,0.0893213184017102,0.349999999999966,0,0
"10265",40,38,33,34,0.0893283841196877,0.270000000000039,0,0
"7372",38,38,33,42,0.0893383152355031,0.280000000000001,0,0
"9",33,40,34,34,0.0893434440929887,0.260000000000002,0,0
"7373",38,41,33,34,0.0893450803771109,0.260000000000019,0,0
"10",33,34,37,39,0.08935445405696,0.28,0,0
"11750",41,33,34,39,0.0893569353486365,0.28000000000003,0,0
"11751",41,36,38,43,0.0893611318207387,0.300000000000011,0.01,0
"13194",42,34,36,42,0.0893638477171446,0.310000000000002,0,0
"7374",38,40,33,37,0.089379601789759,0.25,0,0
"11752",41,43,43,33,0.0893979772824687,0.389999999999986,0,0
"5898",37,39,36,42,0.0894062425475551,0.280000000000001,0,0
"4407",36,37,43,33,0.0894099813222317,0.349999999999994,0,0
"11",33,42,34,37,0.0894178901640407,0.309999999999995,0,0
"7375",38,34,34,43,0.0894291986258762,0.280000000000001,0,0
"5899",37,41,41,40,0.0894436364655981,0.379999999999995,0,0
"7376",38,40,40,40,0.0894549822292604,0.359999999999985,0,0
"2948",35,38,33,35,0.0894599131713922,0.25,0,0
"7377",38,39,35,42,0.0894654844132398,0.320000000000022,0,0
"7378",38,38,36,33,0.0894675624383982,0.269999999999982,0,0
"8805",39,42,33,37,0.0894696067697907,0.329999999999984,0,0
"5900",37,41,41,35,0.0894740521214958,0.349999999999994,0,0
"12",33,39,42,40,0.0894893541176787,0.359999999999999,0,0
"11753",41,33,42,NA,0.0894960032844654,0.199999999999999,0,0
"7379",38,38,43,NA,0.0894967357797617,0.220000000000001,0,0
"5901",37,33,39,40,0.0895130929327083,0.280000000000001,0,0
"5902",37,42,34,39,0.0895248774185158,0.310000000000002,0,0
"8806",39,43,43,33,0.0895281463214876,0.360000000000014,0,0
"13",33,35,35,42,0.0895342794369181,0.29,0,0
"14680",43,37,36,36,0.0895463307256864,0.310000000000002,0,0
"10266",40,41,39,NA,0.0895473410080279,0.25,0,0
"5903",37,35,39,37,0.089552419128087,0.299999999999983,0,0
"11754",41,35,39,39,0.0895538621243385,0.329999999999984,0,0
"2949",35,38,37,40,0.089558391615556,0.280000000000001,0,0
"5904",37,43,42,35,0.0895585393392932,0.360000000000014,0,0
"2950",35,35,35,34,0.0895715359007259,0.269999999999996,0,0
"14681",43,37,37,38,0.0895808508307414,0.329999999999984,0,0
"14682",43,37,38,42,0.0895840466510137,0.409999999999968,0,0
"13195",42,38,41,33,0.0895929443424834,0.329999999999984,0,0
"7380",38,34,36,34,0.0895946690976603,0.25,0,0
"2951",35,34,42,34,0.0896097205304035,0.290000000000006,0,0
"13196",42,39,34,34,0.0896133713705362,0.300000000000011,0,0
"2952",35,33,38,NA,0.0896351508132813,0.17,0,0
"7381",38,38,34,42,0.0896374303258622,0.319999999999993,0,0
"11755",41,33,NA,NA,0.0896621059147668,0.14,0,0
"4408",36,36,34,43,0.0896769516017536,0.269999999999982,0,0
"8807",39,41,33,40,0.0896912117666326,0.289999999999964,0,0
"5905",37,43,36,38,0.0897085689387716,0.330000000000013,0,0
"14683",43,38,42,40,0.0897110927862137,0.360000000000014,0,0
"14684",43,36,42,40,0.0897133997917192,0.370000000000005,0,0
"5906",37,40,40,35,0.0897158002895682,0.330000000000013,0,0
"13197",42,43,33,39,0.089724213170339,0.339999999999975,0,0
"11756",41,38,38,NA,0.0897330133455525,0.229999999999997,0,0
"7382",38,37,39,41,0.089738251861404,0.340000000000003,0,0
"11757",41,38,34,36,0.0897475603127705,0.310000000000002,0,0
"14685",43,39,40,NA,0.0897925586067451,0.27,0,0
"14686",43,42,36,35,0.0897997163441922,0.339999999999975,0.0199999999999999,0
"7383",38,39,41,37,0.0898132643346701,0.349999999999994,0,0
"13198",42,39,40,39,0.0898161189401218,0.389999999999986,0,0
"13199",42,42,39,43,0.0898212329868681,0.430000000000007,0,0
"2953",35,40,34,40,0.089821924496759,0.269999999999996,0,0
"14687",43,38,40,43,0.0898219468934212,0.349999999999966,0,0
"5907",37,42,38,39,0.0898248963362548,0.359999999999985,0,0
"8808",39,37,36,35,0.0898270289235608,0.310000000000002,0,0
"5908",37,40,39,35,0.0898337562244567,0.310000000000002,0,0
"5909",37,33,43,NA,0.0898751798862368,0.17,0,0
"2954",35,42,39,42,0.0898759285244411,0.399999999999991,0,0
"7384",38,38,35,43,0.0898803212046789,0.310000000000002,0,0
"14",33,35,34,38,0.0898964592018534,0.24,0,0
"8809",39,41,43,35,0.0898999032655184,0.360000000000014,0,0
"14688",43,38,40,37,0.0899047146222291,0.389999999999986,0,0
"5910",37,42,37,42,0.0899054081973197,0.310000000000002,0,0
"8810",39,35,37,39,0.0899136783360075,0.319999999999993,0,0
"7385",38,42,40,40,0.0899170077100305,0.370000000000005,0,0
"2955",35,39,41,43,0.0899179752021223,0.350000000000009,0,0
"14689",43,42,42,35,0.0899184032292416,0.389999999999986,0,0
"7386",38,41,37,38,0.0899214764940399,0.340000000000003,0,0
"10267",40,33,39,37,0.0899352694835115,0.329999999999984,0,0
"10268",40,38,39,36,0.0899364744563874,0.360000000000014,0,0
"5911",37,35,34,33,0.0899388794007876,0.25,0,0
"1475",34,37,41,39,0.0899391141790539,0.310000000000002,0,0
"4409",36,40,37,35,0.089941278360795,0.310000000000002,0.01,0
"5912",37,36,33,37,0.0899457090700837,0.29000000000002,0,0
"14690",43,39,43,36,0.089948443997649,0.409999999999968,0,0
"4410",36,40,34,40,0.08995249609108,0.280000000000001,0,0
"11758",41,43,41,41,0.0899567230478377,0.409999999999968,0,0
"7387",38,42,38,40,0.0899578547763134,0.320000000000022,0,0
"13200",42,38,33,40,0.0899642283864831,0.319999999999993,0,0
"7388",38,42,43,NA,0.0899660080755923,0.270000000000001,0,0
"5913",37,40,36,36,0.0899665747952597,0.300000000000011,0,0
"1476",34,40,34,35,0.0899769456760067,0.230000000000004,0,0
"8811",39,39,42,NA,0.0899866294400545,0.220000000000002,0,0
"2956",35,35,38,41,0.0899952847970601,0.280000000000001,0,0
"4411",36,34,38,38,0.0899994002879876,0.25,0,0
"14691",43,38,35,33,0.0900003126462308,0.279999999999973,0,0
"5914",37,34,33,33,0.090011975728132,0.269999999999982,0,0
"7389",38,39,36,39,0.0900160147999698,0.269999999999982,0,0
"4412",36,43,40,42,0.0900344360298824,0.359999999999985,0,0
"11759",41,43,36,41,0.090034453650164,0.390000000000043,0,0
"8812",39,39,42,43,0.0900538019936547,0.370000000000005,0,0
"5915",37,36,34,38,0.0900671060849899,0.27000000000001,0,0
"13201",42,40,33,43,0.090113459745136,0.340000000000032,0,0
"2957",35,34,43,33,0.0901186426185459,0.299999999999997,0,0
"11760",41,41,38,33,0.0901225214113644,0.359999999999957,0,0
"7390",38,43,36,37,0.0901273821866052,0.310000000000002,0,0
"5916",37,43,33,35,0.0901286546461305,0.310000000000002,0,0
"14692",43,39,36,37,0.0901322131027715,0.339999999999975,0,0
"1477",34,35,43,NA,0.0901480797250892,0.18,0,0
"5917",37,34,39,40,0.090149921407242,0.330000000000013,0,0
"14693",43,35,42,41,0.0901545694568738,0.389999999999986,0,0
"5918",37,37,33,34,0.0901563925107659,0.280000000000001,0,0
"7391",38,42,36,36,0.0901576713555656,0.310000000000002,0,0
"13202",42,43,33,34,0.0901600753701416,0.32000000000005,0,0
"7392",38,40,34,40,0.0901752558278197,0.280000000000001,0,0
"14694",43,43,36,39,0.0901756528236966,0.389999999999986,0,0
"4413",36,42,39,36,0.0901789196552254,0.359999999999985,0,0
"14695",43,40,33,35,0.0902144623740509,0.299999999999955,0,0
"5919",37,37,35,42,0.0902153120665423,0.289999999999992,0,0
"11761",41,43,33,39,0.0902217907700584,0.360000000000014,0,0
"7393",38,33,39,40,0.0902257661451077,0.280000000000001,0,0
"14696",43,35,33,NA,0.0902259520316847,0.220000000000002,0,0
"14697",43,40,35,41,0.0902285618698044,0.410000000000025,0,0
"4414",36,43,41,39,0.0902306111908038,0.360000000000014,0,0
"7394",38,41,34,NA,0.0902308332055411,0.199999999999999,0,0
"10269",40,35,38,NA,0.0902353910952383,0.200000000000003,0,0
"4415",36,42,34,33,0.0902545070603002,0.310000000000002,0,0
"7395",38,34,38,35,0.0902559276128593,0.289999999999992,0,0
"5920",37,35,34,38,0.0902608012513559,0.280000000000001,0,0
"14698",43,37,42,38,0.0902681351956751,0.370000000000005,0.02,0
"14699",43,41,33,35,0.0902683494192684,0.360000000000014,0,0
"13203",42,35,36,40,0.0902722782534903,0.319999999999993,0,0
"5921",37,37,43,42,0.090280082128965,0.340000000000003,0,0
"4416",36,42,36,40,0.0902823709155106,0.330000000000013,0,0
"14700",43,40,37,36,0.0902827822455775,0.339999999999975,0,0
"5922",37,43,37,41,0.0902852413429941,0.359999999999985,0,0
"7396",38,33,34,34,0.0902864166964259,0.239999999999981,0,0
"1478",34,39,39,37,0.0902898380777834,0.299999999999997,0,0
"7397",38,43,37,36,0.0903077169996123,0.310000000000002,0,0
"11762",41,42,37,43,0.0903128816885378,0.390000000000043,0,0
"1479",34,39,36,33,0.0903144166001063,0.270000000000003,0,0
"13204",42,37,38,43,0.090353966311538,0.360000000000014,0,0
"5923",37,39,43,43,0.0903561481318833,0.349999999999994,0,0
"4417",36,36,35,41,0.0903635774041681,0.25,0,0
"14701",43,36,36,35,0.0903756388566195,0.340000000000032,0.02,0
"4418",36,37,36,37,0.0903766623764053,0.280000000000001,0,0
"5924",37,38,40,40,0.0903888702659338,0.329999999999984,0,0
"13205",42,42,34,34,0.0903901595825817,0.319999999999993,0,0
"11763",41,37,38,42,0.0904039387719851,0.329999999999984,0,0
"11764",41,40,38,38,0.0904068197437023,0.350000000000023,0,0
"2958",35,33,37,38,0.0904087626844989,0.25,0,0
"1480",34,42,35,42,0.0904088013630505,0.280000000000001,0,0
"14702",43,43,34,35,0.0904096522466855,0.390000000000043,0,0
"14703",43,42,36,42,0.090419543156984,0.410000000000025,0,0
"7398",38,38,41,39,0.0904293957124923,0.379999999999995,0,0
