"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
4,4,4,4,0.242780250190215,0.00999999999999998,0,0
4,4,4,5,0.237899604966241,0.00999999999999998,0,0
4,4,4,6,0.239605839805971,0.02,0,0
4,4,4,7,0.244469067453321,0.02,0,0
4,4,4,8,0.2230732245601,0,0,0
4,4,4,9,0.226433567286706,0,0,0
4,4,4,10,0.24921663017906,0.02,0,0
4,4,4,11,0.247249856051137,0.00999999999999998,0,0
4,4,4,12,0.231810591321817,0.00999999999999998,0,0
4,4,4,13,0.241283729630198,0,0,0
4,4,4,14,0.225972059104187,0,0.01,0
4,4,5,4,0.242234033740216,0.02,0,0
4,4,5,5,0.241045395912981,0.01,0,0
4,4,5,6,0.254010093376939,0.02,0,0
4,4,5,7,0.240838636737917,0.02,0,0
4,4,5,8,0.240543745139505,0.02,0,0
4,4,5,9,0.240312482255678,0,0,0
4,4,5,10,0.235971944735535,0,0,0
4,4,5,11,0.241227494670511,0,0,0
4,4,5,12,0.231028078760092,0,0,0
4,4,5,13,0.237646474283529,0,0,0
4,4,5,14,0.241070721527584,0,0,0
4,4,6,4,0.24083388600774,0,0,0
4,4,6,5,0.240253480365343,0.01,0,0
4,4,6,6,0.247868692189016,0,0,0
4,4,6,7,0.238119975399706,0.02,0,0
4,4,6,8,0.245911326140234,0.02,0,0
4,4,6,9,0.234059413795643,0.01,0,0
4,4,6,10,0.240751173515577,0.01,0,0
4,4,6,11,0.24419957360087,0.02,0,0
4,4,6,12,0.242015394413435,0.02,0,0
4,4,6,13,0.253995603939763,0,0,0
4,4,6,14,0.230060992699137,0,0,0
4,4,7,4,0.239793744754281,0.02,0,0
4,4,7,5,0.231130074298143,0.02,0,0
4,4,7,6,0.252200526098624,0.02,0,0
4,4,7,7,0.244243657493502,0,0,0
4,4,7,8,0.238281312440178,0.00999999999999995,0,0
4,4,7,9,0.241621212366984,0.02,0,0
4,4,7,10,0.239085544724476,0.01,0,0
4,4,7,11,0.240715766201794,0.02,0,0
4,4,7,12,0.251325063849576,0.02,0,0
4,4,7,13,0.23711406570971,0,0,0
4,4,7,14,0.249098063508254,0,0,0
4,4,8,4,0.237174815007789,0,0,0
4,4,8,5,0.24147443054936,0,0,0
4,4,8,6,0.244038245718422,0,0,0
4,4,8,7,0.235679628216997,0.02,0,0
4,4,8,8,0.230540299629672,0.01,0,0
4,4,8,9,0.235829558187801,0.02,0,0
4,4,8,10,0.232200354445897,0.02,0,0
4,4,8,11,0.27128660126811,0.02,0,0
4,4,8,12,0.244966367675252,0,0,0
4,4,8,13,0.249109887160097,0.02,0,0
4,4,8,14,0.242900431332653,0,0,0
4,4,9,4,0.242807506859386,0,0,0
4,4,9,5,0.237463291641032,0.02,0,0
4,4,9,6,0.249488551123759,0.02,0,0
4,4,9,7,0.233052314299487,0.01,0,0
4,4,9,8,0.212409592693099,0.02,0,0
4,4,9,9,0.266114962159998,0,0,0
4,4,9,10,0.238979377553065,0,0,0
4,4,9,11,0.237647770875931,0.01,0,0
4,4,9,12,0.240628754743996,0.02,0,0
4,4,9,13,0.230361391159173,0.02,0,0
4,4,9,14,0.271260918199359,0.02,0,0
4,4,10,4,0.243952092585217,0,0,0
4,4,10,5,0.224602173791549,0.02,0,0
4,4,10,6,0.242208644827598,0.02,0,0
4,4,10,7,0.219607459332057,0.02,0,0
4,4,10,8,0.222119422634528,0,0,0
4,4,10,9,0.249262676736679,0.02,0,0
4,4,10,10,0.242551121045367,0.01,0,0
4,4,10,11,0.232336279689542,0,0,0
4,4,10,12,0.227183346858377,0.01,0,0
4,4,10,13,0.24621178336386,0.03,0,0
4,4,10,14,0.269126367283565,0.02,0,0
4,4,11,4,0.24070366762713,0.0099999999999999,0,0
4,4,11,5,0.248037927964316,0,0,0
4,4,11,6,0.218936386519344,0.01,0,0
4,4,11,7,0.249135369280004,0.01,0,0
4,4,11,8,0.225294652210859,0.02,0,0
4,4,11,9,0.239558138101354,0.03,0,0
4,4,11,10,0.240406142456019,0,0,0
4,4,11,11,0.24366255497835,0.0099999999999999,0,0
4,4,11,12,0.22317875084968,0,0,0
4,4,11,13,0.290570189413427,0.02,0,0
4,4,11,14,0.273201223338359,0.0099999999999999,0,0
4,4,12,4,0.25226944662552,0.0099999999999999,0,0
4,4,12,5,0.24009546242419,0,0,0
4,4,12,6,0.242956876260324,0,0,0
4,4,12,7,0.225870213814269,0.02,0,0
4,4,12,8,0.235676824770988,0.0099999999999999,0,0
4,4,12,9,0.244124401310382,0.02,0,0
4,4,12,10,0.241747441735052,0,0.01,0
4,4,12,11,0.264249054051299,0,0,0
4,4,12,12,0.25140351204085,0.02,0,0
4,4,12,13,0.229859506798716,0,0,0
4,4,12,14,0.230805654242665,0.0299999999999999,0,0
4,4,13,4,0.242090050390527,0.01,0,0
4,4,13,5,0.231673099736138,0.02,0,0
4,4,13,6,0.234144519387555,0.02,0,0
4,4,13,7,0.23924465604967,0.01,0,0
4,4,13,8,0.24570725547702,0.03,0,0
4,4,13,9,0.234643354023403,0.01,0,0
4,4,13,10,0.246318528955764,0.02,0,0
4,4,13,11,0.237956776385271,0.02,0,0
4,4,13,12,0.247010095660174,0.01,0,0
4,4,13,13,0.241540736225486,0.02,0,0
4,4,13,14,0.253248037401682,0.02,0,0
4,4,14,4,0.234252264331466,0,0,0
4,4,14,5,0.241878886294786,0.01,0,0
4,4,14,6,0.253511302812376,0.02,0,0
4,4,14,7,0.218990993238911,0.02,0,0
4,4,14,8,0.223880957759326,0,0,0
4,4,14,9,0.287388520668559,0.0199999999999999,0,0
4,4,14,10,0.257368208394397,0.02,0,0
4,4,14,11,0.227689476496205,0.0199999999999999,0,0
4,4,14,12,0.256001549657275,0.02,0,0
4,4,14,13,0.244252665404911,0.01,0,0
4,4,14,14,0.219138300022877,0.0099999999999999,0,0
4,5,4,4,0.242474094631007,0.02,0,0
4,5,4,5,0.244785535653379,0.02,0,0
4,5,4,6,0.241626838448615,0,0,0
4,5,4,7,0.241874252575584,0.02,0,0
4,5,4,8,0.247385077748354,0.01,0,0
4,5,4,9,0.249213818868355,0,0,0
4,5,4,10,0.22573882269913,0,0,0
4,5,4,11,0.236911107006983,0.01,0,0
4,5,4,12,0.262073996930582,0.02,0,0
4,5,4,13,0.236912874770466,0.02,0,0
4,5,4,14,0.225791293940657,0,0,0
4,5,5,4,0.217670517097766,0.02,0,0
4,5,5,5,0.242092383852029,0,0,0
4,5,5,6,0.241894278037483,0,0,0
4,5,5,7,0.240528603132571,0,0,0
4,5,5,8,0.240348758676922,0.01,0,0
4,5,5,9,0.243955196991126,0,0,0
4,5,5,10,0.245233660208677,0.02,0,0
4,5,5,11,0.225986675457484,0.0099999999999999,0,0
4,5,5,12,0.236641875715827,0.02,0,0
4,5,5,13,0.2356258553723,0.01,0,0
4,5,5,14,0.23169219478861,0.01,0,0
4,5,6,4,0.241294271244024,0,0,0
4,5,6,5,0.235646660136922,0.02,0,0
4,5,6,6,0.25210063097762,0,0,0
4,5,6,7,0.255466082325975,0,0,0
4,5,6,8,0.254625101943588,0,0,0
4,5,6,9,0.228634037990822,0,0,0
4,5,6,10,0.261962180180599,0.01,0,0
4,5,6,11,0.248734290697931,0,0,0
4,5,6,12,0.243171347102087,0,0,0
4,5,6,13,0.258321884771732,0.01,0,0
4,5,6,14,0.248167870825187,0.02,0,0
4,5,7,4,0.241829705190566,0,0,0
4,5,7,5,0.249300206371679,0.01,0,0
4,5,7,6,0.240736027812307,0.02,0,0
4,5,7,7,0.248245345547601,0,0,0
4,5,7,8,0.241607662138871,0,0,0
4,5,7,9,0.241023297018025,0.01,0,0
4,5,7,10,0.220360651263367,0.02,0,0
4,5,7,11,0.257170655124802,0.01,0.02,0
4,5,7,12,0.204138242807907,0.01,0,0
4,5,7,13,0.236526627043975,0.01,0,0
4,5,7,14,0.240307496850404,0,0,0
4,5,8,4,0.240551292422587,0,0,0
4,5,8,5,0.233578122110564,0,0,0
4,5,8,6,0.250108706008302,0,0,0
4,5,8,7,0.248823580285465,0,0,0
