"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
4,4,4,0.244995652517842,0.02,0,0
4,4,5,0.250596530532912,0.00999999999999998,0,0
4,4,6,0.242341786236879,0.02,0,0
4,4,7,0.255836649032263,0.02,0,0
4,4,8,0.248058443359406,0.00999999999999998,0,0
4,4,9,0.264336684882153,0.02,0.02,0
4,4,10,0.258157233898076,0.00999999999999998,0,0
4,4,11,0.280940851591508,0.03,0,0
4,4,12,0.293651715272969,0.03,0,0
4,4,13,0.234201772343945,0.03,0,0
4,4,14,0.306427563787722,0.04,0,0
4,5,4,0.265134266848894,0.03,0,0
4,5,5,0.242723945414534,0.03,0,0
4,5,6,0.277962919796949,0.02,0,0
4,5,7,0.257426720748679,0.01,0,0
4,5,8,0.23600011990086,0.01,0,0
4,5,9,0.266970050202703,0.03,0,0
4,5,10,0.317093769066798,0.03,0,0
4,5,11,0.284388992911613,0,0,0
4,5,12,0.30519460051152,0.03,0,0
4,5,13,0.247279973036341,0.02,0,0
4,5,14,0.278626034217293,0.03,0,0
4,6,4,0.24951174770462,0,0,0
4,6,5,0.270333763443945,0.03,0,0
4,6,6,0.286102438503442,0.02,0,0
4,6,7,0.294331804356008,0.02,0,0
4,6,8,0.294488305090896,0.02,0,0
4,6,9,0.26033795972637,0.03,0,0
4,6,10,0.284964945321293,0.00999999999999995,0,0
4,6,11,0.302433369739744,0.02,0,0
4,6,12,0.277205805319987,0.01,0,0
4,6,13,0.264741435172155,0.01,0,0
4,6,14,0.326160971644292,0.02,0,0
4,7,4,0.225117563080927,0.02,0,0
4,7,5,0.28221268012189,0.03,0,0
4,7,6,0.270678133998902,0.03,0,0
4,7,7,0.287009783110733,0.02,0,0
4,7,8,0.33694504455794,0.03,0,0
4,7,9,0.266549341002928,0.00999999999999995,0,0
4,7,10,0.255818216291892,0.03,0,0
4,7,11,0.232917386756405,0.01,0,0
4,7,12,0.308084548620512,0.01,0,0
4,7,13,0.279254093131005,0.02,0,0
4,7,14,0.293561682680968,0.02,0,0
4,8,4,0.256036617398863,0.01,0,0
4,8,5,0.282823698547271,0.02,0,0
4,8,6,0.292692218069047,0.02,0,0
4,8,7,0.30240965365043,0.02,0,0
4,8,8,0.256055265865705,0.01,0,0
4,8,9,0.273676624637329,0.02,0,0
4,8,10,0.341180952318254,0.02,0,0
4,8,11,0.259146052408847,0.02,0,0
4,8,12,0.261698892717946,0,0,0
4,8,13,0.237399198478363,0.02,0,0
4,8,14,0.302426845929274,0.04,0,0
4,9,4,0.314338180260384,0.01,0,0
4,9,5,0.25876455976861,0,0,0
4,9,6,0.29173807932214,0.02,0,0
4,9,7,0.316785280254587,0.03,0,0
4,9,8,0.273936932768236,0.02,0,0
4,9,9,0.277509513908896,0.01,0,0
4,9,10,0.272339753382752,0.02,0,0
4,9,11,0.256932491867257,0.03,0,0
4,9,12,0.277379296796361,0.03,0,0
4,9,13,0.252843796222665,0.04,0,0
4,9,14,0.264886328404864,0.0099999999999999,0,0
4,10,4,0.247437584728132,0.02,0,0
4,10,5,0.210631525738694,0.0099999999999999,0,0
4,10,6,0.237003156604239,0.01,0,0
4,10,7,0.28818380851605,0.03,0,0
4,10,8,0.256202718698198,0.03,0,0
4,10,9,0.325408400692021,0.02,0,0
4,10,10,0.302485204819461,0.03,0,0
4,10,11,0.258030776801644,0.02,0,0
4,10,12,0.240869077301282,0.0299999999999999,0,0
4,10,13,0.255849435785482,0.03,0,0
4,10,14,0.323699956013588,0.03,0,0
4,11,4,0.273729846248186,0.02,0,0
4,11,5,0.309008280516771,0.0199999999999999,0,0
4,11,6,0.236025401036423,0.03,0,0
4,11,7,0.259426246254888,0.04,0,0
4,11,8,0.273768950992532,0.02,0,0
4,11,9,0.313113983535626,0.0299999999999999,0,0
4,11,10,0.262552746508974,0.0499999999999999,0,0
4,11,11,0.266745683068173,0.03,0,0
4,11,12,0.251971669997726,0.01,0,0
4,11,13,0.274040225188393,0.01,0,0
4,11,14,0.282426268784379,0.03,0,0
4,12,4,0.227263107241035,0.04,0,0
4,12,5,0.282421310623513,0.02,0,0
4,12,6,0.247043886558648,0.0199999999999999,0,0
4,12,7,0.32570768872897,0.03,0,0
4,12,8,0.307092333502756,0.01,0,0
4,12,9,0.214683881909818,0,0,0
4,12,10,0.222288056297357,0.02,0,0
4,12,11,0.301912044856044,0.02,0,0
4,12,12,0.245445558702729,0.03,0,0
4,12,13,0.295957765040988,0.02,0.02,0
4,12,14,0.240459005036725,0.03,0,0
4,13,4,0.26940414345285,0.01,0,0
4,13,5,0.254640053307813,0,0,0
4,13,6,0.283794888013306,0,0,0
4,13,7,0.23690613307686,0.02,0,0
4,13,8,0.251976845993979,0.03,0,0
4,13,9,0.28250246184594,0.02,0,0
4,13,10,0.30129069127701,0.0399999999999999,0,0
4,13,11,0.281878971980795,0.03,0,0
4,13,12,0.273802597685449,0.03,0,0
4,13,13,0.249939865703698,0.0299999999999999,0,0
4,13,14,0.280109216590176,0.03,0,0
4,14,4,0.274039524254177,0.0299999999999999,0,0
4,14,5,0.284297958123595,0.01,0,0
4,14,6,0.279694483916886,0.0299999999999999,0,0
4,14,7,0.265457189746208,0.02,0,0
4,14,8,0.253189900912964,0.02,0,0
4,14,9,0.23470758349062,0.01,0,0
4,14,10,0.287280770150222,0.04,0,0
4,14,11,0.26622213704306,0.02,0,0
4,14,12,0.318184944281214,0.01,0,0
4,14,13,0.346204845717577,0.04,0,0
4,14,14,0.28142303231925,0.03,0,0
5,4,4,0.217074669922175,0.02,0,0
5,4,5,0.272282772857676,0.02,0,0
5,4,6,0.236375123308374,0.01,0,0
5,4,7,0.252601294407458,0.01,0,0
5,4,8,0.221083778933389,0.01,0,0
5,4,9,0.276039587664749,0.03,0,0
5,4,10,0.272169781819707,0,0,0
5,4,11,0.22141335284835,0.0199999999999999,0,0
5,4,12,0.236059042113729,0.01,0,0
5,4,13,0.237732143765079,0.01,0,0
5,4,14,0.255104267805603,0.02,0,0
5,5,4,0.238010317757371,0.0199999999999999,0,0
5,5,5,0.226804416244261,0,0,0
5,5,6,0.233577977772779,0.02,0,0
5,5,7,0.259832507734778,0,0,0
5,5,8,0.249115165921393,0.01,0,0
5,5,9,0.234792587065121,0.01,0,0
5,5,10,0.255636793008153,0,0,0
5,5,11,0.222748122930121,0.04,0,0
