"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"10249",24,19,NA,NA,0.691773716331395,0.0299999999999999,0,0
"1",17,22,NA,NA,0.726392360774689,0.03,0.01,0
"4393",20,27,NA,NA,0.726762291576477,0.03,0,0
"2",17,26,17,25,0.729224502949201,0.0800000000000018,0,0
"1465",18,23,17,23,0.730334975812762,0.0500000000000043,0,0
"3",17,20,27,NA,0.731838036614435,0.03,0,0
"1466",18,21,NA,NA,0.732039730290522,0.02,0,0
"1467",18,26,24,NA,0.732593969002418,0.04,0,0
"2929",19,26,NA,NA,0.732787309575096,0.03,0,0
"2930",19,24,20,NA,0.733936271697145,0.0600000000000005,0,0
"2931",19,19,NA,NA,0.73800693119788,0.03,0,0
"14641",27,22,27,NA,0.738583651403891,0.0899999999999999,0,0
"4",17,26,27,21,0.739286749240029,0.100000000000001,0,0
"5",17,25,NA,NA,0.740219305046232,0.03,0.01,0
"11713",25,22,23,NA,0.741051227359164,0.0800000000000001,0,0
"11714",25,23,26,NA,0.743460781748913,0.0700000000000003,0,0
"13177",26,17,26,NA,0.744179990513086,0.0500000000000007,0,0
"11715",25,21,22,NA,0.744507639468684,0.0600000000000005,0,0
"6",17,23,22,NA,0.74473083989939,0.01,0,0
"7",17,17,24,NA,0.745138095173845,0.05,0.01,0
"10250",24,23,18,27,0.745291179265929,0.0800000000000125,0,0
"2932",19,26,17,NA,0.745883069054984,0.0499999999999998,0,0
"13178",26,23,26,27,0.74603129573549,0.0800000000000125,0,0
"1468",18,18,20,NA,0.746267804204813,0.05,0,0
"8",17,20,19,19,0.746587933789971,0.0599999999999996,0,0
"2933",19,20,17,NA,0.746689113303308,0.0299999999999998,0,0
"10251",24,20,27,NA,0.747233407915632,0.0500000000000007,0,0
"11716",25,17,25,NA,0.747529536470589,0.0400000000000009,0,0
"9",17,26,NA,NA,0.747873064948568,0.05,0,0
"4394",20,17,18,25,0.748738649841455,0.0500000000000114,0,0
"14642",27,22,19,24,0.7487531295027,0.0799999999999841,0,0
"1469",18,21,22,20,0.749038744504911,0.0399999999999991,0,0
"1470",18,21,19,20,0.749584104424531,0.0299999999999976,0,0
"2934",19,20,23,NA,0.74975437809758,0.0300000000000002,0.02,0
"13179",26,18,27,17,0.751427651510083,0.0699999999999932,0,0
"2935",19,22,26,NA,0.751531121331578,0.0500000000000007,0,0
"13180",26,19,27,NA,0.752025346636825,0.0700000000000003,0,0
"10252",24,24,25,NA,0.752877334643681,0.0500000000000007,0,0
"4395",20,23,NA,NA,0.7532709090828,0.0299999999999999,0,0
"1471",18,22,19,27,0.753640596621586,0.0700000000000003,0,0
"14643",27,24,NA,NA,0.754099352529827,0.04,0,0
"2936",19,17,17,23,0.75488672379651,0.0599999999999952,0,0
"1472",18,25,18,NA,0.754957909838307,0.0299999999999998,0,0
"13181",26,19,18,24,0.75534468931782,0.0799999999999841,0,0
"1473",18,24,20,NA,0.75535906565434,0.0500000000000003,0,0
"2937",19,21,NA,NA,0.755580676068025,0.03,0,0
"4396",20,21,26,NA,0.755595380073125,0.0499999999999998,0,0
"11717",25,27,18,25,0.755821584004661,0.0799999999999841,0,0
"11718",25,NA,NA,NA,0.755926058964237,0.03,0.02,0
"5857",21,17,21,20,0.756000998101124,0.039999999999992,0,0
"13182",26,18,24,NA,0.75626884940352,0.0600000000000005,0,0
"10",17,19,23,26,0.756419607615452,0.0800000000000001,0,0
"10253",24,17,23,NA,0.756437076136145,0.0400000000000009,0,0
"7321",22,20,27,22,0.756610593555446,0.0799999999999983,0,0
"10254",24,21,19,NA,0.75661906127726,0.0299999999999994,0,0
"11",17,17,26,NA,0.756960171676764,0.06,0,0
"1474",18,19,18,19,0.757288005883856,0.0300000000000011,0,0
"2938",19,17,18,26,0.757793829530556,0.0700000000000003,0,0
"1475",18,18,22,19,0.758332717970252,0.0599999999999987,0,0
"5858",21,26,NA,NA,0.758432053093893,0.0299999999999999,0,0
"11719",25,20,22,NA,0.758433316678257,0.0299999999999994,0,0
"11720",25,18,17,NA,0.758472685198761,0.0299999999999994,0,0
"2939",19,21,27,25,0.758487754745406,0.0599999999999952,0,0
"5859",21,25,17,20,0.75865582625793,0.0499999999999972,0,0
"1476",18,25,26,NA,0.75872808290202,0.0800000000000001,0,0
"7322",22,20,17,20,0.75873849698957,0.0499999999999972,0,0
"11721",25,18,24,21,0.758762605390976,0.0600000000000023,0,0
"1477",18,23,21,17,0.758781245544623,0.0700000000000003,0,0
"1478",18,20,NA,NA,0.758796571679855,0.03,0,0
"5860",21,18,21,NA,0.759575922469667,0.04,0,0
"7323",22,20,17,26,0.759616666359467,0.0800000000000125,0,0
"14644",27,24,18,22,0.759671666260605,0.0699999999999932,0,0
"11722",25,23,25,17,0.759690101675215,0.0999999999999943,0,0
"4397",20,17,24,17,0.760129186741461,0.0499999999999972,0,0
"11723",25,18,25,24,0.760753137676403,0.0500000000000114,0,0
"12",17,25,22,NA,0.76084882179486,0.03,0,0
"7324",22,27,24,NA,0.760957558512176,0.0600000000000005,0,0
"1479",18,19,22,24,0.761283297524867,0.0600000000000023,0,0
"13183",26,25,18,NA,0.761589408860723,0.0599999999999987,0,0
"7325",22,22,24,NA,0.761790392746553,0.0500000000000007,0,0
"13",17,18,NA,NA,0.761811767142074,0.05,0,0
"2940",19,21,25,NA,0.761919426859589,0.04,0,0
"2941",19,19,26,24,0.762138913748756,0.0799999999999983,0,0
"1480",18,17,20,NA,0.762240263791289,0.03,0,0
"7326",22,27,23,NA,0.762457613287511,0.0500000000000007,0,0
"14",17,25,27,NA,0.762524127915408,0.05,0,0
"11724",25,21,25,NA,0.762924071054982,0.0499999999999989,0,0
"10255",24,20,22,25,0.763248430230193,0.0799999999999841,0,0
"7327",22,19,24,22,0.763308522115087,0.0600000000000023,0,0
"4398",20,18,19,NA,0.763335600135099,0.0599999999999996,0,0
"15",17,19,NA,NA,0.763528697456764,0.03,0,0
"4399",20,19,18,27,0.763620737109629,0.0600000000000023,0,0
"7328",22,21,20,19,0.763665907531358,0.039999999999992,0,0
"16",17,17,17,23,0.763671695916952,0.06,0,0
"1481",18,27,18,NA,0.763776075737586,0.0600000000000001,0,0
"4400",20,17,21,18,0.763857485750232,0.039999999999992,0,0
"4401",20,19,NA,NA,0.763971323964357,0.0299999999999999,0,0
"4402",20,22,26,NA,0.764063221550799,0.0599999999999996,0,0
"2942",19,17,22,NA,0.7641847866005,0.0299999999999998,0,0
