"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
13,13,13,13,0.0857351543401548,0.05,0,0
13,13,13,14,0.0688866637891616,0.05,0,0
13,13,13,15,0.0698686591556828,0.03,0.02,0
13,13,13,16,0.0922095748477716,0.04,0,0
13,13,13,17,0.0782785775533491,0.03,0,0
13,13,13,18,0.0734808933361232,0.05,0,0
13,13,13,19,0.0724321104306709,0.05,0,0
13,13,13,20,0.109936349739499,0.05,0,0
13,13,13,21,0.0869884802176813,0.02,0.03,0
13,13,13,22,0.0887922539906817,0.07,0,0
13,13,13,23,0.0680016632910474,0.05,0,0
13,13,14,13,0.0730021684805982,0.04,0,0
13,13,14,14,0.0685344137225803,0.05,0,0
13,13,14,15,0.0695359586032671,0.04,0,0
13,13,14,16,0.0899459973492954,0.03,0,0
13,13,14,17,0.108410015792309,0.03,0,0
13,13,14,18,0.0706437674959757,0.03,0,0
13,13,14,19,0.0816768137193778,0.05,0,0
13,13,14,20,0.0923379963283914,0.03,0,0
13,13,14,21,0.061081390783609,0.04,0,0
13,13,14,22,0.0875480706568772,0.03,0.02,0
13,13,14,23,0.0753541597442161,0.03,0,0
13,13,15,13,0.0671265871803794,0.03,0,0
13,13,15,14,0.0747703065285475,0.03,0,0
13,13,15,15,0.0681685324883124,0.04,0,0
13,13,15,16,0.0686367338832324,0.05,0,0
13,13,15,17,0.076738326123376,0.03,0,0
13,13,15,18,0.0684736886467753,0.03,0,0
13,13,15,19,0.0710766583482439,0.03,0,0
13,13,15,20,0.0625959901419297,0.03,0,0
13,13,15,21,0.0753672720702171,0.03,0,0
13,13,15,22,0.0755946700174821,0.05,0,0
13,13,15,23,0.0939812599194393,0.03,0,0
13,13,16,13,0.0677824151276237,0.04,0,0
13,13,16,14,0.0736049438205719,0.04,0,0
13,13,16,15,0.0795036064902934,0.03,0,0
13,13,16,16,0.0777809262890849,0.05,0,0
13,13,16,17,0.0760369813232735,0.03,0,0
13,13,16,18,0.0720594594663453,0.04,0,0
