"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"2936",6,4,13,11,0.0738069222347164,0.0199999999999996,0,0
"7335",9,6,6,14,0.0738083282466272,0.019999999999996,0,0
"13181",13,9,11,13,0.0738420033697519,0.019999999999996,0,0
"4402",7,9,5,NA,0.0738444407849913,0.00999999999999979,0,0
"2937",6,13,12,NA,0.0738472463199878,0.02,0,0
"4403",7,10,8,14,0.0738685346305766,0.0100000000000016,0,0
"10266",11,13,9,13,0.0738722357787294,0.00999999999999801,0,0
"13182",13,14,8,11,0.0738840258311196,0.0300000000000011,0,0
"10267",11,10,12,NA,0.0738882486638089,0.00999999999999979,0,0
"4404",7,9,8,NA,0.0739003872346349,0.0100000000000002,0,0
"7336",9,9,14,NA,0.0739260612503196,0,0,0
"10268",11,11,9,12,0.073929121627838,0.019999999999996,0,0
"10269",11,10,10,13,0.0739382622911734,0.0200000000000031,0,0
"5858",8,8,10,NA,0.0739457383804129,0.02,0,0
"7337",9,12,9,NA,0.0739879034853025,0.02,0,0
"5",4,11,NA,NA,0.0740121277460063,0.00999999999999998,0,0
"13183",13,12,9,NA,0.0740301032752248,0,0,0
"10270",11,10,11,9,0.0740342866615693,0.00999999999999801,0,0
"10271",11,11,9,9,0.0740367046296224,0.0300000000000011,0,0
"4405",7,11,6,13,0.074041054181672,0.0199999999999996,0,0
"5859",8,7,NA,NA,0.0740647698578897,0,0,0
"10272",11,14,14,12,0.0740719524581982,0.0200000000000031,0,0
"10273",11,5,12,10,0.0740752487157231,0.0200000000000031,0,0
"7338",9,6,10,8,0.0741059675545412,0,0,0
"10274",11,12,11,NA,0.0741075476815533,0.0199999999999996,0,0
"2938",6,12,11,7,0.0741085946198028,0,0,0
"7339",9,5,11,13,0.0741239779361971,0.0200000000000031,0,0
"4406",7,12,10,13,0.0741255537409982,0.0100000000000016,0,0
"7340",9,6,5,NA,0.0741411002343969,0.00999999999999979,0,0
"7341",9,14,5,NA,0.0741546384616245,0.00999999999999979,0,0
"10275",11,11,5,12,0.0741729400902755,0.00999999999999801,0,0
"7342",9,7,6,5,0.0742068585359828,0.019999999999996,0,0
"2939",6,13,NA,NA,0.0742299194829602,0,0,0
"7343",9,7,14,11,0.0742432331977369,0.00999999999999801,0,0
"10276",11,7,5,11,0.074265199687419,0.0200000000000031,0,0
"10277",11,12,14,NA,0.0742803242845143,0,0,0
"6",4,8,13,NA,0.0743481754729136,0.01,0,0
"4407",7,8,6,11,0.0743833719707932,0.0199999999999996,0,0
"7344",9,6,8,4,0.0743919615830773,0.00999999999999801,0,0
"10278",11,10,NA,NA,0.0744024686938051,0.01,0,0
"8786",10,4,7,NA,0.0744273720031114,0.02,0,0
"7345",9,11,8,10,0.07444718407923,0.00999999999999801,0,0
"2940",6,13,13,14,0.0744627218134072,0.0300000000000011,0,0
"8787",10,8,9,14,0.0744845079204399,0.019999999999996,0,0
"10279",11,14,10,12,0.0745097145804928,0.0200000000000031,0,0
"10280",11,4,10,12,0.0745453132157134,0.00999999999999801,0,0
"13184",13,14,14,NA,0.0745547630195807,0.0100000000000007,0,0
"7346",9,5,8,12,0.0745606461353115,0.0200000000000031,0,0
"2941",6,4,14,NA,0.0745608435184037,0,0,0
"10281",11,8,10,NA,0.0745630280486442,0.0299999999999994,0,0
"5860",8,6,13,9,0.0745669342854554,0,0,0
"4408",7,14,11,14,0.0745702637262389,0.00999999999999801,0,0
"2942",6,14,10,13,0.0745809035653818,0.0100000000000016,0,0
"10282",11,11,10,14,0.0745866296156037,0.0200000000000031,0,0
"7",4,10,10,13,0.0745881321991906,0.0200000000000005,0,0
"10283",11,13,11,9,0.0746229688305729,0.0200000000000031,0,0
"13185",13,9,6,10,0.0746239172148081,0.0100000000000051,0,0
"7347",9,6,5,12,0.0746688956682066,0.0200000000000031,0,0
"1465",5,13,NA,NA,0.0746942966356451,0,0,0
"2943",6,10,12,13,0.0747009767000744,0.0399999999999991,0,0
"7348",9,5,14,14,0.074723708429029,0.00999999999999801,0,0
"7349",9,6,9,NA,0.074731051993379,0,0,0
"8",4,14,13,14,0.0747424598616061,0.00999999999999979,0,0
"14645",14,6,12,9,0.0747543114342011,0.019999999999996,0,0
"13186",13,9,8,NA,0.074762334096851,0.0100000000000007,0,0
"7350",9,11,13,8,0.074762379672753,0.0200000000000031,0,0
"7351",9,4,13,11,0.0747674851083567,0.00999999999999801,0,0
"4409",7,7,8,NA,0.0747748156645507,0,0,0
"7352",9,6,NA,NA,0.0748267395979627,0.02,0,0
"5861",8,7,8,9,0.0748408275365665,0,0,0
"4410",7,14,12,4,0.0748483957945253,0.0199999999999996,0,0
"2944",6,4,12,11,0.0748569691241639,0.00999999999999979,0,0
"10284",11,12,4,NA,0.0748685401142212,0.0199999999999996,0,0
"7353",9,6,7,NA,0.074903866894864,0.00999999999999979,0,0
"7354",9,6,7,14,0.0749502949572393,0.00999999999999801,0,0
"7355",9,13,10,5,0.0749508759911583,0.0200000000000031,0,0
"9",4,12,14,NA,0.0749531686716514,0.02,0,0
"11714",12,14,14,14,0.0749574052081042,0.0399999999999991,0,0
"10285",11,10,14,10,0.0749602798407338,0.0300000000000011,0,0
"7356",9,5,6,11,0.0749623957977704,0.019999999999996,0,0
"10286",11,13,14,13,0.0749680745048876,0.0300000000000011,0,0
"4411",7,5,14,NA,0.0749790929519259,0,0,0
"7357",9,6,11,12,0.0749859808166932,0,0,0
"4412",7,6,11,NA,0.0749968599605194,0.0100000000000002,0,0
"14646",14,7,14,NA,0.0749986232796605,0.0199999999999996,0,0
"10287",11,9,11,5,0.0750195492468865,0.00999999999999801,0,0
"10",4,13,11,12,0.0750220729832605,0.0100000000000007,0,0
"10288",11,11,10,9,0.0750256649589549,0,0,0
"7358",9,5,10,NA,0.075026685973319,0.0100000000000002,0,0
"14647",14,5,11,8,0.07503968974556,0.0100000000000051,0,0
"7359",9,7,7,9,0.075054443184823,0.019999999999996,0,0
"4413",7,12,11,4,0.0750715755604785,0.0199999999999996,0,0
"11",4,12,4,NA,0.0750792676918587,0.01,0,0
"7360",9,11,5,6,0.0750951631925833,0.019999999999996,0,0
"7361",9,5,10,13,0.075097732360543,0.0200000000000031,0,0
"4414",7,11,12,12,0.0751042449821509,0.0199999999999996,0,0
"4415",7,12,14,13,0.0751220023506047,0.0299999999999976,0,0
"4416",7,14,6,NA,0.0751454834847732,0.0299999999999998,0,0
"12",4,4,14,NA,0.0751615519544065,0.03,0,0
"11715",12,4,14,4,0.0751759556904766,0.0200000000000031,0,0
"7362",9,7,6,4,0.0752015683025104,0.0200000000000031,0,0
"10289",11,13,9,NA,0.0752150964795933,0.0100000000000007,0,0
"10290",11,12,13,8,0.0752714516380297,0.0200000000000031,0,0
"4417",7,12,14,11,0.0752811738848023,0.0399999999999991,0,0
"7363",9,4,5,12,0.0753535791661482,0.0200000000000031,0,0
"5862",8,13,9,12,0.0753848668024255,0.00999999999999801,0,0
"5863",8,10,11,12,0.0754150794561712,0.00999999999999801,0,0
"7364",9,6,7,9,0.0754224115274656,0.019999999999996,0,0
"7365",9,4,8,5,0.0754636170939728,0.00999999999999801,0,0
"7366",9,9,5,NA,0.0754708922030443,0.0100000000000002,0,0
"7367",9,4,10,10,0.0754738274002517,0,0,0
"5864",8,7,10,7,0.0754798183409135,0.0200000000000031,0,0
"5865",8,13,13,6,0.0754815292607939,0.019999999999996,0,0
"10291",11,5,13,14,0.0754862199937869,0.0200000000000031,0,0
"4418",7,8,5,NA,0.0754997679253273,0,0,0
"4419",7,14,8,NA,0.0755202210390734,0.02,0,0
"11716",12,11,NA,NA,0.0755259238053619,0.02,0,0
"7368",9,4,13,NA,0.0755307346612288,0.02,0,0
"4420",7,7,6,13,0.075550047452624,0.0199999999999996,0,0
"14648",14,10,12,12,0.0755659867011578,0.019999999999996,0,0
"7369",9,7,11,10,0.0755705821902621,0.0200000000000031,0,0
"10292",11,10,11,8,0.0755805085982687,0.00999999999999801,0,0
"7370",9,5,4,12,0.0755841497309578,0.019999999999996,0,0
"13",4,13,8,NA,0.0756029254001264,0.02,0,0
"2945",6,13,9,7,0.0756075700146518,0.0199999999999996,0,0
"7371",9,4,5,7,0.0756564984150733,0.0200000000000031,0,0
"7372",9,9,8,NA,0.0756613739166244,0.02,0,0
"7373",9,7,9,9,0.0757148768256431,0.019999999999996,0,0
"8788",10,5,13,NA,0.075719101810554,0.02,0,0
"2946",6,9,11,11,0.0757420421409258,0.0200000000000031,0,0
"10293",11,14,13,12,0.0757461706007899,0.0200000000000031,0,0
"13187",13,14,12,12,0.075772035631454,0.0400000000000063,0,0
"8789",10,6,14,NA,0.0757806969519488,0.00999999999999979,0,0
"13188",13,11,8,9,0.0757929917006171,0.00999999999999091,0,0
"7374",9,6,11,10,0.0757985671028534,0.00999999999999801,0,0
"5866",8,10,13,14,0.0758271419975422,0.00999999999999801,0,0
"10294",11,4,11,5,0.0758307944278602,0.0200000000000031,0,0
"13189",13,9,13,4,0.0758379255301934,0.00999999999999091,0,0
"13190",13,12,8,14,0.0758421303645506,0.0200000000000102,0,0
"13191",13,14,12,6,0.0758559659972688,0.0100000000000051,0,0
"5867",8,14,12,12,0.0758942430226281,0.0200000000000031,0,0
"13192",13,6,11,NA,0.0759327597997391,0.0199999999999996,0,0
"4421",7,9,13,12,0.0759590671426661,0.0199999999999996,0,0
"7375",9,9,13,8,0.0759743981175235,0.00999999999999801,0,0
"7376",9,5,9,9,0.0759807945242568,0.00999999999999801,0,0
"4422",7,11,13,10,0.0760303606594852,0.0199999999999996,0,0
"13193",13,14,13,10,0.0760322041407096,0.00999999999999091,0,0
"13194",13,14,13,NA,0.0760392252599687,0.0199999999999996,0,0
"14649",14,6,7,13,0.076065718615667,0.019999999999996,0,0
"14650",14,10,4,NA,0.0760756667150335,0.0200000000000005,0,0
"14",4,13,14,11,0.0760853405242164,0.00999999999999979,0,0
"13195",13,14,7,NA,0.0760925513025593,0,0,0
"7377",9,7,8,8,0.0761047976239225,0,0,0
"7378",9,4,12,NA,0.076111957400543,0,0,0
"11717",12,6,13,7,0.0761222001793901,0.019999999999996,0,0
"4423",7,14,9,12,0.0761223121800076,0.0399999999999991,0,0
"7379",9,7,9,11,0.0761316184402556,0.0200000000000031,0,0
"8790",10,9,9,NA,0.0761445979556749,0.0199999999999996,0,0
"13196",13,9,12,14,0.0761638408839725,0.00999999999999091,0,0
"7380",9,7,8,13,0.0761647233696731,0.019999999999996,0,0
"15",4,8,8,NA,0.0761962864450112,0.02,0,0
"7381",9,14,14,NA,0.0761991338451611,0.02,0,0
"2947",6,9,14,7,0.0762061605265739,0.0199999999999996,0,0
"2948",6,7,13,5,0.0762224927668435,0.0100000000000016,0,0
"4424",7,12,4,11,0.0762283982345622,0,0,0
"10295",11,11,8,NA,0.0762571957219365,0.0199999999999996,0,0
"2949",6,13,10,6,0.0762616771171574,0.0199999999999996,0,0
"11718",12,12,9,NA,0.0762651523958923,0,0,0
"10296",11,5,10,10,0.0762669451774391,0.0200000000000031,0,0
"2950",6,14,14,10,0.0762707584893605,0.00999999999999801,0,0
"16",4,13,13,13,0.07627295168172,0.00999999999999979,0,0
"7382",9,5,7,13,0.0762868250829158,0.0200000000000031,0,0
"13197",13,11,9,13,0.0762883126192923,0.0200000000000102,0,0
"7383",9,5,13,NA,0.0762989487792462,0,0,0
"11719",12,12,13,NA,0.0763038933819533,0.0199999999999996,0,0
"7384",9,5,7,10,0.0763101742042535,0.00999999999999801,0,0
"10297",11,5,13,NA,0.0763113937534948,0.0200000000000005,0,0
"13198",13,11,8,7,0.0763259039007802,0.0200000000000102,0,0
"4425",7,5,14,7,0.0763265740278705,0.0100000000000016,0,0
"17",4,10,7,13,0.0763305552618701,0.0200000000000005,0,0
"1466",5,7,4,NA,0.0763370050999929,0,0,0
"10298",11,12,11,14,0.0763408895151922,0.029999999999994,0,0
"13199",13,9,14,14,0.0763516019797331,0.019999999999996,0,0
"10299",11,10,9,NA,0.0763612684988592,0.00999999999999979,0,0
"5868",8,12,8,NA,0.0763645525206961,0.0100000000000002,0,0
"7385",9,5,5,10,0.0763648418772106,0.00999999999999801,0,0
"5869",8,9,8,12,0.0763653832829652,0.0199999999999996,0,0
"5870",8,7,13,12,0.0763791202698327,0,0,0
"10300",11,6,11,6,0.0763885925529425,0.0200000000000031,0,0
"2951",6,9,4,NA,0.0764174875198371,0.02,0,0
"7386",9,14,14,5,0.0764219471143184,0.0200000000000031,0,0
"2952",6,6,NA,NA,0.076441265346278,0.00999999999999995,0,0
"11720",12,12,14,10,0.0764823258374561,0.0200000000000031,0,0
"5871",8,8,12,7,0.0765472891981958,0,0,0
"10301",11,13,10,10,0.0765735559963976,0.00999999999999801,0,0
"14651",14,12,9,11,0.0765841876108302,0.0200000000000102,0,0
"7387",9,6,4,7,0.0766251673073443,0,0,0
"2953",6,14,6,6,0.0766310203296794,0.0100000000000016,0,0
"7388",9,8,13,7,0.0766370331756102,0.00999999999999801,0,0
"7389",9,6,6,11,0.0766431029928534,0,0,0
"4426",7,6,14,13,0.0766434835994828,0.0299999999999976,0,0
"4427",7,7,7,4,0.0766450496644058,0.0100000000000016,0,0
"5872",8,9,13,13,0.0766486095396786,0.0100000000000016,0,0
"1467",5,7,11,NA,0.0766850319331157,0.0199999999999999,0,0
"4428",7,9,7,NA,0.0766931055909569,0.0100000000000002,0,0
"18",4,8,14,11,0.0767157097415574,0,0,0
"7390",9,8,12,12,0.0767319463745539,0.0200000000000031,0,0
"10302",11,9,12,NA,0.0767364432909287,0.00999999999999979,0,0
"19",4,13,13,NA,0.0767546199139874,0.02,0,0
"11721",12,12,12,NA,0.0767581917867635,0,0,0
"10303",11,5,7,10,0.0767670961928953,0.019999999999996,0,0
"5873",8,12,12,11,0.0767681654587662,0.0300000000000011,0,0
"4429",7,7,10,14,0.0767735281433002,0.00999999999999801,0,0
"4430",7,9,4,6,0.0767830778429676,0.0100000000000016,0,0
"10304",11,10,12,6,0.0767920863755823,0.019999999999996,0,0
"7391",9,12,11,13,0.0767935864228597,0.0200000000000031,0,0
"4431",7,10,8,7,0.0768009334426591,0.00999999999999801,0,0
"14652",14,6,11,NA,0.0768136654114082,0.0200000000000005,0,0
"4432",7,14,7,14,0.0768194899413238,0.00999999999999801,0,0
"7392",9,14,13,NA,0.076828350452733,0,0,0
"7393",9,5,11,9,0.0768290997496978,0,0,0
"8791",10,10,10,5,0.0768291455903134,0.0200000000000031,0,0
"20",4,10,10,5,0.0768486547775319,0.0100000000000007,0,0
"11722",12,12,10,10,0.0768508969482275,0.0200000000000031,0,0
"7394",9,4,9,9,0.0768636574969264,0,0,0
"4433",7,10,13,NA,0.0768678060435403,0,0,0
"7395",9,10,13,9,0.0768682183177208,0.0200000000000031,0,0
"7396",9,6,8,6,0.0768693166484977,0.0200000000000031,0,0
"13200",13,8,12,14,0.0768705129333431,0.019999999999996,0,0
"7397",9,9,4,14,0.0768724440570286,0.0200000000000031,0,0
"2954",6,13,10,NA,0.0768890275750443,0.0199999999999998,0,0
"7398",9,5,10,12,0.0769161598096393,0.00999999999999801,0,0
"2955",6,12,8,11,0.0769206006349897,0.0199999999999996,0,0
"13201",13,10,11,NA,0.0769443545062477,0.0199999999999996,0,0
"7399",9,14,10,13,0.0769475831378941,0.00999999999999801,0,0
"7400",9,7,12,11,0.0769585879123289,0,0,0
"7401",9,12,13,11,0.0769721824373306,0.0200000000000031,0,0
"7402",9,7,12,14,0.0769740674341103,0.0200000000000031,0,0
"10305",11,4,13,NA,0.0769853047975759,0.0199999999999996,0,0
"11723",12,12,5,13,0.0769912789264363,0.0200000000000031,0,0
"7403",9,6,11,4,0.0770042634962348,0.0200000000000031,0,0
"7404",9,12,9,11,0.0770267452439993,0.0200000000000031,0,0
"7405",9,12,5,6,0.0770417769907999,0.00999999999999801,0,0
"5874",8,7,8,11,0.0770523517501216,0.0200000000000031,0,0
"2956",6,4,11,10,0.077058635102352,0.00999999999999979,0,0
"10306",11,4,5,13,0.0770811797099716,0.00999999999999801,0,0
"7406",9,5,14,6,0.0770830648264528,0.0300000000000011,0,0
"4434",7,13,11,NA,0.0770844705884348,0.00999999999999979,0,0
"11724",12,4,10,14,0.0770911774645932,0,0,0
"2957",6,5,5,NA,0.0770915748851187,0.02,0,0
"4435",7,13,11,10,0.0770930749682534,0.0300000000000011,0,0
"7407",9,7,13,NA,0.077110510827055,0.0100000000000002,0,0
"11725",12,12,14,7,0.0771228185235268,0.00999999999999801,0,0
"4436",7,9,12,NA,0.0771285997699541,0.02,0,0
"10307",11,13,11,8,0.0771297811430693,0.0200000000000031,0,0
"5875",8,9,9,12,0.0771322477926142,0.00999999999999801,0,0
"10308",11,14,11,NA,0.0771325509279374,0.0300000000000002,0,0
"11726",12,14,10,NA,0.0771386155570297,0.0199999999999996,0,0
"5876",8,11,11,10,0.0771391752472236,0.019999999999996,0,0
"7408",9,13,10,13,0.0771394623672099,0.0300000000000011,0,0
"11727",12,9,10,9,0.077163203076193,0.0200000000000031,0,0
"13202",13,14,8,NA,0.0771763410595529,0.00999999999999979,0,0
"8792",10,8,6,13,0.0771765370027444,0.00999999999999801,0,0
"7409",9,14,8,NA,0.0771792130252266,0.02,0,0
"11728",12,14,12,6,0.0771804064023938,0.00999999999999801,0,0
"5877",8,7,13,9,0.0771851330551054,0.00999999999999801,0,0
"21",4,12,5,13,0.0771911666963925,0.0199999999999996,0,0
"22",4,12,9,14,0.0771955911559882,0.0100000000000007,0,0
"11729",12,6,NA,NA,0.0771984069334372,0,0,0
"13203",13,10,8,NA,0.0771998236201887,0.0199999999999996,0,0
"4437",7,7,12,NA,0.0772156043839955,0.02,0,0
"10309",11,4,13,5,0.0772270930778647,0.00999999999999801,0,0
"4438",7,9,NA,NA,0.0772510692534335,0.00999999999999995,0,0
"7410",9,4,6,8,0.0772553686892777,0.00999999999999801,0,0
"10310",11,12,13,14,0.077256536525161,0.0399999999999991,0,0
"7411",9,5,12,NA,0.0772629086011309,0,0,0
"13204",13,9,13,6,0.0772681234287271,0.0100000000000051,0,0
"13205",13,5,8,6,0.0772715203295292,0.00999999999999801,0,0
"5878",8,11,4,12,0.0772794020887229,0.0200000000000031,0,0
"13206",13,6,14,10,0.0772819710120121,0,0,0
"13207",13,9,NA,NA,0.0772893013667244,0.01,0,0
"23",4,8,10,10,0.0772977476316349,0.02,0,0
"10311",11,4,12,11,0.0773005152227584,0.00999999999999801,0,0
"24",4,11,13,NA,0.0773081932038625,0.02,0,0
"14653",14,5,12,NA,0.0773125452560447,0.0199999999999996,0,0
"7412",9,8,14,5,0.0773152188268734,0.0200000000000031,0,0
"10312",11,10,5,NA,0.0773218623901322,0.0199999999999996,0,0
"7413",9,14,9,8,0.0773310795227548,0.00999999999999801,0,0
"25",4,13,14,12,0.0773403203453532,0.04,0,0
"13208",13,11,7,8,0.0773593425583318,0,0,0
"7414",9,7,8,11,0.0773630834591609,0.019999999999996,0,0
"8793",10,13,5,NA,0.0773632083388892,0.0199999999999996,0,0
"4439",7,7,11,12,0.0773639137404874,0.00999999999999801,0,0
"2958",6,13,14,13,0.077365026334962,0,0.02,0
"11730",12,6,10,13,0.0773913180722826,0.0200000000000031,0,0
"26",4,NA,NA,NA,0.0773984412920498,0.02,0,0
"4440",7,9,12,6,0.077403875292822,0,0,0
"4441",7,9,11,NA,0.0774399157887191,0.02,0,0
"5879",8,9,12,7,0.0774551691968342,0.0300000000000011,0,0
"10313",11,14,6,12,0.0774666318435938,0.0200000000000031,0,0
"4442",7,11,10,14,0.0774715540189043,0,0,0
"7415",9,7,9,10,0.0774720939424859,0.0200000000000031,0,0
"10314",11,9,10,14,0.0774775955899787,0.0200000000000031,0,0
"4443",7,14,12,12,0.0774982736105301,0.0100000000000016,0,0
"7416",9,9,8,10,0.077504852379471,0.00999999999999801,0,0
"7417",9,8,4,10,0.0775108563269839,0,0,0
"4444",7,8,9,NA,0.0775152248656637,0,0,0
"5880",8,6,14,10,0.0775203750674841,0.0199999999999996,0,0
"4445",7,8,5,5,0.0775400357667582,0,0,0
"2959",6,6,10,9,0.0775431506068034,0,0,0
"4446",7,9,7,7,0.0775462888481466,0.0100000000000016,0,0
"7418",9,11,5,14,0.0775503291871346,0.00999999999999801,0,0
"27",4,14,NA,NA,0.0775513631915925,0.02,0,0
"10315",11,7,5,7,0.0775575694079927,0.0200000000000031,0,0
"11731",12,10,13,11,0.0775625345269921,0.00999999999999801,0,0
"7419",9,6,10,9,0.0775636359077712,0.00999999999999801,0,0
"10316",11,11,6,7,0.0775665047125159,0.0200000000000031,0,0
"5881",8,7,10,NA,0.0775817109052181,0.02,0,0
"2960",6,4,12,8,0.0775863484621803,0.0200000000000014,0,0
"5882",8,8,12,4,0.0775879545274841,0.0200000000000031,0,0
"4447",7,10,10,14,0.077598182710786,0.00999999999999801,0,0
"8794",10,6,14,12,0.0776009180607933,0.0200000000000031,0,0
"8795",10,8,12,12,0.0776041894004384,0.0200000000000031,0,0
"7420",9,12,9,8,0.0776063193681413,0.00999999999999801,0,0
"4448",7,9,10,7,0.0776223376856801,0.0100000000000016,0,0
"2961",6,5,7,NA,0.0776247751227068,0.01,0,0
"10317",11,12,10,8,0.0776444877840418,0.00999999999999801,0,0
"5883",8,10,11,5,0.0776459822368753,0.0199999999999996,0,0
"7421",9,8,9,5,0.0776521049061643,0.00999999999999801,0,0
"11732",12,5,12,10,0.077653132049903,0.00999999999999801,0,0
"14654",14,6,13,14,0.0776569322302264,0.019999999999996,0,0
"28",4,12,12,12,0.0776605205955526,0.04,0,0
"10318",11,14,13,7,0.0776756113041512,0.0300000000000011,0,0
"7422",9,10,11,8,0.0776977541747731,0.00999999999999801,0,0
"4449",7,12,7,14,0.0777011395811502,0.0199999999999996,0,0
"7423",9,4,13,13,0.0777061493233488,0.019999999999996,0,0
"14655",14,6,13,9,0.0777157272048637,0.0100000000000051,0,0
"8796",10,9,5,7,0.0777197830506382,0.0200000000000031,0,0
"13209",13,6,8,10,0.0777312782128306,0.0200000000000031,0,0
"29",4,7,NA,NA,0.0777337584746162,0.00999999999999998,0,0
"10319",11,5,9,7,0.0777392450651256,0.00999999999999801,0,0
"8797",10,13,4,NA,0.0777481144421277,0.0200000000000005,0,0
"10320",11,13,13,5,0.0777638746764071,0.019999999999996,0,0
"14656",14,6,12,4,0.0777789354007027,0.0100000000000051,0,0
"10321",11,8,12,NA,0.0777815139886672,0,0,0
"1468",5,11,13,NA,0.0777877698405421,0.01,0,0
"7424",9,9,10,5,0.0777901998094671,0.0200000000000031,0,0
"11733",12,10,13,8,0.077790437472041,0.0300000000000011,0,0
"13210",13,9,14,9,0.0777937866207877,0.0300000000000011,0,0
"2962",6,10,4,14,0.0777977082274034,0,0,0
"30",4,12,12,NA,0.0778078262287711,0.02,0,0
"2963",6,11,5,4,0.0778453367700536,0.0199999999999996,0,0
"5884",8,7,9,13,0.0778521213792039,0.0199999999999996,0,0
"2964",6,13,9,10,0.0778532238285445,0.0299999999999976,0,0
"2965",6,10,9,9,0.0778555849602124,0.0199999999999996,0,0
"31",4,5,11,NA,0.0778665233800109,0,0,0
"2966",6,4,6,13,0.0778722897902969,0.0299999999999994,0,0
"5885",8,12,12,14,0.0778831131644291,0.0200000000000031,0,0
"10322",11,7,5,14,0.0778837702277406,0.00999999999999801,0,0
"4450",7,8,9,12,0.0778853365587437,0,0,0
"14657",14,10,4,9,0.0778869602478189,0.0200000000000102,0,0
"4451",7,7,14,12,0.0778910430542955,0,0,0
"13211",13,10,7,5,0.0778914322713142,0.019999999999996,0,0
