"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
5,5,5,0.536347537786865,0.04,0,0
5,5,6,0.554701147985231,0.03,0,0
5,5,7,0.494925272727868,0.02,0,0
5,5,8,0.50428671327567,0.03,0,0
5,5,9,0.517815457672537,0.03,0,0
5,5,10,0.501129687204553,0.00999999999999998,0.01,0
5,5,11,0.567127942414861,0.03,0,0
5,5,12,0.495050224871232,0.02,0,0
5,5,13,0.564495035030769,0.00999999999999998,0,0
5,5,14,0.662891257097595,0.00999999999999998,0,0
5,5,15,0.527685060966215,0.03,0,0
5,6,5,0.474270808914305,0.02,0,0
5,6,6,0.572088014061337,0.02,0,0
5,6,7,0.46030455657401,0.03,0,0
5,6,8,0.554095470380839,0.03,0,0
5,6,9,0.437774848184903,0.02,0,0
5,6,10,0.525718842659698,0.01,0,0
5,6,11,0.548246355455906,0.02,0,0
5,6,12,0.534157434329695,0.03,0,0
5,6,13,0.560194792575944,0.01,0,0
5,6,14,0.467861842434212,0.03,0,0
5,6,15,0.486298817193431,0.03,0,0
5,7,5,0.532252996884922,0.00999999999999995,0,0
5,7,6,0.495714122056695,0.02,0,0
5,7,7,0.458735404794138,0.02,0,0
5,7,8,0.451791189013281,0.00999999999999995,0,0
5,7,9,0.597769961805852,0.01,0,0
5,7,10,0.561237420938511,0,0,0
5,7,11,0.477492176954831,0.01,0,0
5,7,12,0.511533236496662,0.00999999999999995,0,0
5,7,13,0.468884560346227,0.03,0,0
5,7,14,0.594342370332491,0.01,0,0
5,7,15,0.529088731015142,0.03,0,0
5,8,5,0.598852911793408,0.00999999999999995,0,0
5,8,6,0.459139322106723,0.01,0,0
5,8,7,0.482645357156145,0.02,0,0
5,8,8,0.582639532213707,0,0,0
5,8,9,0.498955191473604,0.02,0,0
5,8,10,0.833431582738626,0.02,0,0
5,8,11,0.38476146859934,0.01,0,0
5,8,12,0.490830794887616,0.02,0,0
5,8,13,0.573250321621611,0.01,0,0
5,8,14,0.488507013174723,0.03,0,0
5,8,15,0.580363898683346,0.01,0,0
5,9,5,0.461690196765094,0.02,0,0
5,9,6,0.528980900419947,0.02,0,0
5,9,7,0.514634883508368,0.01,0,0
5,9,8,0.516653779051957,0.02,0,0
5,9,9,0.525324556884591,0.03,0,0
5,9,10,0.513827298099796,0.03,0,0
5,9,11,0.479211277028424,0.03,0,0
5,9,12,0.46395706751299,0.02,0,0
5,9,13,0.509673346911967,0.01,0,0
5,9,14,0.455137157473385,0.04,0,0
5,9,15,0.521170698818335,0.03,0,0
5,10,5,0.450932524540994,0.01,0,0
5,10,6,0.493557991729225,0.03,0,0
5,10,7,0.518854930801142,0.02,0,0
5,10,8,0.512114995214636,0.02,0,0
5,10,9,0.752011085360952,0.03,0,0
5,10,10,0.481551035332394,0.01,0,0
5,10,11,0.654633809415996,0.03,0,0
5,10,12,0.496918814412648,0,0,0
5,10,13,0.559576297064202,0.03,0,0
5,10,14,0.524429989163416,0.03,0,0
5,10,15,0.519394561422268,0.02,0,0
5,11,5,0.466070768879049,0.02,0,0
5,11,6,0.453807624365509,0.0099999999999999,0,0
5,11,7,0.553623071047306,0.0299999999999999,0,0
5,11,8,0.536083567236859,0,0,0
5,11,9,0.472260315762439,0.03,0,0
5,11,10,0.513514963597328,0.01,0,0
5,11,11,0.527863962484639,0.0299999999999999,0,0
5,11,12,0.617871772932636,0.0299999999999999,0,0
5,11,13,0.437295338355499,0.01,0.02,0
5,11,14,0.538857190596716,0.01,0,0
5,11,15,0.465302765509213,0,0,0
5,12,5,0.477818392208492,0.01,0,0
5,12,6,0.524904760663256,0.01,0,0
5,12,7,0.524587383534511,0.03,0,0
5,12,8,0.462693585951774,0,0,0
5,12,9,0.494456040218755,0.03,0,0
5,12,10,0.466496678677413,0.03,0,0
5,12,11,0.558458331381879,0.02,0,0
5,12,12,0.431055118633374,0.03,0,0
5,12,13,0.529735238319471,0.03,0,0
5,12,14,0.364571856257739,0.03,0,0
5,12,15,0.522442087046774,0.03,0,0
5,13,5,0.522210607564445,0.02,0,0
5,13,6,0.549391253106855,0.0299999999999999,0,0
5,13,7,0.540535954840673,0.03,0,0
5,13,8,0.468340874087789,0.02,0,0
5,13,9,0.528612541859292,0.0299999999999999,0,0
5,13,10,0.497184765891903,0.02,0,0
5,13,11,0.458021070223844,0.03,0,0
5,13,12,0.556770336759637,0.04,0,0
5,13,13,0.371519684485739,0.0299999999999999,0,0
5,13,14,0.501616806461667,0.04,0,0
5,13,15,0.503771361542917,0.0299999999999999,0,0
5,14,5,0.459465485707558,0.02,0,0
5,14,6,0.565881268872899,0.03,0,0
5,14,7,0.548378972161072,0.01,0,0
5,14,8,0.519048341501938,0.03,0,0
5,14,9,0.41899374930117,0.03,0,0
5,14,10,0.43222895269056,0.0299999999999999,0,0
5,14,11,0.437688553388115,0.01,0,0
5,14,12,0.470884263763728,0.02,0,0
5,14,13,0.450324936451336,0.0299999999999999,0,0
5,14,14,0.441922169936015,0.01,0,0
5,14,15,0.686149870220599,0.02,0,0
5,15,5,0.545152020954757,0.02,0,0
5,15,6,0.513385967333852,0.02,0,0
5,15,7,0.518830581373091,0.0099999999999999,0,0
5,15,8,0.530890749144879,0.04,0,0
5,15,9,0.578764049486813,0.05,0,0
5,15,10,0.524293975686761,0.02,0,0
5,15,11,0.482614258657088,0.02,0,0
5,15,12,0.435427359956466,0.05,0,0
5,15,13,0.506799737932368,0.03,0,0
5,15,14,0.678536081773599,0.05,0,0
5,15,15,0.475120806870281,0.02,0,0
6,5,5,0.44624618451137,0.0199999999999999,0,0
6,5,6,0.506653590706577,0.01,0,0
6,5,7,0.493355695529952,0.02,0,0
6,5,8,0.542589756070175,0.04,0,0
6,5,9,0.463112960137841,0.03,0,0
6,5,10,0.47546999660361,0.0199999999999999,0,0
6,5,11,0.460394678463209,0.0199999999999999,0,0
6,5,12,0.413730836707506,0.03,0,0
6,5,13,0.564174784874891,0.01,0,0
6,5,14,0.471956616659978,0.03,0,0
6,5,15,0.517827660445588,0.02,0,0
6,6,5,0.454794918810767,0.03,0,0
6,6,6,0.479008217862656,0.01,0,0
6,6,7,0.44614042648818,0.02,0,0
6,6,8,0.619752831009942,0.01,0,0
6,6,9,0.559548335365261,0.03,0,0
6,6,10,0.483786788487054,0.01,0,0
6,6,11,0.483926083504295,0.03,0,0
6,6,12,0.458861573728754,0.01,0,0
6,6,13,0.550870989451443,0.03,0,0
6,6,14,0.47530015676696,0.03,0,0
6,6,15,0.444897753227741,0.03,0,0
6,7,5,0.46051313912397,0.0299999999999999,0,0
6,7,6,0.534861859533948,0.03,0,0
6,7,7,0.482326789722673,0,0,0
6,7,8,0.478839040810742,0.02,0,0
6,7,9,0.529838065754443,0.01,0,0
6,7,10,0.459976769024988,0.01,0,0
6,7,11,0.589471254174082,0.01,0,0
6,7,12,0.411412522242868,0,0,0
6,7,13,0.486275449988383,0.01,0,0
6,7,14,0.447781709178991,0.02,0,0
6,7,15,0.483078168632292,0.03,0,0
6,8,5,0.464524104217389,0.01,0,0
6,8,6,0.529451390789942,0.03,0,0
6,8,7,0.479175443636109,0.03,0,0
6,8,8,0.51932917570391,0.03,0,0
6,8,9,0.545175249158629,0.02,0,0
6,8,10,0.490283096754295,0.0499999999999998,0,0
6,8,11,0.472457901125594,0.0299999999999998,0,0
6,8,12,0.454714114639849,0.01,0,0
6,8,13,0.624782164525261,0.01,0,0
6,8,14,0.5641115926282,0.02,0,0
6,8,15,0.521679766990016,0.03,0,0
6,9,5,0.562669892668614,0.03,0,0
6,9,6,0.500976241960326,0.0399999999999998,0,0
6,9,7,0.463831266865585,0.01,0,0
6,9,8,0.489378418718525,0.03,0,0
6,9,9,0.479565987125379,0.0399999999999998,0,0
6,9,10,0.37287299589857,0.03,0,0
6,9,11,0.53145455004399,0.03,0,0
6,9,12,0.51935349788685,0.03,0,0
6,9,13,0.591000948795667,0.03,0,0
6,9,14,0.531655297385178,0.04,0,0
6,9,15,0.766035236536002,0.0299999999999998,0,0
6,10,5,0.493056932390376,0.03,0,0
6,10,6,0.490077317680681,0.02,0,0
6,10,7,0.523287541630668,0.02,0,0
6,10,8,0.518993350558359,0.02,0,0
6,10,9,0.455192210090184,0.02,0,0
6,10,10,0.401378239489688,0.03,0,0
6,10,11,0.429933932497266,0.01,0,0
6,10,12,0.536465818617559,0.02,0,0
6,10,13,0.658304045355186,0.03,0,0
6,10,14,0.420733911239442,0.03,0,0
6,10,15,0.315914536501394,0.03,0,0
6,11,5,0.594431555790093,0.01,0,0
6,11,6,0.517059502603387,0.03,0,0
6,11,7,0.547578193796323,0.02,0,0
6,11,8,0.514231433579482,0.02,0,0
6,11,9,0.508265958960122,0.03,0,0
6,11,10,0.491136385656997,0.03,0,0
6,11,11,0.566852666926442,0.03,0,0
6,11,12,0.42864104324277,0.03,0,0
6,11,13,0.475940101445541,0.01,0,0
6,11,14,0.433006678141528,0.03,0,0
6,11,15,0.48361834208499,0.0199999999999998,0,0
6,12,5,0.514731667240514,0.03,0,0
6,12,6,0.546322287999995,0.03,0,0
6,12,7,0.522545587690841,0.02,0,0
6,12,8,0.476899757845364,0.0399999999999998,0,0
6,12,9,0.497245772727515,0.03,0,0
6,12,10,0.492741850713744,0.03,0,0
6,12,11,0.560237869464629,0.03,0,0
6,12,12,0.485952333288985,0.03,0,0
6,12,13,0.432652299026089,0.02,0,0
6,12,14,0.412966989931404,0.03,0,0
6,12,15,0.460532211593894,0.01,0,0
6,13,5,0.513643751996307,0.02,0,0
6,13,6,0.398243098751279,0.01,0,0
6,13,7,0.532205650204951,0.02,0,0
6,13,8,0.382544561952764,0.02,0,0
6,13,9,0.452265726745075,0.04,0,0
6,13,10,0.529472237257672,0.04,0,0
6,13,11,0.435230497660513,0.04,0,0
6,13,12,0.535827245930303,0.03,0,0
6,13,13,0.577895706719057,0.02,0,0
6,13,14,0.481382766316969,0.03,0,0
6,13,15,0.594836470197964,0.03,0,0
6,14,5,0.53406012572228,0.03,0,0
6,14,6,0.370189401170502,0.01,0,0
6,14,7,0.445173987025985,0.03,0,0
6,14,8,0.554100674606636,0.03,0,0
6,14,9,0.486551122609136,0.03,0,0
6,14,10,0.304620110712185,0.01,0,0
6,14,11,0.524974368343963,0.02,0,0
6,14,12,0.63519162891023,0.03,0,0
6,14,13,0.462656436704255,0.03,0,0
6,14,14,0.471349266561823,0.03,0,0
6,14,15,0.508970360888786,0.01,0,0
6,15,5,0.566202583716015,0.05,0,0
6,15,6,0.601549551724831,0.02,0,0
6,15,7,0.473036935510627,0.03,0,0
6,15,8,0.428142809221884,0.01,0,0
6,15,9,0.453697262246982,0.0499999999999998,0,0
6,15,10,0.534700125061645,0.03,0,0
6,15,11,0.48027371167718,0.03,0,0
6,15,12,0.488197130870938,0.0299999999999998,0,0
6,15,13,0.572232757531387,0.01,0,0
6,15,14,0.504756274339255,0.0199999999999998,0.01,0
6,15,15,0.443613265412046,0.0399999999999998,0,0
7,5,5,0.462650258647835,0.0399999999999998,0,0
7,5,6,0.433815398996234,0.02,0,0
7,5,7,0.565236195608472,0.01,0,0
7,5,8,0.622580496220439,0.01,0,0
7,5,9,0.690008341607648,0.03,0,0
7,5,10,0.558817261417611,0.01,0,0
7,5,11,0.58684283583769,0.02,0,0
7,5,12,0.517333367825731,0.02,0,0
7,5,13,0.581053027058949,0.02,0,0
7,5,14,0.546361554680235,0.02,0,0
7,5,15,0.581850447960468,0.02,0,0
7,6,5,0.477995944399068,0.01,0,0
7,6,6,0.583973718648235,0.0299999999999998,0,0
7,6,7,0.464529388839497,0.02,0,0
7,6,8,0.523561170858727,0.02,0,0
7,6,9,0.531670454266316,0.03,0,0
7,6,10,0.546289343717427,0,0,0
7,6,11,0.707965060312747,0.03,0,0
7,6,12,0.438629941236974,0.01,0,0
7,6,13,0.574288783617758,0.01,0,0
7,6,14,0.476116829926908,0.01,0,0
7,6,15,0.590554191282735,0.02,0,0
7,7,5,0.513227530980334,0.01,0,0
7,7,6,0.490870594200402,0.03,0,0
7,7,7,0.525626869577035,0.03,0,0
7,7,8,0.621485688933918,0.03,0,0
7,7,9,0.543183719596887,0.03,0,0
7,7,10,0.512003862235737,0.03,0,0
7,7,11,0.568255871894786,0.01,0,0
7,7,12,0.485261648457652,0.03,0,0
7,7,13,0.464220541763643,0.03,0,0
7,7,14,0.779295093271497,0.03,0,0
7,7,15,0.668721851666494,0.03,0,0
7,8,5,0.483586174875856,0.01,0,0
7,8,6,0.438952250335801,0.02,0,0
7,8,7,0.501881210058176,0.03,0,0
7,8,8,0.45478707971985,0.01,0,0
7,8,9,0.462099914249148,0.02,0,0
7,8,10,0.469322348508361,0,0,0
7,8,11,0.482864104180072,0.02,0,0
7,8,12,0.537517562714503,0.0299999999999998,0,0
7,8,13,0.527026410552665,0.03,0,0
7,8,14,0.446599168932625,0.03,0,0
7,8,15,0.563074315479834,0.03,0,0
7,9,5,0.534247852414173,0.01,0,0
7,9,6,0.572001805299417,0.0199999999999998,0,0
7,9,7,0.532561836068733,0.01,0,0
7,9,8,0.569945723091386,0.01,0,0
7,9,9,0.595990603516737,0.02,0,0
7,9,10,0.587407607792087,0.01,0,0
7,9,11,0.539673932629335,0.01,0,0
7,9,12,0.556712569074829,0.01,0,0
7,9,13,0.534154918999121,0.03,0,0
7,9,14,0.596857946435965,0.03,0,0
7,9,15,0.537111237149816,0.02,0,0
7,10,5,0.631148434622377,0.03,0,0
7,10,6,0.556565714448077,0.03,0,0
7,10,7,0.458024085935859,0.03,0,0
7,10,8,0.564754935514153,0.02,0,0
7,10,9,0.408444765043617,0.0300000000000002,0,0
7,10,10,0.612778332506885,0.03,0,0
7,10,11,0.545082699780766,0.02,0,0
7,10,12,0.519934701087296,0.02,0,0
7,10,13,0.735338581332591,0.0299999999999998,0,0
7,10,14,0.576995412425461,0.04,0,0
7,10,15,0.49359981750224,0.0100000000000002,0,0
7,11,5,0.41733314125042,0.0300000000000002,0,0
7,11,6,0.565944127545844,0.0100000000000002,0,0
7,11,7,0.671729216652018,0.02,0,0
7,11,8,0.51569505136658,0.02,0,0
7,11,9,0.649346521467422,0.0299999999999998,0,0
7,11,10,0.615279494723617,0.02,0,0
7,11,11,0.545123300113561,0.0300000000000002,0,0
7,11,12,0.510263846020339,0.03,0,0
7,11,13,0.579346306903428,0.0300000000000002,0,0
7,11,14,0.512111425815341,0.04,0,0
7,11,15,0.564507812344018,0.0300000000000002,0,0
7,12,5,0.590152633833096,0.0100000000000002,0,0
7,12,6,0.506285679185315,0.0100000000000002,0,0
7,12,7,0.562932175862517,0.0299999999999998,0,0
7,12,8,0.484205778306104,0.0300000000000002,0,0
7,12,9,0.545642170302404,0.0300000000000002,0,0
7,12,10,0.468861423694756,0.0300000000000002,0,0
7,12,11,0.560264489066319,0.04,0,0
7,12,12,0.478649260032016,0.0299999999999998,0,0
7,12,13,0.502169408859519,0.0300000000000002,0,0
7,12,14,0.457016047982018,0.0100000000000002,0,0
7,12,15,0.578110106611654,0.0300000000000002,0,0
7,13,5,0.491297104698171,0.02,0,0
7,13,6,0.596548606873095,0.0300000000000002,0,0
7,13,7,0.688931528784102,0.02,0,0
7,13,8,0.650503734050833,0.0299999999999998,0,0
7,13,9,0.609307760539595,0.0300000000000002,0,0
7,13,10,0.614748775166081,0.00999999999999979,0,0
7,13,11,0.532929399610362,0.04,0,0
7,13,12,0.597688085633264,0.0300000000000002,0,0
7,13,13,0.594288271400975,0.0299999999999998,0,0
7,13,14,0.536139969305901,0.0300000000000002,0,0
7,13,15,0.73004522047371,0.04,0,0
7,14,5,0.514302263161013,0.00999999999999979,0,0
7,14,6,0.567754466056197,0.02,0,0
7,14,7,0.521705056037199,0.0100000000000002,0,0
7,14,8,0.491323969250274,0.00999999999999979,0,0
7,14,9,0.465964804191198,0.0299999999999998,0,0
7,14,10,0.528298282724255,0.04,0,0
7,14,11,0.604649736540701,0.0299999999999998,0,0
7,14,12,0.774531871585862,0.0500000000000003,0,0
7,14,13,0.698899249753181,0.0300000000000002,0,0
7,14,14,0.599981195948266,0.0299999999999998,0,0
7,14,15,0.62115353275226,0.00999999999999979,0.02,0
7,15,5,0.562879035205237,0.0299999999999998,0,0
7,15,6,0.542613238610875,0.0100000000000002,0,0
7,15,7,0.51643484513176,0.0299999999999998,0,0
7,15,8,0.526571309591964,0.0300000000000002,0,0
7,15,9,0.376389131853906,0.02,0,0
7,15,10,0.517010933678686,0.00999999999999979,0,0
7,15,11,0.550703241196816,0.02,0,0
7,15,12,0.592060777850225,0.0299999999999998,0,0
7,15,13,0.510649681598436,0.0300000000000002,0,0
7,15,14,0.467687818844176,0.0300000000000002,0,0
7,15,15,0.58463985510732,0.0299999999999998,0,0
8,5,5,0.443393931493495,0.02,0,0
8,5,6,0.47390858020346,0.02,0,0
8,5,7,0.690665909875559,0.00999999999999979,0,0
8,5,8,0.442686050915117,0.0300000000000002,0,0
8,5,9,0.533993137302566,0.02,0,0
8,5,10,0.554792841651227,0.0299999999999998,0,0
8,5,11,0.503204273492065,0.0299999999999998,0,0
8,5,12,0.569677605362791,0.0299999999999998,0,0
8,5,13,0.532031152184194,0.02,0,0
8,5,14,0.543518930631913,0.04,0,0
8,5,15,0.46878440384711,0.02,0,0
8,6,5,0.618106274187104,0.0300000000000002,0,0
8,6,6,0.483150526238284,0.02,0,0
8,6,7,0.487349803834892,0.02,0,0
8,6,8,0.511974065946234,0.0100000000000002,0,0
8,6,9,0.605494677535874,0.02,0,0
8,6,10,0.51253161153289,0.0300000000000002,0,0
8,6,11,0.512081286906376,0.02,0,0
8,6,12,0.62785164949445,0,0,0
8,6,13,0.578911132932793,0.0299999999999998,0,0
8,6,14,0.536141225010479,0.04,0,0
8,6,15,0.717511468453598,0.0299999999999998,0,0
8,7,5,0.499581504939366,0.0299999999999998,0,0
8,7,6,0.522071524808766,0.02,0,0
8,7,7,0.529300349091007,0.0299999999999998,0,0
8,7,8,0.510537173931638,0.0300000000000002,0,0
8,7,9,0.537572641679449,0.02,0,0
8,7,10,0.490507599364607,0.02,0,0
8,7,11,0.520332671920038,0.0299999999999998,0,0
8,7,12,0.470012241676465,0.04,0,0
8,7,13,0.717872617249814,0.04,0,0
8,7,14,0.618793991237857,0.04,0,0
8,7,15,0.512685419871364,0.0300000000000002,0,0
8,8,5,0.745644281389575,0.02,0,0
8,8,6,0.533805298666151,0.00999999999999979,0,0
8,8,7,0.591140086579537,0.0299999999999998,0,0
8,8,8,0.504261060225684,0.0100000000000002,0,0
8,8,9,0.511606932883042,0.02,0,0
8,8,10,0.619116140112199,0.00999999999999979,0,0
8,8,11,0.636042819407443,0.0100000000000002,0,0
8,8,12,0.498073763392317,0.0300000000000002,0,0
