"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"4393",8,11,14,NA,0.255061475991093,0.0100000000000002,0,0
"10249",12,12,12,11,0.25674448761168,0,0,0
"1",5,14,5,NA,0.257769265808995,0.01,0,0
"13177",14,13,8,14,0.259792630943703,0.0300000000000011,0,0
"5857",9,7,NA,NA,0.260610106078393,0,0,0
"8785",11,7,NA,NA,0.261702519284373,0,0,0
"2929",7,10,6,NA,0.26195736737732,0.01,0,0
"11713",13,13,9,NA,0.262482963776111,0.0100000000000007,0,0
"13178",14,15,11,NA,0.262889182340745,0.0199999999999996,0,0
"10250",12,9,9,12,0.262894831367258,0.0200000000000031,0,0
"7321",10,13,6,14,0.264326973536269,0.00999999999999801,0,0
"14641",15,12,9,14,0.2643950779108,0.0499999999999972,0,0
"14642",15,12,7,15,0.264586457368646,0.0300000000000011,0,0
"14643",15,12,6,12,0.264641866977528,0.0300000000000011,0,0
"4394",8,14,15,NA,0.264722790789915,0.02,0,0
"2",5,14,6,15,0.265073098967564,0.00999999999999979,0,0
"7322",10,12,5,11,0.265257914253861,0.0200000000000031,0,0
"3",5,6,13,14,0.265274830432739,0.01,0,0
"5858",9,15,10,NA,0.265294130208173,0.02,0,0
"1465",6,5,14,12,0.265571917333885,0.0199999999999996,0,0
"5859",9,14,15,11,0.265657082236802,0,0,0
"1466",6,5,NA,NA,0.266321184637492,0.02,0,0
"14644",15,11,9,14,0.266702829223994,0.0200000000000102,0,0
"4",5,14,8,12,0.266756120600204,0.0200000000000005,0,0
"7323",10,10,7,NA,0.266862940846745,0.00999999999999979,0,0
"4395",8,7,6,NA,0.26740461751679,0.02,0,0
"7324",10,10,12,NA,0.26741755398167,0.02,0,0
"2930",7,8,10,NA,0.267470607290163,0.01,0,0
"2931",7,13,11,NA,0.267511395144861,0.01,0,0
"5",5,10,7,15,0.26753740470287,0.00999999999999979,0,0
"4396",8,9,13,12,0.267654197162236,0.0199999999999996,0,0
"2932",7,12,9,13,0.267688647915874,0.0199999999999996,0,0
"5860",9,10,7,13,0.267894794512368,0.0300000000000011,0,0
"6",5,10,6,14,0.268064626134279,0.0100000000000002,0,0
"2933",7,13,12,NA,0.268078591409942,0.03,0,0
"4397",8,12,8,15,0.268228842396028,0.0200000000000031,0,0
"7325",10,12,10,10,0.26865105255438,0.0200000000000031,0,0
"4398",8,10,12,NA,0.268700342743123,0,0,0
"11714",13,8,10,11,0.268866685397249,0.0200000000000031,0,0
"13179",14,9,15,NA,0.268957275189086,0.00999999999999979,0,0
"4399",8,7,8,15,0.269173920434401,0.00999999999999801,0,0
"14645",15,13,10,15,0.269314080089666,0.0400000000000063,0,0
"7",5,11,12,12,0.269359276374754,0.00999999999999979,0,0
"7326",10,9,11,NA,0.269434088898122,0.00999999999999979,0,0
