"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
9,9,9,0.309032150397443,0.02,0,0
9,9,10,0.521186287013775,0.00999999999999998,0,0
9,9,11,0.434169646275703,0.02,0,0
9,9,12,0.397848231766985,0.00999999999999998,0,0
9,9,13,0.593081454443639,0.02,0,0
9,9,14,0.339843659919023,0.03,0,0
9,9,15,0.691650174531308,0.03,0,0
9,9,16,0.396908742878232,0.00999999999999998,0,0
9,9,17,0.435589283039559,0.00999999999999998,0,0
9,9,18,0.465105372587484,0.00999999999999998,0,0
9,9,19,0.167526121422489,0.03,0,0
9,10,9,0.538611034290983,0.02,0,0
9,10,10,0.385448686559007,0,0,0
9,10,11,0.490376272804699,0.02,0,0
9,10,12,0.189811524560386,0.03,0,0
9,10,13,0.72831706297374,0.02,0,0
9,10,14,0.444488160655466,0.02,0,0
9,10,15,0.377451893781464,0,0,0
9,10,16,0.265764799802092,0.01,0,0
9,10,17,0.260881368164856,0.01,0,0
9,10,18,0.314206934773698,0.00999999999999995,0,0
9,10,19,0.349675485519848,0.02,0,0
9,11,9,0.488904967132726,0.02,0,0
9,11,10,0.229640880008194,0.00999999999999995,0,0
9,11,11,0.307898468035227,0.02,0,0
9,11,12,0.334738337910612,0,0,0
9,11,13,0.477673986970257,0,0,0
9,11,14,0.408512620911282,0.03,0,0
9,11,15,0.261151313968107,0.01,0,0
9,11,16,0.189909551132859,0.02,0,0
9,11,17,0.305888834225771,0.02,0,0
9,11,18,0.341593759726602,0.02,0,0
9,11,19,0.471140632070105,0,0,0
9,12,9,0.32184068037786,0.00999999999999995,0,0
9,12,10,0.250170585771529,0,0,0
9,12,11,0.406681077071266,0.00999999999999995,0,0
9,12,12,0.317009919169411,0.01,0,0
9,12,13,0.38867621921516,0.02,0,0
9,12,14,0.715994507942481,0.01,0,0
9,12,15,0.379732043255054,0.01,0,0
9,12,16,0.201748428522066,0.03,0,0
9,12,17,0.510603564766497,0.01,0,0
9,12,18,0.536427236045724,0.00999999999999995,0,0
9,12,19,0.363854841008383,0.01,0,0
9,13,9,0.422005114399043,0.02,0,0
9,13,10,0.41303579481269,0.02,0,0
9,13,11,0.363049458176149,0.02,0,0
9,13,12,0.407157140056403,0.02,0,0
9,13,13,0.279683438938091,0.01,0,0
9,13,14,0.203151841036106,0.01,0,0
9,13,15,0.307529530946312,0,0,0
9,13,16,0.201943647407749,0.03,0,0
9,13,17,0.297828154447822,0.03,0,0
9,13,18,0.420100769930685,0.02,0,0
9,13,19,0.280975622572739,0.01,0,0
9,14,9,0.419120976171903,0.02,0,0
9,14,10,0.487326918180584,0.01,0,0
9,14,11,0.544090886687605,0.01,0,0
9,14,12,0.372331656814732,0.01,0,0
9,14,13,0.2385038686372,0.02,0,0
9,14,14,0.31213879059774,0.02,0,0
9,14,15,0.251642234350148,0.01,0,0
9,14,16,0.552012986470505,0.02,0,0
9,14,17,0.336601092580592,0.01,0,0
9,14,18,0.477191078217691,0.02,0.02,0
9,14,19,0.218792766090394,0.03,0,0
9,15,9,0.289494043606588,0.02,0,0
9,15,10,0.592446479532841,0.02,0,0
9,15,11,0.604113597765336,0.02,0,0
9,15,12,0.374651059874208,0.02,0,0
9,15,13,0.348046528722015,0.02,0,0
9,15,14,0.388448371684188,0.02,0,0
9,15,15,0.362367611948076,0.0299999999999999,0,0
9,15,16,0.537658402584513,0.02,0,0
9,15,17,0.646889060832356,0.01,0,0
9,15,18,0.327605650817697,0.02,0,0
9,15,19,0.63442670465939,0.0299999999999999,0,0
9,16,9,0.398729497570589,0.02,0,0
9,16,10,0.41239945957587,0.02,0,0
9,16,11,0.370327111453486,0.03,0,0
9,16,12,0.319488518344706,0.02,0,0
9,16,13,0.768542079034172,0.03,0,0
9,16,14,0.436535431021292,0.01,0,0
9,16,15,0.966523148898508,0.04,0,0
9,16,16,0.183277005637412,0.03,0,0
9,16,17,0.408765980270501,0.01,0,0
9,16,18,0.464645134646138,0.01,0,0
9,16,19,0.281276543200701,0.01,0,0
9,17,9,0.348509050420617,0.01,0,0
