"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
23,23,23,0.0129551578086434,0.08,0.02,0
23,23,24,0.0214790474207938,0.03,0.05,0
23,23,25,0.0140596949026803,0.03,0.05,0
23,23,26,0.0256737226574737,0.07,0.01,0
23,23,27,0.00821436697462298,0.06,0.03,0
23,23,28,0.0519646266947912,0.08,0.02,0
23,23,29,0.0803380234338689,0.09,0,0
23,23,30,0.0637374537708211,0.05,0.01,0
23,23,31,0.00959069609545221,0.06,0.03,0
23,23,32,0.0110346887495842,0.06,0.01,0
23,23,33,0.00538585098925571,0.1,0,0
23,24,23,0.0965047700663337,0.08,0,0
23,24,24,0.00807624017718946,0.07,0,0
23,24,25,0.0127797218205927,0.08,0,0
23,24,26,0.00350178388528658,0.06,0,0
23,24,27,0.0209278259918993,0.11,0,0
23,24,28,0.0219887564111112,0.08,0,0
23,24,29,0.023839103310675,0.08,0,0
23,24,30,0.00521933690298109,0.08,0,0
23,24,31,0.0404327405244533,0.07,0,0
23,24,32,0.00883953267873003,0.06,0,0
23,24,33,0.00984216107455028,0.08,0,0
23,25,23,0.0720095827444637,0.08,0,0
23,25,24,0.116453074031406,0.07,0,0
23,25,25,0.0452634515520103,0.08,0,0
23,25,26,0.00754393612197144,0.08,0,0
23,25,27,0.00274865124513745,0.08,0,0
23,25,28,0.0182558913637742,0.08,0,0
23,25,29,0.00459990094651314,0.1,0,0
23,25,30,0.0401731056498797,0.11,0,0
23,25,31,0.0878526277326212,0.08,0,0
23,25,32,0.0754375974810444,0.08,0,0
23,25,33,0.0673855338297913,0.08,0,0
23,26,23,0.0157803043389729,0.08,0,0
23,26,24,0.0590282250449703,0.0800000000000001,0.01,0
23,26,25,0.0698767636150643,0.0600000000000001,0.02,0
23,26,26,0.00678694064245367,0.06,0,0
23,26,27,0.0125577768820112,0.07,0,0
23,26,28,0.016844592094994,0.08,0,0
23,26,29,0.0117514061257184,0.08,0,0
23,26,30,0.00535525606259582,0.07,0,0
23,26,31,0.00700532477633756,0.0800000000000001,0,0
23,26,32,0.0601129936486486,0.09,0,0
23,26,33,0.079548506968734,0.0800000000000001,0,0
23,27,23,0.00446525698623166,0.0600000000000001,0,0
23,27,24,0.0265351372718509,0.08,0,0
23,27,25,0.00163850213813984,0.0800000000000001,0.02,0
23,27,26,0.00472014827590505,0.07,0,0
23,27,27,0.0213835187028195,0.08,0,0
23,27,28,0.115155334508154,0.08,0,0
23,27,29,0.060665395737032,0.1,0,0
23,27,30,0.0749840834710269,0.1,0,0
23,27,31,0.0366711155937897,0.08,0,0
23,27,32,0.0217016783103893,0.08,0,0
23,27,33,0.0680486859639576,0.1,0,0
23,28,23,0.0242804081635088,0.0800000000000001,0,0
23,28,24,0.0232729542629707,0.1,0,0
23,28,25,0.0127207018082096,0.0599999999999999,0,0
23,28,26,0.055224943158286,0.0800000000000001,0,0
23,28,27,0.0479812448123011,0.08,0,0
23,28,28,0.00902206465962407,0.0599999999999999,0.02,0
23,28,29,0.0104830597051343,0.0800000000000001,0,0
23,28,30,0.007371484208029,0.09,0,0
23,28,31,0.134317509098622,0.0900000000000001,0,0
23,28,32,0.0990494332051978,0.09,0,0
23,28,33,0.0669022558858167,0.0800000000000001,0,0
23,29,23,0.00498785385374265,0.0599999999999999,0,0
23,29,24,0.0160701628894665,0.11,0,0
23,29,25,0.0830470456303439,0.0800000000000001,0,0
23,29,26,0.0176430104951482,0.09,0,0
23,29,27,0.0275824528067978,0.11,0,0
23,29,28,0.0247294086426602,0.11,0,0
23,29,29,0.031091779181997,0.0900000000000001,0,0
23,29,30,0.289158899332791,0.1,0,0
23,29,31,0.311052728298887,0.11,0,0
23,29,32,0.00779671254433862,0.1,0,0
23,29,33,0.0377646267857536,0.0900000000000001,0,0
23,30,23,0.0205610837153701,0.07,0,0
23,30,24,0.0956959290010174,0.0800000000000001,0,0
23,30,25,0.111391071126846,0.0800000000000001,0,0
23,30,26,0.0318922471371276,0.0800000000000001,0,0
23,30,27,0.0653015702861861,0.0799999999999998,0,0
23,30,28,0.147150032426967,0.0800000000000001,0,0
23,30,29,0.00500135672767781,0.0699999999999998,0,0
23,30,30,0.016414713363883,0.0900000000000001,0,0
23,30,31,0.0119536460437477,0.0900000000000001,0,0
23,30,32,0.0261146548833038,0.0999999999999999,0,0
23,30,33,0.0524068941209126,0.0999999999999999,0,0
23,31,23,0.00939484509909592,0.0699999999999998,0,0
23,31,24,0.00425795512348792,0.0699999999999998,0,0
23,31,25,0.0129754451265717,0.0799999999999998,0,0
23,31,26,0.0117550265790588,0.0799999999999998,0,0
23,31,27,0.010389542936805,0.11,0,0
23,31,28,0.0221970472465441,0.0900000000000001,0,0
23,31,29,0.0203083408924854,0.0899999999999999,0,0
23,31,30,0.0183818718834931,0.0899999999999999,0,0
23,31,31,0.0341878938644145,0.11,0,0
23,31,32,0.0632087380120651,0.0800000000000001,0,0
23,31,33,0.00222580023348219,0.11,0,0
23,32,23,0.0325786701874376,0.0800000000000001,0,0
