"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
65,65,0.407177275137494,0.67,0.05,0
65,66,1.0649301792452,0.67,0.01,0
65,67,0.696624630031044,0.65,0.03,0
65,68,0.896680978633337,0.77,0.06,0
65,69,0.541158730299573,0.72,0.06,0
65,70,0.703635558889194,0.87,0,0
65,71,0.907517298545079,0.86,0.03,0
65,72,0.506097246953244,0.77,0.03,0
65,73,0.360074142388947,0.69,0.03,0
65,74,1.09168940846621,0.77,0.08,0
65,75,0.59384262904158,0.78,0.05,0
66,65,0.511499219922604,0.69,0,0
66,66,0.689262286175592,0.69,0,0
66,67,0.40510157480518,0.73,0,0
66,68,0.210186622852861,0.72,0,0
66,69,0.715982883367263,0.79,0,0
66,70,0.385891293294958,0.71,0.02,0
66,71,0.660935804035589,0.85,0.02,0
66,72,0.574003904818058,0.84,0,0
66,73,0.56650922304323,0.78,0,0
66,74,0.95149777003467,0.82,0,0
66,75,0.333023368060318,0.78,0,0
67,65,0.245068710480288,0.68,0,0
67,66,0.492763566068631,0.7,0,0
67,67,0.405163890499367,0.75,0,0
67,68,0.681174825114999,0.77,0,0
67,69,0.274253144249315,0.75,0,0
67,70,0.664600544315544,0.83,0,0
67,71,0.109161060846682,0.76,0,0
67,72,0.335038855687328,0.72,0,0
67,73,0.346726954673878,0.76,0.03,0
67,74,1.05454600626843,0.95,0,0
67,75,0.96162697165249,1.04,0,0
68,65,0.344298767366817,0.72,0,0
68,66,0.516419738177478,0.74,0,0
68,67,0.771823599938037,0.77,0,0
68,68,0.816114264915483,0.82,0,0
68,69,0.284162378559046,0.77,0,0
68,70,0.365405028466238,0.81,0,0
68,71,0.358938459274452,0.85,0,0
68,72,0.648271301011668,0.89,0,0
68,73,0.525806247947398,0.81,0,0
68,74,1.09890648179306,0.87,0,0
68,75,1.29193134540121,0.94,0,0
69,65,0.545142660935175,0.76,0.02,0
69,66,0.568897168369014,0.8,0.02,0
69,67,0.2791864549067,0.74,0,0
69,68,0.508229173212294,0.75,0.02,0
69,69,0.283371812335302,0.76,0,0
69,70,1.07184644690706,0.89,0,0
69,71,0.165178258937997,0.86,0.02,0
69,72,0.663799584028542,0.83,0.04,0
69,73,0.615197410333836,0.81,0.02,0
69,74,0.38118110866313,0.81,0,0
69,75,0.674386520110936,0.92,0,0
70,65,0.366147981947237,0.779999999999999,0.02,0
70,66,1.79890371098565,0.85,0,0
70,67,0.366951149937159,0.75,0,0
70,68,0.38873288721951,0.779999999999999,0,0
70,69,0.518871999091748,0.75,0.00999999999999998,0
70,70,0.708236260454757,0.85,0,0
70,71,0.528823030462198,0.869999999999999,0,0
70,72,1.01609547879785,0.84,0.03,0
70,73,0.735252451287805,0.779999999999999,0,0
70,74,0.756154719202253,0.97,0,0
70,75,0.864324010272539,0.800000000000001,0.03,0
71,65,0.342900974106495,0.71,0,0
71,66,0.523872547167164,1,0,0
71,67,0.420601165451612,0.88,0,0
71,68,1.2092292965336,0.83,0,0
71,69,0.392902786400384,0.77,0,0
71,70,0.392556992818599,0.91,0,0
71,71,0.565311063805509,0.859999999999999,0,0
71,72,0.964339491728355,0.84,0,0
71,73,0.703251797641276,0.95,0,0
71,74,0.541923323180904,0.86,0,0
71,75,0.532083265101116,0.94,0.02,0
72,65,0.499221319302047,0.76,0.01,0
72,66,0.735625123857639,0.81,0.01,0
72,67,0.3094669327787,0.779999999999999,0,0
72,68,0.518571805392013,0.84,0,0
72,69,0.193657170201393,0.779999999999999,0,0
72,70,0.289976153880636,0.79,0.00999999999999998,0
72,71,0.369943876731783,0.840000000000001,0,0
72,72,0.460979841057236,0.94,0,0
72,73,0.158148540813278,0.89,0.00999999999999998,0
72,74,0.171957704984622,0.84,0,0
72,75,0.420457890166552,0.86,0.02,0
73,65,0.788242131714522,0.9,0,0
73,66,0.492507751164662,0.890000000000001,0,0
73,67,0.399293684374732,0.850000000000001,0,0
73,68,0.601347492596701,0.88,0,0
73,69,1.54899029403378,0.92,0,0
73,70,0.925863097100132,0.98,0.02,0
73,71,0.541632159868091,0.83,0,0
73,72,0.584064378539876,0.949999999999999,0,0
73,73,0.415867203086644,1.01,0.02,0
73,74,0.533182056260619,0.89,0,0
73,75,0.951205543649228,0.9,0,0
74,65,0.304562465274267,0.859999999999999,0,0
74,66,0.241528711560482,0.899999999999999,0,0
74,67,0.432343499149181,0.84,0,0
74,68,0.301708449639657,0.84,0,0
74,69,0.732826144472578,0.87,0,0
74,70,0.289367721983887,0.860000000000001,0,0
74,71,0.389737412976527,0.91,0,0
74,72,0.793579569765616,0.969999999999999,0.00999999999999998,0
74,73,1.65680474214187,0.94,0.02,0
74,74,0.569121762445067,0.98,0,0
74,75,0.191457429287387,0.870000000000001,0,0
75,65,0.405862645779867,0.789999999999999,0,0
75,66,0.460144219314278,0.949999999999999,0,0
75,67,0.586954463503897,0.969999999999999,0,0
75,68,0.43466736651102,0.859999999999999,0,0
75,69,1.43722330316826,0.85,0,0
75,70,0.365727789033259,0.860000000000001,0,0
75,71,0.580863352825382,0.859999999999999,0,0
75,72,0.495892115647011,0.69,0,0
75,73,0.348558951454559,0.629999999999999,0,0
75,74,0.319698474957171,0.629999999999999,0,0
75,75,0.230760507514508,0.700000000000001,0.03,0
