"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",9,16,10,16,0.144607567862772,0.0100000000000007,0,0
"2",9,19,16,NA,0.155730531706575,0.0099999999999999,0,0
"3",9,9,19,NA,0.167526121422489,0.03,0,0
"4",9,12,15,10,0.176249328932502,0.00999999999999979,0,0
"5",9,12,NA,NA,0.17767621633729,0.02,0,0
"6",9,17,18,NA,0.180557487961076,0.01,0,0
"7",9,16,16,NA,0.183277005637412,0.03,0,0
"8",9,13,15,17,0.188386475868264,0.0300000000000002,0,0
"9",9,10,12,NA,0.189811524560386,0.03,0,0
"10",9,11,16,NA,0.189909551132859,0.02,0,0
"11",9,10,12,18,0.193550828101585,0.02,0,0
"12",9,17,14,17,0.194594400412094,0.00999999999999979,0,0
"13",9,12,16,NA,0.201748428522066,0.03,0,0
"14",9,13,16,NA,0.201943647407749,0.03,0,0
"15",9,13,14,NA,0.203151841036106,0.01,0,0
"16",9,17,16,17,0.205325722716007,0.0300000000000002,0,0
"17",9,13,17,18,0.207893164024813,0.0299999999999998,0,0
"18",9,14,19,NA,0.218792766090394,0.03,0,0
"19",9,9,18,13,0.219831122243756,0.04,0,0
"20",9,9,19,17,0.223310236248373,0.01,0,0
"21",9,18,17,NA,0.226732976464249,0.03,0,0
"22",9,11,10,NA,0.229640880008194,0.00999999999999995,0,0
"23",9,18,14,NA,0.230236253057975,0.01,0,0
"24",9,19,18,17,0.231932556330649,0.04,0,0
"25",9,19,11,18,0.23566836325525,0.0300000000000002,0,0
"26",9,10,14,17,0.236006829756252,0.02,0,0
"27",9,14,13,NA,0.2385038686372,0.02,0,0
"28",9,14,12,12,0.239952149842399,0.0300000000000002,0,0
"29",9,13,15,10,0.244706675016286,0.0300000000000002,0,0
"30",9,14,13,17,0.247245675676628,0.02,0,0
"31",9,13,18,18,0.248263654933484,0.04,0,0
"32",9,12,10,NA,0.250170585771529,0,0,0
"33",9,16,11,14,0.251515087745741,0.0200000000000005,0,0
"34",9,14,15,NA,0.251642234350148,0.01,0,0
"35",9,17,10,9,0.251936014983668,0.04,0,0
"36",9,14,11,14,0.25277375243546,0.00999999999999979,0,0
"37",9,18,18,17,0.253888556564286,0.0300000000000002,0,0
"38",9,16,13,15,0.254282065760795,0.0300000000000002,0,0
"39",9,13,19,17,0.25643805440286,0.0500000000000003,0,0
"40",9,12,10,16,0.256465629536691,0.02,0,0
"41",9,18,13,NA,0.25731549281566,0.01,0,0
"42",9,15,19,16,0.259339947695521,0.0300000000000002,0,0
"43",9,17,15,NA,0.260666328176119,0.0199999999999999,0,0
"44",9,10,17,NA,0.260881368164856,0.01,0,0
"45",9,9,10,17,0.261136519972721,0.01,0,0
"46",9,11,15,NA,0.261151313968107,0.01,0,0
