"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"4445",5,9,4,8,0.0920221904121058,0.0199999999999996,0,0
"4446",5,5,9,8,0.0922999734148039,0,0,0
"8889",9,8,NA,NA,0.0932432507013488,0.01,0,0
"10000",10,8,3,7,0.093330829317608,0.0200000000000031,0,0
"6667",7,4,5,10,0.0936233512208581,0.019999999999996,0,0
"4447",5,10,10,5,0.0936943892479938,0,0,0
"6668",7,9,8,1,0.0940500568928113,0.0200000000000031,0,0
"5556",6,10,8,7,0.0946345270807468,0,0,0
"7778",8,8,2,4,0.0946686184986012,0,0,0
"4448",5,8,3,10,0.0947747406608324,0.0199999999999996,0,0
"3334",4,2,9,3,0.0948820783132852,0.0199999999999996,0,0
"6669",7,3,4,9,0.0949097642401659,0.0199999999999996,0,0
"1",1,3,5,9,0.0951148920486328,0.02,0,0
"6670",7,8,2,5,0.0951231639809893,0.00999999999999801,0,0
"6671",7,4,8,5,0.0951316246604369,0,0,0
"2223",3,5,5,NA,0.0951440176268364,0,0,0
"3335",4,2,5,7,0.0951552348528059,0,0,0
"2",1,6,7,8,0.0951604115866843,0,0,0
"3",1,5,3,6,0.0951705729478761,0,0,0
"3336",4,1,9,2,0.0951945170277104,0,0,0
"7779",8,10,5,6,0.0951997201362778,0,0,0
"1112",2,9,3,5,0.0952078309008071,0,0,0
"6672",7,10,7,3,0.0952233423787208,0.0200000000000031,0,0
"7780",8,5,4,8,0.0952904064496012,0.0200000000000031,0,0
"4449",5,8,6,3,0.0953047993470268,0,0,0
"4450",5,9,4,3,0.0953067141737981,0.0100000000000016,0,0
"7781",8,6,7,4,0.0953314435012186,0.00999999999999801,0,0
"7782",8,10,5,3,0.0953401235823395,0,0,0
"6673",7,5,5,4,0.0953768116665985,0,0,0
"4",1,4,9,9,0.0953885574470923,0.00999999999999979,0,0
"4451",5,6,3,5,0.0953910102000686,0.0100000000000016,0,0
"3337",4,6,10,NA,0.0954030888101662,0,0,0
"6674",7,9,7,2,0.0954426874981114,0,0,0
"8890",9,6,5,6,0.0954713000224063,0.00999999999999801,0,0
"3338",4,4,3,2,0.0954970393640459,0,0,0
"6675",7,3,3,3,0.0955909096345902,0,0,0
"5",1,3,8,10,0.0955929422489079,0,0,0
"6",1,6,7,6,0.0956036779391425,0,0,0
"7",1,9,10,1,0.0956286262262018,0.0199999999999996,0,0
"2224",3,3,2,1,0.0956316039661494,0.0100000000000016,0,0
"3339",4,7,9,2,0.0956466206376593,0,0,0
"2225",3,3,4,7,0.0957087038213194,0,0,0
"4452",5,8,3,8,0.0957373023156864,0,0,0
"3340",4,1,8,5,0.0957521874099884,0.0200000000000014,0,0
"8",1,2,6,7,0.095811164105176,0.01,0,0
"2226",3,7,10,3,0.09583065861713,0,0,0
"9",1,4,10,7,0.0958479352437031,0.02,0,0
"2227",3,4,1,10,0.0958547860535183,0.00999999999999979,0,0
"1113",2,9,5,1,0.0958554947483038,0.00999999999999979,0,0
"2228",3,2,8,10,0.095875821644187,0,0,0
"3341",4,8,3,3,0.0958781671147645,0,0,0
"10",1,2,7,2,0.0958804909211004,0,0,0
"10001",10,3,10,6,0.0958945248135029,0.0200000000000031,0,0
"5557",6,4,6,10,0.095894942075444,0,0,0
"5558",6,8,5,4,0.0959158475455634,0.0199999999999996,0,0
"1114",2,5,6,7,0.0959167240875721,0.0199999999999996,0,0
"5559",6,8,4,10,0.0959305546231916,0,0,0
"10002",10,2,5,1,0.0959356403077487,0.0200000000000031,0,0
"4453",5,9,2,8,0.0959554864597743,0.0200000000000031,0,0
"7783",8,8,7,2,0.0959811424757152,0,0,0
"11",1,2,1,6,0.0959947561292495,0.02,0,0
"12",1,5,3,10,0.096001071685893,0.0100000000000002,0,0
"3342",4,4,7,2,0.0960233242762762,0,0,0
"2229",3,7,1,4,0.0960783961316445,0,0,0
"13",1,6,3,8,0.0960950265955777,0.00999999999999979,0,0
"7784",8,6,5,8,0.0961097877518668,0,0,0
"14",1,8,8,8,0.0961332803602871,0,0,0
"15",1,3,6,5,0.0961493425512918,0,0,0
"4454",5,6,4,7,0.0961510378406469,0.0199999999999996,0,0
"16",1,4,4,3,0.0961597964930413,0.02,0,0
"3343",4,10,10,5,0.0961612230388243,0,0,0
"2230",3,6,2,6,0.0961630571776435,0,0,0
"3344",4,2,8,1,0.0961661630664311,0,0,0
"3345",4,3,7,NA,0.0961677813140004,0.02,0,0
"3346",4,6,7,6,0.0961715411008336,0.0199999999999996,0,0
"2231",3,10,5,8,0.0961880666060166,0.0200000000000014,0,0
"4455",5,5,3,7,0.0961886457493899,0.0199999999999996,0,0
"7785",8,8,5,1,0.0961903107776985,0.0200000000000031,0,0
"1115",2,9,9,7,0.0961937582347349,0.0100000000000016,0,0
"4456",5,10,7,1,0.0961945180831775,0.0199999999999996,0,0
"17",1,8,8,7,0.0961982424307325,0,0,0
"18",1,7,7,7,0.096203743958881,0,0,0
"19",1,6,10,6,0.0962061698369826,0,0,0
"8891",9,1,6,1,0.0962112770679353,0,0,0
"20",1,2,6,10,0.0962176112471687,0.02,0,0
"3347",4,8,8,5,0.0962452982286887,0.0100000000000016,0,0
"21",1,8,4,4,0.0962492450822133,0.02,0,0
"22",1,4,5,8,0.0962533922278634,0,0,0
"23",1,5,2,6,0.0962543260966443,0,0,0
"10003",10,3,1,6,0.0962564209561376,0,0,0
"2232",3,3,5,10,0.0962608939028526,0,0,0
"3348",4,2,6,7,0.0962624253435094,0.00999999999999979,0,0
