"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
25,25,0.0437769238597684,0.04,0.04,0
25,26,0.186399458637913,0.04,0.01,0
25,27,0.181252471649307,0.03,0.05,0
25,28,0.0968240404529403,0.08,0,0
25,29,0.0606844249123155,0.08,0,0
25,30,0.0612475329840518,0.07,0.02,0
25,31,0.0729235454127224,0.06,0.01,0
25,32,0.202350948787213,0.06,0.02,0
25,33,0.227928533207397,0.08,0.02,0
25,34,0.537284297100135,0.08,0.01,0
25,35,0.0654217825091078,0.09,0,0
26,25,0.0888412621147471,0.06,0,0
26,26,0.12186029178113,0.04,0,0
26,27,0.0371719914167976,0.06,0,0
26,28,0.179436842221024,0.04,0,0
26,29,0.185473522399812,0.06,0,0
26,30,0.16410764531232,0.06,0,0
26,31,0.076248035852251,0.05,0,0
26,32,0.0806941887769572,0.08,0,0
26,33,0.060416881042794,0.08,0,0
26,34,0.0887029929248099,0.05,0.02,0
26,35,0.258239445605919,0.1,0,0
27,25,0.0716412750565816,0.05,0,0
27,26,0.089660787152462,0.06,0.02,0
27,27,0.0754649975733256,0.08,0,0
27,28,0.137358835196141,0.05,0.01,0
27,29,0.262734043782408,0.06,0,0
27,30,0.144549623897831,0.06,0,0
27,31,0.165515610158583,0.0800000000000001,0,0
27,32,0.327861920041645,0.06,0,0
27,33,0.13608245251966,0.0800000000000001,0,0
27,34,0.142256698398012,0.07,0,0
27,35,0.129176857351298,0.07,0,0
28,25,0.0247711976133032,0.07,0,0
28,26,0.355996496800739,0.07,0,0
28,27,0.0296911648864331,0.0599999999999999,0,0
28,28,0.07047734550442,0.0599999999999999,0,0
28,29,0.0729725414472413,0.08,0,0
28,30,0.0919690218807897,0.0399999999999999,0,0
28,31,0.0416178970257675,0.0599999999999999,0,0
28,32,0.0701506712454397,0.05,0,0
28,33,0.0742662961998696,0.0600000000000001,0,0
28,34,0.0563130767586583,0.0600000000000001,0,0
28,35,0.204227186004003,0.09,0,0
29,25,0.0232618536371487,0.05,0,0
29,26,0.183742433515162,0.08,0,0
29,27,0.0238622979907932,0.07,0,0
29,28,0.0831434568902908,0.08,0,0
29,29,0.0917564720232782,0.07,0,0
29,30,0.0539192123476904,0.0599999999999999,0,0
29,31,0.485923269894566,0.08,0,0
29,32,0.084197073077482,0.1,0,0
29,33,0.0442555742410622,0.0800000000000001,0,0
29,34,0.113416115438748,0.07,0,0
29,35,0.0453344443217668,0.04,0,0
30,25,0.181129918968248,0.0399999999999999,0,0
30,26,0.12808915740824,0.08,0,0
30,27,0.0515023979654216,0.0399999999999999,0,0
30,28,0.0643735102537502,0.0599999999999999,0,0
30,29,0.105784386809991,0.1,0,0
30,30,0.10343781237421,0.0800000000000001,0,0
30,31,0.0971043533349266,0.08,0,0
30,32,0.0404169164348712,0.08,0,0
30,33,0.129612494636207,0.09,0,0
30,34,0.049611729717196,0.0600000000000001,0,0
30,35,0.150429019531108,0.1,0,0
31,25,0.00687521668441521,0.0399999999999999,0,0
31,26,0.0489031966880292,0.08,0,0
31,27,0.163426908937423,0.08,0,0
31,28,0.10070543317671,0.0599999999999999,0,0
31,29,0.327249067457549,0.08,0,0
31,30,0.074160272307669,0.08,0,0
31,31,0.0223474596535652,0.0800000000000001,0,0
31,32,0.121200456144886,0.0900000000000001,0,0
31,33,0.0269479565368857,0.09,0,0
31,34,0.155853967660494,0.0600000000000001,0,0
31,35,0.0987606489458908,0.0700000000000001,0,0
32,25,0.0232267701612571,0.0600000000000001,0,0
32,26,0.0182911613499092,0.0600000000000001,0,0
32,27,0.0242404625589016,0.0600000000000001,0,0
32,28,0.0296289126869201,0.0600000000000001,0,0
32,29,0.0153895653184148,0.0799999999999998,0,0
32,30,0.0424277767594505,0.11,0,0
