"","Layer.1","Layer.2","Layer.3","Layer.4","MSE","User.Time","CPU.Time","Reutilized"
"1",4,7,4,4,0.35423027414048,0,0,0
"2",4,7,4,6,0.35446991493659,0,0,0
"3",4,5,14,4,0.355218786280024,0.02,0,0
"4",4,7,4,13,0.356411633190968,0,0,0
"5",4,6,6,9,0.35968829841226,0.0199999999999998,0,0
"6",4,12,6,12,0.487781156330195,0.0299999999999994,0,0
"7",4,4,13,11,0.512372536034466,0.02,0,0
"8",4,11,14,7,0.526435972530332,0.0200000000000005,0,0
"9",4,11,10,6,0.535699290041701,0,0,0
"10",4,10,7,NA,0.537939554690443,0.01,0,0
"11",4,14,9,5,0.541272035357825,0.0300000000000002,0,0
"12",4,6,14,5,0.545591241692521,0.0299999999999998,0,0
"13",4,14,10,6,0.546331873453513,0.0200000000000005,0,0
"14",4,9,10,10,0.549993339447545,0.02,0,0
"15",4,12,11,13,0.551195480785544,0.0200000000000005,0,0
"16",4,12,10,11,0.552828089981999,0.00999999999999979,0,0
"17",4,11,14,13,0.554361485249953,0.00999999999999979,0,0
"18",4,9,10,13,0.55456603485898,0.0299999999999998,0,0
"19",4,4,9,7,0.558760637986291,0.02,0,0
"20",4,13,13,14,0.558880575446284,0.0300000000000002,0,0
"21",4,13,10,14,0.562076834559263,0.0300000000000002,0,0
"22",4,7,13,12,0.562094390755417,0.02,0,0
"23",4,12,5,11,0.562710500498989,0.0300000000000002,0,0
"24",4,14,12,14,0.563074500439461,0.0300000000000002,0,0
"25",4,8,14,8,0.56392245475595,0.0299999999999998,0,0
"26",4,5,14,13,0.564640243362679,0.03,0,0
"27",4,4,14,NA,0.564659275996542,0.04,0,0
"28",4,12,12,12,0.565899132952613,0.0200000000000005,0,0
"29",4,11,6,13,0.566276613307434,0.00999999999999979,0,0
"30",4,13,8,9,0.566968556950696,0.0100000000000007,0,0
"31",4,11,14,6,0.567083071376247,0.00999999999999979,0,0
"32",4,12,6,7,0.567529065907336,0.00999999999999979,0,0
"33",4,10,13,NA,0.568137199396252,0,0,0
"34",4,8,10,6,0.568195277607175,0.02,0,0
"35",4,4,11,NA,0.568425577459932,0.02,0,0
"36",4,5,11,NA,0.568797578635817,0.02,0,0
"37",4,7,9,14,0.568956100208653,0,0,0
"38",4,14,4,5,0.570134627588817,0.0199999999999996,0,0
"39",4,9,8,9,0.570746433525499,0.02,0,0
"40",4,11,12,9,0.570878491168799,0.00999999999999979,0,0
"41",4,13,9,9,0.571305943917886,0.0300000000000002,0,0
"42",4,5,10,10,0.571940886226232,0.02,0,0
"43",4,8,13,6,0.572168779761501,0.04,0,0
"44",4,8,7,13,0.572292307708323,0.00999999999999979,0,0
"45",4,10,4,12,0.572333317218065,0.0199999999999996,0,0
"46",4,9,11,12,0.572559695402454,0.00999999999999979,0,0
"47",4,14,10,10,0.572761843600751,0.0200000000000005,0,0
"48",4,7,10,14,0.573579132027547,0.0300000000000002,0,0
