"Layer 1","MSE","User Time","CPU Time","Reutilized"
8,0.0171959150143443,0.00999999999999998,0,0
9,0.118011366447147,0.00999999999999998,0.02,0
10,0.141820517634791,0.02,0,0
11,0.102056477039944,0.03,0,0
12,0.0783084724799519,0.02,0,0
13,0.137414176346179,0.03,0,0
14,0.557677945074012,0,0,0
15,0.25164557983672,0.00999999999999998,0,0
16,0.0673929985108705,0.03,0,0
17,0.421990576950038,0.02,0.02,0
18,0.516270548520876,0.03,0,0
