"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
17,17,17,17,0.104541608059075,0.05,0,0
17,17,17,18,0.098175648901611,0.02,0.03,0
17,17,17,19,0.0994886239833538,0.07,0,0
17,17,17,20,0.100117308812189,0.05,0,0
17,17,17,21,0.098619023435664,0.03,0.03,0
17,17,17,22,0.098495400418149,0.07,0.01,0
17,17,17,23,0.0983458539024639,0.05,0.01,0
17,17,17,24,0.102597403324043,0.06,0,0
17,17,17,25,0.0983357605138912,0.06,0,0
17,17,17,26,0.103541674735095,0.07,0,0
17,17,17,27,0.101777352422523,0.05,0.01,0
17,17,18,17,0.0967698259633037,0.05,0,0
17,17,18,18,0.0976925831125978,0.03,0,0
17,17,18,19,0.100534996991783,0.04,0,0
17,17,18,20,0.0993921258692413,0.04,0,0
17,17,18,21,0.104278721996958,0.05,0,0
17,17,18,22,0.109192379012624,0.05,0,0
17,17,18,23,0.105809125113301,0.04,0,0
17,17,18,24,0.103280197097462,0.03,0,0
17,17,18,25,0.101415528689489,0.05,0,0
17,17,18,26,0.106525872712303,0.03,0,0
17,17,18,27,0.104724089278326,0.05,0,0
17,17,19,17,0.102062702327706,0.04,0,0
17,17,19,18,0.107650068228567,0.05,0,0
17,17,19,19,0.101755248622593,0.03,0,0
17,17,19,20,0.101377650185136,0.07,0,0
17,17,19,21,0.0998340479226827,0.03,0,0
17,17,19,22,0.0998128230568529,0.05,0,0
17,17,19,23,0.100951381757082,0.04,0,0
17,17,19,24,0.10164854134963,0.04,0,0
17,17,19,25,0.0913316355566134,0.05,0,0
17,17,19,26,0.105294569972994,0.06,0,0
17,17,19,27,0.0988301688272302,0.05,0,0
17,17,20,17,0.100517891697095,0.05,0,0
17,17,20,18,0.094929263063785,0.05,0,0
17,17,20,19,0.0947891928398743,0.04,0,0
17,17,20,20,0.101541614056217,0.0399999999999999,0,0
17,17,20,21,0.0951967943610678,0.03,0,0
17,17,20,22,0.104383555769779,0.05,0,0
17,17,20,23,0.100747624936693,0.05,0,0
17,17,20,24,0.098337383354409,0.05,0,0
17,17,20,25,0.100499560948509,0.05,0,0
17,17,20,26,0.101920869005659,0.0599999999999999,0,0
17,17,20,27,0.110508226249051,0.0399999999999999,0,0
17,17,21,17,0.105892747535848,0.0399999999999999,0,0
17,17,21,18,0.107261740208664,0.03,0,0
17,17,21,19,0.108808029479488,0.03,0,0
17,17,21,20,0.0992837310221029,0.03,0,0
17,17,21,21,0.106493809194345,0.0599999999999999,0,0
17,17,21,22,0.0955129130266253,0.0299999999999999,0,0
17,17,21,23,0.0978511412125923,0.0700000000000001,0,0
17,17,21,24,0.100205693218791,0.05,0.01,0
17,17,21,25,0.111603957963761,0.0399999999999999,0,0
17,17,21,26,0.108901896454506,0.05,0,0
17,17,21,27,0.105217103356729,0.0599999999999999,0,0
17,17,22,17,0.0967785406064649,0.03,0,0
17,17,22,18,0.101515396317882,0.05,0,0
17,17,22,19,0.101541302041803,0.0599999999999999,0,0
17,17,22,20,0.102277938124971,0.03,0,0
17,17,22,21,0.104462223937356,0.03,0.02,0
17,17,22,22,0.104546874905507,0.0599999999999999,0,0
17,17,22,23,0.101817954484756,0.0599999999999999,0,0
17,17,22,24,0.101982544815147,0.0499999999999999,0,0
17,17,22,25,0.0990042858296228,0.03,0,0
17,17,22,26,0.109072991303195,0.05,0,0
17,17,22,27,0.104049310447955,0.05,0,0
17,17,23,17,0.100038512714273,0.05,0,0
17,17,23,18,0.0992870046710825,0.04,0,0
17,17,23,19,0.0994827713866631,0.05,0,0
17,17,23,20,0.103193012434851,0.0299999999999999,0,0
17,17,23,21,0.105704875165321,0.03,0,0
17,17,23,22,0.106073200088447,0.0600000000000001,0,0
17,17,23,23,0.102263415428502,0.03,0,0
17,17,23,24,0.101736567977781,0.04,0,0
17,17,23,25,0.107908386074876,0.0599999999999999,0,0
17,17,23,26,0.100533546635003,0.08,0,0
17,17,23,27,0.112697316625029,0.0399999999999999,0,0
17,17,24,17,0.101105830126211,0.0599999999999999,0,0
17,17,24,18,0.100458547812549,0.03,0,0
17,17,24,19,0.102089555339358,0.0700000000000001,0,0
17,17,24,20,0.0999553889282809,0.0600000000000001,0,0
17,17,24,21,0.0997727112535949,0.0599999999999999,0,0
17,17,24,22,0.103201175651165,0.05,0,0
17,17,24,23,0.101178364381795,0.05,0,0
17,17,24,24,0.100709854850649,0.0600000000000001,0,0
17,17,24,25,0.101817088855795,0.0599999999999999,0,0
17,17,24,26,0.100813300881763,0.0599999999999999,0,0
17,17,24,27,0.101872326330026,0.0599999999999999,0,0
17,17,25,17,0.10275336592307,0.05,0,0
17,17,25,18,0.102027554851827,0.0299999999999999,0,0
17,17,25,19,0.101530170443953,0.0600000000000001,0,0
17,17,25,20,0.104971527184735,0.05,0,0
17,17,25,21,0.103575294792727,0.0499999999999999,0,0
17,17,25,22,0.105268741818223,0.0600000000000001,0,0
17,17,25,23,0.103162828777522,0.0599999999999999,0,0
17,17,25,24,0.105947896838409,0.0499999999999999,0,0
17,17,25,25,0.0984348443170508,0.0600000000000001,0,0
17,17,25,26,0.101954903005659,0.0600000000000001,0,0
17,17,25,27,0.102456476911991,0.0700000000000001,0,0
17,17,26,17,0.0998904595957917,0.05,0,0
17,17,26,18,0.10405387030247,0.04,0,0
17,17,26,19,0.110074528893997,0.0600000000000001,0,0
17,17,26,20,0.0995324512361608,0.05,0,0
17,17,26,21,0.102626365376235,0.0600000000000001,0,0
17,17,26,22,0.10311353931929,0.0600000000000001,0,0
17,17,26,23,0.105225566511029,0.04,0,0
17,17,26,24,0.101661249038459,0.0600000000000001,0,0
17,17,26,25,0.0998389387248835,0.0599999999999998,0,0
17,17,26,26,0.100327152324582,0.0799999999999998,0,0
17,17,26,27,0.110391833947432,0.0600000000000001,0,0
17,17,27,17,0.107302277297112,0.05,0,0
17,17,27,18,0.102780505740629,0.0600000000000001,0,0
17,17,27,19,0.107040578206399,0.0600000000000001,0,0
17,17,27,20,0.101170986771762,0.0699999999999998,0,0
17,17,27,21,0.0997791402986243,0.0699999999999998,0,0
17,17,27,22,0.0987412066332724,0.0499999999999998,0,0
17,17,27,23,0.100356949032218,0.05,0,0
17,17,27,24,0.107744429400796,0.0799999999999998,0,0
17,17,27,25,0.112409053541009,0.0800000000000001,0,0
17,17,27,26,0.0955042351428638,0.0600000000000001,0,0
17,17,27,27,0.100039836717934,0.0600000000000001,0,0
17,18,17,17,0.0983097763939139,0.05,0,0
17,18,17,18,0.100811189161751,0.0700000000000001,0,0
17,18,17,19,0.0954052300249792,0.03,0,0
17,18,17,20,0.0987425393433478,0.04,0,0
17,18,17,21,0.104061653715846,0.05,0,0
17,18,17,22,0.101731988177509,0.04,0,0
17,18,17,23,0.098454900313352,0.04,0,0
17,18,17,24,0.0994592631453295,0.0600000000000001,0,0
17,18,17,25,0.104324448217379,0.0599999999999998,0,0
17,18,17,26,0.105244083037056,0.04,0,0
17,18,17,27,0.115360046968799,0.0700000000000001,0,0
17,18,18,17,0.0979161734849323,0.05,0,0
17,18,18,18,0.100241097190911,0.05,0,0
17,18,18,19,0.100668715835197,0.0499999999999998,0,0
17,18,18,20,0.100252028277835,0.05,0,0
17,18,18,21,0.10279064630978,0.03,0,0
17,18,18,22,0.0943629264780034,0.03,0.01,0
17,18,18,23,0.106082930118291,0.0600000000000001,0,0
17,18,18,24,0.101847054099845,0.0699999999999998,0,0
17,18,18,25,0.0980769801657538,0.0699999999999998,0,0
17,18,18,26,0.0967800278837334,0.0599999999999998,0,0
17,18,18,27,0.107260596899868,0.05,0,0
17,18,19,17,0.105537863060557,0.03,0,0
17,18,19,18,0.102037647665379,0.01,0,0
17,18,19,19,0.0922320879595068,0.04,0,0
17,18,19,20,0.108191396266134,0.04,0,0
17,18,19,21,0.0987212068404195,0.0499999999999998,0,0
17,18,19,22,0.0974709881340063,0.0600000000000001,0,0
17,18,19,23,0.0991268493408015,0.03,0,0
