"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
19,19,19,0.128106262229035,0.06,0
19,19,20,0.142312599623204,0.00999999999999998,0.03
19,19,21,0.115338430857269,0.06,0.02
19,19,22,0.136146052270807,0.04,0.01
19,19,23,0.112269266797409,0.07,0.03
19,19,24,0.101192176590217,0.03,0.01
19,19,25,0.105477555817525,0.04,0
19,20,19,0.115770671225014,0.04,0.01
19,20,20,0.165705099954321,0.08,0
19,20,21,0.136865346567584,0.06,0
19,20,22,0.115182322082824,0.05,0.01
19,20,23,0.112939187614272,0.05,0
19,20,24,0.106561882451779,0.05,0
19,20,25,0.122978564828411,0.04,0.02
19,21,19,0.103683474674019,0.05,0
19,21,20,0.108237475978581,0.05,0
19,21,21,0.118622213195593,0.04,0
19,21,22,0.108534922079736,0.05,0
19,21,23,0.161048289426523,0.03,0
19,21,24,0.136475599181612,0.05,0
19,21,25,0.101536488149979,0.04,0
19,22,19,0.107702190466517,0.05,0
19,22,20,0.10928874127553,0.05,0
19,22,21,0.115520761849665,0.06,0.02
19,22,22,0.10325592071972,0.06,0
19,22,23,0.102900849980577,0.05,0.02
19,22,24,0.108258349309673,0.05,0
19,22,25,0.108702623458684,0.05,0
19,23,19,0.107135808797391,0.05,0
19,23,20,0.153289004436036,0.06,0
19,23,21,0.147234552566653,0.05,0
19,23,22,0.118221529983291,0.03,0
19,23,23,0.142477434938819,0.04,0
19,23,24,0.152595274068235,0.04,0
19,23,25,0.105629175289489,0.05,0
19,24,19,0.112239207717837,0.08,0
19,24,20,0.106982049038784,0.07,0
19,24,21,0.172948915890398,0.0600000000000001,0
19,24,22,0.109077680345911,0.06,0
19,24,23,0.13734106128727,0.05,0
19,24,24,0.111354357764946,0.05,0
19,24,25,0.134197086949602,0.01,0
19,25,19,0.1009864105079,0.03,0
19,25,20,0.113309696422979,0.0399999999999999,0
19,25,21,0.107350020823007,0.05,0
19,25,22,0.111121298225991,0.0499999999999999,0
19,25,23,0.10229684312799,0.0399999999999999,0
19,25,24,0.10487916474868,0.0599999999999999,0
19,25,25,0.115042130359197,0.0599999999999999,0
20,19,19,0.0985565165109928,0.0600000000000001,0
20,19,20,0.113658508790131,0.0399999999999999,0
20,19,21,0.105521947226853,0.03,0
20,19,22,0.103069312603184,0.05,0
20,19,23,0.104382232972494,0.05,0
20,19,24,0.12062666124142,0.05,0
20,19,25,0.106613903814182,0.03,0
20,20,19,0.110020912671352,0.03,0
20,20,20,0.114736332132165,0.05,0
20,20,21,0.120827175751445,0.04,0
20,20,22,0.10129414931318,0.04,0
20,20,23,0.10748796063717,0.05,0
20,20,24,0.112107157148895,0.0399999999999999,0
20,20,25,0.182169631256051,0.0499999999999999,0
20,21,19,0.104552494521621,0.05,0
20,21,20,0.134226631605531,0.05,0
20,21,21,0.115127535029032,0.0499999999999999,0
20,21,22,0.130246940481504,0.07,0
20,21,23,0.113569275139044,0.05,0
20,21,24,0.103819798086832,0.0499999999999999,0
20,21,25,0.106517237046921,0.0700000000000001,0
20,22,19,0.10090088011788,0.04,0
20,22,20,0.103050957993803,0.0600000000000001,0
20,22,21,0.0972496914354577,0.03,0
20,22,22,0.115005415746268,0.0399999999999999,0
20,22,23,0.105744212828618,0.0299999999999999,0
20,22,24,0.107566047608933,0.0599999999999999,0
20,22,25,0.109690997037169,0.0499999999999999,0
20,23,19,0.12574096001535,0.0399999999999999,0
20,23,20,0.101854980017757,0.0399999999999999,0
20,23,21,0.108888993231154,0.05,0
20,23,22,0.106434213339836,0.0299999999999999,0
20,23,23,0.112602068559664,0.05,0
20,23,24,0.144776849622543,0.0599999999999999,0
20,23,25,0.103650716955517,0.05,0
20,24,19,0.106006125713066,0.03,0
20,24,20,0.108168902574639,0.05,0
20,24,21,0.173166695877245,0.0599999999999999,0
20,24,22,0.106501863463517,0.0399999999999999,0
20,24,23,0.106025314468989,0.0700000000000001,0
20,24,24,0.128867558127054,0.05,0
20,24,25,0.104059096031112,0.05,0
20,25,19,0.112776098214999,0.04,0
20,25,20,0.109601077583635,0.0399999999999999,0
20,25,21,0.104020868631921,0.03,0
20,25,22,0.107447688420876,0.0499999999999999,0
20,25,23,0.106367864282148,0.03,0
20,25,24,0.106510543875091,0.05,0
20,25,25,0.100958341127126,0.05,0
21,19,19,0.117084672702351,0.04,0
21,19,20,0.143953006499157,0.05,0
21,19,21,0.10189876747604,0.04,0
21,19,22,0.106299203460812,0.0499999999999999,0
21,19,23,0.139414413316584,0.0499999999999999,0
21,19,24,0.102668450901911,0.05,0
21,19,25,0.101620770891422,0.05,0
21,20,19,0.110800002107369,0.05,0
21,20,20,0.106840520051741,0.03,0
21,20,21,0.108388539575081,0.04,0
21,20,22,0.105719337257888,0.03,0
21,20,23,0.137210736720927,0.04,0
21,20,24,0.103117704545486,0.03,0
21,20,25,0.103969964060415,0.05,0
21,21,19,0.103637852489285,0.05,0
21,21,20,0.106566359853086,0.05,0
21,21,21,0.107412604544814,0.04,0
21,21,22,0.129255310472597,0.05,0
21,21,23,0.117631127056627,0.0399999999999998,0
21,21,24,0.108556120157677,0.04,0
21,21,25,0.122173468580896,0.04,0
21,22,19,0.10496772887083,0.05,0
21,22,20,0.106705910819574,0.03,0
21,22,21,0.115951935582326,0.0599999999999998,0
21,22,22,0.103835567233719,0.0499999999999998,0
21,22,23,0.209120163448044,0.0600000000000001,0
21,22,24,0.133027354833006,0.0600000000000001,0
21,22,25,0.102114171698446,0.03,0
21,23,19,0.105346092847572,0.04,0
21,23,20,0.111044242500363,0.03,0
21,23,21,0.138953796987056,0.04,0
21,23,22,0.129946078522981,0.0600000000000001,0
21,23,23,0.103083365822575,0.04,0
21,23,24,0.108478475692855,0.04,0
21,23,25,0.109669256073703,0.0700000000000001,0
21,24,19,0.103560222093559,0.05,0
21,24,20,0.156169051575666,0.05,0
21,24,21,0.116891461001497,0.04,0
21,24,22,0.102951178973914,0.05,0
21,24,23,0.114109145797485,0.05,0
21,24,24,0.109256268304917,0.04,0
21,24,25,0.105659394791995,0.0600000000000001,0.00999999999999998
21,25,19,0.101983343183499,0.05,0
21,25,20,0.239281670407056,0.0800000000000001,0.00999999999999998
21,25,21,0.106570820734205,0.0499999999999998,0
21,25,22,0.114461005986376,0.0600000000000001,0
21,25,23,0.123765441434931,0.0600000000000001,0
