"Layer 1","MSE","User Time","CPU Time"
35,0.846053724364209,0.24,0.05
36,3.19126948400581,0.18,0
37,1.08745509221984,0.05,0.02
38,0.583745440299938,0.05,0.05
39,0.182335458881849,0.05,0.01
40,1.19307800645504,0.17,0.01
41,4.0567918170042,0.09,0.01
