"Layer 1","MSE","User Time","CPU Time","Reutilized"
9,0.304546239310877,0.02,0,0
10,1.09075845729373,0.00999999999999998,0,0
11,1.00021049978224,0.02,0,0
12,0.66836043955047,0.00999999999999998,0,0
13,1.69601756671876,0.00999999999999998,0,0
14,0.244497373429112,0,0.01,0
15,0.104381966438077,0.02,0,0
16,0.350560192162835,0.02,0,0
17,1.31769788744276,0.00999999999999998,0,0
18,1.17272299379031,0.02,0,0
19,0.415252563755098,0.00999999999999998,0,0
