"Layer 1","MSE","User Time","CPU Time"
6,0.848364745308602,0.02,0
7,0.408768096534399,0.00999999999999998,0
8,0.280359167083455,0.02,0
9,0.478625072883431,0.00999999999999998,0
10,0.531620538498834,0.00999999999999998,0
11,1.09538433406609,0.03,0
12,1.85835254158544,0.00999999999999998,0
