"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
67,72,69,71,39.5736531308348,3.69,0.03
67,72,69,72,36.2358885418893,4.08,0.00999999999999998
67,72,69,73,36.8889175202262,3.75,0.00999999999999995
67,72,70,67,37.884464191307,3.88000000000001,0
67,72,70,68,35.1778211148753,4.25,0
67,72,70,69,38.186519706826,4.06,0.02
67,72,70,70,38.9335798037849,3.81999999999999,0
67,72,70,71,38.388506661753,4.02,0
67,72,70,72,37.3655110057578,4.02,0.02
67,72,70,73,39.713636884955,3.97000000000001,0
67,72,71,67,33.2458925794837,3.89,0.02
67,72,71,68,38.0111067634607,3.69000000000001,0.02
67,72,71,69,36.5182206713585,4.06,0.02
67,72,71,70,41.5304215028742,4.25,0
67,72,71,71,38.6584162061284,4.19,0
67,72,71,72,38.672892172011,4.33,0.00999999999999998
67,72,71,73,40.6552890972145,4.28,0
67,72,72,67,36.6905399669994,3.61,0
67,72,72,68,33.2205443853688,4.17,0.01
67,72,72,69,35.1701670841339,4.14999999999999,0
67,72,72,70,34.4313611167308,4.19999999999999,0
67,72,72,71,37.2058541316058,4.14,0
67,72,72,72,35.5147458333718,4.07000000000001,0
67,72,72,73,37.079992837623,4.3,0
67,72,73,67,34.9118525784975,4.09,0
67,72,73,68,36.0231222410162,4.22999999999999,0
67,72,73,69,33.4555256133915,4.16,0
67,72,73,70,39.9331692502553,4.08,0
67,72,73,71,39.2292413906255,4.34999999999999,0
67,72,73,72,36.4537665064292,4.22,0
67,72,73,73,41.686700960889,4.26000000000001,0
67,73,67,67,32.1563028119702,3.55000000000001,0
67,73,67,68,36.5421147994918,3.62,0.01
67,73,67,69,38.0284061630523,3.87,0
67,73,67,70,34.5773776428395,4.08000000000001,0.03
67,73,67,71,38.3602411711207,3.91999999999999,0
67,73,67,72,42.2149812875346,3.79000000000001,0
67,73,67,73,36.745976325775,3.97,0.02
67,73,68,67,41.7278463383182,3.72,0.01
67,73,68,68,36.3054218331511,3.68000000000001,0
67,73,68,69,32.618074725327,3.94000000000001,0.02
67,73,68,70,38.321661727547,3.60000000000001,0
67,73,68,71,37.4286183172222,3.73,0.02
67,73,68,72,36.098865619951,3.61,0
67,73,68,73,40.5185693790015,3.85000000000001,0
67,73,69,67,39.365872308386,3.88999999999999,0.01
67,73,69,68,36.9106305681021,4.05,0
67,73,69,69,34.6898020589907,3.98,0
67,73,69,70,37.8665240369062,3.78,0
67,73,69,71,31.7977081727636,4.27000000000001,0
67,73,69,72,37.5114016921509,4.17,0
67,73,69,73,34.5192811315467,4.19,0.02
67,73,70,67,38.6138176650623,3.60000000000001,0.01
67,73,70,68,40.94949544307,3.99000000000001,0.02
67,73,70,69,32.6268675073865,4.02000000000001,0
67,73,70,70,35.9380931632007,3.86,0
67,73,70,71,40.0734637138836,4.08,0
67,73,70,72,41.1583309607601,4.42999999999999,0
67,73,70,73,38.2890227093324,4.53999999999999,0
67,73,71,67,36.5265681797145,4.19999999999999,0
67,73,71,68,36.1353991143289,4.08,0.02
67,73,71,69,37.0598203073651,3.84999999999999,0
67,73,71,70,35.4711161788061,3.97,0.02
67,73,71,71,37.4281612283973,4.06,0
67,73,71,72,43.626453945102,4.12,0
67,73,71,73,37.8948692887992,4.14,0.01
67,73,72,67,37.3398953004936,4.08,0
67,73,72,68,35.9246927307912,4.34,0
67,73,72,69,38.6992079765954,4.42,0
67,73,72,70,35.0584632259323,4.28,0.02
67,73,72,71,35.4270047578628,4.47,0
67,73,72,72,41.1688481990905,4.25,0
67,73,72,73,37.4351355956529,4.25,0
67,73,73,67,36.723253254034,4.11,0
67,73,73,68,40.0941179761616,4.25,0
67,73,73,69,40.1114256694278,3.86,0
67,73,73,70,36.7606739038151,4.17,0
67,73,73,71,38.1851925574183,4.31999999999999,0
67,73,73,72,36.8500732722921,4.28,0
67,73,73,73,39.5221930394214,4.3,0
68,67,67,67,37.3645265170062,3.45,0
68,67,67,68,33.9275223704294,3.5,0
68,67,67,69,36.7640845578231,3.59,0
68,67,67,70,36.2644663764735,3.58,0
68,67,67,71,38.1946194247946,3.56,0
68,67,67,72,35.5185620063593,3.3,0
68,67,67,73,32.195171234952,3.47,0
68,67,68,67,30.6518278049987,3.19000000000001,0
68,67,68,68,37.3345505650404,3.34999999999999,0
68,67,68,69,37.1844259869933,3.80999999999999,0
68,67,68,70,34.6086104211877,3.72999999999999,0
68,67,68,71,34.6016629063424,3.61999999999999,0.02
68,67,68,72,38.0008452841665,3.75,0
68,67,68,73,31.6369842391834,3.88999999999999,0
68,67,69,67,38.4830920545469,3.7,0
68,67,69,68,33.2095256358808,3.61999999999999,0.00999999999999998
68,67,69,69,33.6159823222092,3.56,0.01
68,67,69,70,36.5858523944794,3.58,0
68,67,69,71,33.3280121252713,3.47,0
68,67,69,72,32.9032434319177,3.47999999999999,0
68,67,69,73,34.2522584840588,3.94999999999999,0
68,67,70,67,36.2119745225042,3.86000000000001,0
68,67,70,68,33.4055617136216,3.82000000000002,0
68,67,70,69,31.8240174295359,3.91,0
68,67,70,70,34.4336934854732,3.84,0.03
68,67,70,71,34.3931543961487,3.60999999999999,0
68,67,70,72,31.727091756659,3.75999999999999,0
68,67,70,73,32.6718923404288,3.91,0
68,67,71,67,34.2976173764433,3.75,0
68,67,71,68,35.1055651958127,3.73000000000002,0
68,67,71,69,35.290330555819,3.53,0
68,67,71,70,32.5792397072245,3.76000000000002,0
68,67,71,71,34.424410001538,3.98999999999998,0
68,67,71,72,36.8775482365282,3.75,0
68,67,71,73,33.3685642771933,4.00999999999999,0.00999999999999995
68,67,72,67,33.4471430047477,3.75999999999999,0
68,67,72,68,34.4626437977028,3.72999999999999,0.00999999999999995
68,67,72,69,33.5877080933679,3.89000000000001,0
68,67,72,70,34.952859002589,3.66,0
68,67,72,71,34.2942570817519,3.81,0
68,67,72,72,34.8319713750543,3.78,0
68,67,72,73,32.4284526688687,3.88,0
68,67,73,67,32.1120452542475,3.90000000000001,0
68,67,73,68,35.4519561372648,3.84999999999999,0
68,67,73,69,34.7976421609104,3.89000000000001,0
68,67,73,70,33.3072288349821,3.94,0
68,67,73,71,31.7661861465683,3.96000000000001,0
68,67,73,72,32.1692891782389,3.94,0
68,67,73,73,33.0339549732098,3.87,0
68,68,67,67,35.5944878126011,3.39000000000001,0
68,68,67,68,36.42053857363,3.29999999999998,0
68,68,67,69,37.7121569273745,3.54999999999998,0
68,68,67,70,39.9305349441996,3.44999999999999,0
68,68,67,71,38.0131644533472,3.78999999999999,0
68,68,67,72,36.3135822664632,3.84999999999999,0
68,68,67,73,36.4199207152731,3.61000000000001,0.02
68,68,68,67,35.2037165724809,3.61000000000001,0
68,68,68,68,37.6713118966064,3.56,0.00999999999999998
68,68,68,69,36.4621335947597,3.80000000000001,0.00999999999999995
68,68,68,70,33.8763210075929,3.5,0
68,68,68,71,34.6134882420974,3.59,0.02
68,68,68,72,33.3025801812199,3.59999999999999,0
68,68,68,73,35.920050123004,3.56999999999999,0
68,68,69,67,41.2124317965043,3.5,0
68,68,69,68,36.0737450530033,3.61000000000001,0
68,68,69,69,35.7342328940356,3.78999999999999,0
68,68,69,70,33.2275517672578,3.81,0
68,68,69,71,35.1605438811235,4.01000000000002,0
68,68,69,72,35.7212874446506,3.94999999999999,0
68,68,69,73,34.2154199400677,3.85999999999999,0
68,68,70,67,37.7616456898142,3.66999999999999,0
68,68,70,68,39.0315278870362,3.48999999999998,0
68,68,70,69,35.5036762719377,3.72,0
68,68,70,70,36.3270008684112,3.82999999999998,0
68,68,70,71,34.9330757344113,3.70000000000002,0
68,68,70,72,34.572689928195,4.02000000000001,0
68,68,70,73,29.1321680602537,3.89000000000001,0
68,68,71,67,35.7860267073076,3.93000000000001,0
68,68,71,68,36.6189455269598,3.94,0
68,68,71,69,39.5438313234528,4.03999999999999,0
68,68,71,70,32.4431726325125,3.91999999999999,0.02
68,68,71,71,37.1840399272226,4.11000000000001,0
68,68,71,72,36.5073833982301,4.04000000000002,0
68,68,71,73,36.560161318148,3.91,0
68,68,72,67,37.467918253816,3.75999999999999,0.00999999999999995
68,68,72,68,32.487822677598,3.94,0
68,68,72,69,33.2829342037965,4.20000000000002,0
68,68,72,70,35.7717297059441,3.95000000000002,0
68,68,72,71,27.2038591149337,4.23000000000002,0
68,68,72,72,36.2309170424176,4.16,0
68,68,72,73,36.7803359578897,4.12,0
68,68,73,67,39.4690790431435,3.84999999999999,0
68,68,73,68,34.248583859351,3.87,0
68,68,73,69,33.6949546791299,4.06999999999999,0
68,68,73,70,32.6600805419354,3.97,0
68,68,73,71,39.5889655508932,3.84,0
68,68,73,72,33.9193895668616,3.97,0
68,68,73,73,36.1368028790376,4.17000000000002,0
68,69,67,67,38.9094542899159,3.79999999999998,0
68,69,67,68,36.6476148227879,3.84,0
68,69,67,69,37.3630208605912,3.64000000000001,0
68,69,67,70,39.370592886562,3.54000000000002,0
68,69,67,71,34.9976823965268,3.66999999999999,0
68,69,67,72,32.6193411396554,3.81,0
68,69,67,73,35.4624107830743,3.69,0
68,69,68,67,34.8594558941436,3.84,0
68,69,68,68,36.668171183501,3.72,0
68,69,68,69,32.3956432311279,3.81999999999999,0
68,69,68,70,35.2525099944118,3.97,0
68,69,68,71,32.8307016576607,3.89000000000001,0
68,69,68,72,38.9063597261038,3.85999999999999,0
68,69,68,73,33.5437774741062,3.97999999999999,0
68,69,69,67,31.1111906961941,3.63999999999999,0
68,69,69,68,39.7338465063891,3.82999999999998,0
68,69,69,69,37.2489783556846,3.83000000000001,0
68,69,69,70,38.6323477994917,3.85999999999999,0
68,69,69,71,39.8967336232616,3.74000000000001,0
68,69,69,72,37.9696903381786,3.88,0
68,69,69,73,33.2348817484685,3.78999999999999,0
68,69,70,67,37.4291389105439,3.68000000000001,0.02
68,69,70,68,39.5811759251778,4.05000000000001,0
68,69,70,69,34.8498649932349,4.03,0
68,69,70,70,34.1499078961202,3.85999999999999,0.02
68,69,70,71,40.9353567426566,4.06,0
68,69,70,72,42.7535765450001,3.97,0
68,69,70,73,39.3926011412165,3.78999999999999,0.02
68,69,71,67,32.6182154581774,3.92000000000002,0
68,69,71,68,38.7765193519507,3.70999999999998,0
68,69,71,69,37.1779521733175,3.97,0
68,69,71,70,32.2389023941944,3.76000000000002,0.02
68,69,71,71,36.592567991976,4.08000000000001,0
68,69,71,72,38.5512524396873,4.13999999999999,0
68,69,71,73,36.0169913183977,3.84999999999999,0
68,69,72,67,34.495192822263,4.13999999999999,0
68,69,72,68,35.1676004472821,3.94,0
68,69,72,69,35.836531629337,4.04999999999998,0
68,69,72,70,35.17647999714,4.06,0
68,69,72,71,39.8110719031502,3.93000000000001,0.02
68,69,72,72,35.9697083093517,4.11000000000001,0
68,69,72,73,34.8224174265565,4.03,0
68,69,73,67,36.2777132587829,4,0
68,69,73,68,39.5278890389348,4.47,0
68,69,73,69,31.381298458227,4.22999999999999,0
68,69,73,70,40.0039773822334,4.10999999999999,0
68,69,73,71,33.3225252504658,4.09999999999999,0
68,69,73,72,33.5761253016925,4.10999999999999,0
68,69,73,73,32.8350043578373,4.13,0
68,70,67,67,34.3986575870292,3.35999999999999,0
68,70,67,68,39.9247841191154,3.56,0.02
68,70,67,69,32.9317606014449,3.78,0
68,70,67,70,38.5919241962061,3.53,0
68,70,67,71,37.3415017336162,3.75,0
68,70,67,72,30.1335922383837,3.83000000000001,0
68,70,67,73,34.6873261128308,4.16,0.01
68,70,68,67,34.9370531400746,3.65000000000001,0
68,70,68,68,38.003703148617,3.83000000000001,0
68,70,68,69,32.2642062297671,3.69,0
68,70,68,70,33.8146368383397,3.88999999999999,0
68,70,68,71,31.2187724157071,3.71000000000001,0
68,70,68,72,36.9316144883671,3.72,0
68,70,68,73,36.7886972429134,3.78,0
68,70,69,67,33.5114606812813,3.65000000000001,0
68,70,69,68,36.476691877588,3.69,0
68,70,69,69,36.6393881093856,3.83000000000001,0
68,70,69,70,31.2158606719231,3.99000000000001,0
68,70,69,71,37.2697542853749,3.79999999999998,0
68,70,69,72,33.4040711024815,3.80000000000001,0
68,70,69,73,37.6709280056091,3.94,0
68,70,70,67,39.1304402188212,3.81,0
68,70,70,68,32.6302847291529,3.78,0
68,70,70,69,40.9911618904735,3.70999999999998,0
68,70,70,70,35.4084323191455,3.79999999999998,0
68,70,70,71,36.0704001090791,3.75,0
68,70,70,72,40.6592973224502,3.78,0
68,70,70,73,36.1766776795083,4.14000000000001,0
68,70,71,67,36.1556753764125,4.15000000000001,0
68,70,71,68,33.8042734701213,4.31999999999999,0
68,70,71,69,34.8903063034465,3.86000000000001,0
68,70,71,70,33.8896829510125,4.17000000000002,0.02
68,70,71,71,33.4435382866731,4.16999999999999,0
68,70,71,72,35.5783466993798,3.89000000000001,0.01
68,70,71,73,33.2111392409935,4.16999999999999,0
68,70,72,67,33.1981609887092,4.01999999999998,0
68,70,72,68,40.6526400587129,3.94,0
68,70,72,69,35.3281900848869,4.06,0
68,70,72,70,33.9091327379795,4.29999999999998,0.01
68,70,72,71,36.2188526900656,4.59999999999999,0
68,70,72,72,34.3177238484306,4.38999999999999,0
68,70,72,73,35.558689800916,4.25,0
68,70,73,67,35.3946526992967,4.17000000000002,0
68,70,73,68,37.5341348630551,4.21000000000001,0
68,70,73,69,34.5214542295378,4.42000000000002,0
68,70,73,70,28.6335806403798,4.06,0
68,70,73,71,35.7579983054446,4.13999999999999,0
68,70,73,72,39.6996972209864,4.26000000000002,0
68,70,73,73,33.5606428719912,4.25999999999999,0
68,71,67,67,34.9825070327234,3.75,0
68,71,67,68,34.5903148190702,3.72,0
68,71,67,69,31.2835244296337,3.63999999999999,0
68,71,67,70,33.0167073469602,3.66999999999999,0
68,71,67,71,37.7628303687746,3.79000000000002,0
68,71,67,72,34.9268863233901,3.78999999999999,0
68,71,67,73,34.9094369481193,3.94,0
68,71,68,67,37.273228572003,3.57999999999998,0
68,71,68,68,36.2508144902341,3.62,0
68,71,68,69,36.3730194092715,3.72999999999999,0.00999999999999998
68,71,68,70,35.0376929859961,3.71000000000001,0
68,71,68,71,38.6530524278975,4.09,0
68,71,68,72,36.6769095877232,4.19999999999999,0
68,71,68,73,35.3154086624855,4.00999999999999,0
68,71,69,67,35.8793148052441,4.00999999999999,0
68,71,69,68,33.8792203707255,3.96000000000001,0
68,71,69,69,35.0042077446277,4.06999999999999,0
68,71,69,70,32.7607764307078,4.11000000000001,0
68,71,69,71,32.9190991148998,4.08000000000001,0
68,71,69,72,35.3624655089453,3.94,0
68,71,69,73,31.9845701482,3.94,0
68,71,70,67,35.8194666186251,3.85999999999999,0
68,71,70,68,32.2258019064625,3.88999999999999,0
68,71,70,69,35.2318616648317,3.97,0
68,71,70,70,37.8230176489886,3.97999999999999,0
68,71,70,71,31.9988918802311,4.22,0
68,71,70,72,34.8263958141435,4.03,0
68,71,70,73,34.867783042116,4.13999999999999,0
68,71,71,67,32.0350913163265,3.98000000000002,0
68,71,71,68,33.537060709277,4.09999999999999,0
68,71,71,69,33.1380788573026,3.90000000000001,0.01
68,71,71,70,34.8269993204071,3.94,0
68,71,71,71,38.1993665463941,3.94999999999999,0
68,71,71,72,39.4804232736875,4.51000000000002,0
