"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
4,4,0.106344810755524,0.00999999999999998,0,0
4,5,0.0939350668491108,0.00999999999999998,0,0
4,6,0.0863615197393921,0.00999999999999998,0,0
4,7,0.0777337584746162,0.00999999999999998,0,0
4,8,0.121631739444102,0.00999999999999998,0,0
4,9,0.095067404248627,0.02,0,0
4,10,0.167565998051945,0.02,0,0
4,11,0.0740121277460063,0.00999999999999998,0,0
4,12,0.10972492076691,0.00999999999999998,0,0
4,13,0.0913835501105884,0.02,0,0
4,14,0.0775513631915925,0.02,0,0
5,4,0.0792004631368667,0,0,0
5,5,0.0985161051388735,0.02,0,0
5,6,0.084553293937772,0,0,0
5,7,0.147378543319291,0.02,0,0
5,8,0.0835549818033477,0.02,0,0
5,9,0.101650661197359,0.02,0,0
5,10,0.0819420842379771,0.02,0,0
5,11,0.115781596000194,0,0,0
5,12,0.0784528613551857,0,0,0
5,13,0.0746942966356451,0,0,0
5,14,0.106839934045907,0.02,0,0
6,4,0.0882106008974428,0,0,0
6,5,0.186390775015765,0.01,0,0
6,6,0.076441265346278,0.00999999999999995,0,0
6,7,0.082289322812285,0,0,0
6,8,0.135658824293892,0,0,0
6,9,0.0723684198549114,0,0,0
6,10,0.117494753122197,0,0,0
6,11,0.0719274153076067,0.01,0,0
6,12,0.114936485594153,0,0,0
6,13,0.0742299194829602,0,0,0
6,14,0.102783689534673,0,0,0
7,4,0.0891471944770632,0,0,0
7,5,0.0958260834743517,0,0,0
7,6,0.152055255697428,0.02,0,0
7,7,0.0904344166229958,0.02,0,0
7,8,0.0779007698263911,0.01,0,0
7,9,0.0772510692534335,0.00999999999999995,0,0
7,10,0.0714051315474033,0.02,0,0
7,11,0.0939878080610746,0.01,0,0
7,12,0.167992030521926,0.00999999999999995,0,0
7,13,0.13861277672972,0,0,0
7,14,0.111482546830632,0.02,0.01,0
8,4,0.0943989821129218,0.02,0,0
8,5,0.104240892355952,0.01,0,0
8,6,0.0828937913478071,0,0,0
8,7,0.0740647698578897,0,0,0
8,8,0.0890976252419492,0,0,0
8,9,0.106791118599639,0.02,0,0
8,10,0.151172482340149,0,0,0
8,11,0.126618423240747,0.02,0,0
8,12,0.119454996538229,0.01,0,0
8,13,0.0780152209447666,0.02,0,0
8,14,0.0818876482169684,0.00999999999999995,0,0
9,4,0.0909736557159524,0.02,0,0
9,5,0.334946610216745,0.02,0,0
9,6,0.0748267395979627,0.02,0,0
9,7,0.0972547828409111,0.02,0,0
9,8,0.104223109668468,0,0,0
9,9,0.195022619969276,0.01,0,0
9,10,0.159128682631118,0,0,0
9,11,0.124917448212269,0.01,0,0
9,12,0.613753288256458,0.02,0,0
9,13,0.104728539927425,0.01,0,0
9,14,0.0975103583784306,0.02,0,0
10,4,0.0850477766000185,0,0,0
10,5,0.0853349189227579,0,0,0
10,6,0.0813382193247791,0,0,0
10,7,0.122872724433241,0,0,0
10,8,0.108352868399744,0,0,0
10,9,0.160365026534371,0.02,0,0
10,10,0.0998405633511313,0,0,0
10,11,0.0919485091552437,0.02,0,0
10,12,0.0937710464147688,0,0,0
10,13,0.117467744129097,0.02,0,0
10,14,0.151551293871177,0,0,0
11,4,0.125391995033609,0.02,0,0
11,5,0.172793757853176,0.02,0,0
11,6,0.0861024667761269,0.0099999999999999,0,0
11,7,0.195675054196706,0,0,0
11,8,0.0858149877131924,0.0099999999999999,0,0
11,9,0.0822236217492036,0.02,0,0
11,10,0.0744024686938051,0.01,0,0
11,11,0.0828515017602089,0.02,0,0
11,12,0.0989019044086182,0,0,0
11,13,0.149666449197329,0.02,0,0
11,14,0.211793446904736,0.02,0,0
12,4,0.0852322683088638,0,0,0
12,5,0.0824918432268502,0,0,0
12,6,0.0771984069334372,0,0,0
12,7,0.106418433359816,0.02,0,0
12,8,0.138829280024536,0.02,0,0
12,9,0.0874563956234476,0.02,0,0
12,10,0.097314483668477,0.02,0,0
12,11,0.0755259238053619,0.02,0,0
12,12,0.0905150567278015,0.02,0,0
12,13,0.194155389817029,0.02,0,0
12,14,0.186314996034932,0,0,0
13,4,0.0968540616246951,0.02,0,0
13,5,0.105328966317263,0.01,0,0
13,6,0.0906240911218441,0,0,0
13,7,0.0967726974660851,0,0,0
13,8,0.11879836381615,0.0199999999999999,0,0
13,9,0.0772893013667244,0.01,0,0
13,10,0.129840512808093,0.01,0,0
13,11,0.185419937107883,0,0,0
13,12,0.171677017843444,0,0,0
13,13,0.0834609512491598,0,0,0
13,14,0.110964217274689,0,0,0
14,4,0.0959897291057639,0,0,0
14,5,0.0840225912640717,0.02,0,0
14,6,0.0815024840085288,0.02,0,0
14,7,0.084179420432864,0.0199999999999999,0,0
14,8,0.0852317803338637,0,0,0
14,9,0.12134947968437,0,0,0
14,10,0.122620407952622,0,0,0
14,11,0.0808146874785133,0,0,0
14,12,0.123022285486337,0,0,0
14,13,0.216002983709972,0.02,0,0
14,14,0.184209369864822,0.0099999999999999,0,0
