"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
32,32,0.859154955853823,0.11,0,0
32,33,0.587428665191853,0.08,0.05,0
32,34,0.643364086040848,0.12,0,0
32,35,0.897338258760969,0.09,0.01,0
32,36,0.662364173094006,0.09,0.03,0
32,37,0.654202091317261,0.09,0.05,0
32,38,2.76846979303992,0.12,0,0
32,39,0.528369187681618,0.14,0,0
32,40,0.585843349514879,0.11,0.03,0
32,41,1.55615239858742,0.11,0.03,0
32,42,0.860567915158064,0.12,0,0
33,32,0.853963020250794,0.11,0,0
33,33,0.958909506138221,0.11,0,0
33,34,0.458147039335762,0.11,0,0
33,35,1.26090539486361,0.11,0,0
33,36,0.822386762411546,0.11,0,0
33,37,0.659434909039219,0.08,0,0
33,38,1.21767820209524,0.11,0,0
33,39,0.926973317656124,0.11,0,0
33,40,1.71780980092113,0.1,0.01,0
33,41,1.53160161613102,0.11,0,0
33,42,2.62077916957772,0.13,0,0
34,32,1.09024421530633,0.09,0,0
34,33,1.14238716525471,0.14,0,0
34,34,0.706165726903471,0.12,0,0
34,35,1.05125055683677,0.11,0,0
34,36,1.16648895921771,0.0800000000000001,0,0
34,37,0.692480461266885,0.13,0,0
34,38,0.977069311223485,0.11,0,0
34,39,2.29192073899883,0.14,0,0
34,40,2.06340157329802,0.11,0,0
34,41,1.51608841632268,0.14,0,0
34,42,0.932538463512452,0.11,0,0
35,32,0.567330257618968,0.11,0,0
35,33,0.762405635179728,0.13,0,0
35,34,0.944448630795943,0.1,0.02,0
35,35,0.86694784244138,0.09,0,0
35,36,0.661951411494603,0.11,0,0
35,37,0.886972233499871,0.13,0,0
35,38,1.68371302054734,0.1,0,0
35,39,0.875837843903776,0.13,0,0
35,40,0.812116677540113,0.14,0,0
35,41,0.79226230785482,0.12,0,0
35,42,0.640033053883107,0.16,0,0
36,32,0.68435689914361,0.09,0,0
36,33,0.864294259629276,0.1,0,0
36,34,0.605738831160304,0.11,0,0
36,35,1.72394864735233,0.0600000000000001,0,0
36,36,1.08621984614844,0.14,0,0
36,37,0.770374273383974,0.16,0,0
36,38,1.69741207392073,0.16,0,0
36,39,2.44760501273487,0.12,0,0
36,40,0.892663359572616,0.13,0,0
36,41,0.864605789985691,0.11,0,0
36,42,1.06178727887117,0.0900000000000001,0,0
37,32,0.772207316810959,0.1,0,0
37,33,1.96110259185993,0.12,0,0
37,34,0.887880050298887,0.11,0,0
37,35,0.377845448592055,0.11,0,0
37,36,1.01987531607818,0.14,0,0
37,37,1.21291642630987,0.13,0,0
37,38,0.82746825768544,0.13,0,0
37,39,1.73703891049474,0.16,0,0
37,40,1.31469885434659,0.13,0,0
37,41,0.991255856275458,0.11,0,0
37,42,1.21729598696589,0.0899999999999999,0,0
38,32,1.53358905064899,0.11,0,0
38,33,1.44832552209842,0.0900000000000001,0,0
38,34,1.09775198474312,0.0899999999999999,0,0
38,35,0.853400249309562,0.14,0,0
38,36,0.763215772105475,0.0800000000000001,0,0
38,37,3.0596159296014,0.14,0,0
38,38,0.601841986680722,0.0999999999999999,0,0
38,39,0.895279776117929,0.0999999999999999,0,0
38,40,1.32175717601678,0.12,0,0
38,41,0.812895146276875,0.14,0,0
38,42,1.2050460945176,0.14,0,0
39,32,0.797548536252524,0.0900000000000001,0,0
39,33,1.22581655725551,0.12,0,0
39,34,0.76413997962987,0.0900000000000001,0,0
39,35,2.57035834032398,0.11,0,0
39,36,1.0259505491028,0.11,0,0
39,37,0.548775063705833,0.0900000000000001,0,0
39,38,1.4829420812462,0.12,0,0
39,39,0.603803387644766,0.14,0,0
39,40,0.900386838403957,0.15,0,0
39,41,1.44931400369477,0.16,0,0
39,42,0.694799341690718,0.13,0,0
40,32,0.764192049844239,0.14,0,0
40,33,0.610459815091091,0.0900000000000001,0,0
40,34,0.423986367367309,0.11,0,0
40,35,0.955108286649374,0.13,0,0
40,36,1.51827517914922,0.11,0,0
40,37,0.899422909308979,0.12,0,0
40,38,1.47282024588779,0.16,0,0
40,39,1.03874611465439,0.11,0.01,0
40,40,0.486665088509261,0.16,0,0
40,41,1.04374121267961,0.15,0,0
40,42,0.790194388672095,0.12,0,0
41,32,1.66289939763255,0.14,0,0
41,33,2.77269969986285,0.12,0,0
41,34,0.659233619334195,0.11,0,0
41,35,0.780576068204668,0.14,0,0
41,36,1.72969411205425,0.11,0,0
41,37,1.05116520136809,0.11,0,0
41,38,0.516348272151824,0.14,0,0
41,39,1.36363574816995,0.14,0,0
41,40,0.853031584807313,0.15,0,0
41,41,0.649892775293511,0.14,0,0
41,42,2.6607516666801,0.13,0,0
42,32,0.654955489731155,0.13,0,0
42,33,0.890954660575528,0.11,0,0
42,34,1.83646278530629,0.12,0,0
42,35,1.33451472429552,0.1,0,0
42,36,0.481212129786614,0.11,0,0
42,37,1.1624651058819,0.1,0,0
42,38,1.2021407114973,0.11,0,0
42,39,0.641598769164897,0.0900000000000003,0,0
42,40,4.71760990813587,0.13,0,0
42,41,0.918656311744739,0.0899999999999999,0,0
42,42,0.878714836720186,0.11,0,0
