"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
5,5,5,0.146257782680929,0.02,0,0
5,5,6,0.143813473995181,0.00999999999999998,0,0
5,5,7,0.175778154941022,0.02,0,0
5,5,8,0.152667963916222,0.03,0,0
5,5,9,0.172456779709166,0.03,0,0
5,5,10,0.151935300750023,0.03,0,0
5,5,11,0.173220359975585,0.03,0,0
5,5,12,0.167790060940325,0.00999999999999998,0.02,0
5,5,13,0.140118530950223,0.03,0,0
5,5,14,0.131088089540537,0.03,0,0
5,5,15,0.117096663401339,0.03,0,0
5,6,5,0.172498708022133,0.02,0,0
5,6,6,0.173770027478566,0.03,0,0
5,6,7,0.129196194102079,0.02,0,0
5,6,8,0.160305371486227,0,0,0
5,6,9,0.161996215284444,0.00999999999999995,0,0
5,6,10,0.181852768100736,0.01,0,0
5,6,11,0.147362572141001,0.02,0,0
5,6,12,0.185553741109957,0.01,0,0
5,6,13,0.161120978747633,0.02,0,0
5,6,14,0.153229291505781,0.02,0,0
5,6,15,0.150244911747764,0.02,0,0
5,7,5,0.164101621230182,0.02,0,0
5,7,6,0.138070325721844,0.02,0,0
5,7,7,0.171320763835847,0.02,0,0
5,7,8,0.135505635098423,0.01,0,0
5,7,9,0.15651773990992,0.02,0,0
5,7,10,0.154142465197378,0.00999999999999995,0,0
5,7,11,0.15620774463729,0.02,0,0
5,7,12,0.157052385808369,0.01,0,0
5,7,13,0.151424488384997,0,0,0
5,7,14,0.17111770874203,0,0.01,0
5,7,15,0.1668124143747,0.00999999999999995,0,0
5,8,5,0.159002600406804,0,0,0
5,8,6,0.148880239423593,0.00999999999999995,0,0
5,8,7,0.133145389629523,0.00999999999999995,0,0
5,8,8,0.125393449869616,0,0,0
5,8,9,0.134186194575696,0.01,0,0
5,8,10,0.117773232094463,0.02,0,0
5,8,11,0.168127122749731,0.01,0,0
5,8,12,0.167835984044955,0.00999999999999995,0,0
5,8,13,0.157206175231034,0.02,0,0
5,8,14,0.141537410863269,0.00999999999999995,0,0
5,8,15,0.103572483099868,0.02,0,0
5,9,5,0.149569981015423,0.02,0,0
5,9,6,0.189860481823468,0.01,0,0
5,9,7,0.168214038892343,0.01,0,0
5,9,8,0.137231339218175,0.02,0,0
5,9,9,0.139953199900826,0,0,0
5,9,10,0.169189133605616,0.02,0,0
5,9,11,0.176004923578822,0.01,0,0
5,9,12,0.164270762504265,0.02,0,0
5,9,13,0.171086684030829,0,0,0
5,9,14,0.163585689860076,0.03,0,0
5,9,15,0.142628733924762,0.03,0,0
5,10,5,0.155177369650592,0.01,0,0
5,10,6,0.16822750833341,0.01,0,0
5,10,7,0.149077232933128,0.02,0,0
5,10,8,0.169182653188695,0.01,0,0
5,10,9,0.12126187606782,0.02,0,0
5,10,10,0.157296746961696,0.02,0,0
5,10,11,0.144167045783038,0.02,0,0
5,10,12,0.165601074272036,0.04,0,0
5,10,13,0.191883748045,0.02,0,0
5,10,14,0.10806009125008,0.03,0,0
5,10,15,0.1792369292104,0.01,0,0
5,11,5,0.141008700987653,0.04,0,0
5,11,6,0.128378278550375,0.02,0,0
5,11,7,0.127259357002056,0.01,0,0
5,11,8,0.145103065473845,0.0099999999999999,0,0
5,11,9,0.136650985834089,0.02,0,0
5,11,10,0.15070452580407,0.03,0,0
5,11,11,0.160695624524418,0.02,0,0
5,11,12,0.185776499099168,0.01,0,0
5,11,13,0.17913759809578,0.02,0,0
5,11,14,0.149861985313661,0.03,0,0
5,11,15,0.139997586314044,0.02,0,0
