"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
6,6,6,6,39.718160535764,0.05,0.02
6,6,6,7,126.301522158304,0.11,0
6,6,6,8,55.8021380907037,0.28,0.01
6,6,6,9,115.605519287344,0.25,0.02
6,6,6,10,80.5695449928586,0.08,0
6,6,6,11,165.355607689809,0.23,0.03
6,6,6,12,65.0193728788093,0.05,0.02
6,6,7,6,58.3460241334008,0.11,0.01
6,6,7,7,57.1296038962033,0.09,0.01
6,6,7,8,97.1106321215683,0.15,0.03
6,6,7,9,79.2020676381126,0.14,0
6,6,7,10,48.2601211624561,0.19,0
6,6,7,11,29.2758539494208,0.08,0
6,6,7,12,86.8978038733267,0.27,0
6,6,8,6,86.6860761345711,0.06,0
6,6,8,7,75.1801393786966,0.1,0
6,6,8,8,33.2247448468909,0.11,0
6,6,8,9,72.0916236236388,0.08,0
6,6,8,10,73.2227008560175,0.07,0
6,6,8,11,53.542345771021,0.14,0
6,6,8,12,52.3143588139293,0.25,0
6,6,9,6,20.4983933297562,0.11,0
6,6,9,7,88.6585763569089,0.09,0
6,6,9,8,32.4793196237029,0.12,0
6,6,9,9,101.560033873747,0.09,0
6,6,9,10,110.191378218198,0.62,0
6,6,9,11,63.0060432422274,0.11,0
6,6,9,12,53.961306504094,0.0499999999999999,0
6,6,10,6,51.6042695487493,0.07,0
6,6,10,7,73.3102670787509,0.11,0
6,6,10,8,24.2135909043113,0.08,0
6,6,10,9,53.2028922511178,0.05,0
6,6,10,10,89.4009905444509,0.16,0.01
6,6,10,11,53.4552936893623,0.0800000000000001,0
6,6,10,12,77.8809164512495,0.17,0
6,6,11,6,61.9668333440695,0.08,0
6,6,11,7,40.9838052861238,0.12,0
6,6,11,8,66.6255858228444,0.07,0
6,6,11,9,54.9234891741259,0.23,0
6,6,11,10,45.7474307999653,0.18,0
6,6,11,11,112.326100429681,0.05,0.02
6,6,11,12,62.2387827134672,0.08,0.02
6,6,12,6,25.4633105617634,0.1,0
6,6,12,7,54.2450942690166,0.14,0
6,6,12,8,42.5575015034272,0.0600000000000001,0
6,6,12,9,40.1907764364361,0.11,0
6,6,12,10,72.452844059964,0.0499999999999999,0
6,6,12,11,51.3002881824774,0.16,0
6,6,12,12,34.5525262049497,0.0499999999999999,0
6,7,6,6,62.7228339625352,0.09,0
6,7,6,7,57.9472234988342,0.05,0
6,7,6,8,56.6646624009554,0.12,0
6,7,6,9,71.3139304735958,0.2,0
6,7,6,10,59.7281921699213,0.24,0
6,7,6,11,70.7388611848649,0.1,0
6,7,6,12,59.6083959243261,0.1,0
6,7,7,6,22.1594084357451,0.0800000000000001,0
6,7,7,7,58.5632863253182,0.11,0
6,7,7,8,110.512054890593,0.11,0
6,7,7,9,118.415904867227,0.14,0
6,7,7,10,68.6573136179233,0.11,0
6,7,7,11,83.9324433458909,0.0899999999999999,0
6,7,7,12,41.8429738277435,0.0600000000000001,0
6,7,8,6,28.7796029489545,0.0900000000000001,0
6,7,8,7,44.0721960494995,0.05,0
6,7,8,8,30.5723358659171,0.0900000000000001,0
6,7,8,9,50.9579900347684,0.11,0
6,7,8,10,49.1731018886337,0.39,0
6,7,8,11,45.7631642102371,0.17,0
6,7,8,12,68.9688493422187,0.11,0
6,7,9,6,48.6220828197383,0.05,0
6,7,9,7,37.8895237338864,0.11,0
6,7,9,8,87.9447204147757,0.04,0
6,7,9,9,91.6259397371534,0.0600000000000001,0
6,7,9,10,49.1700308958256,0.0900000000000001,0
6,7,9,11,45.740858516988,0.14,0
6,7,9,12,95.3145250626909,0.14,0
6,7,10,6,38.9038746555695,0.0600000000000001,0
6,7,10,7,41.7051882764492,0.05,0
6,7,10,8,29.5909456025725,0.0799999999999998,0
6,7,10,9,55.8398364559107,0.19,0
6,7,10,10,102.474269574443,0.0800000000000001,0
6,7,10,11,52.9710612580221,0.11,0
6,7,10,12,69.7581323046351,0.0800000000000001,0
6,7,11,6,43.4622284152118,0.12,0
6,7,11,7,29.2224360872635,0.16,0
6,7,11,8,27.4437016702212,0.1,0
6,7,11,9,86.0832411323476,0.14,0
6,7,11,10,103.569639483972,0.0900000000000001,0
6,7,11,11,117.271637977987,0.13,0
6,7,11,12,83.4376233982564,0.14,0
6,7,12,6,45.3874804727334,0.11,0
6,7,12,7,49.2428730100348,0.0800000000000001,0
6,7,12,8,40.5022938656648,0.0699999999999998,0
6,7,12,9,71.6156487790051,0.0599999999999998,0.02
6,7,12,10,56.0476697543995,0.0900000000000001,0
6,7,12,11,110.131924696323,0.2,0
6,7,12,12,82.8564042437284,0.16,0
6,8,6,6,35.0140448274944,0.1,0
6,8,6,7,78.3882752070829,0.0900000000000001,0
6,8,6,8,63.1629081555233,0.0600000000000001,0
6,8,6,9,41.7301903528532,0.13,0
6,8,6,10,85.7841657661084,0.33,0
6,8,6,11,71.034688353285,0.2,0
6,8,6,12,62.0134932978521,0.14,0
6,8,7,6,98.9336301309203,0.0900000000000001,0
6,8,7,7,126.109534787432,0.15,0
6,8,7,8,140.637775457005,0.11,0
6,8,7,9,86.094344697299,0.17,0
6,8,7,10,44.6367084056539,0.14,0
6,8,7,11,69.8046887628283,0.16,0
6,8,7,12,49.5382890030057,0.16,0
6,8,8,6,89.0434377047236,0.0899999999999999,0
6,8,8,7,45.0943981349303,0.0899999999999999,0
6,8,8,8,41.3062679798534,0.04,0
6,8,8,9,36.4291144932768,0.11,0
6,8,8,10,75.4980282803233,0.14,0
6,8,8,11,97.4950511332502,0.17,0
6,8,8,12,80.1370262096879,0.0699999999999998,0
6,8,9,6,45.4874839123751,0.0800000000000001,0
6,8,9,7,74.8998326554513,0.12,0
6,8,9,8,33.4700038722833,0.04,0
6,8,9,9,69.5676459398449,0.11,0
6,8,9,10,62.3431765686007,0.25,0
6,8,9,11,66.7720878502081,0.0800000000000001,0
6,8,9,12,57.1361085197798,0.16,0
6,8,10,6,27.4302021207924,0.1,0
6,8,10,7,50.2296556464874,0.0899999999999999,0
6,8,10,8,56.4001445072326,0.0300000000000002,0
6,8,10,9,83.1506394951553,0.0800000000000001,0
6,8,10,10,49.6204066709649,0.0899999999999999,0
6,8,10,11,79.1991959814091,0.11,0
6,8,10,12,42.2008322640954,0.11,0
6,8,11,6,28.8739340283998,0.12,0
6,8,11,7,52.1751332999286,0.0800000000000001,0
6,8,11,8,50.5951519180804,0.0800000000000001,0
6,8,11,9,28.9094407375399,0.0899999999999999,0
6,8,11,10,91.4361832031326,0.11,0
6,8,11,11,184.673758889045,0.1,0
6,8,11,12,44.9204773471024,0.28,0
6,8,12,6,89.6842667132388,0.0800000000000001,0
6,8,12,7,37.3055761008917,0.0500000000000003,0
6,8,12,8,43.0393551015549,0.24,0
6,8,12,9,36.7242110496811,0.0900000000000003,0
6,8,12,10,32.3574879215225,0.14,0
6,8,12,11,42.7726782022164,0.2,0
6,8,12,12,58.0353753262551,0.16,0
6,9,6,6,27.3338200946841,0.0299999999999998,0
6,9,6,7,37.3079376503543,0.0800000000000001,0
6,9,6,8,38.4344506006908,0.0299999999999998,0
6,9,6,9,60.8266083691465,0.0799999999999996,0
6,9,6,10,20.8591662420608,0.14,0
6,9,6,11,64.7199098532929,0.0800000000000001,0
6,9,6,12,29.5103147428084,0.11,0
6,9,7,6,45.8134767830762,0.0300000000000002,0
6,9,7,7,57.0820103030751,0.11,0
6,9,7,8,94.9187244463643,0.14,0
6,9,7,9,59.7634692370683,0.1,0
6,9,7,10,71.0316794464845,0.13,0
6,9,7,11,85.3328831478277,0.14,0
6,9,7,12,42.458821749228,0.0499999999999998,0
6,9,8,6,33.037930508326,0.04,0
6,9,8,7,35.6293557785237,0.11,0
6,9,8,8,82.7490356034005,0.28,0
6,9,8,9,41.1585574482085,0.11,0
6,9,8,10,89.8423978910646,0.0699999999999998,0
6,9,8,11,33.0026857261306,0.0800000000000001,0
6,9,8,12,48.7643715567535,0.22,0
6,9,9,6,30.6439973537113,0.0600000000000001,0
6,9,9,7,59.711610234523,0.2,0
6,9,9,8,97.4304880551122,0.0600000000000001,0
6,9,9,9,46.296227192764,0.13,0
6,9,9,10,39.5918321909742,0.12,0
6,9,9,11,41.2363823734618,0.0900000000000003,0
6,9,9,12,93.3570076456904,0.0600000000000001,0
6,9,10,6,34.5932577264377,0.0800000000000001,0
6,9,10,7,24.7014119776149,0.18,0
6,9,10,8,167.548352521566,0.14,0
6,9,10,9,29.5872799246328,0.0799999999999996,0
6,9,10,10,33.4719473893897,0.57,0
6,9,10,11,37.6301360535465,0.0899999999999999,0
6,9,10,12,49.8037360339879,0.0899999999999999,0
6,9,11,6,44.2861984304633,0.14,0
6,9,11,7,28.9184399700653,0.0800000000000001,0
6,9,11,8,36.9848541895211,0.0800000000000001,0
6,9,11,9,130.387775326903,0.13,0
6,9,11,10,34.0984688154626,0.11,0
6,9,11,11,80.6498360117219,0.0800000000000001,0
6,9,11,12,45.9225787222334,0.14,0
6,9,12,6,18.4006145865356,0.0500000000000003,0
6,9,12,7,128.50733542338,0.11,0
6,9,12,8,49.8558583829693,0.11,0
6,9,12,9,60.7308715179444,0.11,0
6,9,12,10,28.295040317018,0.0499999999999998,0
6,9,12,11,89.0987899979998,0.25,0
6,9,12,12,73.5106908220443,0.14,0
6,10,6,6,22.8308681907059,0.0899999999999999,0
6,10,6,7,123.175652851941,0.0799999999999996,0
6,10,6,8,30.6646083973901,0.0600000000000001,0
6,10,6,9,51.3620531269482,0.0899999999999999,0
6,10,6,10,84.2370676992119,0.0700000000000003,0
6,10,6,11,37.5274533438794,0.11,0
6,10,6,12,38.2843522583921,0.0699999999999998,0
6,10,7,6,79.5031883944748,0.11,0
6,10,7,7,36.5846517926099,0.0699999999999998,0
6,10,7,8,44.3531492221482,0.11,0
6,10,7,9,33.260785360775,0.0800000000000001,0
6,10,7,10,56.6442705871404,0.2,0
6,10,7,11,60.0486990553291,0.17,0
6,10,7,12,46.030896524647,0.27,0
6,10,8,6,29.8640956423494,0.0800000000000001,0
6,10,8,7,43.0098557281697,0.0800000000000001,0
6,10,8,8,103.511010226022,0.11,0
6,10,8,9,60.4257871797062,0.0899999999999999,0
6,10,8,10,48.1522071446494,0.0899999999999999,0
6,10,8,11,47.7327388242858,0.0799999999999996,0
6,10,8,12,80.6372494577789,0.0699999999999998,0.02
6,10,9,6,31.8946880208748,0.0699999999999998,0
6,10,9,7,28.3983395068483,0.1,0
6,10,9,8,46.8903411768709,0.0800000000000001,0
6,10,9,9,61.9016541437154,0.33,0
6,10,9,10,106.315894973699,0.13,0
6,10,9,11,149.197607917121,0.11,0
6,10,9,12,61.0460305780156,0.16,0
6,10,10,6,49.0210751514599,0.11,0
6,10,10,7,50.9601476838589,0.11,0
6,10,10,8,56.6576592873412,0.0699999999999998,0
6,10,10,9,83.8003426627848,0.16,0
6,10,10,10,55.3032306358148,0.19,0
6,10,10,11,48.5731050009499,0.33,0
6,10,10,12,44.1942907555203,0.12,0.02
6,10,11,6,8.85866362434547,0.0300000000000002,0
6,10,11,7,61.6854436137433,0.25,0
6,10,11,8,43.196451346881,0.0500000000000003,0
6,10,11,9,47.4754644019343,0.18,0
6,10,11,10,45.043294506389,0.12,0
6,10,11,11,50.2896673434682,0.11,0
6,10,11,12,55.6996025476679,0.22,0
6,10,12,6,34.1285684951127,0.19,0
6,10,12,7,61.628492127749,0.0499999999999998,0
6,10,12,8,85.6912755725052,0.0899999999999999,0
6,10,12,9,75.2298841747084,0.11,0
6,10,12,10,41.6425401252006,0.0800000000000001,0
6,10,12,11,42.6819898197976,0.12,0.02
6,10,12,12,65.2063568407179,0.0700000000000003,0
6,11,6,6,25.87175408691,0.18,0
6,11,6,7,32.9054655954523,0.0999999999999996,0
6,11,6,8,41.9640486014818,0.0800000000000001,0
6,11,6,9,52.4908748889814,0.34,0
6,11,6,10,81.2493677029021,0.17,0
6,11,6,11,27.5353413138135,0.140000000000001,0
6,11,6,12,46.321514782948,0.0800000000000001,0
6,11,7,6,31.0636233314978,0.0499999999999998,0
6,11,7,7,40.9839845059398,0.0800000000000001,0
6,11,7,8,30.4568160349129,0.12,0
6,11,7,9,39.5081352772664,0.04,0
6,11,7,10,57.4107369514064,0.11,0
6,11,7,11,66.3069569456291,0.0899999999999999,0
6,11,7,12,66.9150861182509,0.2,0
6,11,8,6,21.4689975765536,0.0500000000000007,0
6,11,8,7,96.0714818448244,0.0999999999999996,0
6,11,8,8,25.839483138497,0.0800000000000001,0
6,11,8,9,70.769080559983,0.11,0
6,11,8,10,74.443933908753,0.0899999999999999,0
6,11,8,11,103.267239751495,0.0800000000000001,0
6,11,8,12,37.2970506434989,0.0800000000000001,0
6,11,9,6,61.1839157693867,0.0600000000000005,0
6,11,9,7,35.687289396511,0.14,0
6,11,9,8,31.155443477446,0.0800000000000001,0
6,11,9,9,88.1446786136731,0.149999999999999,0
6,11,9,10,35.6987961562538,0.0800000000000001,0
6,11,9,11,58.1389361546475,0.0899999999999999,0
6,11,9,12,26.4724793609532,0.0900000000000007,0.02
6,11,10,6,57.6879369017589,0.21,0
6,11,10,7,32.5844045350677,0.0899999999999999,0
6,11,10,8,55.2778116140591,0.0599999999999996,0
6,11,10,9,49.3640397317036,0.0499999999999998,0
6,11,10,10,74.9007691952097,0.109999999999999,0
6,11,10,11,58.2508572769733,0.0700000000000003,0.00999999999999998
6,11,10,12,48.1666224790452,0.0800000000000001,0
6,11,11,6,37.0452411716406,0.23,0.02
6,11,11,7,27.710704720947,0.0300000000000002,0
6,11,11,8,42.1250299527426,0.0800000000000001,0
6,11,11,9,41.3017415498903,0.13,0
6,11,11,10,58.3133619402072,0.0800000000000001,0
6,11,11,11,34.0117520519163,0.0599999999999996,0
6,11,11,12,100.992692499112,0.21,0
6,11,12,6,40.0007770935931,0.0800000000000001,0
6,11,12,7,89.2301364966579,0.11,0
6,11,12,8,80.9378405832412,0.0899999999999999,0
6,11,12,9,76.3810993047543,0.100000000000001,0
6,11,12,10,51.209783373671,0.23,0
6,11,12,11,40.2339398066448,0.53,0.00999999999999998
6,11,12,12,64.8805808753513,0.16,0
6,12,6,6,21.9876133938154,0.0499999999999998,0
6,12,6,7,41.2284997839268,0.0599999999999996,0
6,12,6,8,36.7559374486964,0.119999999999999,0
6,12,6,9,67.1677974096323,0.0800000000000001,0
6,12,6,10,114.455710090882,0.14,0
6,12,6,11,74.1738821727165,0.28,0
6,12,6,12,45.2549738163452,0.0899999999999999,0
6,12,7,6,31.2159880767696,0.0500000000000007,0
6,12,7,7,17.2655081962743,0.0800000000000001,0
6,12,7,8,46.8428471960016,0.19,0
6,12,7,9,57.5344700110887,0.0799999999999992,0
6,12,7,10,119.168388153855,0.0999999999999996,0
6,12,7,11,42.4102091496468,0.140000000000001,0
6,12,7,12,33.582010804117,0.16,0
6,12,8,6,10.7526834966638,0.0199999999999996,0
6,12,8,7,32.4756486352999,0.0499999999999998,0
6,12,8,8,57.2776767668741,0.159999999999999,0
6,12,8,9,52.5204045659661,0.13,0
6,12,8,10,41.0033913751254,0.130000000000001,0
6,12,8,11,49.7649330600815,0.0800000000000001,0
6,12,8,12,78.8233249089536,0.0600000000000005,0
6,12,9,6,37.6253845180582,0.0700000000000003,0
6,12,9,7,81.3553304713381,0.18,0
6,12,9,8,80.1571167431488,0.0700000000000003,0
6,12,9,9,102.95334413117,0.11,0
6,12,9,10,74.9051799533574,0.0600000000000005,0
6,12,9,11,41.1167778036382,0.12,0
6,12,9,12,33.7751760444334,0.13,0
6,12,10,6,26.7561044722848,0.19,0
6,12,10,7,42.6142256698587,0.11,0
6,12,10,8,81.183779375654,0.12,0
6,12,10,9,54.4590619599056,0.109999999999999,0
6,12,10,10,46.2472958845344,0.0999999999999996,0
6,12,10,11,53.2938639428832,0.0699999999999994,0
6,12,10,12,39.3518708230301,0.0999999999999996,0.00999999999999998
6,12,11,6,71.1495669494987,0.11,0
6,12,11,7,42.4005471336094,0.0699999999999994,0
6,12,11,8,47.6177543715579,0.15,0
6,12,11,9,42.9963708840673,0.0899999999999999,0
6,12,11,10,28.8840127851965,0.12,0
6,12,11,11,48.1830938130121,0.16,0
6,12,11,12,62.1061103185377,0.13,0
6,12,12,6,30.3074528767993,0.25,0
6,12,12,7,54.3660586059233,0.0899999999999999,0
6,12,12,8,59.2103232962125,0.149999999999999,0
6,12,12,9,46.3038100089894,0.73,0
6,12,12,10,129.836569735696,0.12,0
6,12,12,11,45.9266353642587,0.279999999999999,0
6,12,12,12,31.2348812680725,0.25,0
7,6,6,6,38.9237091805155,0.0599999999999996,0
7,6,6,7,78.3758266746641,0.0999999999999996,0
7,6,6,8,73.4050367927597,0.11,0
7,6,6,9,28.3116766639601,0.11,0
7,6,6,10,38.117346573626,0.0899999999999999,0
7,6,6,11,103.223641230087,0.0599999999999996,0
7,6,6,12,49.5192771041016,0.100000000000001,0
