"Layer 1","MSE","User Time","CPU Time"
7,0.567930226111798,0.00999999999999998,0
8,0.874189693728545,0.02,0
9,0.724951868843424,0.02,0
10,0.646726094162241,0.00999999999999998,0
11,1.1004437775853,0.00999999999999998,0
12,0.985245876350652,0.00999999999999998,0
13,0.650203664001323,0.00999999999999998,0
