"Layer 1","MSE","User Time","CPU Time"
7,0.326403839789833,0.00999999999999998,0
8,0.700329125878567,0,0.02
9,0.537109775486737,0,0.01
10,1.77665576083021,0,0
11,0.58655769247539,0.00999999999999998,0
12,0.917118733809059,0,0.02
13,0.750416435788647,0.00999999999999998,0
