"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
5,5,5,5,0.17716708848569,0.03,0,0
5,5,5,6,0.161113821925062,0.03,0,0
5,5,5,7,0.171271405241416,0.02,0,0
5,5,5,8,0.168423207899665,0.03,0,0
5,5,5,9,0.155623824184891,0.02,0,0
5,5,5,10,0.162251171660623,0.02,0,0
5,5,5,11,0.154021833329475,0.03,0,0
5,5,5,12,0.181413256902976,0.00999999999999998,0,0
5,5,5,13,0.15110797024714,0.03,0,0
5,5,5,14,0.15432408110074,0.00999999999999998,0,0
5,5,5,15,0.134398705626429,0.02,0,0
5,5,6,5,0.166756962350384,0.04,0,0
5,5,6,6,0.153670425372675,0.03,0,0
5,5,6,7,0.143577917386531,0,0,0
5,5,6,8,0.152534419004393,0.01,0,0
5,5,6,9,0.170557124592145,0.01,0,0
5,5,6,10,0.124542264538548,0.03,0,0
5,5,6,11,0.157799027896992,0.00999999999999995,0,0
5,5,6,12,0.157338093994866,0.03,0,0
5,5,6,13,0.171454346477426,0.02,0,0
5,5,6,14,0.151853326633155,0.01,0,0
5,5,6,15,0.16236265162178,0.00999999999999995,0,0
5,5,7,5,0.154902410927405,0.02,0,0
5,5,7,6,0.146632946381438,0.02,0,0
5,5,7,7,0.14999738924683,0.00999999999999995,0,0
5,5,7,8,0.187621589050779,0.01,0,0
5,5,7,9,0.157936618003996,0.02,0,0
5,5,7,10,0.158156674437442,0.01,0,0
5,5,7,11,0.165678227311561,0.03,0,0
5,5,7,12,0.184240042483421,0.02,0,0
5,5,7,13,0.157740021278182,0.00999999999999995,0,0
5,5,7,14,0.158976496297015,0.00999999999999995,0,0
5,5,7,15,0.19070461537525,0.01,0,0
5,5,8,5,0.172333919159367,0.02,0,0
5,5,8,6,0.155705987510237,0.00999999999999995,0,0
5,5,8,7,0.160788242238639,0.01,0,0
5,5,8,8,0.182550384847002,0.02,0,0
5,5,8,9,0.163407127360172,0.02,0,0
5,5,8,10,0.153829782629469,0.03,0,0
5,5,8,11,0.144887027087271,0.01,0,0
5,5,8,12,0.155730141506355,0.02,0,0
5,5,8,13,0.170686912389581,0.02,0,0
5,5,8,14,0.156736696585613,0.01,0,0
5,5,8,15,0.148809042659901,0.01,0,0
5,5,9,5,0.167517012428661,0.02,0,0
5,5,9,6,0.1418921421649,0.02,0,0
5,5,9,7,0.159520466084967,0.03,0,0
5,5,9,8,0.163260667858001,0.01,0,0
5,5,9,9,0.150583484886915,0.02,0,0
5,5,9,10,0.151258940110912,0.02,0,0
5,5,9,11,0.146749638019088,0.03,0,0
5,5,9,12,0.163197564298875,0,0,0
5,5,9,13,0.16662201490486,0.02,0,0
5,5,9,14,0.148896931613563,0.01,0,0
5,5,9,15,0.149946433913042,0.02,0,0
5,5,10,5,0.157023338214801,0.02,0,0
5,5,10,6,0.155701448022718,0.02,0,0
5,5,10,7,0.160363932871795,0.02,0,0
5,5,10,8,0.13513755160292,0.03,0,0
5,5,10,9,0.170054306172075,0.01,0,0
5,5,10,10,0.174839006074434,0.01,0,0
5,5,10,11,0.164219236188195,0.02,0,0
5,5,10,12,0.160224663688786,0.01,0,0
5,5,10,13,0.178071412194112,0.02,0,0
5,5,10,14,0.162497382850035,0.02,0,0
5,5,10,15,0.157553244295193,0.03,0,0
5,5,11,5,0.136073413942959,0.03,0,0
5,5,11,6,0.149129269892442,0.02,0,0
5,5,11,7,0.167094229671507,0.03,0,0
5,5,11,8,0.166790480537364,0.01,0,0
5,5,11,9,0.164727462333343,0.0099999999999999,0,0
5,5,11,10,0.171689696516582,0.02,0,0
5,5,11,11,0.153486779596726,0.01,0,0
5,5,11,12,0.121515430269027,0.01,0,0
5,5,11,13,0.155644167568782,0.04,0,0
5,5,11,14,0.144755074523087,0.03,0,0
5,5,11,15,0.137153475370539,0.02,0,0
5,5,12,5,0.162620659095972,0.0099999999999999,0,0
5,5,12,6,0.162073574075148,0.02,0,0
5,5,12,7,0.180246359471862,0.02,0,0
5,5,12,8,0.196035848769785,0.03,0,0
5,5,12,9,0.166200549043537,0.0099999999999999,0,0
5,5,12,10,0.139612968990598,0.02,0,0
5,5,12,11,0.155766898966623,0.01,0,0
5,5,12,12,0.187832429041216,0.02,0,0
5,5,12,13,0.155975011595643,0.01,0,0
5,5,12,14,0.11986703706298,0,0,0
5,5,12,15,0.138961373526313,0.02,0,0
5,5,13,5,0.157555667019974,0.03,0,0
5,5,13,6,0.149372271117908,0.01,0,0
5,5,13,7,0.151289294170473,0.01,0,0
5,5,13,8,0.179209692887236,0.03,0,0
5,5,13,9,0.194418040749367,0.03,0,0
5,5,13,10,0.158604219754049,0.01,0,0
5,5,13,11,0.143283479646051,0.01,0,0
5,5,13,12,0.157826730501907,0.0299999999999999,0,0
5,5,13,13,0.166023627208711,0.02,0,0
5,5,13,14,0.191522259224747,0.02,0,0
5,5,13,15,0.163137981847607,0.01,0,0
5,5,14,5,0.167876501627145,0.01,0,0
5,5,14,6,0.156074960468922,0.02,0,0
5,5,14,7,0.192485608387957,0.0199999999999999,0,0
5,5,14,8,0.116513827866314,0.0299999999999999,0,0
5,5,14,9,0.163098653364015,0.02,0,0
5,5,14,10,0.162251128044661,0.01,0,0
5,5,14,11,0.157805050354718,0.02,0,0
5,5,14,12,0.147729636881752,0.02,0,0
5,5,14,13,0.137273088360354,0.03,0,0
5,5,14,14,0.184932346486181,0.02,0,0
5,5,14,15,0.180383523256556,0.02,0,0
5,5,15,5,0.189910387449687,0.02,0,0
5,5,15,6,0.149411688721013,0.01,0,0
5,5,15,7,0.150976024387488,0.02,0,0
5,5,15,8,0.151445502139791,0.03,0,0
5,5,15,9,0.153147865866155,0.02,0,0
5,5,15,10,0.15261665074136,0.02,0,0
5,5,15,11,0.138896642812781,0.01,0,0
5,5,15,12,0.16570524584002,0.02,0,0
5,5,15,13,0.17980760699687,0.02,0,0
5,5,15,14,0.170614866034295,0.02,0,0
5,5,15,15,0.159957134242831,0.02,0,0
5,6,5,5,0.195815212185352,0.0099999999999999,0,0
5,6,5,6,0.17946333059343,0.0099999999999999,0,0
5,6,5,7,0.198050658348731,0.0299999999999999,0,0
5,6,5,8,0.175270483997239,0.02,0,0
5,6,5,9,0.143521706376773,0.01,0,0
5,6,5,10,0.170189606472572,0.01,0,0
5,6,5,11,0.164014564107603,0.01,0,0
5,6,5,12,0.164841086981686,0.01,0,0
5,6,5,13,0.154500667221831,0.01,0,0
5,6,5,14,0.159541728328165,0.02,0,0
5,6,5,15,0.169206933244312,0.02,0,0
5,6,6,5,0.143984114050065,0.01,0,0
5,6,6,6,0.158522911706229,0.02,0,0
5,6,6,7,0.161778749639887,0,0,0
5,6,6,8,0.162840042650308,0.0199999999999999,0,0
5,6,6,9,0.181356220927093,0.01,0,0
5,6,6,10,0.159732071024227,0.0199999999999999,0,0
5,6,6,11,0.145115510330726,0.02,0,0
5,6,6,12,0.118013414470015,0.02,0,0
5,6,6,13,0.172703264434733,0.02,0,0
5,6,6,14,0.147887105779704,0.0199999999999999,0,0
5,6,6,15,0.168303520422121,0.02,0,0
5,6,7,5,0.190172919745061,0.01,0,0
5,6,7,6,0.195561815600513,0,0,0
5,6,7,7,0.162106297361488,0.02,0,0
5,6,7,8,0.167585965836712,0.02,0,0
5,6,7,9,0.174325518683451,0.01,0,0
5,6,7,10,0.105489364034286,0.02,0,0
5,6,7,11,0.153659008814118,0.03,0,0
5,6,7,12,0.136487068666056,0.02,0,0
5,6,7,13,0.14514586993898,0,0,0
5,6,7,14,0.185923761415403,0.02,0,0
5,6,7,15,0.107128467660692,0.03,0,0
5,6,8,5,0.19751072851421,0.01,0,0
5,6,8,6,0.166029129857965,0.02,0,0
