"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
12,11,14,0.252720225726013,0.03,0
12,11,15,0.387892792497836,0.03,0
12,11,16,0.554278743692493,0.03,0
12,11,17,0.321465825902587,0.01,0
12,12,11,0.488494219700856,0.02,0
12,12,12,0.419537179443481,0.0299999999999999,0
12,12,13,0.323687310215159,0.03,0
12,12,14,0.412846278103233,0.03,0
12,12,15,0.274294966075237,0.0299999999999999,0
12,12,16,0.371129993670451,0.0499999999999999,0
12,12,17,0.35379742286744,0.0299999999999999,0
12,13,11,0.250261529981765,0.0299999999999999,0
12,13,12,0.426190110310237,0.03,0
12,13,13,0.361503200958548,0.0299999999999999,0
12,13,14,0.289630274088601,0.01,0
12,13,15,0.650955790443924,0.03,0
12,13,16,0.45057781362015,0.02,0
12,13,17,0.485203339091759,0.03,0
12,14,11,0.287624838800214,0.04,0
12,14,12,0.475911415909879,0.03,0
12,14,13,0.381919219720909,0.03,0
12,14,14,0.445668732429383,0.03,0
12,14,15,0.269352045569205,0.03,0
12,14,16,0.324776685491953,0.0499999999999999,0
12,14,17,0.347427285309087,0.05,0
12,15,11,0.437147357846026,0.03,0
12,15,12,0.314350699329764,0.01,0
12,15,13,0.421380369830701,0.0299999999999999,0
12,15,14,0.318300782385628,0.0299999999999999,0
12,15,15,0.594215300476715,0.0499999999999999,0
12,15,16,0.453509944387397,0.0299999999999999,0
12,15,17,0.571226813546945,0.07,0
12,16,11,0.281226330580733,0.0299999999999999,0
12,16,12,0.288821290649136,0.01,0
12,16,13,0.446065628514917,0.04,0
12,16,14,0.259368924284283,0.05,0
12,16,15,0.30845528676182,0.02,0
12,16,16,0.475291672230113,0.03,0
12,16,17,0.291592291254042,0.03,0
12,17,11,0.369089656461097,0.0600000000000001,0.03
12,17,12,0.359930323731633,0.03,0
12,17,13,0.319845583871766,0.03,0
12,17,14,0.62011736589676,0.03,0
12,17,15,0.368614403104319,0.03,0
12,17,16,0.546621084748133,0.03,0
12,17,17,0.44886656585855,0.0299999999999999,0
13,11,11,0.268810666689557,0.03,0
13,11,12,0.275386716976539,0.01,0
13,11,13,0.429397810252436,0.0299999999999999,0
13,11,14,0.362342535685419,0.0299999999999999,0
13,11,15,0.366917901568356,0.03,0.01
13,11,16,0.3976609011608,0.03,0
13,11,17,0.348460654992964,0.03,0
13,12,11,0.385330392209254,0.0299999999999999,0
13,12,12,0.320247022955782,0.05,0
13,12,13,0.303346540431549,0.03,0
13,12,14,0.518583255688663,0.04,0
13,12,15,0.283394817117656,0.03,0
13,12,16,0.374541733203346,0.04,0
13,12,17,0.4408526318241,0.01,0
13,13,11,0.426219235031526,0.05,0.02
13,13,12,0.311534149139956,0.03,0
13,13,13,0.387237588716225,0.03,0
13,13,14,0.276523566953382,0.03,0
13,13,15,0.33389028624088,0.0299999999999999,0
13,13,16,0.280944477688535,0.03,0
13,13,17,0.369833775170576,0.0299999999999999,0
13,14,11,0.26101963635339,0.0299999999999999,0
13,14,12,0.409914014252253,0.0499999999999999,0
13,14,13,0.29935881666189,0.03,0
13,14,14,0.252919886314398,0.01,0
13,14,15,0.389181517340509,0.03,0
13,14,16,0.657986992646351,0.03,0
13,14,17,0.515301386819774,0.03,0
13,15,11,0.29171816877022,0.03,0
13,15,12,0.266634067086152,0.03,0
13,15,13,0.408413640248513,0.03,0
13,15,14,0.339817991596146,0.03,0
13,15,15,0.473706935565458,0.02,0
13,15,16,0.263867804142277,0.02,0
13,15,17,0.419061830331085,0.0800000000000001,0
13,16,11,0.319923881305945,0.01,0
13,16,12,0.567613869600943,0.03,0
13,16,13,0.391425292612447,0.05,0
13,16,14,0.330110164006658,0.01,0
13,16,15,0.516240763532287,0.03,0
13,16,16,0.279875301665311,0.03,0
13,16,17,0.28967130814231,0.03,0
13,17,11,0.36745291972133,0.03,0
13,17,12,0.450769905485455,0.03,0
13,17,13,0.399685926312403,0.03,0
13,17,14,0.468121372124756,0.0499999999999998,0
13,17,15,0.276939179876635,0.03,0
13,17,16,0.294055984274072,0.03,0
13,17,17,0.340841364138551,0.0299999999999998,0
14,11,11,0.425026479369908,0.0499999999999998,0
14,11,12,0.342362527023468,0.0499999999999998,0
14,11,13,0.311727484873458,0.03,0
14,11,14,0.852647891831088,0.04,0
14,11,15,0.339607248437996,0.0499999999999998,0
14,11,16,0.321503745993663,0.0299999999999998,0
14,11,17,0.251256012346902,0.0199999999999998,0
14,12,11,0.404461054458481,0.03,0
14,12,12,0.348090319458964,0.03,0
14,12,13,0.368885725165336,0.03,0
14,12,14,0.265169659204467,0.03,0
14,12,15,0.442757488468984,0.03,0
14,12,16,0.37776821679732,0.03,0
14,12,17,0.313086941099139,0.05,0
14,13,11,0.367549375227115,0.05,0
14,13,12,0.433131316089107,0.03,0
14,13,13,0.410556048168392,0.01,0
14,13,14,0.329163600553257,0.02,0
14,13,15,0.37435957332393,0.03,0
14,13,16,0.260778071709239,0.03,0
14,13,17,0.36579086084033,0.03,0
14,14,11,0.372108490014163,0.05,0
14,14,12,0.356128739579428,0.04,0
14,14,13,0.373793703612522,0.05,0
14,14,14,0.285533378459563,0.03,0
14,14,15,0.492571322903619,0.03,0
14,14,16,0.367950199433668,0.03,0
14,14,17,0.313493652730075,0.0600000000000001,0
14,15,11,0.391193170693972,0.01,0
14,15,12,0.402872508331227,0.03,0
14,15,13,0.39508145211802,0.03,0
14,15,14,0.244619313610176,0.03,0
14,15,15,0.360961508323922,0.03,0
14,15,16,0.425056811685119,0.03,0
14,15,17,0.264753087926981,0.0399999999999998,0
14,16,11,0.322324517427987,0.0199999999999998,0
14,16,12,0.345262950718682,0.0399999999999998,0
14,16,13,0.285686525383888,0.03,0
14,16,14,0.369491063909019,0.0399999999999998,0
14,16,15,0.238173566311929,0.02,0
14,16,16,0.344717987021201,0.0299999999999998,0
14,16,17,0.380910211330042,0.03,0
14,17,11,0.376137093113928,0.02,0
14,17,12,0.480499741715899,0.0499999999999998,0
14,17,13,0.274173490589821,0.03,0
14,17,14,0.481025841770474,0.03,0
14,17,15,0.414072084565862,0.05,0
14,17,16,0.33067108239619,0.03,0
14,17,17,0.399046564510878,0.03,0
15,11,11,0.293115015850619,0.03,0
15,11,12,0.592579645130829,0.03,0
15,11,13,0.361292764746906,0.03,0
15,11,14,0.426961682736157,0.04,0
15,11,15,0.406700867297412,0.02,0
15,11,16,0.326578196205837,0.03,0
15,11,17,0.376717468110773,0.03,0
15,12,11,0.377388622622474,0.03,0
15,12,12,0.413871199745689,0.03,0
15,12,13,0.430537164387728,0.03,0
15,12,14,0.359150815745998,0.03,0
15,12,15,0.473919442384008,0.03,0
15,12,16,0.39783843155836,0.04,0
15,12,17,0.293757373160885,0.02,0
15,13,11,0.349928125653376,0.03,0
15,13,12,0.348044114340573,0.02,0
15,13,13,0.284373206257247,0.01,0
15,13,14,0.394065408976655,0.03,0
15,13,15,0.42292426229749,0.03,0
15,13,16,0.462759251258181,0.03,0
15,13,17,0.390559660615311,0.04,0
15,14,11,1.02337887881698,0.04,0
15,14,12,0.42119585124888,0.02,0
15,14,13,0.46475641640182,0.0399999999999998,0
15,14,14,0.379258022827295,0.0699999999999998,0
15,14,15,0.424755105602745,0.02,0
15,14,16,0.449859884232866,0.03,0
15,14,17,0.574395607674832,0.0499999999999998,0
15,15,11,0.401324895303979,0.03,0
15,15,12,0.493647321058844,0.0199999999999998,0
15,15,13,0.355774438106646,0.0499999999999998,0
15,15,14,0.328011359705357,0.04,0
15,15,15,0.344640843309119,0.03,0
15,15,16,0.369186137940525,0.03,0
15,15,17,0.469008052635852,0.03,0
15,16,11,0.454588339419601,0.01,0
15,16,12,0.381591064216662,0.03,0
15,16,13,0.340858292227606,0.01,0
15,16,14,0.496637440383444,0.03,0
15,16,15,0.276799249201795,0.03,0
15,16,16,0.380749454317064,0.03,0
15,16,17,0.345011698799355,0.04,0
15,17,11,0.271008871725416,0.03,0
15,17,12,0.302864500020682,0.03,0
15,17,13,0.500955798120124,0.03,0
15,17,14,0.618303071452228,0.05,0
15,17,15,0.493492099196676,0.03,0
15,17,16,0.331623788336942,0.03,0
15,17,17,0.375205155602102,0.04,0
16,11,11,0.39233856992515,0.05,0
16,11,12,0.331433717739779,0.03,0
16,11,13,0.347522287323355,0.05,0
16,11,14,0.467562611647988,0.03,0
16,11,15,0.367700175987021,0.0600000000000001,0
16,11,16,0.436924577250346,0.03,0
16,11,17,0.457987530277787,0.03,0
16,12,11,0.48208386097751,0.03,0
16,12,12,0.289797139913357,0.03,0
16,12,13,0.362801123805906,0.03,0
16,12,14,0.27712499766675,0.03,0
16,12,15,0.38542634507412,0.05,0
16,12,16,0.71315722373518,0.0499999999999998,0
16,12,17,0.415855088391759,0.0399999999999998,0
16,13,11,0.375906733779739,0.03,0
16,13,12,0.360140354027104,0.03,0
16,13,13,0.411995573805991,0.03,0
16,13,14,0.290576232951627,0.03,0
16,13,15,0.288716749966532,0.03,0
16,13,16,0.379231033633918,0.01,0
16,13,17,0.766081141725291,0.0499999999999998,0
16,14,11,0.333497554119179,0.0399999999999998,0
16,14,12,0.298670651735408,0.03,0
16,14,13,0.33022201505151,0.03,0
16,14,14,0.40639260932414,0.05,0
16,14,15,0.319387072335858,0.03,0
16,14,16,0.358118811758737,0.03,0
16,14,17,0.280348233466138,0.0499999999999998,0
16,15,11,0.314000129655169,0.04,0
16,15,12,0.3746794108301,0.0700000000000001,0
16,15,13,0.338208027604372,0.04,0
16,15,14,0.317943529740563,0.03,0
16,15,15,0.461947613591273,0.04,0
16,15,16,0.40343066459495,0.04,0
16,15,17,0.392157874259725,0.0300000000000002,0
16,16,11,0.496989392762162,0.0300000000000002,0
16,16,12,0.436511439312663,0.04,0
16,16,13,0.363567802933373,0.0299999999999998,0
16,16,14,0.493934747816405,0.0299999999999998,0
16,16,15,0.289158645503684,0.0299999999999998,0
16,16,16,0.316622047055496,0.0300000000000002,0
16,16,17,0.317022721711329,0.04,0
16,17,11,0.349316802561347,0.0300000000000002,0
16,17,12,0.268379504447992,0.0300000000000002,0
16,17,13,0.252316784425847,0.0300000000000002,0
16,17,14,0.350301035680772,0.04,0
16,17,15,0.338500944541117,0.0300000000000002,0
16,17,16,0.315552051023757,0.02,0
16,17,17,0.596482358302875,0.0499999999999998,0
17,11,11,0.487878840256369,0.0500000000000003,0
17,11,12,0.717287028667019,0.04,0
17,11,13,0.403713399546394,0.0300000000000002,0
17,11,14,0.375912370459256,0.0300000000000002,0
17,11,15,0.256342499784279,0.04,0
17,11,16,0.299854857002301,0.0300000000000002,0
17,11,17,0.765957201726893,0.0300000000000002,0
17,12,11,0.607630195441211,0.0300000000000002,0
17,12,12,0.549322970881759,0.0300000000000002,0
17,12,13,0.465977284764247,0.0299999999999998,0
17,12,14,0.889208815740555,0.04,0
17,12,15,0.410162401369832,0.0600000000000001,0
17,12,16,0.363428447839732,0.04,0
17,12,17,0.434949530633031,0.0300000000000002,0
17,13,11,0.297457424909809,0.0300000000000002,0
17,13,12,0.417781514828812,0.0300000000000002,0
17,13,13,0.334543753512891,0.0299999999999998,0
17,13,14,0.273312810131466,0.0299999999999998,0
17,13,15,0.52850809409851,0.0299999999999998,0
17,13,16,0.341524592914755,0.0299999999999998,0
17,13,17,0.372764871041192,0.04,0
17,14,11,0.415810225657087,0.0300000000000002,0
17,14,12,0.486957136322348,0.0299999999999998,0
17,14,13,0.326174313407567,0.0499999999999998,0
17,14,14,0.441847913182834,0.0500000000000003,0
17,14,15,0.340768163433355,0.0300000000000002,0
17,14,16,0.334435462185162,0.0299999999999998,0
17,14,17,0.343709020856621,0.0499999999999998,0
17,15,11,0.292487671825652,0.0299999999999998,0
17,15,12,0.419288795484811,0.02,0
17,15,13,0.401027101765969,0.0299999999999998,0
17,15,14,0.463799235242563,0.0299999999999998,0
17,15,15,0.379336637811614,0.04,0
17,15,16,0.387516217072573,0.00999999999999979,0
17,15,17,0.511896905517015,0.04,0
17,16,11,0.38212705782657,0.0500000000000003,0
17,16,12,0.30772636587568,0.0300000000000002,0
17,16,13,0.449146612942914,0.0499999999999998,0
17,16,14,0.780429197914575,0.0299999999999998,0
17,16,15,0.317766290926374,0.0299999999999998,0
17,16,16,0.466398747480341,0.0299999999999998,0
17,16,17,0.397815921705574,0.04,0
17,17,11,0.332708698876397,0.0299999999999998,0
17,17,12,0.429657661462957,0.0299999999999998,0
17,17,13,0.292280296469316,0.02,0
17,17,14,0.482986308586824,0.0299999999999998,0
17,17,15,0.408711166493795,0.0299999999999998,0
17,17,16,0.349266395694723,0.00999999999999979,0
17,17,17,0.363713086483892,0.0299999999999998,0
