"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
25,25,25,0.0179656391357629,0.07,0.01,0
25,25,26,0.0151723020559953,0.09,0,0
25,25,27,0.01283370430295,0.09,0,0
25,25,28,0.0583636844262574,0.08,0.03,0
25,25,29,0.0201241444766736,0.08,0.01,0
25,25,30,0.0200818390951803,0.06,0.01,0
25,25,31,0.0425909382803784,0.1,0.01,0
25,25,32,0.0245507388548082,0.07,0.03,0
25,25,33,0.037528296332488,0.08,0.03,0
25,25,34,0.0180097445029209,0.1,0.01,0
25,25,35,0.0169021594434994,0.11,0,0
25,26,25,0.027353914165652,0.08,0.02,0
25,26,26,0.0143138139589002,0.07,0,0
25,26,27,0.0304904250974044,0.1,0,0
25,26,28,0.0201353610039037,0.07,0,0
25,26,29,0.0152979325510278,0.09,0,0
25,26,30,0.0442159158533554,0.08,0,0
25,26,31,0.0795135666939616,0.08,0,0
25,26,32,0.0121175020848978,0.1,0,0
25,26,33,0.0187831719155591,0.08,0,0
25,26,34,0.0186938241489744,0.07,0,0
25,26,35,0.026146642230514,0.08,0,0
25,27,25,0.0147389030505168,0.08,0,0
25,27,26,0.0177885210735279,0.1,0,0
25,27,27,0.0375040198643267,0.09,0,0
25,27,28,0.0266847752718554,0.09,0,0
25,27,29,0.0222512914122534,0.11,0,0
25,27,30,0.0169899628460038,0.08,0,0
25,27,31,0.086715433825287,0.09,0,0
25,27,32,0.0119886679897942,0.07,0,0
25,27,33,0.0258734827559413,0.09,0,0
25,27,34,0.018664544727676,0.09,0,0
25,27,35,0.0372301838751569,0.13,0,0
25,28,25,0.0319477163841016,0.09,0,0
25,28,26,0.0156809052402402,0.0700000000000001,0,0
25,28,27,0.0126371424365243,0.0900000000000001,0,0
25,28,28,0.0367783193514117,0.08,0,0
25,28,29,0.0196586759563268,0.08,0,0
25,28,30,0.0182886498838215,0.1,0,0
25,28,31,0.0311402229434915,0.0900000000000001,0,0
25,28,32,0.0153450817292042,0.0800000000000001,0.02,0
25,28,33,0.0225480184989539,0.1,0,0
25,28,34,0.0582128667401141,0.11,0,0
25,28,35,0.0160760563017342,0.09,0.01,0
25,29,25,0.0131942802957978,0.0800000000000001,0,0
25,29,26,0.0243961766577394,0.0600000000000001,0,0
25,29,27,0.0109165820739039,0.08,0,0
25,29,28,0.0152931885313197,0.09,0,0
25,29,29,0.024084701006678,0.09,0,0
25,29,30,0.0156552814084214,0.09,0,0
25,29,31,0.0357042256471551,0.09,0,0
25,29,32,0.0221482561262555,0.11,0,0
25,29,33,0.0147098311777613,0.11,0,0
25,29,34,0.0891437640861182,0.12,0,0
25,29,35,0.0130038219813306,0.09,0,0
25,30,25,0.0312918113459027,0.1,0,0
25,30,26,0.0233751033931818,0.0800000000000001,0,0
25,30,27,0.0186047190721856,0.1,0,0
25,30,28,0.017920536853259,0.0800000000000001,0,0
25,30,29,0.0149216362709518,0.0900000000000001,0,0
25,30,30,0.0227607882897718,0.11,0,0
25,30,31,0.0166061977757063,0.0900000000000001,0,0
25,30,32,0.0323961351451069,0.11,0,0
25,30,33,0.0339060321705881,0.11,0,0
25,30,34,0.031510876419836,0.0999999999999999,0,0
25,30,35,0.0339535784607707,0.0700000000000001,0,0
25,31,25,0.0133310149188577,0.0900000000000001,0,0
25,31,26,0.00910447339472099,0.0900000000000001,0,0
25,31,27,0.0386549414310978,0.0899999999999999,0,0
25,31,28,0.0234777142670371,0.11,0,0
25,31,29,0.0319108242031998,0.0900000000000001,0,0
25,31,30,0.0158799753744843,0.11,0,0
25,31,31,0.0792272873636715,0.0999999999999999,0,0
25,31,32,0.0139717666717358,0.1,0,0
25,31,33,0.0506996100937354,0.11,0,0
25,31,34,0.0346501971364574,0.13,0,0
25,31,35,0.0267148616977039,0.11,0,0
25,32,25,0.0109203198571261,0.1,0,0
25,32,26,0.0127825785113477,0.0800000000000001,0,0
25,32,27,0.0124644924055373,0.0800000000000001,0,0
25,32,28,0.0335855937633222,0.0900000000000001,0,0
25,32,29,0.0212286135966637,0.11,0,0
25,32,30,0.013218346005254,0.0800000000000001,0,0
25,32,31,0.012113093487858,0.0900000000000001,0,0
25,32,32,0.0218839102346956,0.0999999999999999,0,0
25,32,33,0.0217760669530114,0.11,0,0
25,32,34,0.0146105065352953,0.11,0,0
25,32,35,0.0336415569481347,0.11,0,0
25,33,25,0.0164615211704006,0.1,0,0
25,33,26,0.0128958323795943,0.0799999999999998,0,0
25,33,27,0.022883514326897,0.11,0,0
25,33,28,0.0121669854533301,0.0900000000000001,0,0
25,33,29,0.0246413932473345,0.1,0.02,0
25,33,30,0.0712984136957115,0.11,0,0
25,33,31,0.0225866114340407,0.1,0,0
25,33,32,0.0168661682308553,0.0900000000000001,0.01,0
25,33,33,0.0171123788618163,0.0900000000000001,0,0
25,33,34,0.0138853265324146,0.11,0,0
25,33,35,0.0190776979186843,0.11,0,0
25,34,25,0.0300979409088616,0.11,0,0
25,34,26,0.0130374950414344,0.11,0,0
25,34,27,0.00990590449828928,0.0900000000000001,0,0
25,34,28,0.0190826021427877,0.0999999999999999,0,0
25,34,29,0.0137296231037436,0.0900000000000001,0,0
25,34,30,0.0200434264854577,0.11,0,0
25,34,31,0.0138752776326872,0.11,0,0
25,34,32,0.0157654467438534,0.11,0,0
25,34,33,0.0165689365908512,0.0900000000000001,0.02,0
25,34,34,0.0604017233415458,0.0900000000000001,0.02,0
25,34,35,0.0209402454665567,0.12,0,0
25,35,25,0.0134951761325736,0.0800000000000001,0,0
25,35,26,0.0123722713588197,0.0900000000000001,0,0
25,35,27,0.0107542695643988,0.11,0,0
25,35,28,0.0123178746292892,0.1,0,0
25,35,29,0.0111983956994682,0.11,0,0
25,35,30,0.0145332218331263,0.11,0,0
25,35,31,0.0300556462162683,0.11,0,0
25,35,32,0.0183847376689854,0.13,0,0
25,35,33,0.138592123557202,0.14,0,0
25,35,34,0.0212245687380507,0.13,0,0
25,35,35,0.0530616676425718,0.13,0,0
26,25,25,0.0139683108963244,0.0899999999999999,0,0
26,25,26,0.0284731032655066,0.0799999999999998,0,0
26,25,27,0.0324504784792941,0.0999999999999999,0,0
26,25,28,0.0161899146848747,0.0800000000000001,0,0
26,25,29,0.0245619880941415,0.0900000000000001,0,0
26,25,30,0.0354683002030806,0.0800000000000001,0,0
26,25,31,0.0221376888831826,0.1,0,0
26,25,32,0.012614169256776,0.1,0,0
26,25,33,0.0190064347910841,0.0899999999999999,0,0
26,25,34,0.0157709441892462,0.11,0,0
26,25,35,0.0174727534531732,0.0700000000000003,0,0
26,26,25,0.019432704866085,0.0800000000000001,0,0
26,26,26,0.0335810198788261,0.0600000000000001,0,0
26,26,27,0.0215091865747329,0.0800000000000001,0,0
26,26,28,0.0152396301860869,0.0800000000000001,0,0
26,26,29,0.0209741796393652,0.0800000000000001,0,0
26,26,30,0.015601327158103,0.1,0,0
26,26,31,0.0165633408344467,0.0800000000000001,0,0
26,26,32,0.0194894083845175,0.0799999999999996,0,0
26,26,33,0.0171180987497897,0.0699999999999998,0,0
26,26,34,0.0156269860686303,0.0800000000000001,0,0
26,26,35,0.0115214617172251,0.11,0,0
26,27,25,0.0134669993762461,0.0799999999999996,0,0
26,27,26,0.0208670645819842,0.0800000000000001,0,0
26,27,27,0.0196494847789042,0.0800000000000001,0,0
26,27,28,0.0131362570382312,0.0800000000000001,0,0
26,27,29,0.0505139825106772,0.0700000000000003,0,0
26,27,30,0.0196865486057486,0.0799999999999996,0,0
26,27,31,0.0268601591647818,0.0900000000000003,0,0
26,27,32,0.023477256596674,0.11,0,0
26,27,33,0.0261668308219998,0.0800000000000001,0,0
26,27,34,0.0737750249326181,0.1,0,0
26,27,35,0.0187329795238326,0.0899999999999999,0,0
26,28,25,0.0136442328361292,0.0900000000000003,0,0
26,28,26,0.0204210289930482,0.1,0,0
26,28,27,0.0185271724014731,0.0899999999999999,0,0
26,28,28,0.0111147989451192,0.0900000000000003,0,0
26,28,29,0.0115213932105221,0.0800000000000001,0,0
26,28,30,0.02029490478818,0.0900000000000003,0,0
26,28,31,0.0289422065806641,0.0999999999999996,0,0
26,28,32,0.0294745946738028,0.0900000000000003,0,0
26,28,33,0.0164103848299699,0.0999999999999996,0,0
26,28,34,0.134939574409244,0.1,0,0
26,28,35,0.0501217356985502,0.1,0,0
26,29,25,0.0135251061608391,0.0800000000000001,0,0
26,29,26,0.0161566226640764,0.0800000000000001,0,0
26,29,27,0.0286658481163764,0.0900000000000003,0,0
26,29,28,0.0108042598956128,0.0899999999999999,0,0
26,29,29,0.0146776264688833,0.0800000000000001,0,0
26,29,30,0.0388475666730729,0.0699999999999998,0,0
26,29,31,0.0176223295835947,0.1,0,0
26,29,32,0.0822714534583657,0.11,0,0
26,29,33,0.0387811012097828,0.11,0,0
26,29,34,0.0150070095326311,0.0899999999999999,0.02,0
26,29,35,0.0318761983810298,0.11,0,0
26,30,25,0.0179187904468243,0.0899999999999999,0,0
26,30,26,0.0122604768756808,0.11,0,0
26,30,27,0.0193591532199015,0.0800000000000001,0,0
26,30,28,0.0192361261856106,0.1,0.02,0
26,30,29,0.0186909236633768,0.0800000000000001,0,0
26,30,30,0.0190468249745597,0.0899999999999999,0,0
26,30,31,0.0173732980473314,0.11,0,0
26,30,32,0.0158539581897888,0.0899999999999999,0,0
26,30,33,0.0155833698662303,0.0699999999999998,0,0
26,30,34,0.020584467872995,0.0900000000000003,0,0
26,30,35,0.0387739978966645,0.11,0,0
26,31,25,0.0119658517275372,0.0800000000000001,0,0
26,31,26,0.0269089988689212,0.1,0,0
26,31,27,0.0170011610438733,0.0899999999999999,0,0
26,31,28,0.0419347877824196,0.1,0,0
26,31,29,0.0305480263607456,0.1,0,0
26,31,30,0.0138398109390973,0.0800000000000001,0,0
26,31,31,0.044587652419786,0.1,0,0
26,31,32,0.0121896290201873,0.0899999999999999,0,0
26,31,33,0.0383296463966079,0.11,0,0
26,31,34,0.0712888236121184,0.13,0,0
26,31,35,0.0517689769925232,0.11,0,0
26,32,25,0.0241774439630915,0.0799999999999996,0.02,0
26,32,26,0.0163299826750497,0.11,0,0
26,32,27,0.0125573943681025,0.1,0,0
26,32,28,0.0348616801540545,0.1,0,0
26,32,29,0.0125142648160935,0.0999999999999996,0,0
26,32,30,0.0213451488277466,0.11,0,0
26,32,31,0.0125097387534948,0.1,0,0
26,32,32,0.0173966409890678,0.11,0,0
26,32,33,0.0203052120375192,0.11,0,0
26,32,34,0.0157677060712857,0.11,0,0
26,32,35,0.0737829425800084,0.0900000000000003,0,0
26,33,25,0.0162982863531485,0.0800000000000001,0,0
26,33,26,0.0120594967221436,0.0899999999999999,0,0
26,33,27,0.0146938057913383,0.0899999999999999,0,0
26,33,28,0.0116667179732981,0.0899999999999999,0,0
26,33,29,0.0239275175843091,0.11,0,0
26,33,30,0.0458773268422041,0.11,0,0
26,33,31,0.0144917127915571,0.1,0,0
26,33,32,0.0146762430367889,0.11,0,0
26,33,33,0.0625934347472455,0.1,0,0
26,33,34,0.0134507212841797,0.13,0,0
26,33,35,0.0318406597755419,0.13,0,0
26,34,25,0.0124239730473852,0.0899999999999999,0,0
26,34,26,0.0112855757479552,0.11,0,0
26,34,27,0.0166053798592856,0.11,0,0
26,34,28,0.0303275658029357,0.1,0,0
26,34,29,0.0142225148745956,0.11,0,0
26,34,30,0.0170428394363583,0.11,0,0
26,34,31,0.0168253927618861,0.12,0,0
26,34,32,0.018650262497832,0.13,0,0
26,34,33,0.0172822786749694,0.1,0,0
26,34,34,0.0118389947133825,0.11,0,0
26,34,35,0.0146441650599803,0.13,0,0
26,35,25,0.0407473497144811,0.0899999999999999,0,0
26,35,26,0.0168815949764551,0.11,0,0
26,35,27,0.0136671397861748,0.11,0,0
26,35,28,0.0472119920971804,0.0899999999999999,0,0
26,35,29,0.0224919314019275,0.11,0,0
26,35,30,0.0121752183143885,0.1,0,0
26,35,31,0.0151321918713787,0.13,0,0
26,35,32,0.0277500744327552,0.0899999999999999,0,0
26,35,33,0.0261783039752496,0.0899999999999999,0,0
26,35,34,0.0202106918920817,0.12,0,0
26,35,35,0.0233067001050857,0.11,0,0
27,25,25,0.0498420673961046,0.0800000000000001,0,0
27,25,26,0.026801584374088,0.0600000000000001,0,0
27,25,27,0.015737532964638,0.0600000000000001,0,0
27,25,28,0.035158431327321,0.0699999999999998,0,0
27,25,29,0.0148656973804448,0.0800000000000001,0,0
27,25,30,0.0173817276159569,0.0799999999999996,0,0
27,25,31,0.0168509450981951,0.11,0,0
27,25,32,0.0325934874674903,0.1,0,0
27,25,33,0.0191811456347631,0.11,0,0
27,25,34,0.0197499413872173,0.0900000000000003,0,0
27,25,35,0.0125177399954367,0.0899999999999999,0,0
27,26,25,0.0412911898689909,0.0699999999999998,0,0
27,26,26,0.0116727383075974,0.0600000000000001,0,0
27,26,27,0.0488747492042936,0.0899999999999999,0,0
27,26,28,0.0125797884596993,0.0800000000000001,0,0
