"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
35,35,35,35,0.0828825360197522,0.22,0.05
35,35,35,36,0.0739734492587779,0.28,0.02
35,35,35,37,0.0763992822465237,0.29,0.02
35,35,35,38,0.194756083835835,0.36,0.05
35,35,35,39,0.0992911747818065,0.46,0.02
35,35,35,40,0.0896897253961574,0.5,0.01
35,35,35,41,0.0906029272393804,0.39,0
35,35,36,35,0.0817038641805143,0.31,0.02
35,35,36,36,0.121216868165876,0.52,0.05
35,35,36,37,0.161467811683615,0.4,0.03
35,35,36,38,0.0753275826745809,0.28,0.01
35,35,36,39,0.0823655477246202,0.27,0.02
35,35,36,40,0.0832665450055523,0.25,0
35,35,36,41,0.0784789866712328,0.28,0
35,35,37,35,0.139274009293618,0.49,0
35,35,37,36,0.083490527617149,0.29,0
35,35,37,37,0.0774489516068818,0.36,0
35,35,37,38,0.0840984062989694,0.27,0
35,35,37,39,0.097647888990931,0.28,0.01
35,35,37,40,0.0748178508506494,0.24,0.01
35,35,37,41,0.0747774911627422,0.29,0
35,35,38,35,0.0737154127848946,0.25,0
35,35,38,36,0.193849159867696,0.29,0
35,35,38,37,0.0770518401881416,0.26,0
35,35,38,38,0.094780114185407,0.39,0
35,35,38,39,0.075266512930728,0.25,0
35,35,38,40,0.07872449185732,0.33,0
35,35,38,41,0.0736954668164301,0.38,0
35,35,39,35,0.0923849268762753,0.33,0
35,35,39,36,0.0749147359390525,0.29,0
35,35,39,37,0.0765133619710913,0.28,0
35,35,39,38,0.0826819223303726,0.27,0
35,35,39,39,0.162726254156575,0.56,0
35,35,39,40,0.0988242389756658,0.4,0
35,35,39,41,0.07891265569624,0.36,0
35,35,40,35,0.122212741486247,0.36,0
35,35,40,36,0.0797176855872165,0.28,0
35,35,40,37,0.0805913147064972,0.3,0.01
35,35,40,38,0.106964868168211,0.43,0
35,35,40,39,0.0747072698408907,0.35,0
35,35,40,40,0.0911775083855694,0.28,0
35,35,40,41,0.210015413693569,0.58,0
35,35,41,35,0.0847485264991636,0.31,0
35,35,41,36,0.0849762682978457,0.28,0
35,35,41,37,0.086391827786786,0.34,0.02
35,35,41,38,0.0750761321264391,0.3,0
35,35,41,39,0.164402843739228,0.5,0
35,35,41,40,0.0787515548027902,0.37,0
35,35,41,41,0.0759541329329099,0.28,0
35,36,35,35,0.0990857497675123,0.37,0
35,36,35,36,0.0830850548356086,0.31,0
35,36,35,37,0.0838988694171749,0.36,0
35,36,35,38,0.0901889373471087,0.25,0
35,36,35,39,0.112515586457103,0.55,0
35,36,35,40,0.0867609490969129,0.36,0
35,36,35,41,0.138588031472598,0.41,0
35,36,36,35,0.104299017854487,0.44,0.00999999999999998
35,36,36,36,0.0793662069689361,0.27,0
35,36,36,37,0.0749833811333752,0.26,0
35,36,36,38,0.0819415161822747,0.27,0
35,36,36,39,0.130774275512733,0.5,0
35,36,36,40,0.0944112838337997,0.41,0
35,36,36,41,0.161127396620364,0.41,0
35,36,37,35,0.149489660274734,0.51,0
35,36,37,36,0.0745559596511442,0.36,0
35,36,37,37,0.0839409151304211,0.39,0
35,36,37,38,0.0782995985941066,0.27,0
35,36,37,39,0.076701123394475,0.27,0
35,36,37,40,0.0745901838907587,0.23,0.01
35,36,37,41,0.196254195889464,0.52,0
35,36,38,35,0.0850384617106194,0.3,0
35,36,38,36,0.0756456853967354,0.28,0
35,36,38,37,0.11505712204,0.43,0
35,36,38,38,0.0755267842550914,0.25,0.02
35,36,38,39,0.0895752493106193,0.47,0.02
35,36,38,40,0.0752875571922797,0.28,0
35,36,38,41,0.10741086787898,0.33,0.01
35,36,39,35,0.115716090619749,0.44,0.02
35,36,39,36,0.0798514629498064,0.37,0
35,36,39,37,0.0939811969776893,0.28,0
35,36,39,38,0.102381315962719,0.34,0
35,36,39,39,0.0767468107663553,0.36,0
35,36,39,40,0.176181126422031,0.54,0
35,36,39,41,0.0779330800378823,0.29,0
35,36,40,35,0.0855026892356701,0.37,0.01
35,36,40,36,0.0798453088404251,0.26,0
35,36,40,37,0.0942865564943037,0.36,0
35,36,40,38,0.0814212244220296,0.3,0
35,36,40,39,0.0747795641141975,0.29,0
35,36,40,40,0.115197152684283,0.44,0
35,36,40,41,0.0842803044433825,0.25,0.02
35,36,41,35,0.0794698276533745,0.32,0
35,36,41,36,0.0781004988578712,0.39,0
35,36,41,37,0.179776147382249,0.39,0
35,36,41,38,0.0763047971386444,0.31,0
35,36,41,39,0.0743970514477367,0.33,0
35,36,41,40,0.0784800632430634,0.35,0.02
35,36,41,41,0.0800046487835762,0.31,0
35,37,35,35,0.0755611916794519,0.25,0
35,37,35,36,0.078352571438974,0.31,0
35,37,35,37,0.098995443492875,0.32,0
35,37,35,38,0.0915374061543226,0.5,0
35,37,35,39,0.0774146010644655,0.26,0
35,37,35,40,0.0867859597871609,0.41,0
35,37,35,41,0.0746805846001034,0.29,0.02
35,37,36,35,0.0913787104109657,0.27,0
35,37,36,36,0.0760547713620142,0.27,0
35,37,36,37,0.0835180886853401,0.36,0
35,37,36,38,0.0766838631538402,0.34,0
35,37,36,39,0.0749671880810372,0.31,0
35,37,36,40,0.0737803331961042,0.28,0
35,37,36,41,0.0831675879638253,0.38,0
35,37,37,35,0.0861967430697133,0.33,0
35,37,37,36,0.0794423734585746,0.35,0
35,37,37,37,0.089404621105038,0.48,0
35,37,37,38,0.0794543607810513,0.28,0
35,37,37,39,0.108592874292114,0.659999999999999,0.01
35,37,37,40,0.0766975380339226,0.29,0
35,37,37,41,0.117195032452933,0.54,0
35,37,38,35,0.0746050550567589,0.26,0
35,37,38,36,0.0819282360746782,0.28,0
35,37,38,37,0.0762343906236882,0.279999999999999,0
35,37,38,38,0.0740980723754277,0.34,0
35,37,38,39,0.0826036418686496,0.3,0
35,37,38,40,0.0756555602246396,0.36,0
35,37,38,41,0.0756151501817482,0.28,0
35,37,39,35,0.0751084960174265,0.27,0
35,37,39,36,0.108447766500624,0.36,0
35,37,39,37,0.0797524131165297,0.37,0
35,37,39,38,0.142821503770304,0.44,0
35,37,39,39,0.148212499927986,0.45,0
35,37,39,40,0.0811847852388759,0.340000000000001,0
35,37,39,41,0.126089980522129,0.390000000000001,0
35,37,40,35,0.138557163687778,0.29,0.02
35,37,40,36,0.108189484789363,0.44,0
35,37,40,37,0.113681775617659,0.43,0
35,37,40,38,0.0805913822045346,0.36,0
35,37,40,39,0.0777734104320776,0.29,0
35,37,40,40,0.0818841317247807,0.32,0
35,37,40,41,0.0911028614961041,0.32,0
35,37,41,35,0.145989382415053,0.329999999999999,0
35,37,41,36,0.075138641740186,0.32,0.00999999999999998
35,37,41,37,0.0860142829380766,0.31,0
35,37,41,38,0.0812336789993305,0.3,0
35,37,41,39,0.09146954066467,0.36,0.01
35,37,41,40,0.0751455985116117,0.350000000000001,0
35,37,41,41,0.0794644874421325,0.27,0.02
35,38,35,35,0.0871405909481573,0.33,0
35,38,35,36,0.0740731622032271,0.32,0
35,38,35,37,0.189404724862526,0.44,0
35,38,35,38,0.0766516331037211,0.279999999999999,0
35,38,35,39,0.0737718306335414,0.28,0
35,38,35,40,0.0777305234528137,0.26,0
35,38,35,41,0.125124625277233,0.609999999999999,0
35,38,36,35,0.0852710344061649,0.25,0
35,38,36,36,0.108058864159281,0.4,0
35,38,36,37,0.100098700125704,0.35,0
35,38,36,38,0.0819300330003059,0.319999999999999,0
35,38,36,39,0.0767895248475301,0.36,0
35,38,36,40,0.0738455686572444,0.28,0
35,38,36,41,0.0910576829044618,0.3,0
35,38,37,35,0.108483293348718,0.52,0
35,38,37,36,0.100433649560938,0.45,0
35,38,37,37,0.0839452522149947,0.27,0
35,38,37,38,0.106181317031782,0.45,0
35,38,37,39,0.077650418526052,0.36,0
35,38,37,40,0.0935834694176979,0.5,0
35,38,37,41,0.0812588578709937,0.260000000000001,0
35,38,38,35,0.0789374568863693,0.3,0
35,38,38,36,0.0741651510286472,0.300000000000001,0
35,38,38,37,0.0764936458616071,0.38,0
35,38,38,38,0.103109970650895,0.44,0
35,38,38,39,0.0797734897566462,0.350000000000001,0
35,38,38,40,0.109617086128404,0.569999999999999,0
35,38,38,41,0.077587019242698,0.3,0
35,38,39,35,0.105428259287422,0.35,0
35,38,39,36,0.0909256649190393,0.31,0
35,38,39,37,0.087048493532439,0.55,0
35,38,39,38,0.0770064741512489,0.34,0
35,38,39,39,0.0961433223230109,0.76,0
35,38,39,40,0.078615162161365,0.35,0
35,38,39,41,0.113276489426371,0.49,0
35,38,40,35,0.0749331330976466,0.28,0
35,38,40,36,0.0783959811988592,0.28,0
