"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
27,27,27,0.137123061006629,0.11,0.03
27,27,28,0.129398753945007,0.13,0.02
27,27,29,0.103307901153872,0.11,0.02
27,27,30,0.311428197326242,0.08,0.06
27,27,31,0.0684752607408115,0.06,0.06
27,27,32,0.0812143261643034,0.1,0.05
27,27,33,0.284347175694828,0.14,0.01
27,28,27,0.0989929080086401,0.11,0.04
27,28,28,0.0719266311512151,0.09,0.04
27,28,29,0.149294400394117,0.13,0.03
27,28,30,0.148902532970644,0.14,0
27,28,31,0.167867267881118,0.09,0
27,28,32,0.439488950092483,0.11,0
27,28,33,0.252573466968079,0.13,0
27,29,27,0.164494508811982,0.08,0
27,29,28,0.188945385006821,0.11,0
27,29,29,0.0954846947754986,0.09,0
27,29,30,0.0826522327884961,0.1,0
27,29,31,0.0468994319429539,0.09,0
27,29,32,0.0880630423681707,0.09,0
27,29,33,0.387749961052793,0.14,0
27,30,27,0.0654011205368403,0.1,0
27,30,28,0.166062547113607,0.11,0
27,30,29,0.104591758400629,0.11,0
27,30,30,0.0433244111072981,0.09,0
27,30,31,0.0748017022196441,0.12,0
27,30,32,0.105731044749344,0.11,0
27,30,33,0.200223788519442,0.09,0
27,31,27,0.271421772154069,0.09,0
27,31,28,0.0685454317394913,0.09,0
27,31,29,0.117407958699192,0.1,0
27,31,30,0.131754517144554,0.11,0
27,31,31,0.142266757947636,0.0900000000000001,0
27,31,32,0.164959699280836,0.11,0
27,31,33,0.314139896057258,0.13,0
27,32,27,0.143227858842844,0.11,0
27,32,28,0.0798117225863076,0.09,0
27,32,29,0.160157712333421,0.11,0
27,32,30,0.0648711904942963,0.1,0
27,32,31,0.149496276507573,0.11,0
27,32,32,0.186685289421295,0.13,0
27,32,33,0.195527415295263,0.13,0
27,33,27,0.107162826401929,0.0800000000000001,0
27,33,28,0.0590484174195048,0.1,0
27,33,29,0.103784777236751,0.11,0
27,33,30,0.0464131755317262,0.09,0
27,33,31,0.107164051913672,0.11,0
27,33,32,0.076451053787809,0.14,0
27,33,33,0.129534278331126,0.12,0
