"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
4,4,4,4,0.0130303666510196,0.02,0,0
4,4,4,5,0.0137347945509974,0.02,0,0
4,4,4,6,0.013670526470603,0.02,0,0
4,4,4,7,0.0141340082405518,0.03,0,0
4,4,4,8,0.0141959207426779,0.02,0,0
4,4,4,9,0.0117270120400996,0.00999999999999998,0,0
4,4,4,10,0.0116611725347562,0.02,0,0
4,4,4,11,0.0135924611167997,0.00999999999999998,0,0
4,4,4,12,0.0124863307857208,0.00999999999999998,0,0
4,4,4,13,0.0133328789088614,0.02,0,0
4,4,4,14,0.0143078589360148,0.02,0,0
4,4,5,4,0.0134418937863789,0,0,0
4,4,5,5,0.0130618304854157,0,0,0
4,4,5,6,0.0127691286644935,0.02,0,0
4,4,5,7,0.0135289764759284,0.02,0,0
4,4,5,8,0.014290109721997,0.02,0,0
4,4,5,9,0.0130630925413638,0.02,0,0
4,4,5,10,0.0139636924932424,0,0,0
4,4,5,11,0.0133930441804041,0.02,0,0
4,4,5,12,0.0132741522907299,0.00999999999999995,0,0
4,4,5,13,0.0140667182834328,0.01,0,0
4,4,5,14,0.0146011003965214,0.01,0,0
4,4,6,4,0.0134622430575425,0.00999999999999995,0,0
4,4,6,5,0.0135443003223648,0.02,0,0
4,4,6,6,0.0117635973426264,0,0,0
4,4,6,7,0.0128541964233806,0.00999999999999995,0,0
4,4,6,8,0.0122401382390405,0.00999999999999995,0,0
4,4,6,9,0.0135020581507717,0.02,0,0
4,4,6,10,0.0134734615767913,0.01,0,0
4,4,6,11,0.0125025903187342,0.00999999999999995,0,0
4,4,6,12,0.0134932330522858,0.00999999999999995,0,0
4,4,6,13,0.0118824035128838,0.01,0,0
4,4,6,14,0.0137620201300248,0.01,0,0
4,4,7,4,0.0136839811344266,0.02,0,0
4,4,7,5,0.0134974198911393,0.02,0,0
4,4,7,6,0.0112764777593605,0.02,0,0
4,4,7,7,0.0126582891928433,0,0,0
4,4,7,8,0.0131426523377305,0.00999999999999995,0,0
4,4,7,9,0.0139407514186655,0.01,0,0
4,4,7,10,0.0140136215756876,0.00999999999999995,0,0
4,4,7,11,0.0129813876528371,0.02,0,0
4,4,7,12,0.0123195611917366,0.02,0,0
4,4,7,13,0.0150565531346308,0,0,0
4,4,7,14,0.0134454847089882,0,0,0
4,4,8,4,0.0129421252215814,0.02,0,0
4,4,8,5,0.0127808466951863,0.01,0,0
4,4,8,6,0.0131059307128704,0.01,0,0
4,4,8,7,0.0158154059723566,0,0,0
4,4,8,8,0.0122632041956728,0.02,0,0
4,4,8,9,0.0129259032120943,0.01,0,0
4,4,8,10,0.0132466173157179,0.02,0,0
4,4,8,11,0.0133225383865186,0.02,0,0
4,4,8,12,0.0121786927746788,0,0,0
4,4,8,13,0.00994913892256998,0,0,0
4,4,8,14,0.0134876158779474,0.01,0,0
4,4,9,4,0.0134921646206831,0,0,0
4,4,9,5,0.0135894815131223,0.01,0,0
4,4,9,6,0.0123271746159553,0.01,0,0
4,4,9,7,0.0127977584003463,0.01,0,0
4,4,9,8,0.0119071583033305,0.01,0,0
4,4,9,9,0.0125515197350522,0.02,0,0
4,4,9,10,0.0142471927593523,0.01,0,0
4,4,9,11,0.0135917778720499,0.02,0,0
4,4,9,12,0.0135850894055308,0.02,0,0
4,4,9,13,0.0150051074281274,0.02,0,0
4,4,9,14,0.0129135107637355,0.01,0,0
4,4,10,4,0.0126922994131692,0.02,0,0
4,4,10,5,0.0128865670456719,0.0099999999999999,0,0
4,4,10,6,0.0122799522383579,0.03,0,0
4,4,10,7,0.0134131819150563,0.02,0,0
4,4,10,8,0.0128310928419001,0.02,0,0
4,4,10,9,0.0127569242763857,0,0,0
4,4,10,10,0.0127310852439073,0.01,0,0
4,4,10,11,0.0140570738709335,0.02,0,0
4,4,10,12,0.0136639491495311,0.02,0,0
4,4,10,13,0.0121619555099612,0.02,0,0
4,4,10,14,0.0134826914525218,0,0,0
4,4,11,4,0.01459708617871,0.02,0,0
4,4,11,5,0.0115748193171812,0.01,0,0
4,4,11,6,0.0126104298177921,0.02,0,0
4,4,11,7,0.0120470453200244,0.02,0,0
4,4,11,8,0.0126341458194514,0,0,0
4,4,11,9,0.0116794917779452,0,0,0
4,4,11,10,0.0147560964998079,0.02,0,0
4,4,11,11,0.0141698683133379,0.01,0,0
4,4,11,12,0.0123667749752936,0.0199999999999999,0,0
4,4,11,13,0.0159134545944427,0.03,0,0
4,4,11,14,0.0114959801377276,0,0,0
4,4,12,4,0.0131186405366119,0.0199999999999999,0,0
4,4,12,5,0.0136111393226553,0.01,0,0
4,4,12,6,0.0138976389837078,0,0,0
4,4,12,7,0.012792475701646,0,0,0
4,4,12,8,0.0135497774566517,0,0,0
4,4,12,9,0.0130951816364624,0,0,0
4,4,12,10,0.0131928828572975,0.01,0,0
4,4,12,11,0.0122986499519503,0.01,0,0
4,4,12,12,0.0125666741489162,0.03,0,0
4,4,12,13,0.013365850258839,0,0,0
4,4,12,14,0.0111935628394265,0.01,0,0
4,4,13,4,0.0127613487294332,0.01,0,0
4,4,13,5,0.0145905080797096,0,0,0
4,4,13,6,0.014397517159931,0.01,0,0
4,4,13,7,0.0135919746682639,0.01,0,0
4,4,13,8,0.0121553052681633,0.01,0,0
4,4,13,9,0.0140502818264713,0.02,0,0
4,4,13,10,0.012865495929328,0.02,0,0
4,4,13,11,0.0129971516336904,0.0099999999999999,0,0
4,4,13,12,0.0150233003564006,0.02,0,0
4,4,13,13,0.0131139707654163,0.02,0,0
4,4,13,14,0.0128774050734929,0.0099999999999999,0,0
4,4,14,4,0.013731494344454,0.02,0,0
4,4,14,5,0.0121566275133661,0.02,0,0
4,4,14,6,0.0116434372204371,0,0,0
4,4,14,7,0.0130556476010691,0.02,0,0
4,4,14,8,0.0148666306264086,0.02,0,0
4,4,14,9,0.0137978870300686,0.0099999999999999,0,0
4,4,14,10,0.0117777245403062,0.02,0,0
4,4,14,11,0.0139421350268589,0.01,0,0
4,4,14,12,0.0116420627268511,0.02,0,0
4,4,14,13,0.0119428189956269,0.01,0,0
4,4,14,14,0.0138542159191972,0.0099999999999999,0,0
4,5,4,4,0.0135312692485682,0,0,0
4,5,4,5,0.01192572698347,0.02,0,0
4,5,4,6,0.013575842027741,0,0,0
4,5,4,7,0.0135287556675404,0.02,0,0
4,5,4,8,0.0121512199076377,0.02,0,0
4,5,4,9,0.0139271926889747,0.02,0,0
4,5,4,10,0.0122814807061726,0,0,0
4,5,4,11,0.0135260076051283,0,0,0
4,5,4,12,0.0112768128823508,0.0199999999999999,0,0
4,5,4,13,0.0100103813880436,0.02,0,0
4,5,4,14,0.0137734002065022,0.01,0,0
4,5,5,4,0.0117777602669568,0,0,0
4,5,5,5,0.013044657534951,0,0,0
4,5,5,6,0.0129938900921643,0,0,0
4,5,5,7,0.0141234127961033,0,0,0
4,5,5,8,0.0135949461783106,0.01,0,0
4,5,5,9,0.0126622979018594,0.0199999999999999,0,0
4,5,5,10,0.0123863500062723,0.01,0,0
4,5,5,11,0.0124497906322396,0.02,0,0
4,5,5,12,0.0131578125844448,0,0,0
4,5,5,13,0.0143446812527784,0.02,0,0
4,5,5,14,0.0127500953480905,0.02,0,0
4,5,6,4,0.0137749248260446,0.02,0,0
4,5,6,5,0.0135387161994615,0.0199999999999999,0,0
4,5,6,6,0.0127829764453479,0,0,0
4,5,6,7,0.0119542908229273,0,0,0
4,5,6,8,0.0123601953255567,0.01,0,0
4,5,6,9,0.0129525879908132,0,0,0
