"Layer 1","MSE","User Time","CPU Time"
11,NA,0.00999999999999998,0
12,NA,0,0.02
13,NA,0,0.02
14,NA,0.02,0
15,NA,0.00999999999999998,0
16,NA,0.02,0
17,NA,0.00999999999999998,0
