"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
6,6,6,6,0.221301343377979,0,0,0
6,6,6,7,0.216190694973728,0.03,0,0
6,6,6,8,0.195030125389728,0.02,0,0
6,6,6,9,0.228771030196692,0.02,0,0
6,6,6,10,0.234954233261013,0.00999999999999998,0,0
6,6,6,11,0.238828432460609,0.00999999999999998,0,0
6,6,6,12,0.303680413639521,0.02,0,0
6,6,6,13,0.254993914188111,0.03,0,0
6,6,6,14,0.190187438240038,0.00999999999999998,0,0
6,6,6,15,0.182121053634443,0.00999999999999998,0,0
6,6,6,16,0.200789425475379,0.03,0,0
6,6,7,6,0.210246369856641,0.02,0,0
6,6,7,7,0.231641718969644,0.02,0,0
6,6,7,8,0.205900945902072,0.02,0,0
6,6,7,9,0.226778773791534,0.01,0,0
6,6,7,10,0.218513373082572,0.00999999999999995,0,0
6,6,7,11,0.241658932799591,0.02,0,0
6,6,7,12,0.20521595636864,0,0,0
6,6,7,13,0.2222121916417,0,0,0
6,6,7,14,0.244407331156866,0,0,0
6,6,7,15,0.234029641535252,0.02,0,0
6,6,7,16,0.205204382705026,0,0,0
6,6,8,6,0.211133527387141,0.00999999999999995,0,0
6,6,8,7,0.213899635551965,0.00999999999999995,0,0
6,6,8,8,0.241820739653555,0.00999999999999995,0,0
6,6,8,9,0.245023722411451,0.02,0,0
6,6,8,10,0.218515221563004,0.01,0,0
6,6,8,11,0.212388181241357,0.00999999999999995,0,0
6,6,8,12,0.252847944177947,0.02,0,0
6,6,8,13,0.196049032640696,0.01,0,0
6,6,8,14,0.218415334525948,0,0,0
6,6,8,15,0.212135762694834,0.02,0,0
6,6,8,16,0.197515453512554,0.02,0,0
6,6,9,6,0.218340034229149,0.00999999999999995,0,0
6,6,9,7,0.218610441219259,0.00999999999999995,0,0
6,6,9,8,0.190390760938829,0,0,0
6,6,9,9,0.196093275198932,0,0,0
6,6,9,10,0.240607724396725,0.02,0,0
6,6,9,11,0.163869201276298,0,0,0
6,6,9,12,0.22786893538284,0,0,0
6,6,9,13,0.215974249609684,0,0,0
6,6,9,14,0.185159355059688,0.01,0,0
6,6,9,15,0.211125181843182,0.01,0,0
6,6,9,16,0.185068000111475,0.02,0,0
6,6,10,6,0.19849728393839,0.02,0,0
6,6,10,7,0.218502457279626,0,0,0
6,6,10,8,0.206858242694914,0.00999999999999995,0,0
6,6,10,9,0.236600460910372,0.02,0,0
6,6,10,10,0.213948282781626,0.02,0,0
6,6,10,11,0.213858199721741,0.02,0,0
6,6,10,12,0.204401852170598,0.02,0,0
6,6,10,13,0.241445970951976,0.02,0,0
6,6,10,14,0.210182208866779,0.02,0,0
6,6,10,15,0.211093116555793,0.02,0,0
6,6,10,16,0.15934212755431,0.02,0,0
6,6,11,6,0.23624694593123,0,0,0
6,6,11,7,0.217880490675654,0.02,0,0
6,6,11,8,0.208784713744614,0.01,0,0
6,6,11,9,0.221157563082688,0,0,0
6,6,11,10,0.207608377474064,0.04,0,0
6,6,11,11,0.217005226768765,0.02,0,0
6,6,11,12,0.228296551043571,0.02,0,0
6,6,11,13,0.259191268869611,0.01,0,0
6,6,11,14,0.202843908916915,0.02,0,0
6,6,11,15,0.288548378162452,0.01,0,0
6,6,11,16,0.204655480188595,0.03,0,0
