"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
2,2,2,1.27214611839279,0.02,0
2,2,3,0.659880257575816,0.00999999999999998,0
2,2,4,1.61376786045909,0.02,0
2,2,5,0.665979903367647,0.02,0
2,2,6,0.684603471068241,0.02,0
2,2,7,0.735924867179076,0.02,0
2,2,8,0.586399228232312,0.02,0
2,3,2,1.38424501338792,0.00999999999999998,0
2,3,3,1.51377986084784,0.00999999999999998,0
2,3,4,1.25157483872765,0.02,0
2,3,5,1.5849622920764,0.00999999999999998,0
2,3,6,0.683733841721065,0.02,0
2,3,7,0.580781097129751,0.02,0
2,3,8,1.7100528672262,0,0
2,4,2,1.55632819887987,0.01,0
2,4,3,1.60226975401393,0.02,0
2,4,4,0.722078129709757,0.02,0
2,4,5,0.683922752644972,0.02,0
2,4,6,1.57240102466631,0.02,0
2,4,7,1.73329256853277,0.02,0
2,4,8,0.660539828243052,0.02,0
2,5,2,0.703519544661214,0.01,0
2,5,3,0.730658366768792,0.02,0
2,5,4,0.677731324965083,0.02,0
2,5,5,2.05739192497245,0.01,0
2,5,6,1.29834826226379,0.02,0
2,5,7,0.703804795727401,0.00999999999999995,0
2,5,8,0.561761187978208,0.02,0
2,6,2,0.715061502273967,0,0
2,6,3,0.689199161073731,0,0
2,6,4,0.691307289192952,0.02,0
2,6,5,1.52652164334338,0.00999999999999995,0
2,6,6,2.09725123309066,0.01,0
2,6,7,0.690743851853921,0.02,0
2,6,8,1.87820120589851,0,0
2,7,2,1.53015038908642,0,0
2,7,3,2.96728928792491,0.02,0
2,7,4,2.02672744219252,0.00999999999999995,0
2,7,5,0.678367122157438,0,0
2,7,6,0.668139729224702,0.02,0
2,7,7,0.679702522322752,0.02,0
2,7,8,1.82111570319546,0.02,0
2,8,2,0.678479762171714,0,0
2,8,3,1.65644724357525,0.02,0
2,8,4,1.87499806742252,0.02,0
2,8,5,0.73005165446973,0.01,0
2,8,6,0.600094932817542,0.02,0
2,8,7,2.90258948420441,0.01,0
2,8,8,0.605728137872983,0.01,0
3,2,2,1.27069957955859,0.01,0
3,2,3,0.714522315594234,0.01,0
3,2,4,1.22187121782714,0.02,0
3,2,5,1.21112253268069,0.02,0
3,2,6,1.86181081647304,0.01,0
3,2,7,1.72914065782096,0.02,0
3,2,8,0.64496477022242,0.01,0
3,3,2,1.30268937059716,0,0
3,3,3,0.633801658950554,0,0
3,3,4,1.27205600275653,0.02,0
3,3,5,0.710453095779084,0.02,0
3,3,6,0.983304548059746,0,0
3,3,7,1.57708458392901,0,0
3,3,8,0.514029172321744,0,0
3,4,2,1.47327598236822,0,0
3,4,3,1.26174365086432,0,0
3,4,4,0.58513854658957,0,0
3,4,5,2.07278766972446,0,0
3,4,6,0.51365581836847,0.02,0
3,4,7,0.719550775532716,0,0
3,4,8,0.929373092079633,0.01,0
3,5,2,1.1050409988205,0.01,0
3,5,3,1.50465986284129,0.02,0
3,5,4,0.612569588095317,0.01,0
3,5,5,0.649423044682746,0.02,0
3,5,6,1.76231237909223,0,0
3,5,7,1.58933758881814,0.01,0
3,5,8,1.35665174747287,0.01,0
3,6,2,1.45104055654378,0.0099999999999999,0
3,6,3,0.95192620434497,0.01,0
3,6,4,1.11015106774198,0,0
3,6,5,0.765319459322558,0.02,0
3,6,6,1.52952901320269,0,0
3,6,7,0.674188825265179,0.01,0
3,6,8,2.22907216010932,0,0
3,7,2,1.301898153886,0,0
3,7,3,1.33820888022947,0,0
3,7,4,1.05613711747667,0,0
3,7,5,1.70665592540132,0.01,0
3,7,6,1.38095474757282,0,0
3,7,7,1.64700032951106,0.01,0
3,7,8,1.06965299519078,0.02,0
3,8,2,0.594315929136771,0.02,0
3,8,3,0.646205836471786,0.02,0
3,8,4,0.636314172249638,0.02,0
3,8,5,1.46133142103918,0.02,0
3,8,6,0.635907310086555,0.02,0
3,8,7,1.79509135062131,0.01,0
3,8,8,2.21958342653357,0.01,0
4,2,2,1.33253685670021,0.01,0
4,2,3,0.814493080421356,0.01,0
4,2,4,0.614992414735035,0.01,0
4,2,5,0.826076301304067,0,0
4,2,6,0.622905511549279,0,0
4,2,7,0.652520239974613,0,0
4,2,8,1.07607270766706,0,0
4,3,2,0.54842472499894,0,0
4,3,3,0.60097277617728,0,0
4,3,4,0.60618293333186,0.01,0
4,3,5,0.722058700675603,0.01,0
4,3,6,0.84071594913778,0,0
4,3,7,0.656468689835264,0,0
4,3,8,0.628543666282325,0,0
4,4,2,0.955106329445334,0,0
4,4,3,1.55515771861558,0,0
4,4,4,0.827394611291369,0.02,0
4,4,5,1.05555469293934,0.02,0
4,4,6,1.48456227374672,0.02,0
4,4,7,0.480102524519047,0.02,0
4,4,8,0.541684742215049,0.01,0
4,5,2,0.69836328125724,0.01,0
4,5,3,1.01708362242691,0.01,0
4,5,4,0.726330127587047,0,0
4,5,5,2.0139355984744,0.01,0
4,5,6,1.62891871646694,0.01,0
4,5,7,0.85459018690846,0.02,0
4,5,8,1.94187887130757,0,0
4,6,2,0.573912584149735,0,0
4,6,3,1.74015148226252,0,0
4,6,4,0.574075202207973,0,0
4,6,5,1.83373907244329,0,0
4,6,6,2.13904474065271,0,0
4,6,7,0.665562558468137,0.02,0
4,6,8,0.563838782026332,0.02,0
4,7,2,1.4658937662957,0.02,0
4,7,3,1.79003528048489,0.02,0
4,7,4,1.73606702851915,0.0099999999999999,0
4,7,5,0.837848106954938,0.02,0
4,7,6,0.558304679660238,0.01,0
4,7,7,0.478687130822522,0.01,0
4,7,8,0.602512225039665,0.02,0
