"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
4,4,0.0121092098581776,0.02,0,0
4,5,0.0175515786467141,0.00999999999999998,0,0
4,6,0.0131362907405853,0.02,0,0
4,7,0.0118021164342838,0.02,0,0
4,8,0.0103951425174539,0.02,0,0
4,9,0.0205023244324207,0.00999999999999998,0,0
4,10,0.0123553518665027,0.02,0,0
4,11,0.0120196500184442,0.02,0,0
4,12,0.0106508864096442,0.02,0,0
4,13,0.0164691554932378,0.02,0,0
4,14,0.0341730478060113,0.00999999999999998,0,0
5,4,0.00934925794094617,0.01,0,0
5,5,0.00962006031068019,0.02,0,0
5,6,0.0101338572057943,0.01,0,0
5,7,0.0168815946086639,0.02,0,0
5,8,0.0146314885798856,0.01,0,0
5,9,0.0152757014374493,0.01,0,0
5,10,0.012179306311096,0.02,0,0
5,11,0.0154805133071264,0.02,0,0
5,12,0.0195395000065606,0.02,0,0
5,13,0.0116147272322096,0.04,0,0
5,14,0.0139436234575303,0.02,0,0
6,4,0.0102281944257938,0,0,0
6,5,0.0304051744036867,0.01,0,0
6,6,0.0101162754549249,0.01,0,0
6,7,0.0127221409610245,0,0,0
6,8,0.0556912335521752,0.02,0,0
6,9,0.0130221394620897,0,0,0
6,10,0.0162077670503535,0.02,0,0
6,11,0.0134580789770282,0.00999999999999995,0,0
6,12,0.0118413930840136,0,0,0
6,13,0.0173796757824739,0.02,0,0
6,14,0.0124998460695685,0.02,0,0
7,4,0.0104318858269278,0.02,0,0
7,5,0.0133439440207791,0,0,0
7,6,0.0154709929145218,0,0,0
7,7,0.00985564734127511,0,0,0
7,8,0.010437246736362,0,0,0
7,9,0.0144883404740922,0.02,0,0
7,10,0.0109814961145621,0.02,0,0
7,11,0.0125867279844494,0.02,0,0
7,12,0.0127796465737275,0.02,0,0
7,13,0.0300181301583193,0.02,0,0
7,14,0.0101979822880622,0.03,0,0
8,4,0.0136111269266133,0,0,0
8,5,0.0105288580179479,0,0,0
8,6,0.0101859273028753,0.02,0,0
8,7,0.0101980426579937,0,0,0
8,8,0.0114747447965878,0,0,0
8,9,0.0111824364220106,0,0,0
8,10,0.0144731649981435,0,0,0
8,11,0.0168058822027422,0.02,0,0
8,12,0.0105471039438939,0,0,0
8,13,0.0108849276664979,0.02,0,0
8,14,0.0124167547240645,0,0,0
9,4,0.0137561177317708,0.02,0,0
9,5,0.0196384914387289,0.01,0,0
9,6,0.00998316031630013,0,0,0
9,7,0.010384632716508,0.02,0,0
9,8,0.0126775155151891,0.02,0,0
9,9,0.0197330773716763,0.02,0,0
9,10,0.0109220906309794,0,0,0
9,11,0.0115406340516546,0.02,0,0
9,12,0.0371715420405249,0.01,0,0
9,13,0.0144205628417207,0,0,0
9,14,0.0107506492533047,0.02,0,0
10,4,0.0129966712400286,0.01,0,0
10,5,0.0115116138362501,0.02,0,0
10,6,0.0110260341516776,0,0,0
10,7,0.0165211084780951,0.01,0,0
10,8,0.0157357090200334,0,0,0
10,9,0.0149169847707952,0.01,0,0
10,10,0.012644805117406,0.01,0,0
10,11,0.0176636482273168,0,0,0
10,12,0.0107550786377248,0.02,0,0
10,13,0.0146688933757854,0.02,0,0
10,14,0.0104010525890163,0.0099999999999999,0,0
11,4,0.0104542046971996,0,0,0
11,5,0.0112424240047108,0.01,0,0
11,6,0.0148976953161739,0.01,0,0
11,7,0.0121679055010912,0.01,0,0
11,8,0.0181485137984657,0,0,0
11,9,0.0252068135511522,0.0099999999999999,0,0
11,10,0.00972984392115519,0.02,0,0
11,11,0.010982595137763,0.01,0,0
11,12,0.010532981188651,0,0,0
11,13,0.045999317624029,0,0,0
11,14,0.014160396089481,0.01,0,0
12,4,0.0117673286200505,0.02,0,0
12,5,0.0143000791001114,0.02,0,0
12,6,0.0106651169318267,0.01,0,0
12,7,0.0141413966862698,0.02,0,0
12,8,0.0145651849829687,0,0,0
12,9,0.0108376028328473,0.02,0,0
12,10,0.0404401438486636,0.01,0,0
12,11,0.0145598316605529,0.02,0,0
12,12,0.0158712478169265,0.02,0,0
12,13,0.0202862031937421,0.02,0,0
12,14,0.0237955003860731,0.02,0,0
13,4,0.018561390500351,0.02,0,0
13,5,0.00972417646610685,0,0,0
13,6,0.0209957828145233,0,0,0
13,7,0.016208497529526,0,0,0
13,8,0.0218894873774276,0.0199999999999999,0,0
13,9,0.0213351718157247,0.0199999999999999,0,0
13,10,0.0137478438066851,0.0199999999999999,0,0
13,11,0.0247706830263803,0.0099999999999999,0,0
13,12,0.0149824537107735,0.01,0,0
13,13,0.0306111710237566,0.02,0,0
13,14,0.015410655007638,0.02,0,0
14,4,0.0199747781216324,0.01,0,0
14,5,0.017010356783741,0.02,0,0
14,6,0.0161510168100277,0.02,0,0
14,7,0.0117342372937947,0,0,0
14,8,0.0135130721082732,0.01,0,0
14,9,0.0180847397386594,0,0,0
14,10,0.0129840788912206,0.01,0,0
14,11,0.014233083708271,0.02,0,0
14,12,0.0198615801284396,0,0,0
14,13,0.011783017442157,0,0,0
14,14,0.0176714803942284,0.01,0,0
