"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
5,5,5,5,0.201244641791231,0.02,0,0
5,5,5,6,0.209993887194685,0.00999999999999998,0,0
5,5,5,7,0.213596090325693,0.02,0,0
5,5,5,8,0.133825742578045,0.00999999999999998,0,0
5,5,5,9,0.253916025395983,0.02,0,0
5,5,5,10,0.222509510134744,0.00999999999999998,0,0
5,5,5,11,0.242657620359888,0.03,0,0
5,5,5,12,0.2387001576318,0.03,0,0
5,5,5,13,0.201812635049505,0.03,0,0
5,5,5,14,0.201106053977956,0.03,0,0
5,5,5,15,0.215946435555131,0.03,0,0
5,5,6,5,0.218470476684682,0.00999999999999998,0,0
5,5,6,6,0.248682250363292,0.02,0,0
5,5,6,7,0.265276332387859,0.04,0,0
5,5,6,8,0.220843094323691,0.03,0,0
5,5,6,9,0.208644197786607,0.02,0,0
5,5,6,10,0.255608634034827,0.01,0,0
5,5,6,11,0.214419758322047,0.02,0,0
5,5,6,12,0.211920612103331,0.03,0,0
5,5,6,13,0.23673736688672,0.02,0,0
5,5,6,14,0.202342329397323,0.03,0,0
5,5,6,15,0.24858722317039,0.00999999999999995,0,0
5,5,7,5,0.202890034169207,0.03,0,0
5,5,7,6,0.132480396835729,0.00999999999999995,0,0
5,5,7,7,0.22895858658869,0.03,0,0
5,5,7,8,0.219399454954869,0,0,0
5,5,7,9,0.18636679982536,0.03,0,0
5,5,7,10,0.197281851574072,0.03,0,0
5,5,7,11,0.227791467494596,0.01,0,0
5,5,7,12,0.219581717689294,0.00999999999999995,0,0
5,5,7,13,0.22176059879882,0.00999999999999995,0,0
5,5,7,14,0.224986877207012,0.02,0,0
5,5,7,15,0.234626826401805,0,0,0
5,5,8,5,0.217173793950746,0.01,0,0
5,5,8,6,0.222183866181328,0.03,0,0
5,5,8,7,0.198004068534809,0.02,0,0
5,5,8,8,0.135649587372518,0.02,0,0
5,5,8,9,0.246566543426129,0.02,0,0
5,5,8,10,0.218807764377899,0.02,0,0
5,5,8,11,0.217466191890482,0.02,0,0
5,5,8,12,0.23515630562942,0.02,0,0
5,5,8,13,0.280251712651389,0.01,0,0
5,5,8,14,0.250088235175927,0.02,0,0
5,5,8,15,0.264287191537928,0.02,0,0
5,5,9,5,0.142366075855857,0.02,0,0
5,5,9,6,0.210066931758971,0.02,0,0
5,5,9,7,0.210952278526967,0.02,0,0
5,5,9,8,0.142448701953649,0.01,0,0
5,5,9,9,0.248369013408927,0.02,0,0
5,5,9,10,0.22365445503873,0.02,0,0
5,5,9,11,0.214749636028467,0.03,0,0
5,5,9,12,0.239347111604455,0.03,0,0
5,5,9,13,0.134189993381506,0.02,0,0
5,5,9,14,0.243643473342915,0.02,0,0
5,5,9,15,0.703443315839793,0.03,0,0
5,5,10,5,0.196507451953498,0.02,0,0
5,5,10,6,0.243920344067766,0.02,0,0
5,5,10,7,0.242467203802603,0.02,0,0
5,5,10,8,0.233506406843949,0.01,0,0
5,5,10,9,0.419338302528311,0,0,0
5,5,10,10,0.21279906293535,0.03,0,0
5,5,10,11,0.243649385964616,0.02,0,0
5,5,10,12,0.234255221484462,0.02,0,0
5,5,10,13,0.551835420208788,0.03,0,0
5,5,10,14,0.303566665555555,0.03,0,0
5,5,10,15,0.211192573074104,0.03,0,0
5,5,11,5,0.236566840137176,0.01,0,0
5,5,11,6,0.212990286840658,0.02,0,0
5,5,11,7,0.143547067546115,0,0,0
5,5,11,8,0.386996578257001,0.0099999999999999,0,0
5,5,11,9,0.268649584959695,0.02,0,0
5,5,11,10,0.13775748289964,0.01,0,0
5,5,11,11,0.253194593408675,0.0099999999999999,0,0
5,5,11,12,0.249138908041127,0.02,0,0
5,5,11,13,0.192724177463285,0.01,0,0
