"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
11,15,12,13,1.3139663981736,0.02,0
11,15,12,14,1.59324343309036,0.02,0
11,15,12,15,1.54352036939319,0.02,0
11,15,12,16,1.55294742896742,0.01,0
11,15,12,17,1.52470217776042,0.0399999999999998,0
11,15,13,11,1.5635162290814,0.03,0
11,15,13,12,1.56221331047847,0.02,0
11,15,13,13,1.57000156624779,0.02,0
11,15,13,14,1.47598953758179,0.01,0
11,15,13,15,1.54762373494397,0.02,0
11,15,13,16,1.5503768093332,0.0399999999999998,0
11,15,13,17,1.55090453506598,0.01,0
11,15,14,11,1.53670034668188,0.01,0
11,15,14,12,1.55779638650918,0.01,0
11,15,14,13,1.52986342911599,0.01,0
11,15,14,14,1.56148886903361,0.02,0
11,15,14,15,1.5424720370108,0.0399999999999998,0
11,15,14,16,1.52743659625481,0.02,0
11,15,14,17,1.62595182895216,0.02,0
11,15,15,11,1.54863398182521,0.02,0
11,15,15,12,1.55363829367719,0.02,0
11,15,15,13,1.5430258192833,0.03,0
11,15,15,14,1.55719582016934,0.02,0
11,15,15,15,1.48889868372181,0.02,0
11,15,15,16,1.64507768141842,0.02,0
11,15,15,17,1.50547774281834,0.03,0
11,15,16,11,1.55644386719037,0.03,0
11,15,16,12,1.57688761357558,0.02,0
11,15,16,13,2.12543175062211,0.01,0
11,15,16,14,1.56051482977004,0.02,0
11,15,16,15,1.54507398029755,0.01,0
11,15,16,16,1.60339001840771,0.03,0
11,15,16,17,1.55176191117594,0.03,0
11,15,17,11,1.54010991654276,0.02,0
11,15,17,12,1.57709871372397,0.02,0
11,15,17,13,1.58306617599837,0.02,0
11,15,17,14,1.63481790872075,0.03,0
11,15,17,15,1.53985146337275,0.03,0
11,15,17,16,2.09262753923389,0.01,0
11,15,17,17,1.5643445157612,0.01,0
11,16,11,11,1.5664748052311,0.01,0
11,16,11,12,1.49362443554148,0.01,0
11,16,11,13,1.61506477337736,0.03,0
11,16,11,14,1.55193236876854,0.03,0
11,16,11,15,1.56022357758741,0.02,0
11,16,11,16,1.61471778050122,0.02,0
11,16,11,17,1.56069257335266,0.01,0
11,16,12,11,1.56165795227516,0.0399999999999998,0
11,16,12,12,1.54150530426335,0.01,0
11,16,12,13,1.5272699755168,0.02,0
11,16,12,14,1.54542718509815,0.03,0
11,16,12,15,1.37142710285551,0.03,0
11,16,12,16,1.54758611978264,0.03,0
11,16,12,17,1.50551078759974,0.02,0
11,16,13,11,1.56136554921518,0.0399999999999998,0
11,16,13,12,1.60539611147078,0.01,0
11,16,13,13,1.18924010291597,0.02,0
11,16,13,14,1.54276106276731,0.01,0
11,16,13,15,1.54791109547787,0.03,0
11,16,13,16,1.51326037150608,0.03,0
11,16,13,17,1.59222897473844,0.02,0
11,16,14,11,1.54701309972388,0.03,0
11,16,14,12,1.60617100525348,0.0299999999999998,0
11,16,14,13,1.56764407084429,0.04,0
11,16,14,14,1.53248430801164,0.0399999999999998,0
11,16,14,15,1.67186026855009,0.02,0
11,16,14,16,1.457494737917,0.02,0
11,16,14,17,1.49550145489694,0.03,0
11,16,15,11,1.54792356812087,0.02,0
11,16,15,12,1.56001207745627,0.03,0
11,16,15,13,1.80358662032982,0.03,0
11,16,15,14,1.45260636150583,0.03,0
11,16,15,15,1.52760363156987,0.03,0
11,16,15,16,1.51339895939562,0.05,0
11,16,15,17,1.5593936612911,0.03,0
11,16,16,11,1.54572558190061,0.03,0
11,16,16,12,1.56105487757949,0.01,0
11,16,16,13,1.5632513664384,0.01,0
11,16,16,14,1.55997287929862,0.02,0
11,16,16,15,1.55351788437166,0.02,0
11,16,16,16,1.58087761429345,0.03,0
11,16,16,17,1.5143901131215,0.03,0
11,16,17,11,1.52544588516665,0.01,0
11,16,17,12,1.52605668137461,0.03,0
11,16,17,13,1.60161041197968,0.02,0
11,16,17,14,1.64054638311326,0.03,0
11,16,17,15,1.55545672011928,0.01,0
11,16,17,16,1.5874771135165,0.03,0
11,16,17,17,1.43958113171776,0.03,0
11,17,11,11,1.52091892808609,0.02,0
11,17,11,12,1.53572971751721,0.03,0
11,17,11,13,1.55116994659371,0.0199999999999998,0
11,17,11,14,1.66782381547344,0.02,0
11,17,11,15,1.53758058701603,0.01,0
11,17,11,16,1.55650221871341,0.0199999999999998,0
11,17,11,17,1.59887048157307,0.01,0
11,17,12,11,1.63370130454221,0.0399999999999998,0
11,17,12,12,1.556403032884,0.02,0
11,17,12,13,1.51660815166914,0.03,0
11,17,12,14,1.43870187998747,0.01,0
11,17,12,15,1.54189246527023,0.03,0
11,17,12,16,1.55805578678079,0.01,0
11,17,12,17,1.52396281716812,0.03,0
11,17,13,11,1.5575991488284,0.01,0
11,17,13,12,1.54602130487342,0.0399999999999998,0
11,17,13,13,1.54341861898919,0.03,0
11,17,13,14,1.53564651466588,0.02,0
11,17,13,15,1.5663675965271,0.03,0
11,17,13,16,1.53617977850372,0.02,0
11,17,13,17,1.53065264841294,0.0199999999999998,0
11,17,14,11,1.67176203845415,0.04,0
11,17,14,12,1.54791225496501,0.03,0
11,17,14,13,1.57333903333325,0.01,0
11,17,14,14,1.58763510093572,0.00999999999999979,0
11,17,14,15,1.51438978235459,0.0300000000000002,0
11,17,14,16,1.56029475822525,0.03,0
11,17,14,17,1.72718074155689,0.00999999999999979,0
11,17,15,11,1.54315637812367,0.02,0
11,17,15,12,1.56099214372009,0.02,0
11,17,15,13,1.52334627043414,0.0100000000000002,0
11,17,15,14,1.52054995118294,0.03,0
11,17,15,15,1.52343057078714,0.04,0
11,17,15,16,1.5365967250212,0.0300000000000002,0
11,17,15,17,1.52645834653729,0.0299999999999998,0
11,17,16,11,1.66958247478903,0.0299999999999998,0
11,17,16,12,1.54871398291097,0.0300000000000002,0
11,17,16,13,1.59791189569576,0.02,0
11,17,16,14,1.42621635772026,0.0299999999999998,0
11,17,16,15,1.49593965369071,0.02,0
11,17,16,16,1.52560244469869,0.0299999999999998,0
11,17,16,17,1.45756393408464,0.0300000000000002,0
11,17,17,11,1.57823558008267,0.0299999999999998,0
11,17,17,12,1.55517047275996,0.0300000000000002,0
11,17,17,13,1.6625992738089,0.0699999999999998,0.04
11,17,17,14,1.56061629398437,0.0299999999999998,0
11,17,17,15,1.51666086435001,0.0299999999999998,0
11,17,17,16,1.5511688930704,0.0299999999999998,0
11,17,17,17,1.53501072327763,0.00999999999999979,0
12,11,11,11,1.55243115615694,0.0100000000000002,0
12,11,11,12,1.60495096123662,0.0100000000000002,0
12,11,11,13,1.50181280859334,0.02,0
12,11,11,14,1.58566336982126,0.02,0
12,11,11,15,1.59042767892846,0.0299999999999998,0
12,11,11,16,1.54626875396423,0.0300000000000002,0
12,11,11,17,1.57236530334922,0.0299999999999998,0
12,11,12,11,1.56174343326988,0.02,0
12,11,12,12,1.55739170200594,0.00999999999999979,0
12,11,12,13,1.58807120101047,0.02,0
12,11,12,14,1.35508700810191,0.00999999999999979,0
12,11,12,15,1.5596921774051,0.0100000000000002,0
12,11,12,16,1.61520563356948,0.02,0
12,11,12,17,1.53187145072392,0.02,0
12,11,13,11,1.58291414450415,0.02,0
12,11,13,12,1.55310513613192,0.02,0
12,11,13,13,1.524754507946,0.02,0
12,11,13,14,1.59986464000505,0.02,0
12,11,13,15,1.5624029108042,0.0299999999999998,0
12,11,13,16,1.53509458866608,0.02,0
12,11,13,17,1.58421788258705,0.02,0
12,11,14,11,1.48856730081254,0.02,0
12,11,14,12,1.5310856838925,0.02,0
12,11,14,13,1.6537138202968,0.0300000000000002,0
12,11,14,14,1.55301806840786,0.0300000000000002,0
12,11,14,15,1.60544073083632,0.0299999999999998,0
12,11,14,16,1.40275893612649,0.04,0
12,11,14,17,1.54075813748152,0.02,0
12,11,15,11,1.55330104849448,0.0300000000000002,0
12,11,15,12,1.55553017659399,0.02,0
12,11,15,13,1.56893777035959,0.0100000000000002,0
12,11,15,14,1.55212697200948,0.02,0
12,11,15,15,1.48060498095652,0.02,0
12,11,15,16,1.6137368474867,0.0299999999999998,0
12,11,15,17,1.48290234204319,0.00999999999999979,0
12,11,16,11,1.50539127302084,0.0100000000000002,0
12,11,16,12,1.51334581046511,0.0300000000000002,0
12,11,16,13,1.60315816521471,0.00999999999999979,0
12,11,16,14,1.59058989365833,0.00999999999999979,0
12,11,16,15,1.54017862101983,0.0300000000000002,0
12,11,16,16,1.5793265571709,0.00999999999999979,0
12,11,16,17,1.58373905543622,0.0100000000000002,0
12,11,17,11,1.56042729281499,0.0100000000000002,0
12,11,17,12,1.56417386082218,0.0299999999999998,0
12,11,17,13,1.57662171863734,0.04,0
12,11,17,14,1.56744958944899,0.00999999999999979,0
12,11,17,15,1.58943282463536,0.02,0
12,11,17,16,1.41086331369192,0.0300000000000002,0
12,11,17,17,1.55128267155181,0.00999999999999979,0
12,12,11,11,1.60041581306648,0.00999999999999979,0
12,12,11,12,1.8405698016252,0.0299999999999998,0
12,12,11,13,1.1642688262047,0.02,0.02
12,12,11,14,1.56216903356193,0.02,0
12,12,11,15,1.55613498206823,0.00999999999999979,0
12,12,11,16,1.58365225368081,0.0299999999999998,0
12,12,11,17,1.54059220396213,0.0300000000000002,0
12,12,12,11,1.56721536551259,0.02,0
12,12,12,12,1.56023972668865,0.02,0
12,12,12,13,1.66508703130865,0.0300000000000002,0
12,12,12,14,1.57567476771663,0.02,0
12,12,12,15,1.56007386893268,0.0299999999999998,0
12,12,12,16,1.55706251984369,0.0299999999999998,0
12,12,12,17,1.55075544780733,0.02,0
12,12,13,11,1.53365260648965,0.02,0
12,12,13,12,1.58324490619575,0.0299999999999998,0
12,12,13,13,1.52198870176312,0.0299999999999998,0
12,12,13,14,1.55922645833796,0.02,0
12,12,13,15,1.82408987832369,0.02,0
12,12,13,16,1.5981754340166,0.0300000000000002,0
12,12,13,17,1.58737850037274,0.02,0
12,12,14,11,1.54862935619196,0.02,0
12,12,14,12,1.56365266299659,0.0299999999999998,0
12,12,14,13,1.5575895580058,0.0300000000000002,0
12,12,14,14,1.35582460616771,0.02,0
12,12,14,15,1.58428738040271,0.02,0
12,12,14,16,1.54659054257346,0.02,0
12,12,14,17,1.5603257659833,0.00999999999999979,0
12,12,15,11,1.56096924404799,0.00999999999999979,0
12,12,15,12,1.57345306821871,0.0100000000000002,0
12,12,15,13,1.55815867174441,0.02,0
12,12,15,14,1.39575099792668,0.02,0
12,12,15,15,1.43418382420189,0.00999999999999979,0
12,12,15,16,1.5387379771237,0.0299999999999998,0
12,12,15,17,1.56681066592857,0.0300000000000002,0
12,12,16,11,1.5934665466539,0.00999999999999979,0
12,12,16,12,1.60611336517766,0.0100000000000002,0
12,12,16,13,1.5274859302509,0.00999999999999979,0
12,12,16,14,1.46918602756166,0.02,0
12,12,16,15,1.84207789195127,0.00999999999999979,0
12,12,16,16,1.52769958236954,0.0100000000000002,0
12,12,16,17,1.51645098765929,0.0100000000000002,0
12,12,17,11,1.41702956265955,0.0299999999999998,0
12,12,17,12,1.519630251368,0.02,0
12,12,17,13,1.56177709772721,0.0299999999999998,0
12,12,17,14,1.52889443071035,0.0299999999999998,0
12,12,17,15,1.57460222457438,0.02,0
12,12,17,16,1.54858530338582,0.00999999999999979,0
12,12,17,17,1.59442807173704,0.04,0
12,13,11,11,1.5503171890373,0.02,0
12,13,11,12,1.55462727125873,0.00999999999999979,0
12,13,11,13,1.55683822124173,0.02,0
12,13,11,14,1.57133806401407,0.02,0
12,13,11,15,1.58844718804436,0.0100000000000002,0
12,13,11,16,1.55807652900513,0.0299999999999998,0
12,13,11,17,1.50948823821948,0.02,0
12,13,12,11,1.45566897642315,0.0299999999999998,0
12,13,12,12,1.6511318983752,0.02,0
12,13,12,13,1.5003303497783,0.0299999999999998,0
12,13,12,14,1.4805328763103,0.0300000000000002,0
12,13,12,15,1.55145919037969,0.00999999999999979,0
12,13,12,16,1.5593065514151,0.02,0
12,13,12,17,1.67377529464876,0.02,0
12,13,13,11,1.52134717398763,0.02,0
12,13,13,12,1.53358916128493,0.02,0
12,13,13,13,1.61221221832542,0.0299999999999998,0
12,13,13,14,1.68766384738252,0.0299999999999998,0
12,13,13,15,1.55541442079677,0.0300000000000002,0
12,13,13,16,1.57460837529312,0.00999999999999979,0
12,13,13,17,1.57476461532426,0.04,0
12,13,14,11,1.53926758500356,0.02,0
12,13,14,12,1.5596984029818,0.00999999999999979,0
12,13,14,13,1.55732493312367,0.02,0
12,13,14,14,1.55607886479765,0.0100000000000002,0
12,13,14,15,1.55264043366455,0.0300000000000002,0
12,13,14,16,1.48952910935194,0.02,0
12,13,14,17,1.59115741136248,0.0299999999999998,0
12,13,15,11,1.51984685812164,0.00999999999999979,0
12,13,15,12,1.537138126141,0.0300000000000002,0
12,13,15,13,1.54078876415531,0.02,0
12,13,15,14,1.59065002848366,0.02,0
12,13,15,15,1.5006707354262,0.02,0
12,13,15,16,1.63002320958175,0.02,0
12,13,15,17,1.51751923209085,0.0100000000000002,0
12,13,16,11,1.52165764025568,0.00999999999999979,0
12,13,16,12,1.53805551114496,0.0100000000000002,0
12,13,16,13,1.55282525779545,0.0100000000000002,0
12,13,16,14,1.59375221028026,0.0299999999999998,0
12,13,16,15,1.65107902172807,0.0299999999999998,0
12,13,16,16,1.46630564104468,0.00999999999999979,0
12,13,16,17,1.54327898671215,0.0300000000000002,0
12,13,17,11,1.63043499151334,0.04,0
12,13,17,12,1.65271342663039,0.0299999999999998,0
12,13,17,13,1.64640369327171,0.0299999999999998,0
12,13,17,14,1.53112479289534,0.0299999999999998,0
12,13,17,15,1.56328139450877,0.0300000000000002,0
12,13,17,16,1.6556186927058,0.0299999999999998,0
12,13,17,17,1.54934375787047,0.04,0
12,14,11,11,1.56693882286396,0.0299999999999998,0
12,14,11,12,1.56527771216133,0.00999999999999979,0
12,14,11,13,1.50961859372927,0.02,0
12,14,11,14,1.54882170739602,0.0299999999999998,0
12,14,11,15,1.55962912523693,0.0300000000000002,0
12,14,11,16,1.57412165871695,0.0299999999999998,0
12,14,11,17,1.57476952958664,0.0299999999999998,0
12,14,12,11,1.5480995972395,0.00999999999999979,0
12,14,12,12,1.56831894802675,0.00999999999999979,0
12,14,12,13,1.55152253777849,0.02,0
12,14,12,14,1.57786051343969,0.02,0
12,14,12,15,1.57178393247698,0.0299999999999998,0
12,14,12,16,1.54827629887977,0.02,0
12,14,12,17,1.53697344341275,0.00999999999999979,0
12,14,13,11,1.58468847747922,0.02,0
12,14,13,12,1.54147438840135,0.02,0
12,14,13,13,1.43674968418154,0.0299999999999998,0
12,14,13,14,1.48076810837575,0.0300000000000002,0
12,14,13,15,1.55255797752548,0.0299999999999998,0
12,14,13,16,1.53559981060615,0.02,0
12,14,13,17,1.56792966945239,0.0100000000000002,0
12,14,14,11,1.60343982217742,0.02,0
12,14,14,12,1.54102359222972,0.0299999999999998,0
12,14,14,13,1.58688366014295,0.02,0
12,14,14,14,1.5552171586864,0.0299999999999998,0
12,14,14,15,1.57053496499951,0.04,0
12,14,14,16,1.51325789676472,0.04,0
12,14,14,17,1.52767879585054,0.0299999999999998,0
12,14,15,11,1.53600765567056,0.0300000000000002,0
12,14,15,12,1.56332175390861,0.02,0
12,14,15,13,1.45685997491952,0.00999999999999979,0
12,14,15,14,1.59535139226554,0.0100000000000002,0
12,14,15,15,1.62009600213973,0.0100000000000002,0
12,14,15,16,1.54945285033101,0.02,0
12,14,15,17,1.53804761820945,0.00999999999999979,0
12,14,16,11,1.53064794186723,0.0299999999999998,0
12,14,16,12,1.52078044915074,0.0300000000000002,0
12,14,16,13,1.5340835581591,0.02,0
12,14,16,14,1.54463776227569,0.0300000000000002,0
12,14,16,15,1.55766998230338,0.0299999999999998,0
12,14,16,16,1.55928583183798,0.0299999999999998,0
12,14,16,17,1.56563368641859,0.0299999999999998,0
12,14,17,11,1.52124571260824,0.0300000000000002,0
12,14,17,12,1.5673784492225,0.04,0
12,14,17,13,1.54944538861758,0.0299999999999998,0
12,14,17,14,1.63173946694729,0.0299999999999998,0
12,14,17,15,1.59892137931763,0.0299999999999998,0
12,14,17,16,1.53247206080972,0.0299999999999998,0
12,14,17,17,1.51432925769229,0.0300000000000002,0
12,15,11,11,1.48297673509504,0.0299999999999998,0
12,15,11,12,1.55726927723222,0.00999999999999979,0
12,15,11,13,1.57411276522461,0.02,0
12,15,11,14,1.63950706478829,0.02,0
12,15,11,15,1.5513221264263,0.0300000000000002,0
12,15,11,16,1.59918654605207,0.0100000000000002,0
12,15,11,17,1.596679932083,0.0299999999999998,0
12,15,12,11,1.53708229589597,0.0100000000000002,0
12,15,12,12,1.57440652396364,0.02,0
12,15,12,13,1.56165886663926,0.0299999999999998,0
12,15,12,14,1.56076773591943,0.02,0
12,15,12,15,1.76646083852073,0.0299999999999998,0
12,15,12,16,1.59959593811832,0.02,0
12,15,12,17,1.55629864215912,0.0300000000000002,0
12,15,13,11,1.51849659408392,0.02,0
12,15,13,12,1.52130746752398,0.0100000000000002,0
12,15,13,13,1.63807556582948,0.0100000000000002,0
12,15,13,14,0.985733201623209,0.0299999999999998,0
12,15,13,15,1.53874823660974,0.0100000000000002,0
12,15,13,16,1.4453382373722,0.0299999999999998,0
12,15,13,17,1.5590834471495,0.0300000000000002,0
12,15,14,11,1.55533502365297,0.02,0
12,15,14,12,1.49565482521217,0.04,0
12,15,14,13,1.53720678003098,0.02,0
12,15,14,14,1.57044903551568,0.00999999999999979,0
12,15,14,15,1.69727388312065,0.0300000000000002,0
12,15,14,16,1.53039075871578,0.0299999999999998,0
12,15,14,17,1.53239826433419,0.0100000000000002,0
12,15,15,11,1.56395292056533,0.02,0
12,15,15,12,1.59448041748653,0.0299999999999998,0
12,15,15,13,1.4601533501562,0.0299999999999998,0
12,15,15,14,1.47497963960591,0.02,0
12,15,15,15,1.52402598366629,0.02,0
12,15,15,16,1.56459052252715,0.0300000000000002,0
12,15,15,17,1.54278886223232,0.0299999999999998,0
12,15,16,11,1.5102820576582,0.00999999999999979,0
12,15,16,12,1.55808109255097,0.0100000000000002,0
12,15,16,13,1.56580731112117,0.0299999999999998,0
12,15,16,14,1.57034156423194,0.02,0
12,15,16,15,1.53371532539812,0.04,0
12,15,16,16,1.66196883667529,0.0300000000000002,0
12,15,16,17,1.81329350879959,0.0299999999999998,0
12,15,17,11,1.57694683326698,0.0300000000000002,0
12,15,17,12,1.54480989901658,0.0100000000000002,0
12,15,17,13,1.53449618914605,0.00999999999999979,0
12,15,17,14,1.47135740441872,0.00999999999999979,0
12,15,17,15,1.4909514409317,0.0300000000000002,0
12,15,17,16,1.22408444077667,0.0600000000000001,0
