"Layer 1","MSE","User Time","CPU Time","Reutilized"
5,0.147894548462951,0.02,0,0
6,0.179251124024015,0.03,0,0
7,0.128929542180297,0.00999999999999998,0,0
8,0.148529526278306,0.00999999999999998,0,0
9,0.281548146068187,0,0,0
10,0.251455376744455,0.03,0,0
11,0.184995510360325,0.02,0,0
12,0.14126368289377,0.02,0,0
13,0.186414321585226,0.02,0,0
14,0.173477722120463,0,0,0
15,0.146892125129834,0.02,0,0
