"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
6,6,6,6,0.0886535715206446,0.00999999999999998,0
6,6,6,7,0.0890008914801057,0.02,0
6,6,6,8,0.0891420130469217,0.02,0
6,6,6,9,0.0891056933375809,0.02,0
6,6,6,10,0.0882778689643025,0.00999999999999998,0
6,6,6,11,0.0893889816333822,0.02,0
6,6,6,12,0.0896610550486544,0.00999999999999998,0
6,6,7,6,0.0889508211235335,0.02,0
6,6,7,7,0.0889283718426753,0.02,0
6,6,7,8,0.087593898798687,0.00999999999999998,0
6,6,7,9,0.0888554220874093,0.02,0
6,6,7,10,0.0887093147518611,0.02,0
6,6,7,11,0.0883602600541547,0.00999999999999995,0
6,6,7,12,0.0896012285794224,0.02,0
6,6,8,6,0.0888961292130887,0.02,0
6,6,8,7,0.0886978101506704,0,0
6,6,8,8,0.0886883810198044,0.01,0
6,6,8,9,0.0884046508475216,0.00999999999999995,0
6,6,8,10,0.0875890422015128,0.02,0
6,6,8,11,0.0890044162694299,0.02,0
6,6,8,12,0.0884993300297973,0.02,0
6,6,9,6,0.0886672710833897,0.02,0
6,6,9,7,0.0884654251419978,0,0
6,6,9,8,0.0878576000417521,0.02,0
6,6,9,9,0.088956360137516,0,0
6,6,9,10,0.0889827339652876,0.02,0
6,6,9,11,0.0897138420633269,0,0
6,6,9,12,0.0888305093061042,0,0
6,6,10,6,0.0895832799220583,0.02,0
6,6,10,7,0.0895534864081516,0.02,0
6,6,10,8,0.0894476791471792,0.02,0
6,6,10,9,0.0881917642064323,0.02,0
6,6,10,10,0.0889748197806222,0.02,0
6,6,10,11,0.0890752758568262,0.02,0
6,6,10,12,0.0891998699657091,0.01,0
6,6,11,6,0.0873816597170703,0.02,0
6,6,11,7,0.0887157880608562,0.01,0
6,6,11,8,0.088154788786831,0.02,0
6,6,11,9,0.0897878365334991,0.01,0
6,6,11,10,0.0882645605111134,0.01,0
6,6,11,11,0.089477732578834,0.02,0
6,6,11,12,0.0878383845500501,0,0
6,6,12,6,0.0895114823270012,0.01,0
6,6,12,7,0.0896037053811865,0.01,0
6,6,12,8,0.0907705913113144,0.01,0
6,6,12,9,0.0880387045098394,0.01,0
6,6,12,10,0.0889622909417554,0.01,0
6,6,12,11,0.0891663609133921,0,0
6,6,12,12,0.0903084349676467,0.03,0
6,7,6,6,0.0885441355713634,0,0
6,7,6,7,0.0893964791031103,0,0
6,7,6,8,0.0893080605634202,0.02,0
6,7,6,9,0.0887980809627172,0.01,0
6,7,6,10,0.0892938283078921,0.02,0
6,7,6,11,0.0892376994890292,0.01,0
6,7,6,12,0.0885586610821215,0.02,0
6,7,7,6,0.0897142377370308,0.02,0
6,7,7,7,0.0893012635139875,0.02,0
6,7,7,8,0.089563916321404,0.01,0
6,7,7,9,0.0885218829012345,0.02,0
6,7,7,10,0.0927389614079638,0,0
6,7,7,11,0.0891603563598968,0.02,0
6,7,7,12,0.0900211686953408,0.02,0
6,7,8,6,0.0883759724202883,0.02,0
6,7,8,7,0.0884375677606685,0.02,0
6,7,8,8,0.0889722707044638,0.02,0
6,7,8,9,0.088528161990706,0.02,0
6,7,8,10,0.0884322189320389,0.03,0
6,7,8,11,0.0888259069658406,0.03,0
6,7,8,12,0.0899197181150943,0.01,0
6,7,9,6,0.0889116512038501,0.02,0
6,7,9,7,0.0891685376644668,0.01,0
6,7,9,8,0.0887885804644613,0,0
6,7,9,9,0.0878986317714432,0.02,0
6,7,9,10,0.0888529567781499,0.02,0
6,7,9,11,0.0880252019981537,0.02,0
6,7,9,12,0.088648499819922,0.01,0
6,7,10,6,0.0892576248406168,0.02,0
6,7,10,7,0.0903005394032421,0.02,0
6,7,10,8,0.0877599962494753,0.02,0
6,7,10,9,0.0895648523527261,0.02,0
6,7,10,10,0.0882695418007759,0.02,0
6,7,10,11,0.0897390892914247,0.02,0
6,7,10,12,0.0898738443486537,0.01,0
6,7,11,6,0.0881485180663421,0.01,0
6,7,11,7,0.0890721165165569,0.01,0
6,7,11,8,0.0884306357006742,0.02,0
6,7,11,9,0.0891158478034284,0.02,0
6,7,11,10,0.0879517967718175,0.01,0
6,7,11,11,0.0883660718656641,0.01,0
6,7,11,12,0.0878551330820137,0.02,0
6,7,12,6,0.0898264445379461,0.02,0
6,7,12,7,0.0887292989890817,0,0
6,7,12,8,0.0890371147369901,0.02,0
6,7,12,9,0.088413230755459,0.02,0
6,7,12,10,0.0869362674508889,0.02,0
6,7,12,11,0.0903976198231081,0.01,0
6,7,12,12,0.088971985790185,0.02,0
6,8,6,6,0.088571665293257,0.01,0
6,8,6,7,0.0896061699853625,0,0
6,8,6,8,0.0885931708427604,0,0
6,8,6,9,0.0885024753646252,0,0
6,8,6,10,0.0883279919423804,0,0
6,8,6,11,0.089298599681255,0.02,0
6,8,6,12,0.0883441252041183,0.01,0
6,8,7,6,0.0889498900145264,0.01,0
6,8,7,7,0.0893597644452167,0.02,0
6,8,7,8,0.0886199154431948,0.02,0
6,8,7,9,0.0892936345590002,0.02,0
6,8,7,10,0.088469662103681,0,0
6,8,7,11,0.0878747901527163,0.01,0
6,8,7,12,0.0885092874642325,0.02,0
6,8,8,6,0.088335886673583,0.01,0
6,8,8,7,0.0881052163432385,0.02,0
6,8,8,8,0.0892325432061719,0.02,0
6,8,8,9,0.0895870481338452,0,0
6,8,8,10,0.0879208525874881,0.01,0
6,8,8,11,0.089318991873869,0.01,0
6,8,8,12,0.0886175699767827,0.01,0
6,8,9,6,0.0894789223850465,0.02,0
6,8,9,7,0.0903578605052213,0.01,0
6,8,9,8,0.0877919584730065,0.01,0
6,8,9,9,0.0887291740823889,0.01,0
6,8,9,10,0.0898354316973776,0.01,0
6,8,9,11,0.0901388861582331,0.01,0
6,8,9,12,0.0885431001899886,0.01,0
6,8,10,6,0.0891506769056104,0.01,0
6,8,10,7,0.089009850559294,0,0.02
6,8,10,8,0.0904961882618126,0.02,0
6,8,10,9,0.0889524424236266,0.02,0
6,8,10,10,0.0890488341346388,0.01,0
6,8,10,11,0.0889624011434117,0.01,0
6,8,10,12,0.0886448123027933,0.02,0
6,8,11,6,0.0895567932170263,0.01,0
6,8,11,7,0.088369309695736,0.01,0
6,8,11,8,0.0892297779890224,0.02,0
6,8,11,9,0.0879370834535734,0.02,0
6,8,11,10,0.0892008626506813,0.01,0
6,8,11,11,0.0881980096470244,0.0199999999999999,0
6,8,11,12,0.0892618054940572,0.02,0
6,8,12,6,0.0880087751723488,0.02,0
6,8,12,7,0.0884074808525239,0.02,0
6,8,12,8,0.0876938013020111,0.01,0
6,8,12,9,0.0892205299103474,0.02,0
6,8,12,10,0.0878173108977861,0.02,0
6,8,12,11,0.0876753013902828,0.02,0
6,8,12,12,0.0868495245003836,0.02,0
6,9,6,6,0.0892017130480132,0.02,0
6,9,6,7,0.0888095767302291,0.02,0
6,9,6,8,0.0885637722078978,0.01,0
6,9,6,9,0.0882187059964493,0,0
6,9,6,10,0.08918530368848,0.02,0
6,9,6,11,0.0892174097087846,0.01,0
6,9,6,12,0.0882018657343977,0.01,0
6,9,7,6,0.0885497946423906,0.01,0
6,9,7,7,0.0880363659893993,0,0
6,9,7,8,0.0887635268567921,0,0
6,9,7,9,0.0903754074789812,0.02,0
6,9,7,10,0.0888225662907743,0,0
6,9,7,11,0.0878153527455515,0.02,0
6,9,7,12,0.087999495709948,0.01,0
6,9,8,6,0.0888840082090259,0,0
6,9,8,7,0.0873892091198068,0,0
6,9,8,8,0.0885409817358209,0.01,0
6,9,8,9,0.0882228044135009,0.01,0
6,9,8,10,0.0889395729505365,0.01,0
6,9,8,11,0.0879966044695024,0.0199999999999998,0
6,9,8,12,0.0898040317026969,0.01,0
6,9,9,6,0.088690904954714,0,0
6,9,9,7,0.0896965861350745,0.02,0
6,9,9,8,0.0895069726043567,0,0
6,9,9,9,0.0884418023165059,0.0199999999999998,0
6,9,9,10,0.0887711660270242,0,0
6,9,9,11,0.0877929874755,0.02,0
6,9,9,12,0.0889870040946961,0.02,0
6,9,10,6,0.091458750306946,0.02,0
6,9,10,7,0.0893085030915403,0.02,0
6,9,10,8,0.0927868433475206,0.02,0
6,9,10,9,0.0906540287948211,0.02,0
6,9,10,10,0.0899712266448457,0.02,0
6,9,10,11,0.0909859843192534,0.02,0
6,9,10,12,0.0919656075092257,0.0199999999999998,0
6,9,11,6,0.0890861669731082,0.02,0
6,9,11,7,0.0890134612409507,0.02,0
6,9,11,8,0.0886869936178251,0.02,0
6,9,11,9,0.0884603142617738,0,0
6,9,11,10,0.0886996829642572,0.02,0
6,9,11,11,0.0881209554486118,0.02,0
6,9,11,12,0.0880499227353874,0.01,0
6,9,12,6,0.0889888165312257,0.01,0
6,9,12,7,0.0885480718714673,0.01,0
6,9,12,8,0.0892075361268468,0.01,0
6,9,12,9,0.0883809582923833,0.01,0
6,9,12,10,0.0898486176303734,0.01,0
6,9,12,11,0.0888760342613898,0.02,0
6,9,12,12,0.0891441386170842,0.02,0
6,10,6,6,0.0885383424735412,0.01,0
6,10,6,7,0.089252059207839,0.01,0
6,10,6,8,0.0881679994543038,0,0
6,10,6,9,0.08921144547953,0.01,0
6,10,6,10,0.0902116008655438,0.01,0
6,10,6,11,0.0874749064940457,0.02,0
6,10,6,12,0.0895688468713764,0.01,0
6,10,7,6,0.0883941178984316,0.02,0
6,10,7,7,0.0890075623757116,0.01,0
6,10,7,8,0.0862495988687451,0.01,0
6,10,7,9,0.0897592158443558,0.02,0
6,10,7,10,0.0890644627156908,0.01,0
6,10,7,11,0.0871687940026728,0.01,0
6,10,7,12,0.090904913512297,0.01,0
6,10,8,6,0.0934148034559385,0,0
6,10,8,7,0.0892860198477678,0.0199999999999998,0
6,10,8,8,0.0909007143658999,0.02,0
6,10,8,9,0.0890392340393102,0.0199999999999998,0
6,10,8,10,0.0914005507787874,0.02,0
6,10,8,11,0.0886160412835797,0.0199999999999998,0
6,10,8,12,0.0903075677385511,0.0199999999999998,0
6,10,9,6,0.0888856014052296,0.01,0
6,10,9,7,0.0891686057295878,0.01,0
6,10,9,8,0.0898313535346334,0.02,0
6,10,9,9,0.0941714122326674,0.0199999999999998,0
6,10,9,10,0.0878803454072059,0.01,0
6,10,9,11,0.0892527329276034,0.02,0
6,10,9,12,0.0893750039284755,0.01,0
6,10,10,6,0.0885917856049967,0.02,0
6,10,10,7,0.0893129441225489,0.02,0
6,10,10,8,0.087245398385619,0,0
6,10,10,9,0.0907980920661459,0.02,0
6,10,10,10,0.0860277853337844,0.02,0
6,10,10,11,0.0909838601384633,0,0
6,10,10,12,0.0879495319355731,0.02,0
6,10,11,6,0.0886904579238866,0.02,0
6,10,11,7,0.0886779410254698,0.02,0
6,10,11,8,0.0915100745303767,0.01,0
6,10,11,9,0.0885505558685191,0.01,0
6,10,11,10,0.0909289059503425,0.01,0
6,10,11,11,0.0947265987463851,0.01,0
6,10,11,12,0.0914404050997834,0.02,0
6,10,12,6,0.0889278732863611,0.01,0
6,10,12,7,0.0894148711359146,0.01,0
6,10,12,8,0.0872775629903338,0.02,0
6,10,12,9,0.0909657865105491,0.01,0
6,10,12,10,0.0894189494108349,0.02,0
6,10,12,11,0.088426668022626,0.01,0
6,10,12,12,0.0901564145823046,0.02,0
6,11,6,6,0.0884538822757357,0.01,0
6,11,6,7,0.0888630955948826,0.02,0
6,11,6,8,0.0883650052411886,0.01,0
6,11,6,9,0.0873603150597355,0.02,0
6,11,6,10,0.0894729663067596,0.01,0
6,11,6,11,0.0886385157694375,0.01,0
6,11,6,12,0.0894033640241705,0.01,0
6,11,7,6,0.0886155342761388,0,0
6,11,7,7,0.0878207341170489,0,0
6,11,7,8,0.0881671679640748,0.01,0
6,11,7,9,0.0884201333773353,0.02,0
6,11,7,10,0.0908614889105466,0.0199999999999998,0
6,11,7,11,0.088645794494471,0,0
6,11,7,12,0.0889698488673973,0.0199999999999998,0
6,11,8,6,0.0880027355052429,0.0199999999999998,0
6,11,8,7,0.0908148855357563,0.01,0
6,11,8,8,0.0878942102901892,0.0199999999999998,0
